Time,root.GunPointMaleVersusFemale.d0.s0
10469,274.12876
10470,273.92406
10471,272.00267
10472,269.56198
10473,266.1389
10474,261.85144
10475,257.51721
10476,253.90238
10477,251.4721
10478,250.20101
10479,249.73155
10480,249.64876
10481,249.82627
10482,249.75198
10483,249.78102
10484,249.64212
10485,250.00922
10486,250.32885
10487,251.07114
10488,251.75273
10489,252.42082
10490,253.31678
10491,253.78045
10492,253.83205
10493,253.75705
10494,253.86147
10495,253.79774
10496,253.80801
10497,253.75815
10498,253.86269
10499,253.96707
10500,264.39551
10501,264.83935
10502,265.6899
10503,266.49861
10504,267.28538
10505,268.20701
10506,268.93607
10507,269.662
10508,270.41453
10509,270.84644
10510,271.37239
10511,271.69195
10512,272.0258
10513,272.12236
10514,272.54656
10515,272.76901
10516,273.78202
10517,274.94107
10518,275.72293
10519,275.1058
10520,274.22538
10521,272.68505
10522,272.77603
10523,273.00276
10524,275.05972
10525,278.18137
10526,281.81664
10527,285.1191
10528,286.39934
10529,287.502
10530,289.79732
10531,292.54084
10532,296.46336
10533,302.30748
10534,310.36075
10535,322.11524
10536,340.36735
10537,364.6039
10538,388.09329
10539,406.64198
10540,426.7018
10541,444.79006
10542,463.16598
10543,481.23452
10544,498.84127
10545,514.36913
10546,525.84754
10547,528.59053
10548,529.69076
10549,530.32842
10550,530.41538
10551,530.14577
10552,530.44201
10553,530.12195
10554,529.79968
10555,529.28339
10556,528.17367
10557,527.00657
10558,525.86284
10559,523.71269
10560,521.01467
10561,516.85028
10562,509.283
10563,499.26282
10564,484.7026
10565,468.6288
10566,451.00725
10567,432.1194
10568,414.51165
10569,396.23861
10570,379.60861
10571,364.01947
10572,349.1108
10573,334.9475
10574,322.5731
10575,310.58077
10576,301.09625
10577,293.56434
10578,286.46026
10579,282.74394
10580,279.0143
10581,277.60501
10582,277.49412
10583,278.1204
10584,279.12485
10585,279.11301
10586,278.74767
10587,278.61121
10588,278.66045
10589,279.22886
10590,280.54308
10591,281.74019
10592,281.61572
10593,281.24244
10594,280.86873
10595,280.63284
10596,279.98697
10597,278.81785
10598,277.78283
10599,276.66627
10600,275.21816
10601,273.54137
10602,271.54023
10603,268.96305
10604,267.21062
10605,266.2378
10606,266.46659
10607,268.41937
10608,271.96101
10609,274.41341
10610,276.60074
10611,276.63529
10612,276.37867
10613,275.9199
10614,276.16488
10615,276.76199
10616,277.35484
10617,278.45585
10618,278.12155
10619,277.29241
10620,276.2589
10621,274.01852
10622,272.66002
10623,271.31317
10624,269.47409
10625,267.43373
10626,264.62379
10627,260.15848
10628,255.10886
10629,249.44599
10630,243.85076
10631,241.04132
10632,238.07294
10633,238.70938
10634,240.41138
10635,242.81296
10636,244.93135
10637,247.44873
10638,249.18787
10639,250.37675
10640,250.05771
10641,249.25943
10642,248.49972
10643,248.71777
10644,248.89456
10645,249.40022
10646,249.48623
10647,249.92254
10648,249.76118
10649,249.56189
10650,253.25456
10651,253.51045
10652,253.27622
10653,253.66735
10654,253.92998
10655,253.98722
10656,253.95525
10657,253.92766
10658,253.98654
10659,254.00988
10660,254.04134
10661,254.16506
10662,254.07619
10663,253.98833
10664,254.11315
10665,254.91394
10666,257.51259
10667,262.19143
10668,269.51421
10669,275.39535
10670,283.12089
10671,288.18307
10672,291.04119
10673,291.97868
10674,292.33333
10675,292.39717
10676,293.06054
10677,293.73589
10678,294.89806
10679,295.93059
10680,296.68353
10681,297.12517
10682,299.40969
10683,303.48673
10684,308.95768
10685,320.4435
10686,335.3535
10687,350.52612
10688,369.45326
10689,387.3
10690,400.96185
10691,414.78754
10692,426.07169
10693,438.11803
10694,448.05687
10695,456.37117
10696,463.4716
10697,469.73673
10698,475.20902
10699,475.82316
10700,477.59471
10701,478.50744
10702,478.72295
10703,479.07493
10704,478.86019
10705,478.55663
10706,478.26758
10707,478.57632
10708,478.54413
10709,477.49211
10710,477.98872
10711,478.44672
10712,477.83736
10713,478.44891
10714,478.50104
10715,478.37688
10716,478.04622
10717,478.63529
10718,478.55222
10719,479.03105
10720,478.59456
10721,477.53373
10722,478.02943
10723,478.10112
10724,477.94696
10725,477.98178
10726,478.5536
10727,478.92128
10728,478.51629
10729,478.3776
10730,478.42067
10731,478.12947
10732,477.37428
10733,476.70226
10734,475.28174
10735,473.00138
10736,469.8941
10737,462.86757
10738,454.63508
10739,444.78577
10740,432.68931
10741,420.60475
10742,405.82181
10743,391.75032
10744,377.20406
10745,363.06849
10746,348.17594
10747,335.6126
10748,326.16543
10749,315.80335
10750,307.64801
10751,303.08206
10752,298.03568
10753,295.84332
10754,294.33653
10755,291.80297
10756,291.17462
10757,291.79963
10758,292.40134
10759,293.10536
10760,293.53528
10761,293.09627
10762,292.16714
10763,291.06691
10764,290.48938
10765,290.00449
10766,289.54483
10767,289.60832
10768,289.39444
10769,289.57652
10770,288.99572
10771,287.44887
10772,284.76274
10773,281.57243
10774,276.5036
10775,270.8839
10776,264.4692
10777,260.39863
10778,257.84232
10779,257.24304
10780,257.27865
10781,257.74272
10782,258.8564
10783,259.109
10784,258.97559
10785,259.03106
10786,259.17395
10787,259.48576
10788,260.03599
10789,260.18924
10790,260.71403
10791,260.64323
10792,260.75443
10793,260.83627
10794,260.75289
10795,260.82681
10796,261.01426
10797,260.91638
10798,261.25044
10799,261.15532
10800,253.62452
10801,253.60407
10802,253.56298
10803,253.71716
10804,253.76865
10805,253.52697
10806,253.5
10807,253.645
10808,253.73617
10809,253.53632
10810,253.59095
10811,253.38573
10812,253.15595
10813,252.99519
10814,253.25164
10815,257.07766
10816,263.28897
10817,270.09111
10818,277.52388
10819,282.22727
10820,284.24648
10821,285.63506
10822,285.42264
10823,285.81624
10824,287.66306
10825,290.60208
10826,292.94417
10827,294.13548
10828,294.99739
10829,296.1482
10830,299.52716
10831,305.71145
10832,318.4414
10833,335.41765
10834,353.62577
10835,372.33256
10836,390.46617
10837,405.61144
10838,420.00268
10839,432.14739
10840,443.28033
10841,452.06791
10842,459.25575
10843,466.2754
10844,471.56434
10845,477.51042
10846,481.44803
10847,485.68463
10848,488.40247
10849,489.16266
10850,490.96903
10851,491.27377
10852,491.28571
10853,491.99919
10854,492.20574
10855,492.24058
10856,492.1775
10857,491.90032
10858,491.72676
10859,492.01359
10860,492.06139
10861,491.69704
10862,491.27348
10863,491.29794
10864,491.48785
10865,490.94776
10866,491.05446
10867,491.07718
10868,491.64829
10869,491.40152
10870,491.32208
10871,491.77806
10872,492.01105
10873,492.12382
10874,492.11485
10875,491.79042
10876,491.71611
10877,491.78216
10878,491.84622
10879,492.03614
10880,492.17869
10881,492.45447
10882,492.22815
10883,492.58894
10884,492.87047
10885,492.44793
10886,492.18617
10887,492.71307
10888,492.83517
10889,492.63274
10890,492.9471
10891,492.67304
10892,492.97927
10893,492.43592
10894,492.04745
10895,492.16076
10896,491.6748
10897,490.83186
10898,489.26024
10899,486.30776
10900,481.89064
10901,475.54703
10902,467.62419
10903,457.58044
10904,446.01258
10905,432.75305
10906,417.97421
10907,402.18619
10908,386.18153
10909,369.72818
10910,354.90505
10911,340.6149
10912,328.25718
10913,315.72374
10914,306.15615
10915,298.69565
10916,291.73276
10917,285.86756
10918,281.71781
10919,279.13489
10920,277.94951
10921,277.32794
10922,277.6777
10923,277.33674
10924,277.53938
10925,277.77266
10926,277.75117
10927,277.85658
10928,277.62037
10929,277.55436
10930,276.8797
10931,276.20476
10932,275.97038
10933,275.32485
10934,274.48623
10935,273.5359
10936,272.5093
10937,270.51874
10938,268.5588
10939,264.46254
10940,256.31135
10941,246.87071
10942,237.45856
10943,230.15337
10944,229.09487
10945,231.29132
10946,238.20686
10947,244.92482
10948,249.38493
10949,251.24661
10950,263.14334
10951,263.4078
10952,264.03369
10953,263.91197
10954,263.91071
10955,264.11307
10956,264.05566
10957,263.99822
10958,264.1298
10959,264.16811
10960,264.25933
10961,264.10517
10962,264.28336
10963,264.15498
10964,264.04664
10965,264.02559
10966,264.08133
10967,264.12821
10968,265.02297
10969,267.34455
10970,270.78659
10971,275.77228
10972,282.00994
10973,288.20328
10974,292.10913
10975,294.24078
10976,294.57411
10977,294.96239
10978,294.89474
10979,296.20646
10980,297.16275
10981,297.30577
10982,298.01358
10983,298.83521
10984,299.85417
10985,300.42886
10986,300.53614
10987,301.24486
10988,301.69977
10989,303.47849
10990,309.07823
10991,320.43448
10992,333.96429
10993,349.57647
10994,365.96364
10995,380.95056
10996,396.1541
10997,410.91051
10998,422.86127
10999,434.20498
11000,444.98887
11001,453.41812
11002,462.76893
11003,469.39936
11004,475.81858
11005,478.0
11006,479.09644
11007,479.61931
11008,479.73103
11009,480.47702
11010,480.86031
11011,481.203
11012,480.21692
11013,479.78447
11014,479.70046
11015,479.60249
11016,480.53396
11017,480.1929
11018,480.53519
11019,479.56302
11020,479.36643
11021,480.05767
11022,479.96658
11023,479.62665
11024,479.98432
11025,479.62683
11026,479.04415
11027,478.7832
11028,479.21035
11029,480.09257
11030,480.75862
11031,480.40919
11032,480.89239
11033,481.44111
11034,481.51061
11035,480.87594
11036,481.42384
11037,481.75427
11038,482.398
11039,481.44778
11040,480.9044
11041,481.12182
11042,481.21763
11043,481.38
11044,480.05216
11045,479.42841
11046,478.9798
11047,478.0837
11048,476.41138
11049,473.08218
11050,470.3893
11051,466.61612
11052,460.72598
11053,451.45168
11054,442.63752
11055,433.76953
11056,422.4093
11057,410.90093
11058,398.48038
11059,385.46065
11060,371.9384
11061,358.20541
11062,344.65542
11063,331.15748
11064,318.33957
11065,307.80959
11066,299.42211
11067,294.63857
11068,290.36703
11069,288.29199
11070,287.19264
11071,286.36491
11072,286.25708
11073,285.81735
11074,286.01126
11075,286.272
11076,286.62159
11077,286.756
11078,286.736
11079,286.30159
11080,286.34765
11081,285.78466
11082,285.53213
11083,285.06914
11084,285.22512
11085,284.87435
11086,283.71665
11087,281.61644
11088,277.52743
11089,271.89412
11090,265.80513
11091,259.83531
11092,254.91014
11093,252.6662
11094,252.52072
11095,252.46012
11096,252.70779
11097,253.12443
11098,252.84154
11099,253.17984
11100,305.33726
11101,305.31741
11102,305.43709
11103,305.39659
11104,305.40856
11105,305.31517
11106,305.28998
11107,305.25608
11108,305.29968
11109,305.21459
11110,305.23815
11111,305.44711
11112,305.30444
11113,305.3
11114,305.35983
11115,305.347
11116,305.28373
11117,305.29531
11118,305.45228
11119,305.31774
11120,305.27489
11121,305.30753
11122,305.28235
11123,305.36177
11124,305.28098
11125,305.24707
11126,305.48374
11127,307.22668
11128,310.50898
11129,316.64444
11130,325.83371
11131,340.12324
11132,359.00147
11133,379.60781
11134,400.23654
11135,421.69318
11136,439.80496
11137,456.36771
11138,470.46082
11139,481.46574
11140,488.24277
11141,492.72991
11142,495.71578
11143,495.96674
11144,496.39415
11145,495.2485
11146,495.6218
11147,494.90258
11148,493.90918
11149,495.22357
11150,495.43385
11151,495.59252
11152,495.90566
11153,496.06711
11154,495.81522
11155,496.54059
11156,496.88878
11157,497.63069
11158,497.3499
11159,497.52987
11160,497.44739
11161,497.70911
11162,497.31003
11163,497.37137
11164,496.94648
11165,496.96255
11166,497.10279
11167,497.50199
11168,496.93662
11169,496.74423
11170,496.58707
11171,496.45924
11172,496.03597
11173,496.3458
11174,496.75276
11175,496.21464
11176,496.16126
11177,496.12841
11178,495.70256
11179,495.58696
11180,495.96633
11181,495.58582
11182,495.63701
11183,495.98195
11184,495.27411
11185,495.58818
11186,495.35294
11187,495.50457
11188,494.96213
11189,494.94161
11190,495.14792
11191,495.06517
11192,495.26144
11193,494.78119
11194,494.79665
11195,494.84372
11196,494.71398
11197,494.58923
11198,494.79034
11199,493.60335
11200,492.74083
11201,492.29506
11202,490.65242
11203,488.71789
11204,486.38257
11205,484.27586
11206,480.93811
11207,477.08676
11208,472.80808
11209,466.45309
11210,459.57536
11211,450.7112
11212,439.39715
11213,426.28898
11214,410.73884
11215,394.49517
11216,376.21032
11217,358.24384
11218,341.16548
11219,326.53059
11220,314.85628
11221,308.14243
11222,306.52161
11223,305.68345
11224,305.17131
11225,305.05236
11226,304.97632
11227,305.58983
11228,306.47327
11229,307.5514
11230,308.37935
11231,309.29733
11232,310.31189
11233,310.4689
11234,310.45346
11235,310.29063
11236,309.76478
11237,309.62269
11238,309.57193
11239,309.61972
11240,309.62146
11241,309.61466
11242,309.69693
11243,309.71295
11244,309.94737
11245,309.84204
11246,309.99882
11247,309.94077
11248,309.88304
11249,309.80397
11250,283.25187
11251,284.80811
11252,285.31167
11253,286.51073
11254,286.94124
11255,287.14239
11256,287.20406
11257,287.26861
11258,287.50442
11259,287.13203
11260,287.1419
11261,287.0916
11262,287.00109
11263,287.02951
11264,286.96605
11265,286.92834
11266,286.91974
11267,286.94241
11268,286.94155
11269,287.28021
11270,289.0493
11271,293.29442
11272,301.92746
11273,315.57208
11274,332.75033
11275,355.54474
11276,380.53559
11277,406.14352
11278,430.75671
11279,451.61939
11280,467.14343
11281,477.51747
11282,485.79198
11283,490.29915
11284,491.46534
11285,491.43796
11286,491.32972
11287,491.08047
11288,491.49908
11289,491.24639
11290,490.8344
11291,490.63293
11292,490.6939
11293,490.42038
11294,490.36962
11295,490.5018
11296,490.39657
11297,490.35343
11298,490.22495
11299,489.87812
11300,489.9446
11301,490.21722
11302,490.04511
11303,489.83333
11304,489.83333
11305,489.59452
11306,489.31959
11307,489.4614
11308,488.88763
11309,488.90823
11310,489.02341
11311,488.58248
11312,488.17608
11313,488.23907
11314,488.17593
11315,488.3346
11316,487.93928
11317,488.34463
11318,488.18625
11319,487.83145
11320,488.27966
11321,488.50606
11322,488.56711
11323,488.6773
11324,488.3586
11325,488.4691
11326,488.43779
11327,489.42455
11328,489.25279
11329,488.97376
11330,488.78552
11331,488.83457
11332,489.18866
11333,488.84874
11334,488.9011
11335,488.75163
11336,488.79611
11337,488.8254
11338,489.11204
11339,489.19295
11340,489.51529
11341,489.20735
11342,489.54338
11343,489.28246
11344,489.40948
11345,489.58656
11346,489.27434
11347,489.30389
11348,488.92706
11349,489.04235
11350,489.11855
11351,489.13384
11352,489.01051
11353,488.67954
11354,488.80929
11355,489.46452
11356,489.40625
11357,488.54448
11358,489.22318
11359,489.47076
11360,489.7967
11361,489.44319
11362,489.2706
11363,489.56167
11364,489.55801
11365,488.95636
11366,489.08704
11367,489.5957
11368,489.29906
11369,489.36878
11370,490.05728
11371,490.65592
11372,490.16947
11373,490.12874
11374,490.22459
11375,489.71513
11376,488.84247
11377,487.27399
11378,485.98678
11379,484.1988
11380,482.638
11381,478.16961
11382,475.30864
11383,469.70663
11384,463.40117
11385,455.28906
11386,445.37835
11387,433.64447
11388,420.01629
11389,404.0315
11390,388.54802
11391,372.40825
11392,357.05714
11393,341.4224
11394,328.5071
11395,317.68873
11396,308.71814
11397,300.98776
11398,296.342
11399,294.61421
11400,344.52923
11401,343.98404
11402,343.93119
11403,344.07857
11404,344.37167
11405,346.09366
11406,349.40993
11407,356.40331
11408,367.24671
11409,381.03928
11410,394.45984
11411,406.107
11412,414.89074
11413,420.28702
11414,422.4278
11415,421.65046
11416,419.43285
11417,417.549
11418,416.61126
11419,417.87289
11420,419.54066
11421,419.62232
11422,417.05119
11423,412.82841
11424,406.9038
11425,401.7204
11426,399.75254
11427,399.24097
11428,399.55147
11429,400.24374
11430,402.58571
11431,409.00687
11432,419.87369
11433,434.75738
11434,454.05241
11435,479.67091
11436,511.41211
11437,548.97109
11438,588.0753
11439,628.63045
11440,667.57985
11441,700.78495
11442,730.16568
11443,756.61399
11444,780.8161
11445,800.52943
11446,816.59137
11447,828.92608
11448,838.46134
11449,845.29585
11450,850.48223
11451,855.52024
11452,860.51467
11453,865.23872
11454,869.44557
11455,872.81204
11456,875.84457
11457,877.80674
11458,878.89803
11459,879.5997
11460,880.24991
11461,880.75434
11462,881.02287
11463,881.43228
11464,881.75699
11465,882.10022
11466,882.36975
11467,882.6853
11468,883.12309
11469,883.41333
11470,883.61923
11471,883.85452
11472,884.31379
11473,884.4118
11474,884.30418
11475,883.69595
11476,882.05089
11477,879.12667
11478,874.43872
11479,866.85617
11480,856.04682
11481,842.06485
11482,825.28492
11483,805.77343
11484,783.77508
11485,760.23394
11486,735.17754
11487,708.58906
11488,681.39588
11489,653.48736
11490,625.9644
11491,597.0278
11492,567.42677
11493,538.09279
11494,510.93449
11495,487.94968
11496,470.08506
11497,458.67594
11498,449.53512
11499,442.20994
11500,436.87853
11501,433.42047
11502,431.55334
11503,430.44902
11504,428.99817
11505,428.11791
11506,426.66138
11507,425.45235
11508,423.66645
11509,421.6347
11510,419.97819
11511,420.73471
11512,419.67276
11513,416.74968
11514,412.29939
11515,408.11354
11516,404.53967
11517,400.86459
11518,396.8673
11519,393.00699
11520,389.36306
11521,385.61295
11522,381.48025
11523,378.35109
11524,374.62219
11525,368.41361
11526,359.35987
11527,348.07228
11528,336.05719
11529,324.36548
11530,313.54373
11531,304.57336
11532,299.78052
11533,299.21612
11534,301.58368
11535,306.90239
11536,313.39345
11537,319.73559
11538,325.4563
11539,329.99426
11540,333.47677
11541,336.04527
11542,337.53841
11543,338.5103
11544,338.83314
11545,338.76777
11546,338.54842
11547,338.2937
11548,337.76223
11549,337.30524
11550,415.85021
11551,423.1635
11552,433.39134
11553,446.90481
11554,463.19432
11555,482.50162
11556,504.22976
11557,528.31486
11558,554.00312
11559,580.34892
11560,605.60422
11561,630.6476
11562,654.6901
11563,676.50865
11564,695.25115
11565,712.23676
11566,726.95589
11567,739.48817
11568,750.68851
11569,761.29533
11570,770.79047
11571,780.06487
11572,789.21787
11573,797.52595
11574,805.49151
11575,813.11703
11576,820.43297
11577,827.38423
11578,834.54877
11579,841.34766
11580,847.70249
11581,852.77679
11582,856.76606
11583,859.96048
11584,861.79859
11585,863.31846
11586,864.18866
11587,864.44174
11588,864.48176
11589,864.63264
11590,864.65016
11591,864.75634
11592,864.56747
11593,864.78122
11594,864.921
11595,865.11628
11596,865.1864
11597,865.17716
11598,865.06043
11599,864.85522
11600,864.65378
11601,864.64943
11602,864.67693
11603,864.58124
11604,864.45823
11605,864.19563
11606,864.01342
11607,863.68765
11608,863.51423
11609,863.13265
11610,863.04313
11611,862.6592
11612,862.27619
11613,861.65967
11614,860.96343
11615,859.59942
11616,857.71999
11617,855.34064
11618,852.21818
11619,848.72509
11620,844.97718
11621,840.55199
11622,835.55396
11623,830.43479
11624,824.84051
11625,818.92406
11626,812.88705
11627,806.99259
11628,800.34865
11629,793.73233
11630,787.179
11631,780.59442
11632,773.50787
11633,766.23192
11634,758.79081
11635,751.1259
11636,742.74333
11637,732.93127
11638,722.04085
11639,710.29565
11640,697.40206
11641,683.31773
11642,668.06654
11643,650.70092
11644,631.46987
11645,610.90569
11646,590.00325
11647,569.15245
11648,547.39546
11649,525.76678
11650,505.8672
11651,488.03575
11652,472.71694
11653,459.75162
11654,449.1987
11655,440.37481
