Time,root.Wine.d0.s0
7407,-0.51566598
7408,-0.53333043
7409,-0.54103031
7410,-0.54103031
7411,-0.53242456
7412,-0.52155413
7413,-0.50841903
7414,-0.49030164
7415,-0.47309013
7416,-0.45542568
7417,-0.4359495
7418,-0.41194397
7419,-0.38159735
7420,-0.34853313
7421,-0.3113925
7422,-0.27742241
7423,-0.23575243
7424,-0.1854767
7425,-0.12342466
7426,-0.048237529
7427,0.0092851581
7428,0.098060329
7429,0.18321202
7430,0.29871033
7431,0.4110381
7432,0.53921857
7433,0.68279882
7434,0.84313765
7435,1.0211409
7436,1.2217909
7437,1.4391995
7438,1.6801607
7439,1.9156867
7440,2.1543832
7441,2.4175381
7442,2.6290586
7443,2.8469201
7444,2.9755535
7445,3.0407761
7446,3.1087162
7447,3.0905989
7448,2.9411305
7449,2.798909
7450,2.6127529
7451,2.5117485
7452,2.3120044
7453,2.0941429
7454,1.8540876
7455,1.6054265
7456,1.3685417
7457,1.138451
7458,0.84540233
7459,0.63614657
7460,0.43685537
7461,0.20767049
7462,-0.021061456
7463,-0.1986118
7464,-0.37208573
7465,-0.51838359
7466,-0.67509894
7467,-0.82184973
7468,-0.92511881
7469,-1.0306526
7470,-1.1253159
7471,-1.2331143
7472,-1.311472
7473,-1.3911885
7474,-1.456864
7475,-1.52571
7476,-1.5782504
7477,-1.6258085
7478,-1.6720079
7479,-1.7114132
7480,-1.7467421
7481,-1.7838827
7482,-1.8115117
7483,-1.8377819
7484,-1.8608816
7485,-1.8808107
7486,-1.9016457
7487,-1.9188572
7488,1.7767503
7489,1.6371749
7490,1.5093436
7491,1.3887396
7492,1.2762662
7493,1.1692132
7494,1.0657738
7495,0.96730307
7496,0.87289767
7497,0.78120247
7498,0.69402428
7499,0.61362159
7500,0.53863931
7501,0.46772234
7502,0.40087066
7503,0.3394394
7504,0.28568704
7505,0.23645169
7506,0.19354014
7507,0.1565007
7508,0.12171977
7509,0.088745632
7510,0.0584817
7511,0.036800077
7512,0.022797362
7513,0.0096980479
7514,-0.0056597684
7515,-0.018759082
7516,-0.022824387
7517,-0.013790377
7518,0.012408251
7519,0.061643603
7520,0.14385309
7521,0.26987752
7522,0.46185023
7523,0.77262016
7524,1.264522
7525,1.8562496
7526,2.0771311
7527,1.5789055
7528,0.87334937
7529,0.38686795
7530,0.14023949
7531,0.040413681
7532,0.028217768
7533,0.080163323
7534,0.18269933
7535,0.30962717
7536,0.40087066
7537,0.36518633
7538,0.19399184
7539,-0.010176773
7540,-0.16511004
7541,-0.25906374
7542,-0.31010589
7543,-0.33675622
7544,-0.35256574
7545,-0.36611675
7546,-0.38237797
7547,-0.39954259
7548,-0.41851401
7549,-0.44245413
7550,-0.46865276
7551,-0.49168949
7552,-0.507499
7553,-0.51743641
7554,-0.52376022
7555,-0.53143913
7556,-0.54408674
7557,-0.55854116
7558,-0.56893027
7559,-0.57525407
7560,-0.57886768
7561,-0.58157788
7562,-0.58338468
7563,-0.58338468
7564,-0.58202958
7565,-0.57841598
7566,-0.57164047
7567,-0.56441326
7568,-0.55808946
7569,-0.55176565
7570,-0.54589354
7571,-0.54137654
7572,-0.53640783
7573,-0.53053573
7574,-0.52466362
7575,-0.51924322
7576,-0.51427451
7577,-0.51020921
7578,-0.5056922
7579,-0.50027179
7580,-0.49123779
7581,-0.47813847
7582,-0.46052215
7583,-0.43703373
7584,-0.4103834
7585,-0.39096028
7586,-0.39005688
7587,-0.40586639
7588,-0.42348271
7589,-0.43432352
7590,-0.43748543
7591,-0.43613033
7592,-0.43070992
7593,-0.42032081
7594,-0.4076732
7595,-0.39457388
7596,-0.38192627
7597,-0.37244056
7598,-0.36476165
7599,-0.36024465
7600,-0.35979295
7601,-0.36611675
7602,-0.37966777
7603,-0.39683238
7604,-0.4130936
7605,-0.42754802
7606,-0.43838883
7607,-0.44290583
7608,-0.44155073
7609,-0.43387182
7610,-0.4108351
7611,-0.36205145
7612,-0.30604059
7613,-0.26990455
7614,-0.25093313
7615,-0.25906374
7616,-0.27622836
7617,-0.28390726
7618,-0.27893856
7619,-0.26629095
7620,-0.25138483
7621,-0.23964062
7622,-0.23376851
7623,-0.23964062
7624,-0.25319163
7625,-0.27396985
7626,-0.30242698
7627,-0.33088411
7628,-0.35753444
7629,-0.36024465
7630,-0.33585282
7631,-0.29248957
7632,-0.27216305
7633,-0.33088411
7634,-0.39728409
7635,-0.45103644
7636,-0.48355888
7637,-0.5016269
7638,-0.5070473
7639,-0.5011752
7640,-0.5007235
7641,-0.51427451
7642,-0.53143913
7643,-0.53866634
7644,-0.53866634
7645,-0.52963233
7646,-0.51833981
7647,-0.5056922
7648,-0.48672078
7649,-0.46955616
7650,-0.45193984
7651,-0.43296842
7652,-0.4090283
7653,-0.37876437
7654,-0.34488683
7655,-0.30829909
7656,-0.27442155
7657,-0.23196171
7658,-0.18272636
7659,-0.12084339
7660,-0.046312812
7661,0.01150485
7662,0.10003814
7663,0.18360273
7664,0.29878636
7665,0.41080807
7666,0.53863931
7667,0.68092496
7668,0.84173033
7669,1.0206037
7670,1.220707
7671,1.4366199
7672,1.6778279
7673,1.9140673
7674,2.1539202
7675,2.4154548
7676,2.6254955
7677,2.8490873
7678,2.9809838
7679,3.0469321
7680,3.1151389
7681,3.0970708
7682,2.9457512
7683,2.8016587
7684,2.6151064
7685,2.5148289
7686,2.3160807
7687,2.0983611
7688,1.857153
7689,1.6078143
7690,1.3706716
7691,1.1407561
7692,0.84940924
7693,0.63982022
7694,0.43926521
7695,0.20934966
7696,-0.019210783
7697,-0.19718077
7698,-0.37108546
7699,-0.51698471
7700,-0.67417648
7701,-0.82188254
7702,-0.92441855
7703,-1.0292131
7704,-1.1227151
7705,-1.2306715
7706,-1.3097191
7707,-1.3892183
7708,-1.4542632
7709,-1.5229217
7710,-1.5748672
7711,-1.6227475
7712,-1.6679175
7713,-1.7067638
7714,-1.7419964
7715,-1.7794876
7716,-1.8070413
7717,-1.8327882
7718,-1.8558249
7719,-1.8756998
7720,-1.896478
7721,-1.9136426
7722,1.6849426
7723,1.5451602
7724,1.4214185
7725,1.308676
7726,1.2032663
7727,1.1033563
7728,1.0048212
7729,0.91132738
7730,0.81966681
7731,0.72938115
7732,0.64459512
7733,0.56714194
7734,0.49518839
7735,0.42781788
7736,0.3668636
7737,0.31049235
7738,0.26099564
7739,0.21929008
7740,0.18354246
7741,0.15191956
7742,0.12396309
7743,0.098298127
7744,0.075841287
7745,0.061175596
7746,0.054301053
7747,0.047426511
7748,0.035968939
7749,0.026802882
7750,0.030469305
7751,0.051092934
7752,0.091881887
7753,0.16154392
7754,0.26878679
7755,0.42735957
7756,0.66476045
7757,1.0364441
7758,1.6006149
7759,2.2527798
7760,2.475515
7761,1.9108859
7762,1.1317711
7763,0.58959878
7764,0.31095065
7765,0.19774985
7766,0.18308415
7767,0.24128862
7768,0.35494772
7769,0.4956467
7770,0.59143199
7771,0.54056038
7772,0.34028203
7773,0.10792249
7774,-0.06531599
7775,-0.16980904
7776,-0.2280135
7777,-0.26192791
7778,-0.28621796
7779,-0.31142462
7780,-0.33892279
7781,-0.36779587
7782,-0.39712725
7783,-0.42691694
7784,-0.45487341
7785,-0.47870516
7786,-0.49428746
7787,-0.50299521
7788,-0.50986975
7789,-0.51949411
7790,-0.53553471
7791,-0.55432513
7792,-0.56807422
7793,-0.57586537
7794,-0.58044839
7795,-0.58319821
7796,-0.58457312
7797,-0.58548972
7798,-0.58365651
7799,-0.57861518
7800,-0.57082403
7801,-0.56211628
7802,-0.55386683
7803,-0.54699229
7804,-0.54195095
7805,-0.53645132
7806,-0.53095169
7807,-0.52453545
7808,-0.51811921
7809,-0.51170297
7810,-0.50620333
7811,-0.5007037
7812,-0.49474576
7813,-0.48695461
7814,-0.47641365
7815,-0.46083135
7816,-0.43974942
7817,-0.41362616
7818,-0.38429477
7819,-0.36321284
7820,-0.36321284
7821,-0.38108665
7822,-0.40125198
7823,-0.41362616
7824,-0.41820918
7825,-0.41683428
7826,-0.41087634
7827,-0.40033537
7828,-0.38704459
7829,-0.3728372
7830,-0.36000472
7831,-0.34900545
7832,-0.340756
7833,-0.33571467
7834,-0.33617297
7835,-0.34304752
7836,-0.35817151
7837,-0.37833684
7838,-0.39529404
7839,-0.41179294
7840,-0.42462542
7841,-0.42966676
7842,-0.42829185
7843,-0.41866749
7844,-0.39162762
7845,-0.33571467
7846,-0.27155227
7847,-0.23076332
7848,-0.2115146
7849,-0.22068066
7850,-0.23901277
7851,-0.24817883
7852,-0.24222089
7853,-0.2275552
7854,-0.2119729
7855,-0.20097363
7856,-0.19776551
7857,-0.20876478
7858,-0.22572199
7859,-0.25047034
7860,-0.28392645
7861,-0.31554935
7862,-0.34533903
7863,-0.34854715
7864,-0.32196559
7865,-0.2765936
7866,-0.2596364
7867,-0.33204825
7868,-0.40720992
7869,-0.47183062
7870,-0.51261957
7871,-0.53828453
7872,-0.5488255
7873,-0.54561738
7874,-0.5492838
7875,-0.56807422
7876,-0.59144766
7877,-0.60290523
7878,-0.60657166
7879,-0.59923881
7880,-0.59053106
7881,-0.57861518
7882,-0.56074137
7883,-0.54653398
7884,-0.5327849
7885,-0.51536939
7886,-0.49245425
7887,-0.46312286
7888,-0.43149997
7889,-0.39896047
7890,-0.36917078
7891,-0.32929843
7892,-0.28071833
7893,-0.22068066
7894,-0.14918541
7895,-0.093272464
7896,-0.0057366199
7897,0.077674499
7898,0.19454173
7899,0.30545102
7900,0.43377581
7901,0.57722461
7902,0.73992212
7903,0.92232665
7904,1.1253548
7905,1.3448819
7906,1.5909905
7907,1.829308
7908,2.0731251
7909,2.3398574
7910,2.5520516
7911,2.7802864
7912,2.911361
7913,2.9755234
7914,3.0493102
7915,3.032353
7916,2.8714887
7917,2.7243735
7918,2.5378442
7919,2.440684
7920,2.2371975
7921,2.0158373
7922,1.773395
7923,1.5222451
7924,1.2866774
7925,1.0538596
7926,0.76100405
7927,0.55843419
7928,0.36411378
7929,0.13817047
7930,-0.085023013
7931,-0.25688658
7932,-0.42508373
7933,-0.5648661
7934,-0.71977246
7935,-0.86230465
7936,-0.96175636
7937,-1.0644162
7938,-1.1583683
7939,-1.2669861
7940,-1.3439809
7941,-1.4241839
7942,-1.4901796
7943,-1.558925
7944,-1.6097966
7945,-1.6570018
7946,-1.7019155
7947,-1.7399546
7948,-1.7747856
7949,-1.8119082
7950,-1.8380314
7951,-1.8641547
7952,-1.8866115
7953,-1.9054019
7954,-1.9255673
7955,-1.9425245
7956,1.6840058
7957,1.5462456
7958,1.4222156
7959,1.3096275
7960,1.2039046
7961,1.1023007
7962,1.0052736
7963,0.91190787
7964,0.82037285
7965,0.72975318
7966,0.64371026
7967,0.56636317
7968,0.49679655
7969,0.42906063
7970,0.36590147
7971,0.30914976
7972,0.26017852
7973,0.21990311
7974,0.18374678
7975,0.15079417
7976,0.12241831
7977,0.097246181
7978,0.074362425
7979,0.059259147
7980,0.053767046
7981,0.047817269
7982,0.034544691
7983,0.025391189
7984,0.029510265
7985,0.051936345
7986,0.093127105
7987,0.16086302
7988,0.26887435
7989,0.43043366
7990,0.66934006
7991,1.0418876
7992,1.6084894
7993,2.2615918
7994,2.4840219
7995,1.9197085
7996,1.1375417
7997,0.59290832
7998,0.31189581
7999,0.19701935
8000,0.18191608
8001,0.24049849
8002,0.35674797
8003,0.49862725
8004,0.593366
8005,0.54210638
8006,0.34118701
8007,0.10731503
8008,-0.066601507
8009,-0.17186678
8010,-0.23182222
8011,-0.26660553
8012,-0.28994696
8013,-0.31420374
8014,-0.3425796
8015,-0.37049778
8016,-0.39887363
8017,-0.42816484
8018,-0.45699837
8019,-0.48125515
8020,-0.49727378
8021,-0.50596961
8022,-0.51283474
8023,-0.52244591
8024,-0.53754919
8025,-0.55631387
8026,-0.5705018
8027,-0.57873995
8028,-0.58377438
8029,-0.58652043
8030,-0.58835113
8031,-0.58926648
8032,-0.58789345
8033,-0.58285903
8034,-0.57507855
8035,-0.56638272
8036,-0.55814457
8037,-0.55127945
8038,-0.54532967
8039,-0.53983757
8040,-0.53480314
8041,-0.52793801
8042,-0.52107289
8043,-0.51512311
8044,-0.50963101
8045,-0.50413891
8046,-0.49773146
8047,-0.48949331
8048,-0.4785091
8049,-0.46249047
8050,-0.44189509
8051,-0.41489226
8052,-0.38560106
8053,-0.36409033
8054,-0.36363265
8055,-0.38239733
8056,-0.40299271
8057,-0.41534994
8058,-0.41992669
8059,-0.41763831
8060,-0.41168854
8061,-0.40116201
8062,-0.38743176
8063,-0.3737015
8064,-0.36042893
8065,-0.34944472
8066,-0.34120657
8067,-0.33617215
8068,-0.3370875
8069,-0.3444103
8070,-0.35997125
8071,-0.37919361
8072,-0.39750061
8073,-0.41397691
8074,-0.42633414
8075,-0.43182624
8076,-0.42999554
8077,-0.42038436
8078,-0.39292386
8079,-0.33662982
8080,-0.27209763
8081,-0.23090687
8082,-0.21122684
8083,-0.22038034
8084,-0.23868735
8085,-0.24784085
8086,-0.24097572
8087,-0.22541477
8088,-0.20985382
8089,-0.19886961
8090,-0.19475054
8091,-0.20573474
8092,-0.22358407
8093,-0.24829852
8094,-0.28216648
8095,-0.31511909
8096,-0.34486797
8097,-0.3480717
8098,-0.32198422
8099,-0.27621671
8100,-0.2579097
8101,-0.33022237
8102,-0.40665411
8103,-0.4711863
8104,-0.51146171
8105,-0.53709152
8106,-0.54761804
8107,-0.54395664
8108,-0.54761804
8109,-0.5668404
8110,-0.59109718
8111,-0.60208138
8112,-0.60574278
8113,-0.59887766
8114,-0.59109718
8115,-0.57919763
8116,-0.5613483
8117,-0.54532967
8118,-0.53159942
8119,-0.51329241
8120,-0.49132401
8121,-0.46294815
8122,-0.42999554
8123,-0.39566991
8124,-0.364548
8125,-0.32473027
8126,-0.27621671
8127,-0.21671894
8128,-0.14532163
8129,-0.089485263
8130,-0.0020693174
8131,0.080769877
8132,0.19747703
8133,0.3082344
8134,0.43592576
8135,0.57872039
8136,0.73982203
8137,0.92014602
8138,1.1219807
8139,1.3402918
8140,1.5856056
8141,1.8235967
8142,2.0670798
8143,2.3366505
8144,2.5462657
8145,2.7732725
8146,2.906456
8147,2.9714459
8148,3.0451315
8149,3.031859
8150,2.8721304
8151,2.7233859
8152,2.5403159
8153,2.4419158
8154,2.2396234
8155,2.0208547
8156,1.7782868
8157,1.5270232
8158,1.2899475
8159,1.0569909
8160,0.76499416
8161,0.55949804
8162,0.36498612
8163,0.13935229
8164,-0.085366187
8165,-0.25699435
8166,-0.42496112
8167,-0.5650097
8168,-0.72016156
8169,-0.86295619
8170,-0.96181402
8171,-1.0638756
8172,-1.1567836
8173,-1.2652526
8174,-1.342142
8175,-1.4222352
8176,-1.487225
8177,-1.556334
8178,-1.6071359
8179,-1.6542765
8180,-1.6991286
8181,-1.7375733
8182,-1.771899
8183,-1.8089706
8184,-1.8350581
8185,-1.8606879
8186,-1.883114
8187,-1.9023364
8188,-1.9229317
8189,-1.9398657
8190,1.6864131
8191,1.5481859
8192,1.4246053
8193,1.3120097
8194,1.2071951
8195,1.1060421
8196,1.0076354
8197,0.91289028
8198,0.82043371
8199,0.73072338
8200,0.6455901
8201,0.56732241
8202,0.49637801
8203,0.42955297
8204,0.36684728
8205,0.31054946
8206,0.26203265
8207,0.22083913
8208,0.18468037
8209,0.15264097
8210,0.12517862
8211,0.099547096
8212,0.076204101
8213,0.062015222
8214,0.055149635
8215,0.047368637
8216,0.035010581
8217,0.025398759
8218,0.029975817
8219,0.051945695
8220,0.093139215
8221,0.16087967
8222,0.26798283
8223,0.42863756
8224,0.66618686
8225,1.0369285
8226,1.6026529
8227,2.2553413
8228,2.4764132
8229,1.9125197
8230,1.1335045
8231,0.59158082
8232,0.31054946
8233,0.19520761
8234,0.18147643
8235,0.24006277
8236,0.35494693
8237,0.49637801
8238,0.59158082
8239,0.54169089
8240,0.34075805
8241,0.1077858
8242,-0.065684692
8243,-0.17187243
8244,-0.23091648
8245,-0.26570212
8246,-0.28950282
8247,-0.31421893
8248,-0.34213899
8249,-0.37005904
8250,-0.39797909
8251,-0.42772997
8252,-0.45656543
8253,-0.47945072
8254,-0.49592813
8255,-0.50553995
8256,-0.51194783
8257,-0.52201736
8258,-0.53803706
8259,-0.55588759
8260,-0.56961876
8261,-0.57785747
8262,-0.58289223
8263,-0.58655388
8264,-0.5883847
8265,-0.5883847
8266,-0.58701158
8267,-0.58197682
8268,-0.57465353
8269,-0.56595712
8270,-0.55771841
8271,-0.55131053
8272,-0.54536036
8273,-0.53941018
8274,-0.53437542
8275,-0.52842524
8276,-0.52155966
8277,-0.51560948
8278,-0.5096593
8279,-0.50416684
8280,-0.49775895
8281,-0.48952025
8282,-0.47853531
8283,-0.46251561
8284,-0.44146114
8285,-0.41537191
8286,-0.38607874
8287,-0.36456657
8288,-0.36456657
8289,-0.38333251
8290,-0.40392927
8291,-0.41582962
8292,-0.41994897
8293,-0.41857585
8294,-0.41171027
8295,-0.40164074
8296,-0.38836727
8297,-0.37372069
8298,-0.36090492
8299,-0.35037769
8300,-0.34213899
8301,-0.33664652
8302,-0.33756193
8303,-0.34442752
8304,-0.35998951
8305,-0.37921316
8306,-0.39706368
8307,-0.4139988
8308,-0.42635685
8309,-0.43139162
8310,-0.42956079
8311,-0.41994897
8312,-0.39294433
8313,-0.33618881
8314,-0.2716523
8315,-0.23137419
8316,-0.21169284
8317,-0.22130466
8318,-0.23915519
8319,-0.2483093
8320,-0.24190142
8321,-0.22633942
8322,-0.21031972
8323,-0.19933478
8324,-0.19567314
8325,-0.20665807
8326,-0.22405089
8327,-0.24922471
8328,-0.28263723
8329,-0.31513435
8330,-0.34442752
8331,-0.34763146
8332,-0.32199993
8333,-0.27668706
8334,-0.25883653
8335,-0.33206946
8336,-0.40804862
8337,-0.47166972
8338,-0.51149013
8339,-0.53712165
8340,-0.54810659
8341,-0.54490265
8342,-0.54810659
8343,-0.56687253
8344,-0.59067323
8345,-0.60211587
8346,-0.60669293
8347,-0.59936964
8348,-0.59067323
8349,-0.57923058
8350,-0.56138006
8351,-0.54581806
8352,-0.53117148
8353,-0.51286325
8354,-0.49043566
8355,-0.46114249
8356,-0.4300185
8357,-0.39614827
8358,-0.36456657
8359,-0.32474617
8360,-0.27668706
8361,-0.21764301
8362,-0.14486779
8363,-0.089027687
8364,-0.0020635881
8365,0.080781159
8366,0.19703843
8367,0.30871864
8368,0.43779167
8369,0.58105358
8370,0.74262373
8371,0.9225021
8372,1.1238926
8373,1.342676
8374,1.5870909
8375,1.8246402
8376,2.0685974
8377,2.336813
8378,2.5473576
8379,2.7775837
8380,2.9121492
8381,2.9771434
8382,3.0476301
8383,3.030695
8384,2.8732442
8385,2.7231167
8386,2.535915
8387,2.4407122
8388,2.2397794
8389,2.0191652
8390,1.7756657
8391,1.5243852
8392,1.2872936
8393,1.0556945
8394,0.76276278
8395,0.558626
8396,0.36501645
8397,0.1393675
8398,-0.085366041
8399,-0.25700571
8400,-0.42544144
8401,-0.5650417
8402,-0.72020397
8403,-0.86300817
8404,-0.96141492
8405,-1.063941
8406,-1.1568553
8407,-1.2648739
8408,-1.3422261
8409,-1.4223246
8410,-1.4873189
8411,-1.5564324
8412,-1.6076955
8413,-1.6543815
8414,-1.6992366
8415,-1.7372262
8416,-1.7720119
8417,-1.809086
8418,-1.835633
8419,-1.8612645
8420,-1.8832344
8421,-1.902458
8422,-1.9225971
8423,-1.9395322
8424,1.7116211
8425,1.5758954
8426,1.4527535
8427,1.3390496
8428,1.2329858
8429,1.1309668
8430,1.0316443
8431,0.93681613
8432,0.84513387
8433,0.75569873
8434,0.67165666
8435,0.59435593
8436,0.52199886
8437,0.45413601
8438,0.39166624
8439,0.33548838
8440,0.28515302
8441,0.24066016
8442,0.20111095
8443,0.16740424
8444,0.13594464
8445,0.10583331
8446,0.079766791
8447,0.059992186
8448,0.04785777
8449,0.034824508
8450,0.019094708
8451,0.0078591377
8452,0.0083085605
8453,0.022690091
8454,0.052801421
8455,0.10313678
8456,0.18583058
8457,0.31166897
8458,0.49997714
8459,0.79614678
8460,1.2536592
8461,1.7974608
8462,1.9988023
8463,1.5358968
8464,0.88153712
8465,0.43256371
8466,0.20515576
8467,0.11077697
8468,0.095047167
8469,0.13774234
8470,0.22987402
8471,0.34492626
8472,0.42132814
8473,0.37593644
8474,0.2078523
8475,0.017297017
8476,-0.12292291
8477,-0.20786382
8478,-0.25640149
8479,-0.28606339
8480,-0.30718627
8481,-0.32606203
8482,-0.34493778
8483,-0.36381354
8484,-0.38448699
8485,-0.40965467
8486,-0.43751889
8487,-0.46178772
8488,-0.47886579
8489,-0.48920251
8490,-0.4968427
8491,-0.50628058
8492,-0.52111153
8493,-0.53863902
8494,-0.55167229
8495,-0.55931247
8496,-0.56335728
8497,-0.56515497
8498,-0.56605382
8499,-0.56650324
8500,-0.56515497
8501,-0.56155959
8502,-0.55571709
8503,-0.54942517
8504,-0.54358268
8505,-0.53774018
8506,-0.5323471
8507,-0.52695403
8508,-0.52111153
8509,-0.51481961
8510,-0.50762885
8511,-0.50133693
8512,-0.4968427
8513,-0.49369674
8514,-0.48965194
8515,-0.48425886
8516,-0.4770681
8517,-0.4653831
8518,-0.4496533
8519,-0.42897985
8520,-0.40605929
8521,-0.38988007
8522,-0.39032949
8523,-0.40560987
8524,-0.42133967
8525,-0.43167639
8526,-0.43662004
8527,-0.43662004
8528,-0.43257524
8529,-0.42448563
8530,-0.4141489
8531,-0.40336275
8532,-0.39392487
8533,-0.38628468
8534,-0.37954334
8535,-0.37639738
8536,-0.37774565
8537,-0.38403757
8538,-0.39662141
8539,-0.41235121
8540,-0.42538447
8541,-0.43841773
8542,-0.44875446
8543,-0.45279926
8544,-0.45100157
8545,-0.44336138
8546,-0.42178909
8547,-0.37729623
8548,-0.32696087
8549,-0.29460243
8550,-0.27797378
8551,-0.28336686
8552,-0.29729896
8553,-0.30404031
8554,-0.29864723
8555,-0.28606339
8556,-0.27303013
8557,-0.26269341
8558,-0.25774976
8559,-0.26583937
8560,-0.2802209
8561,-0.30044492
8562,-0.32741029
8563,-0.35392624
8564,-0.3786445
8565,-0.38089161
8566,-0.35931931
8567,-0.32066895
8568,-0.30314146
8569,-0.36111701
8570,-0.42178909
8571,-0.47257387
8572,-0.50403347
8573,-0.52290923
8574,-0.53099884
8575,-0.52650461
8576,-0.52785288
8577,-0.54088614
8578,-0.55706536
8579,-0.5638067
8580,-0.5638067
8581,-0.55481825
8582,-0.5440321
8583,-0.53189768
8584,-0.51347135
8585,-0.49504501
8586,-0.47796694
8587,-0.45864176
8588,-0.4339235
8589,-0.40291333
8590,-0.36875719
8591,-0.33100568
8592,-0.29909666
8593,-0.25685091
8594,-0.20606613
8595,-0.14359636
8596,-0.067643898
8597,-0.0092189299
8598,0.081115059
8599,0.1665054
8600,0.28605187
8601,0.40065469
8602,0.53143674
8603,0.67704973
8604,0.84108907
8605,1.024903
8606,1.2298398
8607,1.4527535
8608,1.7048797
8609,1.9493658
8610,2.1947506
8611,2.4630561
8612,2.6765319
8613,2.9057375
8614,3.0324748
8615,3.0846078
8616,3.1515718
8617,3.1331455
8618,2.9677579
8619,2.8140553
8620,2.614961
8621,2.5111443
8622,2.3057581
8623,2.079249
8624,1.8311676
8625,1.5776931
8626,1.3372519
8627,1.1022037
8628,0.80918004
8629,0.60379381
8630,0.40649719
8631,0.17908924
8632,-0.045622179
8633,-0.21820055
8634,-0.38763295
8635,-0.52740345
8636,-0.68245433
8637,-0.82537079
8638,-0.92469324
8639,-1.0271616
8640,-1.1197427
8641,-1.2280536
8642,-1.304905
8643,-1.3853516
8644,-1.4500685
8645,-1.5183808
8646,-1.569615
8647,-1.616355
8648,-1.6612973
8649,-1.6999476
8650,-1.7345532
8651,-1.7723047
8652,-1.7988206
8653,-1.8248872
8654,-1.8469089
8655,-1.8662341
8656,-1.8869075
8657,-1.9039856
8658,1.713952
8659,1.5796041
8660,1.4555907
8661,1.3414624
8662,1.2345233
8663,1.1325268
8664,1.0345742
8665,0.93886815
8666,0.84585809
8667,0.75509466
8668,0.6715204
8669,0.59513533
8670,0.52369282
8671,0.45629423
8672,0.39338888
8673,0.33407812
8674,0.28375383
8675,0.24016941
8676,0.20152755
8677,0.16737893
8678,0.13637558
8679,0.10716952
8680,0.080659409
8681,0.060439832
8682,0.048308085
8683,0.036625662
8684,0.020000676
8685,0.0078689297
8686,0.0078689297
8687,0.023595268
8688,0.053250649
8689,0.10357493
8690,0.18625054
8691,0.31206124
8692,0.5007773
8693,0.79688178
8694,1.2551922
8695,1.8011208
8696,2.0051139
8697,1.5400636
8698,0.88360131
8699,0.43382803
8700,0.20557147
8701,0.11031479
8702,0.095037776
8703,0.13907152
