Time,root.Adiac.d0.s0
19757,-1.4155627
19758,-1.4047326
19759,-1.38407
19760,-1.3584691
19761,-1.3172395
19762,-1.2749996
19763,-1.2254086
19764,-1.1646603
19765,-1.1033156
19766,-1.0448498
19767,-0.97634308
19768,-0.90536317
19769,-0.83153816
19770,-0.75556153
19771,-0.68022099
19772,-0.6058983
19773,-0.52935173
19774,-0.45128408
19775,-0.36869482
19776,-0.28785813
19777,-0.21355458
19778,-0.12865729
19779,-0.04302097
19780,0.043109396
19781,0.11982308
19782,0.20519388
19783,0.29164352
19784,0.37068338
19785,0.45728479
19786,0.54249477
19787,0.62924592
19788,0.71530326
19789,0.80096079
19790,0.88742034
19791,0.97460914
19792,1.0631036
19793,1.152878
19794,1.2434125
19795,1.3341636
19796,1.4251545
19797,1.5072646
19798,1.5969572
19799,1.6772213
19800,1.6988336
19801,1.6996296
19802,1.7025765
19803,1.6421138
19804,1.5554143
19805,1.4665422
19806,1.375621
19807,1.2855286
19808,1.1955235
19809,1.1065261
19810,1.0187487
19811,0.93169608
19812,0.84675196
19813,0.7613092
19814,0.67640959
19815,0.59089469
19816,0.50580078
19817,0.42764347
19818,0.34251413
19819,0.25795213
19820,0.16969571
19821,0.084550107
19822,-0.0013588705
19823,-0.086085163
19824,-0.17018802
19825,-0.25357916
19826,-0.33616353
19827,-0.42094622
19828,-0.50173576
19829,-0.58131888
19830,-0.65948968
19831,-0.73602072
19832,-0.81062556
19833,-0.88750451
19834,-0.95747757
19835,-1.0294636
19836,-1.0928663
19837,-1.1577388
19838,-1.2180746
19839,-1.2662374
19840,-1.3141151
19841,-1.3542271
19842,-1.3853042
19843,-1.4061517
19844,-1.4159688
19845,-1.414177
19846,-1.4009701
19847,-1.386027
19848,-1.3537731
19849,-1.3185631
19850,-1.2683355
19851,-1.2233024
19852,-1.1615653
19853,-1.1093328
19854,-1.0423023
19855,-0.97397318
19856,-0.90261514
19857,-0.82462018
19858,-0.75770196
19859,-0.68218238
19860,-0.61035794
19861,-0.52987467
19862,-0.45584384
19863,-0.37329451
19864,-0.29767191
19865,-0.21503176
19866,-0.13104739
19867,-0.04555843
19868,0.030478135
19869,0.10904071
19870,0.19413322
19871,0.28109875
19872,0.36617668
19873,0.45247147
19874,0.5394535
19875,0.61673254
19876,0.70271931
19877,0.78830884
19878,0.87506279
19879,0.96259595
19880,1.0509575
19881,1.1398604
19882,1.230391
19883,1.3215121
19884,1.4126415
19885,1.5025169
19886,1.5917317
19887,1.6491803
19888,1.6526408
19889,1.6348477
19890,1.6387093
19891,1.6233333
19892,1.5807285
19893,1.5220335
19894,1.4437224
19895,1.362944
19896,1.260672
19897,1.1584769
19898,1.0568659
19899,0.95795276
19900,0.85040102
19901,0.74335977
19902,0.64146308
19903,0.53703547
19904,0.43420807
19905,0.33601166
19906,0.23465825
19907,0.13412765
19908,0.037792766
19909,-0.057803641
19910,-0.15256158
19911,-0.24061365
19912,-0.32666042
19913,-0.41145956
19914,-0.48731544
19915,-0.56775598
19916,-0.63635304
19917,-0.70008745
19918,-0.76944287
19919,-0.8248095
19920,-0.88308728
19921,-0.94534754
19922,-0.99093696
19923,-1.0447232
19924,-1.0927364
19925,-1.1438795
19926,-1.1842203
19927,-1.2148593
19928,-1.2454636
19929,-1.2844502
19930,-1.3078079
19931,-1.3091747
19932,-1.3017141
19933,-1.2882611
19934,-1.2962569
19935,-1.2996192
19936,-1.2732741
19937,-1.2393048
19938,-1.1980388
19939,-1.1572789
19940,-1.1288971
19941,-1.0841164
19942,-1.0188097
19943,-0.96706347
19944,-0.91585918
19945,-0.85902179
19946,-0.78592012
19947,-0.7313238
19948,-0.66284462
19949,-0.5968019
19950,-0.52777472
19951,-0.45463244
19952,-0.37082226
19953,-0.29123431
19954,-0.20792916
19955,-0.11822025
19956,-0.026339418
19957,0.067958086
19958,0.16912481
19959,0.26773056
19960,0.36819656
19961,0.47000008
19962,0.57492938
19963,0.6774355
19964,0.78040945
19965,0.88498376
19966,0.98815166
19967,1.0893719
19968,1.1948635
19969,1.2971784
19970,1.3815954
19971,1.4629069
19972,1.5042141
19973,1.5518122
19974,1.5906303
19975,1.5973232
19976,1.6145124
19977,1.6237316
19978,1.5993344
19979,1.5864342
19980,1.560549
19981,1.5174896
19982,1.4384471
19983,1.3653988
19984,1.26495
19985,1.1636438
19986,1.0590263
19987,0.95691351
19988,0.85489899
19989,0.74939734
19990,0.64749552
19991,0.54366024
19992,0.44023055
19993,0.34257833
19994,0.24125325
19995,0.1445179
19996,0.049054362
19997,-0.04683212
19998,-0.13261834
19999,-0.22116731
20000,-0.30796182
20001,-0.38538468
20002,-0.45927598
20003,-0.52925873
20004,-0.59481528
20005,-0.67166677
20006,-0.73340768
20007,-0.78484537
20008,-0.85534628
20009,-0.91436017
20010,-0.95856998
20011,-1.0111035
20012,-1.0579984
20013,-1.1150923
20014,-1.1503339
20015,-1.1773388
20016,-1.2152067
20017,-1.2459986
20018,-1.2690291
20019,-1.2649147
20020,-1.271425
20021,-1.2696137
20022,-1.2592544
20023,-1.2408382
20024,-1.2350642
20025,-1.2167106
20026,-1.1751887
20027,-1.1273789
20028,-1.0894184
20029,-1.0457956
20030,-1.0015946
20031,-0.94058406
20032,-0.87813534
20033,-0.82258441
20034,-0.76220973
20035,-0.68687917
20036,-0.621676
20037,-0.56559568
20038,-0.49709338
20039,-0.41839184
20040,-0.3506366
20041,-0.26361953
20042,-0.17796235
20043,-0.094365636
20044,-0.0014163928
20045,0.094086153
20046,0.18675881
20047,0.2872222
20048,0.38862633
20049,0.48640342
20050,0.58823421
20051,0.69233994
20052,0.79224686
20053,0.89774788
20054,0.99990817
20055,1.0990069
20056,1.1984547
20057,1.2937507
20058,1.3998971
20059,1.4557477
20060,1.5358996
20061,1.5786003
20062,1.6049643
20063,1.6346546
20064,1.5241628
20065,1.4389817
20066,1.3541142
20067,1.269543
20068,1.1851901
20069,1.1009273
20070,1.017067
20071,0.93259972
20072,0.8492658
20073,0.7658586
20074,0.68246553
20075,0.60024936
20076,0.51764568
20077,0.43690658
20078,0.35679519
20079,0.27537415
20080,0.19679665
20081,0.11639572
20082,0.038969231
20083,-0.03935813
20084,-0.11679419
20085,-0.1949609
20086,-0.26871168
20087,-0.34513597
20088,-0.42050229
20089,-0.4946358
20090,-0.57002474
20091,-0.63842284
20092,-0.71392563
20093,-0.78129287
20094,-0.85334531
20095,-0.91561501
20096,-0.9826323
20097,-1.041808
20098,-1.0990034
20099,-1.1523516
20100,-1.2017957
20101,-1.2445866
20102,-1.2795157
20103,-1.3051227
20104,-1.3205241
20105,-1.3250783
20106,-1.3200331
20107,-1.3039604
20108,-1.2777709
20109,-1.2540519
20110,-1.2101518
20111,-1.159664
20112,-1.1037206
20113,-1.052087
20114,-0.98733079
20115,-0.91962851
20116,-0.85666442
20117,-0.79068627
20118,-0.71608427
20119,-0.64595377
20120,-0.56861248
20121,-0.49544559
20122,-0.42090759
20123,-0.34518294
20124,-0.26971729
20125,-0.19305658
20126,-0.11582685
20127,-0.037071106
20128,0.040509939
20129,0.11910444
20130,0.19963561
20131,0.27842
20132,0.35805182
20133,0.44009999
20134,0.52113905
20135,0.60268184
20136,0.68480369
20137,0.76853489
20138,0.8518604
20139,0.93575937
20140,1.0201206
20141,1.1048788
20142,1.1894417
20143,1.2741854
20144,1.3588967
20145,1.4437629
20146,1.5288159
20147,1.6152188
20148,1.6612621
20149,1.6757591
20150,1.6696103
20151,1.6235887
20152,1.5454877
20153,1.4617631
20154,1.3770499
20155,1.2904913
20156,1.2039326
20157,1.1173736
20158,1.030815
20159,0.94425682
20160,0.85957974
20161,0.77695733
20162,0.69184079
20163,0.60590543
20164,0.52148572
20165,0.43678012
20166,0.35165639
20167,0.26637785
20168,0.18232861
20169,0.098243689
20170,0.014369847
20171,-0.072064078
20172,-0.1557383
20173,-0.24072682
20174,-0.3248206
20175,-0.40871596
20176,-0.49488454
20177,-0.57767287
20178,-0.66010732
20179,-0.74210837
20180,-0.82358861
20181,-0.90443481
20182,-0.98919546
20183,-1.0686414
20184,-1.1468739
20185,-1.2235205
20186,-1.3046465
20187,-1.3769757
20188,-1.4535835
20189,-1.5164943
20190,-1.5624053
20191,-1.6048218
20192,-1.6309939
20193,-1.6366673
20194,-1.6088091
20195,-1.5664403
20196,-1.5184464
20197,-1.4528439
20198,-1.3929725
20199,-1.3226655
20200,-1.2442466
20201,-1.1801604
20202,-1.1004547
20203,-1.0225261
20204,-0.9433787
20205,-0.85880527
20206,-0.77823952
20207,-0.69301287
20208,-0.60925702
20209,-0.52905682
20210,-0.44010089
20211,-0.35775806
20212,-0.26925356
20213,-0.18890503
20214,-0.10283132
20215,-0.017869098
20216,0.066555523
20217,0.14994299
20218,0.23498929
20219,0.31989477
20220,0.40363634
20221,0.4875059
20222,0.5714882
20223,0.65557258
20224,0.74497751
20225,0.8309896
20226,0.91332618
20227,0.99724926
20228,1.0858807
20229,1.1724169
20230,1.2610795
20231,1.3454931
20232,1.429822
20233,1.5100372
20234,1.588495
20235,1.6574951
20236,1.6912179
20237,1.6892915
20238,1.6547529
20239,1.6022119
20240,1.3915677
20241,1.288535
20242,1.1865095
20243,1.0864908
20244,0.98756217
20245,0.892881
20246,0.79708386
20247,0.70922058
20248,0.61752827
20249,0.53223229
20250,0.44458277
20251,0.36303809
20252,0.27825932
20253,0.20272607
20254,0.12318601
20255,0.038888919
20256,-0.027716045
20257,-0.10746461
20258,-0.17640606
20259,-0.24094921
20260,-0.31483549
20261,-0.37023557
20262,-0.43590832
20263,-0.51165621
20264,-0.55639358
20265,-0.61335691
20266,-0.67639695
20267,-0.72213442
20268,-0.7697941
20269,-0.8161913
20270,-0.84637707
20271,-0.88213368
20272,-0.9275024
20273,-0.92805557
20274,-0.9621126
20275,-0.99025637
20276,-0.9910954
20277,-0.98524985
20278,-1.0038185
20279,-1.0178075
20280,-0.99197798
20281,-0.98119654
20282,-0.98521808
20283,-0.96150817
20284,-0.93197733
20285,-0.92270366
20286,-0.90882777
20287,-0.8673238
20288,-0.8250454
20289,-0.79481479
20290,-0.75061186
20291,-0.69751634
20292,-0.6506995
20293,-0.5908159
20294,-0.52963382
20295,-0.48355475
20296,-0.42014878
20297,-0.3533763
20298,-0.29494627
20299,-0.2217469
20300,-0.14592191
20301,-0.085018554
20302,-0.0055275977
20303,0.069407015
20304,0.14708745
20305,0.22743604
20306,0.30383617
20307,0.38923295
20308,0.45937545
20309,0.53569419
20310,0.62558783
20311,0.71384292
20312,0.80390128
20313,0.89917992
20314,0.97478337
20315,1.0734284
20316,1.1745186
20317,1.276882
20318,1.3801033
20319,1.4845896
20320,1.5782462
20321,1.6768538
20322,1.707741
20323,1.7175393
20324,1.7260809
20325,1.7108769
20326,1.6561722
20327,1.5643139
20328,1.4654589
20329,1.3641515
20330,1.2629632
20331,1.1618995
20332,1.0631118
20333,0.965292
20334,0.86482955
20335,0.77006848
20336,0.67048441
20337,0.57648058
20338,0.48275192
20339,0.38484251
20340,0.29334029
20341,0.19554968
20342,0.10196478
20343,0.0091137861
20344,-0.086943476
20345,-0.18239649
20346,-0.27716943
20347,-0.36185656
20348,-0.45459804
20349,-0.5462878
20350,-0.63683616
20351,-0.72606047
20352,-0.81374062
20353,-0.89971996
20354,-0.98359719
20355,-1.0651737
20356,-1.143998
20357,-1.2195942
20358,-1.2755918
20359,-1.3421653
20360,-1.403752
20361,-1.4593442
20362,-1.4886967
20363,-1.5291683
20364,-1.5608129
20365,-1.5834113
20366,-1.5959361
20367,-1.5982192
20368,-1.5903215
20369,-1.572025
20370,-1.5444003
20371,-1.5076854
20372,-1.4629925
20373,-1.4293452
20374,-1.370264
20375,-1.3058628
20376,-1.2366118
20377,-1.1633763
20378,-1.0866786
20379,-1.0069483
20380,-0.92472528
20381,-0.84021601
20382,-0.75383695
20383,-0.6657937
20384,-0.57628766
20385,-0.48555052
20386,-0.39365713
20387,-0.30081114
20388,-0.20709051
20389,-0.12115444
20390,-0.025674973
20391,0.070421317
20392,0.16073656
20393,0.25685333
20394,0.35462425
20395,0.44608126
20396,0.54478438
20397,0.63762603
20398,0.73708112
20399,0.8310985
20400,0.9306755
20401,1.0261908
20402,1.1267738
20403,1.2275181
20404,1.3250068
20405,1.4248086
20406,1.5260695
20407,1.6274379
20408,1.6928283
20409,1.7242963
20410,1.7520366
20411,1.7397063
20412,1.7082945
20413,1.6711524
20414,1.59736
20415,1.4915713
20416,1.575859
20417,1.5771542
20418,1.5584052
20419,1.5342258
20420,1.4995303
20421,1.4257949
20422,1.3446381
20423,1.2612598
20424,1.1753167
20425,1.0886451
20426,1.0023843
20427,0.9148918
20428,0.82863596
20429,0.75337661
20430,0.66814404
20431,0.58312566
20432,0.49925518
20433,0.41541982
20434,0.33162355
20435,0.24787096
20436,0.16416741
20437,0.08051914
20438,-0.001553653
20439,-0.084997374
20440,-0.1683525
20441,-0.2516055
20442,-0.33473997
20443,-0.41773578
20444,-0.50056808
20445,-0.58093175
20446,-0.66384305
20447,-0.74772814
20448,-0.829496
20449,-0.91082482
20450,-0.99159134
20451,-1.0716318
20452,-1.146691
20453,-1.2145793
20454,-1.2801308
20455,-1.3340025
20456,-1.3679257
20457,-1.3791064
20458,-1.3781439
20459,-1.3715754
20460,-1.3692335
20461,-1.3755454
20462,-1.3916604
20463,-1.4097053
20464,-1.4073578
20465,-1.3780119
20466,-1.3283113
20467,-1.2630496
20468,-1.1919873
20469,-1.1161504
20470,-1.0394446
20471,-0.95845839
20472,-0.87691897
20473,-0.79495302
20474,-0.71264965
20475,-0.630075
20476,-0.54727917
20477,-0.4643007
20478,-0.38116975
20479,-0.29955885
20480,-0.21610771
20481,-0.13257048
20482,-0.050320661
20483,0.033415196
20484,0.11624081
20485,0.19989247
20486,0.28380954
20487,0.367759
20488,0.45173736
20489,0.53574164
20490,0.61719023
20491,0.69399056
20492,0.77904456
20493,0.86493849
20494,0.95087195
20495,1.0382132
20496,1.1265298
20497,1.2119224
20498,1.2969582
20499,1.3795006
20500,1.4592098
20501,1.5233614
20502,1.5494803
20503,1.5660938
20504,1.5650533
20505,1.566083
20506,1.5492787
20507,1.5335502
20508,1.4918667
20509,1.4153115
20510,1.3349393
20511,1.2513293
20512,1.1662929
20513,1.0810127
20514,0.99339313
20515,0.90700083
20516,0.81951442
20517,0.73336585
20518,0.64810176
20519,0.56428591
20520,0.47925418
20521,0.39547257
20522,0.3117345
20523,0.22804513
20524,0.14441046
20525,0.060837554
20526,-0.02266525
20527,-0.10608771
20528,-0.18941838
20529,-0.27264309
20530,-0.35574454
20531,-0.43870155
20532,-0.52148783
20533,-0.60407039
20534,-0.68640724
20535,-0.76844424
20536,-0.85011038
20537,-0.93425174
20538,-1.0151744
20539,-1.0953261
20540,-1.1605105
20541,-1.2380824
20542,-1.2939048
20543,-1.3568568
20544,-1.4017809
20545,-1.4243181
20546,-1.4282438
20547,-1.4130886
20548,-1.4019228
20549,-1.3858574
20550,-1.3988392
20551,-1.3951396
20552,-1.3838708
20553,-1.3558682
20554,-1.3077044
20555,-1.2504071
20556,-1.1811851
20557,-1.1062106
20558,-1.026175
20559,-0.94829308
20560,-0.86669445
20561,-0.78468201
20562,-0.7023415
20563,-0.61973673
20564,-0.53691615
20565,-0.45391713
20566,-0.37249681
20567,-0.28913262
20568,-0.20567
20569,-0.12354116
20570,-0.039856738
20571,0.043885941
20572,0.12649479
20573,0.2103802
20574,0.29430153
20575,0.37725268
20576,0.46127027
20577,0.54531095
20578,0.63027418
20579,0.71447167
20580,0.80021492
20581,0.87444556
20582,0.96135294
20583,1.0484656
20584,1.1348933
20585,1.220667
20586,1.3061706
20587,1.3882904
20588,1.467693
20589,1.5210034
20590,1.5569907
20591,1.5762439
20592,1.460764
20593,1.4459825
20594,1.4300685
20595,1.3272864
20596,1.2945857
20597,1.2754581
20598,1.2024886
20599,1.1138269
20600,1.0499182
20601,0.95275594
20602,0.8514338
20603,0.74769018
20604,0.65407554
20605,0.57764832
20606,0.49359445
20607,0.38651552
20608,0.28244897
20609,0.18030522
20610,0.10124056
20611,0.0067370441
20612,-0.10595244
20613,-0.20707709
20614,-0.30751734
20615,-0.39224973
20616,-0.4750077
20617,-0.55473391
20618,-0.64018408
20619,-0.72263157
20620,-0.79209195
20621,-0.8794365
20622,-0.94070056
20623,-1.0215674
20624,-1.0725377
20625,-1.1448094
20626,-1.1830228
20627,-1.2441224
20628,-1.2669695
20629,-1.3140917
20630,-1.3462502
20631,-1.3499174
20632,-1.3658487
20633,-1.3487524
20634,-1.3527164
20635,-1.3470839
20636,-1.3330134
20637,-1.289493
20638,-1.2440222
20639,-1.2055674
20640,-1.1608369
20641,-1.1090558
20642,-1.071494
20643,-1.011185
20644,-0.94596377
20645,-0.8761767
20646,-0.80291253
20647,-0.72613457
20648,-0.64658045
20649,-0.58738725
20650,-0.51937902
20651,-0.43546387
20652,-0.34550099
20653,-0.25849687
20654,-0.17936047
20655,-0.10177094
20656,-0.016242641
20657,0.07632273
20658,0.16569556
20659,0.24643304
20660,0.33966072
20661,0.43522474
20662,0.5266713
20663,0.61866976
20664,0.71704772
20665,0.80673489
20666,0.90718564
20667,1.007574
20668,1.1048291
20669,1.2036734
20670,1.2994827
20671,1.3965565
20672,1.4897236
20673,1.556184
20674,1.5988631
20675,1.61571
20676,1.6564794
20677,1.6804864
20678,1.6804529
20679,1.6573991
20680,1.6520427
20681,1.6360731
20682,1.5880149
20683,1.4948923
20684,1.403825
20685,1.3012467
20686,1.1982403
20687,1.1032625
20688,1.0014023
20689,0.90886234
20690,0.80859041
20691,0.71867
20692,0.62056049
20693,0.52854746
20694,0.42600586
20695,0.32861394
20696,0.24638876
20697,0.14803745
20698,0.060371668
20699,-0.03066928
20700,-0.11668543
20701,-0.20826965
20702,-0.2896651
20703,-0.37856552
20704,-0.45427974
20705,-0.54346778
20706,-0.6161528
20707,-0.69578144
20708,-0.79861067
20709,-0.85335968
20710,-0.92890358
20711,-0.97308631
20712,-1.0395293
20713,-1.1017214
20714,-1.1734545
20715,-1.2416233
20716,-1.2863043
20717,-1.3562314
20718,-1.3534583
20719,-1.3746578
20720,-1.3862544
20721,-1.3583447
20722,-1.3687018
20723,-1.4303955
20724,-1.4112093
20725,-1.3760507
20726,-1.3656068
20727,-1.3137601
20728,-1.2611565
20729,-1.2198224
20730,-1.1762544
20731,-1.1000381
20732,-1.0203598
20733,-0.95052715
20734,-0.87475404
20735,-0.81476258
20736,-0.74892723
20737,-0.653626
20738,-0.55719363
20739,-0.4746621
20740,-0.3754941
20741,-0.2942248
20742,-0.21063835
20743,-0.11311332
20744,-0.0072465918
20745,0.091141379
20746,0.20999738
20747,0.31278169
20748,0.41042572
20749,0.46252667
20750,0.57396949
20751,0.60699311
20752,0.67056131
20753,0.77522789
20754,0.85108093
20755,0.89647094
20756,0.97349808
20757,1.0332091
20758,1.05473
20759,1.0040042
20760,1.0628829
20761,1.1627751
20762,1.2679771
20763,1.3306949
20764,1.3208002
20765,1.3573155
20766,1.3103256
20767,1.3839899
20768,1.6019688
20769,1.5822616
20770,1.5650693
20771,1.5271595
20772,1.4646764
20773,1.3805539
20774,1.307008
20775,1.2118802
20776,1.114626
20777,1.0141247
20778,0.91370452
20779,0.81723475
20780,0.72124671
20781,0.62577862
20782,0.53571742
20783,0.44176437
20784,0.35293162
20785,0.26292821
20786,0.18075069
20787,0.093669507
20788,0.0080950667
20789,-0.075857518
20790,-0.15809147
20791,-0.23823116
20792,-0.32291805
20793,-0.40234613
20794,-0.48020948
20795,-0.53713256
20796,-0.60986953
20797,-0.67950885
20798,-0.74794537
20799,-0.82270885
20800,-0.89683917
20801,-0.95315479
20802,-1.0136552
20803,-1.0633614
20804,-1.120315
20805,-1.1645778
20806,-1.1973863
20807,-1.2355233
20808,-1.2661991
20809,-1.2892209
20810,-1.3038927
20811,-1.3098847
20812,-1.3073555
20813,-1.3172702
20814,-1.2971428
20815,-1.2891162
20816,-1.2529203
20817,-1.2228452
20818,-1.1780694
20819,-1.1291132
20820,-1.0772201
20821,-1.0131091
20822,-0.96320814
20823,-0.89564624
20824,-0.84810993
20825,-0.7804785
20826,-0.69731458
20827,-0.6237721
20828,-0.54746441
20829,-0.46869796
20830,-0.38769324
20831,-0.31145896
20832,-0.2283713
20833,-0.13757782
20834,-0.052389097
20835,0.034411226
20836,0.12263704
20837,0.21166815
20838,0.30275477
20839,0.39266971
20840,0.48704981
20841,0.58219024
20842,0.6778311
20843,0.77399022
20844,0.8742862
20845,0.97467199
20846,1.0751429
20847,1.1756917
20848,1.2733552
20849,1.3699657
20850,1.4643642
20851,1.5575301
20852,1.6425975
20853,1.6871216
20854,1.7110883
20855,1.7098252
20856,1.693824
20857,1.6681305
20858,1.6123797
20859,1.5197356
20860,1.426209
20861,1.3278418
20862,1.2502526
20863,1.1502808
20864,1.0494678
20865,0.94554098
20866,0.84476403
20867,0.74405408
20868,0.64341923
20869,0.54465081
20870,0.44999674
20871,0.37522357
20872,0.27982866
20873,0.18971579
20874,0.096358043
20875,0.0074082876
20876,-0.081986411
20877,-0.16988394
20878,-0.25627867
20879,-0.33883884
20880,-0.4077976
20881,-0.49214766
20882,-0.5745471
20883,-0.6547346
20884,-0.7324512
20885,-0.80728013
20886,-0.87887609
20887,-0.94689268
20888,-1.0104902
20889,-1.0736719
20890,-1.1230632
20891,-1.1876674
20892,-1.2329688
20893,-1.2795574
20894,-1.2993708
20895,-1.32831
20896,-1.3532735
20897,-1.3588882
20898,-1.371526
20899,-1.3531218
20900,-1.3473335
20901,-1.3327451
20902,-1.3092977
20903,-1.2779486
20904,-1.2390953
20905,-1.18908
20906,-1.1345923
20907,-1.0967754
20908,-1.0356023
20909,-0.97017014
20910,-0.9007974
20911,-0.8281312
20912,-0.76665172
20913,-0.68784629
20914,-0.61961011
20915,-0.54819983
20916,-0.46255794
20917,-0.37551303
20918,-0.30135887
20919,-0.23684818
20920,-0.15449491
20921,-0.065502331
20922,0.015982608
20923,0.099176035
20924,0.18409077
20925,0.27040304
