Time,root.MelbournePedestrian.d0.s0
26217,2064.0
26218,1767.0
26219,2157.0
26220,3667.0
26221,3641.0
26222,2338.0
26223,2328.0
26224,2918.0
26225,4547.0
26226,3579.0
26227,2511.0
26228,2268.0
26229,1976.0
26230,1379.0
26231,685.0
26232,153.0
26233,43.0
26234,34.0
26235,37.0
26236,23.0
26237,175.0
26238,688.0
26239,1664.0
26240,3405.0
26241,1856.0
26242,1445.0
26243,1808.0
26244,3338.0
26245,3425.0
26246,2121.0
26247,1984.0
26248,2493.0
26249,3832.0
26250,3000.0
26251,1805.0
26252,1329.0
26253,1082.0
26254,738.0
26255,338.0
26256,650.0
26257,433.0
26258,236.0
26259,145.0
26260,85.0
26261,87.0
26262,127.0
26263,271.0
26264,644.0
26265,1160.0
26266,2261.0
26267,2258.0
26268,2292.0
26269,2481.0
26270,2824.0
26271,2508.0
26272,2464.0
26273,2428.0
26274,2340.0
26275,1551.0
26276,1397.0
26277,847.0
26278,506.0
26279,338.0
26280,307.0
26281,168.0
26282,82.0
26283,53.0
26284,53.0
26285,146.0
26286,541.0
26287,1195.0
26288,2860.0
26289,1752.0
26290,1304.0
26291,1741.0
26292,3374.0
26293,2986.0
26294,2152.0
26295,1742.0
26296,2397.0
26297,3704.0
26298,3102.0
26299,2782.0
26300,2667.0
26301,2399.0
26302,2534.0
26303,1581.0
26304,199.0
26305,86.0
26306,25.0
26307,21.0
26308,22.0
26309,130.0
26310,809.0
26311,1768.0
26312,3602.0
26313,2139.0
26314,1374.0
26315,1613.0
26316,3303.0
26317,3348.0
26318,2250.0
26319,2131.0
26320,2771.0
26321,4071.0
26322,3170.0
26323,2178.0
26324,1824.0
26325,1558.0
26326,1177.0
26327,758.0
26328,132.0
26329,76.0
26330,38.0
26331,24.0
26332,71.0
26333,195.0
26334,908.0
26335,2101.0
26336,3865.0
26337,1946.0
26338,1667.0
26339,2313.0
26340,4068.0
26341,4010.0
26342,2873.0
26343,2819.0
26344,3368.0
26345,5354.0
26346,3846.0
26347,2683.0
26348,1880.0
26349,1583.0
26350,958.0
26351,438.0
26352,96.0
26353,36.0
26354,16.0
26355,16.0
26356,26.0
26357,125.0
26358,622.0
26359,1551.0
26360,3173.0
26361,1891.0
26362,1614.0
26363,1571.0
26364,2924.0
26365,3115.0
26366,1796.0
26367,1865.0
26368,2398.0
26369,3832.0
26370,2589.0
26371,1674.0
26372,1056.0
26373,871.0
26374,581.0
26375,387.0
26376,196.0
26377,89.0
26378,51.0
26379,35.0
26380,64.0
26381,160.0
26382,715.0
26383,1473.0
26384,3294.0
26385,1967.0
26386,1403.0
26387,1810.0
26388,3137.0
26389,2848.0
26390,1735.0
26391,1695.0
26392,2452.0
26393,3708.0
26394,3188.0
26395,2347.0
26396,1605.0
26397,1607.0
26398,2168.0
26399,1285.0
26400,154.0
26401,67.0
26402,32.0
26403,18.0
26404,21.0
26405,156.0
26406,760.0
26407,1770.0
26408,3623.0
26409,2059.0
26410,1432.0
26411,1590.0
26412,2977.0
26413,3082.0
26414,2047.0
26415,1855.0
26416,2541.0
26417,3668.0
26418,2689.0
26419,1877.0
26420,1153.0
26421,794.0
26422,522.0
26423,282.0
26424,174.0
26425,100.0
26426,69.0
26427,46.0
26428,71.0
26429,152.0
26430,748.0
26431,1630.0
26432,3654.0
26433,2444.0
26434,2143.0
26435,2313.0
26436,4008.0
26437,4207.0
26438,3372.0
26439,3365.0
26440,4479.0
26441,6395.0
26442,6400.0
26443,5375.0
26444,4816.0
26445,4023.0
26446,2774.0
26447,1850.0
26448,258.0
26449,99.0
26450,45.0
26451,25.0
26452,36.0
26453,136.0
26454,826.0
26455,1677.0
26456,3613.0
26457,1822.0
26458,1229.0
26459,1402.0
26460,2637.0
26461,2488.0
26462,1828.0
26463,1732.0
26464,2617.0
26465,3969.0
26466,3161.0
26467,2398.0
26468,2328.0
26469,2046.0
26470,1468.0
26471,692.0
26472,163.0
26473,21.0
26474,6.0
26475,30.0
26476,41.0
26477,187.0
26478,673.0
26479,1630.0
26480,3396.0
26481,1938.0
26482,1296.0
26483,1711.0
26484,2954.0
26485,2984.0
26486,1943.0
26487,1802.0
26488,2299.0
26489,3850.0
26490,3009.0
26491,1778.0
26492,1489.0
26493,1012.0
26494,613.0
26495,290.0
26496,572.0
26497,330.0
26498,129.0
26499,70.0
26500,92.0
26501,71.0
26502,122.0
26503,351.0
26504,618.0
26505,1163.0
26506,1863.0
26507,2461.0
26508,3111.0
26509,2985.0
26510,3420.0
26511,3647.0
26512,3935.0
26513,4060.0
26514,4018.0
26515,3539.0
26516,3394.0
26517,2545.0
26518,2367.0
26519,1230.0
26520,220.0
26521,58.0
26522,24.0
26523,14.0
26524,37.0
26525,164.0
26526,804.0
26527,1814.0
26528,3777.0
26529,2001.0
26530,1659.0
26531,1687.0
26532,3324.0
26533,3389.0
26534,2191.0
26535,1933.0
26536,2924.0
26537,4513.0
26538,3487.0
26539,2532.0
26540,2088.0
26541,1650.0
26542,1019.0
26543,567.0
26544,1104.0
26545,622.0
26546,233.0
26547,208.0
26548,102.0
26549,99.0
26550,120.0
26551,317.0
26552,644.0
26553,1116.0
26554,1891.0
26555,2598.0
26556,3300.0
26557,3944.0
26558,4194.0
26559,4005.0
26560,3975.0
26561,3220.0
26562,2765.0
26563,2541.0
26564,2531.0
26565,1765.0
26566,1170.0
26567,625.0
26568,362.0
26569,162.0
26570,84.0
26571,25.0
26572,30.0
26573,70.0
26574,358.0
26575,1062.0
26576,2074.0
26577,1612.0
26578,1597.0
26579,2070.0
26580,3292.0
26581,3491.0
26582,2642.0
26583,2505.0
26584,2863.0
26585,3800.0
26586,2867.0
26587,2617.0
26588,2625.0
26589,2807.0
26590,2085.0
26591,975.0
26592,233.0
26593,85.0
26594,53.0
26595,29.0
26596,44.0
26597,165.0
26598,917.0
26599,1763.0
26600,1557.0
26601,2065.0
26602,1572.0
26603,1961.0
26604,3614.0
26605,3540.0
26606,2541.0
26607,2489.0
26608,3020.0
26609,4766.0
26610,3827.0
26611,2831.0
26612,2091.0
26613,1918.0
26614,1222.0
26615,1194.0
26616,391.0
26617,246.0
26618,119.0
26619,89.0
26620,39.0
26621,59.0
26622,109.0
26623,226.0
26624,485.0
26625,808.0
26626,1355.0
26627,1591.0
26628,1891.0
26629,1828.0
26630,2360.0
26631,2731.0
26632,2676.0
26633,2495.0
26634,2263.0
26635,1712.0
26636,1253.0
26637,1180.0
26638,932.0
26639,525.0
26640,122.0
26641,55.0
26642,26.0
26643,22.0
26644,60.0
26645,161.0
26646,627.0
26647,1462.0
26648,3365.0
26649,1889.0
26650,1616.0
26651,2535.0
26652,3979.0
26653,4321.0
26654,3296.0
26655,3155.0
26656,3320.0
26657,4484.0
26658,3804.0
26659,2318.0
26660,1870.0
26661,1219.0
26662,712.0
26663,340.0
26664,239.0
26665,78.0
26666,28.0
26667,26.0
26668,40.0
26669,173.0
26670,724.0
26671,1597.0
26672,3510.0
26673,1889.0
26674,1374.0
26675,1419.0
26676,3141.0
26677,2947.0
26678,1855.0
26679,1833.0
26680,2399.0
26681,4143.0
26682,3085.0
26683,2374.0
26684,2092.0
26685,1707.0
26686,947.0
26687,485.0
26688,230.0
26689,113.0
26690,52.0
26691,40.0
26692,21.0
26693,178.0
26694,788.0
26695,1818.0
26696,3524.0
26697,2026.0
26698,1242.0
26699,1225.0
26700,2774.0
26701,3085.0
26702,1959.0
26703,2072.0
26704,2557.0
26705,4057.0
26706,2923.0
26707,1982.0
26708,1647.0
26709,1364.0
26710,926.0
26711,621.0
26712,881.0
26713,395.0
26714,209.0
26715,75.0
26716,73.0
26717,85.0
26718,173.0
26719,278.0
26720,410.0
26721,706.0
26722,1031.0
26723,1463.0
26724,1262.0
26725,1605.0
26726,1585.0
26727,1767.0
26728,1418.0
26729,1079.0
26730,1518.0
26731,1208.0
26732,682.0
26733,665.0
26734,729.0
26735,831.0
26736,301.0
26737,96.0
26738,58.0
26739,51.0
26740,27.0
26741,153.0
26742,817.0
26743,1610.0
26744,3626.0
26745,2185.0
26746,1629.0
26747,2194.0
26748,4182.0
26749,4172.0
26750,2906.0
26751,2813.0
26752,3225.0
26753,4966.0
26754,3574.0
26755,2843.0
26756,2396.0
26757,2197.0
26758,1308.0
26759,514.0
26760,229.0
26761,85.0
26762,46.0
26763,44.0
26764,25.0
26765,146.0
26766,791.0
26767,1704.0
26768,3380.0
26769,2032.0
26770,1845.0
26771,2623.0
26772,4523.0
26773,4386.0
26774,3432.0
26775,3251.0
26776,3664.0
26777,4667.0
26778,3629.0
26779,2788.0
26780,2652.0
26781,2445.0
26782,1912.0
26783,917.0
26784,788.0
26785,416.0
26786,191.0
26787,132.0
26788,79.0
26789,66.0
26790,159.0
26791,289.0
26792,663.0
26793,1147.0
26794,1796.0
26795,2510.0
26796,3062.0
26797,3629.0
26798,3706.0
26799,4359.0
26800,4537.0
26801,4938.0
26802,5114.0
26803,6360.0
26804,7764.0
26805,7982.0
26806,9682.0
26807,8349.0
26808,819.0
26809,388.0
26810,232.0
26811,113.0
26812,65.0
26813,64.0
26814,228.0
26815,558.0
26816,853.0
26817,1162.0
26818,1574.0
26819,2024.0
26820,2696.0
26821,2675.0
26822,2936.0
26823,3291.0
26824,3638.0
26825,3842.0
26826,3727.0
26827,4016.0
26828,3719.0
26829,3427.0
26830,3092.0
26831,1888.0
26832,677.0
26833,400.0
26834,210.0
26835,92.0
26836,73.0
26837,95.0
26838,164.0
26839,438.0
26840,615.0
26841,939.0
26842,1281.0
26843,1751.0
26844,2091.0
26845,2144.0
26846,2374.0
26847,2546.0
26848,2766.0
26849,2771.0
26850,3051.0
26851,2733.0
26852,2371.0
26853,2127.0
26854,1905.0
26855,1275.0
26856,70.0
26857,36.0
26858,20.0
26859,22.0
26860,45.0
26861,183.0
26862,617.0
26863,1536.0
26864,3269.0
26865,1796.0
26866,1312.0
26867,1490.0
26868,2886.0
26869,2941.0
26870,2113.0
26871,1997.0
26872,2546.0
26873,3850.0
26874,2553.0
26875,1660.0
26876,1212.0
26877,1066.0
26878,690.0
26879,291.0
26880,166.0
26881,72.0
26882,34.0
26883,14.0
26884,32.0
26885,138.0
26886,832.0
26887,1694.0
26888,3511.0
26889,1693.0
26890,1395.0
26891,1672.0
26892,3414.0
26893,3369.0
26894,2268.0
26895,2175.0
26896,2837.0
26897,4450.0
26898,3353.0
26899,2509.0
26900,2065.0
26901,1892.0
26902,1070.0
26903,538.0
26904,177.0
26905,93.0
26906,48.0
26907,34.0
26908,66.0
26909,168.0
26910,739.0
26911,1543.0
26912,3381.0
26913,2021.0
26914,1537.0
26915,1797.0
26916,3621.0
26917,3543.0
26918,2361.0
26919,2438.0
26920,2962.0
26921,4330.0
26922,3765.0
26923,2775.0
26924,2515.0
26925,2094.0
26926,1837.0
26927,1147.0
26928,974.0
26929,173.0
26930,33.0
26931,41.0
26932,27.0
26933,177.0
26934,525.0
26935,1221.0
26936,2970.0
26937,1900.0
26938,1609.0
26939,1935.0
26940,2911.0
26941,3025.0
26942,2548.0
26943,2782.0
26944,3490.0
26945,5044.0
26946,4386.0
26947,3580.0
26948,2608.0
26949,2229.0
26950,1724.0
26951,1988.0
26952,258.0
26953,96.0
26954,44.0
26955,35.0
26956,48.0
26957,173.0
26958,844.0
26959,1727.0
26960,3515.0
26961,2064.0
26962,1471.0
26963,1741.0
26964,3174.0
26965,3163.0
26966,2158.0
26967,2023.0
26968,2687.0
26969,4241.0
26970,3442.0
26971,2527.0
26972,2185.0
26973,1684.0
26974,1367.0
26975,680.0
26976,83.0
26977,56.0
26978,23.0
26979,26.0
26980,17.0
26981,128.0
26982,661.0
26983,1529.0
26984,3196.0
26985,1749.0
26986,1309.0
26987,1535.0
26988,3161.0
26989,3172.0
26990,2079.0
26991,2004.0
26992,2344.0
26993,3690.0
26994,2624.0
26995,1640.0
26996,1157.0
26997,928.0
26998,668.0
26999,358.0
27000,140.0
27001,43.0
27002,48.0
27003,43.0
27004,21.0
27005,173.0
27006,726.0
27007,1588.0
27008,3290.0
27009,1720.0
27010,1235.0
27011,1364.0
27012,2825.0
27013,2926.0
27014,1956.0
27015,1976.0
27016,2312.0
27017,3748.0
27018,2924.0
27019,1685.0
27020,1054.0
27021,955.0
27022,817.0
27023,352.0
27024,229.0
27025,130.0
27026,59.0
27027,33.0
27028,65.0
27029,128.0
27030,555.0
27031,1701.0
27032,3509.0
27033,2001.0
27034,1458.0
27035,1789.0
27036,3017.0
27037,3095.0
27038,2072.0
27039,1714.0
27040,2437.0
27041,4000.0
27042,3204.0
27043,2238.0
27044,1935.0
27045,1471.0
27046,1246.0
27047,588.0
27048,172.0
27049,47.0
27050,29.0
27051,12.0
27052,29.0
27053,153.0
27054,639.0
27055,1403.0
27056,3290.0
27057,1916.0
27058,1390.0
27059,1652.0
27060,3116.0
27061,3116.0
27062,2295.0
27063,1755.0
27064,2056.0
27065,3493.0
27066,2685.0
27067,1704.0
27068,1187.0
27069,948.0
27070,748.0
27071,446.0
27072,251.0
27073,146.0
27074,52.0
27075,66.0
27076,38.0
27077,100.0
27078,484.0
27079,1392.0
27080,3182.0
27081,1724.0
27082,1363.0
27083,1812.0
27084,3749.0
27085,3736.0
27086,2518.0
27087,2435.0
27088,2949.0
27089,4366.0
27090,3274.0
27091,2355.0
27092,2362.0
27093,2087.0
27094,1289.0
27095,552.0
27096,283.0
27097,87.0
27098,43.0
27099,36.0
27100,77.0
27101,167.0
27102,898.0
27103,1707.0
27104,3742.0
27105,2307.0
27106,2021.0
27107,2313.0
27108,4437.0
27109,4191.0
27110,3122.0
27111,3157.0
27112,3995.0
27113,5506.0
27114,5061.0
27115,3522.0
27116,3258.0
27117,3183.0
27118,2518.0
27119,1476.0
27120,318.0
27121,176.0
27122,87.0
27123,46.0
27124,19.0
27125,195.0
27126,1012.0
27127,2015.0
27128,3795.0
27129,2156.0
27130,1455.0
27131,1846.0
27132,3220.0
27133,3144.0
27134,2140.0
27135,2116.0
27136,2921.0
27137,4622.0
27138,3796.0
27139,2805.0
27140,2462.0
27141,2278.0
27142,1661.0
27143,1721.0
27144,708.0
27145,308.0
27146,251.0
27147,173.0
27148,76.0
27149,85.0
27150,156.0
27151,305.0
27152,744.0
27153,1428.0
27154,2158.0
27155,2972.0
27156,3841.0
27157,3855.0
27158,4305.0
27159,3960.0
27160,3473.0
27161,3225.0
27162,3335.0
27163,2343.0
27164,1846.0
27165,1242.0
27166,670.0
27167,337.0
27168,1149.0
27169,676.0
27170,545.0
27171,155.0
27172,98.0
27173,80.0
27174,235.0
27175,431.0
27176,953.0
27177,1405.0
27178,1877.0
27179,2276.0
27180,2623.0
27181,2781.0
27182,3248.0
27183,3112.0
27184,3433.0
27185,3702.0
27186,3601.0
27187,3941.0
27188,3673.0
27189,3161.0
27190,3346.0
27191,2462.0
27192,871.0
27193,98.0
27194,43.0
27195,49.0
27196,27.0
27197,140.0
27198,735.0
27199,1729.0
27200,3472.0
27201,2098.0
27202,1701.0
27203,1900.0
27204,3039.0
27205,2954.0
27206,1883.0
27207,1945.0
27208,2480.0
27209,4344.0
27210,3633.0
27211,2703.0
27212,2270.0
27213,2215.0
27214,1872.0
27215,1620.0
27216,228.0
27217,89.0
27218,33.0
27219,42.0
27220,40.0
27221,171.0
27222,796.0
27223,1713.0
27224,3736.0
27225,2158.0
27226,1666.0
27227,1860.0
27228,3513.0
27229,3560.0
27230,2614.0
27231,2497.0
27232,3230.0
27233,5035.0
27234,4576.0
27235,2662.0
27236,2230.0
27237,1677.0
27238,2714.0
27239,875.0
27240,206.0
27241,90.0
27242,20.0
27243,24.0
27244,43.0
27245,197.0
27246,769.0
27247,1605.0
27248,3880.0
27249,2197.0
27250,2039.0
27251,2466.0
27252,4211.0
27253,4230.0
27254,2996.0
27255,3036.0
27256,3294.0
27257,4885.0
27258,3469.0
27259,2222.0
27260,1638.0
27261,1289.0
27262,759.0
27263,353.0
27264,173.0
27265,79.0
27266,58.0
27267,27.0
27268,20.0
27269,189.0
27270,811.0
27271,1754.0
27272,3603.0
27273,1945.0
27274,1487.0
27275,1816.0
27276,3188.0
27277,3170.0
27278,2210.0
27279,2285.0
27280,2678.0
27281,4520.0
27282,3293.0
27283,2419.0
27284,2348.0
27285,2029.0
27286,1348.0
27287,613.0
27288,436.0
27289,137.0
27290,88.0
27291,66.0
27292,67.0
27293,82.0
27294,362.0
27295,975.0
27296,2090.0
27297,1566.0
27298,1631.0
27299,1956.0
27300,3397.0
27301,3059.0
27302,2436.0
27303,2430.0
27304,2647.0
27305,3550.0
27306,2969.0
27307,2914.0
27308,3561.0
27309,3543.0
27310,3053.0
27311,1663.0
27312,548.0
27313,380.0
27314,153.0
27315,106.0
27316,48.0
27317,58.0
27318,124.0
27319,288.0
27320,681.0
27321,1189.0
27322,2024.0
27323,2903.0
27324,3763.0
27325,3546.0
27326,3161.0
27327,3739.0
27328,3968.0
27329,4562.0
27330,3855.0
27331,3356.0
27332,2664.0
27333,2240.0
27334,1861.0
27335,1265.0
27336,117.0
27337,53.0
27338,31.0
27339,24.0
27340,24.0
27341,128.0
27342,768.0
27343,1669.0
27344,3543.0
27345,1955.0
27346,1413.0
27347,1747.0
27348,3266.0
27349,3177.0
27350,2293.0
27351,2005.0
27352,2573.0
27353,4003.0
27354,3192.0
27355,2105.0
27356,1836.0
27357,1293.0
27358,859.0
27359,530.0
27360,628.0
27361,216.0
27362,91.0
27363,49.0
27364,49.0
27365,94.0
27366,362.0
27367,977.0
27368,2307.0
27369,1666.0
27370,1810.0
27371,2446.0
27372,3886.0
27373,4055.0
27374,3619.0
27375,3515.0
27376,3767.0
27377,4596.0
27378,4052.0
27379,3789.0
27380,3639.0
27381,3415.0
27382,2837.0
27383,2130.0
27384,132.0
27385,37.0
27386,15.0
27387,30.0
27388,18.0
27389,129.0
27390,708.0
27391,1579.0
27392,3455.0
27393,2176.0
27394,1512.0
27395,1614.0
27396,3220.0
27397,2184.0
27398,1730.0
27399,1998.0
27400,2373.0
27401,3905.0
27402,2409.0
27403,1572.0
27404,886.0
27405,851.0
27406,544.0
27407,234.0
27408,391.0
27409,275.0
27410,101.0
27411,43.0
27412,53.0
27413,75.0
27414,184.0
27415,349.0
27416,644.0
27417,854.0
27418,1297.0
27419,1924.0
27420,2056.0
27421,2266.0
27422,2197.0
27423,2474.0
27424,2641.0
27425,3104.0
27426,3210.0
27427,2764.0
27428,2108.0
27429,1375.0
27430,1125.0
27431,448.0
27432,1415.0
27433,156.0
27434,61.0
27435,39.0
27436,53.0
27437,124.0
27438,701.0
27439,1574.0
27440,3393.0
27441,1723.0
27442,1097.0
27443,1371.0
27444,2675.0
27445,2469.0
27446,2022.0
27447,2032.0
27448,2489.0
27449,4048.0
27450,3041.0
27451,2157.0
27452,1445.0
27453,1005.0
27454,724.0
27455,481.0
27456,458.0
27457,224.0
27458,108.0
27459,75.0
27460,71.0
27461,44.0
27462,144.0
27463,332.0
27464,700.0
27465,1209.0
27466,1898.0
27467,2587.0
27468,3050.0
27469,3407.0
27470,3809.0
27471,3050.0
27472,2707.0
27473,2354.0
27474,3688.0
27475,2256.0
27476,1767.0
27477,1394.0
27478,769.0
27479,406.0
27480,194.0
27481,96.0
27482,46.0
27483,40.0
27484,31.0
27485,162.0
27486,761.0
27487,1779.0
27488,3583.0
27489,2048.0
27490,1644.0
27491,1918.0
27492,3443.0
27493,3554.0
27494,2280.0
27495,2341.0
27496,2779.0
27497,4317.0
27498,3788.0
27499,2390.0
27500,2059.0
27501,1728.0
27502,1126.0
27503,518.0
27504,277.0
27505,95.0
27506,55.0
27507,50.0
27508,23.0
27509,197.0
27510,995.0
27511,2050.0
27512,3787.0
27513,2097.0
27514,1735.0
27515,1940.0
27516,3431.0
27517,3275.0
27518,2265.0
27519,2190.0
27520,2720.0
27521,4367.0
27522,3612.0
27523,2839.0
27524,2456.0
27525,2167.0
27526,1306.0
27527,660.0
27528,285.0
27529,145.0
27530,51.0
27531,22.0
27532,34.0
27533,191.0
27534,984.0
27535,2037.0
27536,3803.0
27537,2098.0
27538,1588.0
27539,1769.0
27540,3605.0
27541,3415.0
27542,2333.0
27543,2106.0
27544,2922.0
27545,4421.0
27546,3734.0
27547,2811.0
27548,2587.0
27549,2287.0
27550,1699.0
27551,744.0
27552,899.0
27553,439.0
27554,227.0
27555,149.0
27556,90.0
27557,84.0
27558,252.0
27559,563.0
27560,1378.0
27561,1821.0
27562,2474.0
27563,3546.0
27564,3772.0
27565,3507.0
27566,3596.0
27567,3671.0
27568,3605.0
27569,2648.0
27570,2196.0
27571,1866.0
27572,1455.0
27573,989.0
27574,504.0
27575,314.0
27576,317.0
27577,89.0
27578,26.0
27579,35.0
27580,27.0
27581,147.0
27582,591.0
27583,1800.0
27584,3841.0
27585,2276.0
27586,1706.0
27587,1919.0
27588,3435.0
27589,3448.0
27590,2193.0
27591,2165.0
27592,2622.0
27593,4665.0
27594,3762.0
27595,2535.0
27596,2196.0
27597,1977.0
27598,948.0
27599,671.0
27600,167.0
27601,67.0
27602,38.0
27603,38.0
27604,36.0
27605,168.0
27606,812.0
27607,1751.0
27608,3454.0
27609,1945.0
27610,1409.0
27611,1592.0
27612,3269.0
27613,3550.0
27614,2286.0
27615,2026.0
27616,2580.0
27617,4188.0
27618,3103.0
27619,1994.0
27620,1462.0
27621,1253.0
27622,742.0
27623,408.0
27624,887.0
27625,440.0
27626,252.0
27627,135.0
27628,75.0
27629,94.0
27630,172.0
27631,447.0
27632,722.0
27633,1344.0
27634,2110.0
27635,3228.0
27636,4542.0
27637,5111.0
27638,5140.0
27639,5558.0
27640,6117.0
27641,6561.0
27642,6357.0
27643,6009.0
27644,5129.0
27645,4061.0
27646,3079.0
27647,2726.0
27648,160.0
27649,89.0
27650,42.0
27651,15.0
27652,109.0
27653,170.0
27654,759.0
27655,1700.0
27656,3433.0
27657,1732.0
27658,1332.0
27659,1357.0
27660,3051.0
27661,2962.0
27662,1846.0
27663,2006.0
27664,2709.0
27665,3866.0
27666,2959.0
27667,1901.0
27668,1506.0
27669,1290.0
27670,786.0
27671,445.0
27672,212.0
27673,59.0
27674,35.0
27675,20.0
27676,43.0
27677,227.0
27678,792.0
27679,1732.0
27680,3449.0
27681,1720.0
27682,1448.0
27683,1610.0
27684,3153.0
27685,3081.0
27686,2116.0
27687,2252.0
27688,3258.0
27689,5570.0
27690,4102.0
27691,3404.0
27692,2438.0
27693,1765.0
27694,1212.0
27695,589.0
27696,252.0
27697,65.0
27698,50.0
27699,31.0
27700,29.0
27701,138.0
27702,684.0
27703,1737.0
27704,3328.0
27705,1976.0
27706,1510.0
27707,1899.0
27708,3511.0
27709,3571.0
27710,2876.0
27711,2747.0
27712,3378.0
27713,4505.0
27714,4031.0
27715,3042.0
27716,2113.0
27717,1947.0
27718,1497.0
27719,1517.0
27720,320.0
27721,121.0
27722,42.0
27723,47.0
27724,19.0
27725,162.0
27726,804.0
27727,1808.0
27728,3532.0
27729,2003.0
27730,1748.0
27731,1602.0
27732,3133.0
27733,3250.0
27734,1831.0
27735,1826.0
27736,2637.0
27737,4285.0
27738,3431.0
27739,2508.0
27740,2256.0
27741,1936.0
27742,1346.0
27743,685.0
27744,263.0
27745,108.0
27746,72.0
27747,25.0
27748,36.0
27749,121.0
27750,621.0
27751,1528.0
27752,3341.0
27753,2155.0
27754,1841.0
27755,1806.0
27756,3661.0
27757,3457.0
27758,2199.0
27759,2228.0
27760,2778.0
27761,4301.0
27762,3246.0
27763,2588.0
27764,2408.0
27765,2218.0
27766,1441.0
27767,859.0
27768,550.0
27769,99.0
27770,50.0
27771,52.0
27772,39.0
27773,144.0
27774,630.0
27775,1478.0
27776,3354.0
27777,2030.0
27778,2053.0
27779,2062.0
27780,3704.0
27781,3822.0
27782,2715.0
27783,2596.0
27784,3393.0
27785,4951.0
27786,3787.0
27787,2908.0
27788,2346.0
27789,2099.0
27790,1515.0
27791,1027.0
27792,302.0
27793,139.0
27794,35.0
27795,42.0
27796,64.0
27797,163.0
27798,769.0
27799,1537.0
27800,3386.0
27801,1805.0
27802,1421.0
27803,1713.0
27804,3379.0
27805,3405.0
27806,2509.0
27807,2660.0
27808,3109.0
27809,4441.0
27810,3644.0
27811,3120.0
27812,2720.0
27813,2798.0
27814,2226.0
27815,1495.0
27816,499.0
27817,233.0
27818,102.0
27819,76.0
27820,70.0
27821,138.0
27822,431.0
27823,1336.0
27824,2778.0
27825,2197.0
27826,2102.0
27827,2934.0
27828,4516.0
27829,4060.0
27830,3918.0
27831,4316.0
27832,4450.0
27833,4594.0
27834,4359.0
27835,4372.0
27836,4287.0
27837,3962.0
27838,3582.0
27839,1999.0
27840,747.0
27841,457.0
27842,241.0
27843,84.0
27844,53.0
27845,86.0
27846,253.0
27847,487.0
27848,812.0
27849,1407.0
27850,2345.0
27851,3597.0
27852,3913.0
27853,4012.0
27854,3886.0
27855,4020.0
27856,3680.0
27857,3306.0
27858,2876.0
27859,3367.0
27860,4816.0
27861,2944.0
27862,2321.0
27863,1605.0
27864,129.0
27865,78.0
27866,48.0
27867,34.0
27868,31.0
27869,126.0
27870,617.0
27871,1444.0
27872,3185.0
27873,2408.0
27874,1719.0
27875,2119.0
27876,3829.0
27877,3798.0
27878,2899.0
27879,3057.0
27880,3647.0
27881,4823.0
27882,4146.0
27883,3287.0
27884,2934.0
27885,2592.0
27886,2041.0
27887,1248.0
27888,83.0
27889,30.0
27890,13.0
27891,34.0
27892,41.0
27893,172.0
27894,684.0
27895,1725.0
27896,3586.0
27897,1827.0
27898,1372.0
27899,1747.0
27900,3357.0
27901,3212.0
27902,2106.0
27903,1788.0
27904,2426.0
27905,3985.0
27906,2850.0
27907,1691.0
27908,1363.0
27909,1217.0
27910,611.0
27911,323.0
27912,121.0
27913,58.0
27914,21.0
27915,23.0
27916,25.0
27917,178.0
27918,706.0
27919,1597.0
27920,3189.0
27921,1852.0
27922,1166.0
27923,1314.0
27924,2678.0
27925,2900.0
27926,2036.0
27927,1925.0
27928,2356.0
27929,3695.0
27930,2725.0
27931,1811.0
27932,1456.0
27933,1159.0
27934,993.0
27935,506.0
27936,945.0
27937,550.0
27938,284.0
27939,168.0
27940,99.0
27941,224.0
27942,245.0
27943,503.0
27944,665.0
27945,1157.0
27946,1733.0
27947,2427.0
27948,2921.0
27949,3108.0
27950,3258.0
27951,3444.0
27952,3310.0
27953,3090.0
27954,2722.0
27955,2377.0
27956,1650.0
27957,1077.0
27958,698.0
27959,380.0
27960,586.0
27961,136.0
27962,56.0
27963,22.0
27964,23.0
27965,176.0
27966,956.0
27967,1956.0
27968,3821.0
27969,2197.0
27970,1690.0
27971,2119.0
27972,3654.0
27973,3674.0
27974,2656.0
27975,2719.0
27976,3258.0
27977,5207.0
27978,4320.0
27979,2749.0
27980,2453.0
27981,2333.0
27982,1482.0
27983,1148.0
27984,691.0
27985,431.0
27986,214.0
27987,150.0
27988,92.0
27989,80.0
27990,139.0
27991,228.0
27992,594.0
27993,1177.0
27994,1733.0
27995,2435.0
27996,2816.0
27997,3152.0
27998,3602.0
27999,3467.0
28000,2950.0
28001,2534.0
28002,1999.0
28003,1409.0
28004,1175.0
28005,805.0
28006,531.0
28007,253.0
28008,257.0
28009,90.0
28010,40.0
28011,12.0
28012,101.0
