Time,root.Fungi.d0.s0
11474,0.16455245
11475,0.16587977
11476,0.1457522
11477,0.11753611
11478,0.10244889
11479,0.10815976
11480,0.082333593
11481,-0.001146191
11482,-0.070570966
11483,-0.080678586
11484,-0.02228479
11485,0.11173179
11486,0.21493909
11487,0.18440649
11488,0.11817386
11489,0.13488747
11490,0.19435404
11491,0.23613556
11492,0.266076
11493,0.29592123
11494,0.31815262
11495,0.31547214
11496,0.29460688
11497,0.27550378
11498,0.26228416
11499,0.26487279
11500,0.28766405
11501,0.34527595
11502,0.42801326
11503,0.47958527
11504,0.49225427
11505,0.49553061
11506,0.54967319
11507,0.62267118
11508,0.63057553
11509,0.58655996
11510,0.54242445
11511,0.51698205
11512,0.56670851
11513,0.6813868
11514,0.79046497
11515,0.88925285
11516,1.0003454
11517,1.1235936
11518,1.2324132
11519,1.3228849
11520,1.4073633
11521,1.4967329
11522,1.6889982
11523,2.0092472
11524,2.3827642
11525,2.7817786
11526,3.1935062
11527,3.6124755
11528,4.0481911
11529,4.5068271
11530,5.0899265
11531,5.8645096
11532,6.7506136
11533,7.6829341
11534,8.6543937
11535,9.6577642
11536,10.696774
11537,11.852818
11538,13.147824
11539,14.187049
11540,14.779024
11541,15.213463
11542,15.665338
11543,16.063606
11544,16.355437
11545,16.523208
11546,16.550642
11547,16.175186
11548,15.092888
11549,13.59238
11550,12.087687
11551,10.691841
11552,9.5976191
11553,8.8413206
11554,8.4929332
11555,8.6342348
11556,9.4720113
11557,11.024044
11558,13.312778
11559,16.348074
11560,20.161762
11561,24.76365
11562,30.185457
11563,36.559995
11564,44.657466
11565,54.090522
11566,60.93428
11567,64.37298
11568,63.233968
11569,54.109831
11570,38.750532
11571,24.134552
11572,11.484333
11573,3.4514484
11574,-0.090396682
11575,-1.4996501
11576,-1.3114857
11577,-0.7666148
11578,-0.13035469
11579,0.32293173
11580,0.53957652
11581,0.64319996
11582,0.67370526
11583,0.70199345
11584,0.75172667
11585,0.79350319
11586,0.81500604
11587,0.8257603
11588,0.8310946
11589,0.86186193
11590,0.93740172
11591,0.98865586
11592,0.96163626
11593,0.92758664
11594,0.95594248
11595,1.0294742
11596,1.1271772
11597,1.2259349
11598,1.2910479
11599,1.3226145
11600,1.3461807
11601,1.3764423
11602,1.392193
11603,1.378354
11604,1.3670414
11605,1.3866043
11606,1.4285674
11607,1.4835505
11608,1.5157421
11609,1.4759795
11610,1.4231926
11611,1.4571933
11612,1.5418719
11613,1.5997045
11614,1.6110215
11615,1.5324507
11616,1.3869478
11617,1.2507249
11618,1.1452598
11619,1.1309089
11620,1.1952635
11621,1.2552894
11622,1.297553
11623,1.3041492
11624,1.2702874
11625,1.1818436
11626,1.0440077
11627,0.93187523
11628,0.86333842
11629,0.83107633
11630,0.83288126
11631,0.86742866
11632,0.92918405
11633,1.0030431
11634,1.0139752
11635,0.95158731
11636,0.81792518
11637,0.62690778
11638,0.49158295
11639,0.43156119
11640,0.38359534
11641,0.33248679
11642,0.31233535
11643,0.33155581
11644,0.3219674
11645,0.2564424
11646,0.1652925
11647,0.064072439
11648,-0.018267925
11649,-0.063955277
11650,-0.04709491
11651,0.051670853
11652,0.12939482
11653,0.090266838
11654,0.013693921
11655,-0.007709709
11656,0.012727486
11657,0.055584307
11658,0.83480782
11659,0.79867475
11660,0.7791445
11661,0.79385907
11662,0.81534932
11663,0.83622929
11664,0.85134851
11665,0.86144572
11666,0.91088962
11667,1.0123279
11668,1.0425655
11669,0.94653967
11670,0.82312563
11671,0.72814828
11672,0.67438112
11673,0.67064167
11674,0.71956141
11675,0.85161583
11676,1.0664578
11677,1.2187112
11678,1.2575565
11679,1.1794504
11680,0.98603803
11681,0.80113397
11682,0.68887374
11683,0.66589687
11684,0.74257012
11685,0.88608782
11686,1.0709795
11687,1.1988069
11688,1.1743701
11689,1.1010602
11690,1.1039996
11691,1.1417542
11692,1.1520112
11693,1.121501
11694,1.0270621
11695,0.9165011
11696,0.89736386
11697,0.94904927
11698,1.0050338
11699,1.0665658
11700,1.1500611
11701,1.2430747
11702,1.2899855
11703,1.2909507
11704,1.2762532
11705,1.2500555
11706,1.2444948
11707,1.3251936
11708,1.4415693
11709,1.4631376
11710,1.4368354
11711,1.5232221
11712,1.683684
11713,1.7348922
11714,1.6834879
11715,1.6377352
11716,1.6166939
11717,1.6529498
11718,1.7491051
11719,1.887042
11720,2.0605144
11721,2.2446885
11722,2.4294398
11723,2.5642089
11724,2.6398087
11725,2.760551
11726,2.9640728
11727,3.2381583
11728,3.5760251
11729,3.9162221
11730,4.2268965
11731,4.6462208
11732,5.2653758
11733,5.9694789
11734,6.6647071
11735,7.3854457
11736,8.1668116
11737,9.0153798
11738,10.074654
11739,11.392816
11740,12.608071
11741,13.541995
11742,14.262977
11743,14.812873
11744,15.279371
11745,15.727729
11746,16.324881
11747,17.225009
11748,17.967254
11749,18.018087
11750,17.447394
11751,16.356287
11752,14.947669
11753,13.576335
11754,12.297463
11755,11.214986
11756,10.381692
11757,9.9259584
11758,9.9024268
11759,10.463298
11760,11.556167
11761,12.933962
11762,14.627427
11763,16.902288
11764,19.868842
11765,23.979521
11766,29.288711
11767,35.637701
11768,42.993503
11769,50.443112
11770,55.333586
11771,56.709413
11772,51.779984
11773,41.258015
11774,29.322672
11775,17.117069
11776,8.1932701
11777,2.9055953
11778,0.037213137
11779,-0.78845806
11780,-0.86499908
11781,-0.53145243
11782,-0.21130694
11783,-0.020243852
11784,0.14056562
11785,0.30287406
11786,0.39596777
11787,0.39098464
11788,0.34137481
11789,0.27546437
11790,0.2376924
11791,0.25622714
11792,0.31662506
11793,0.40759107
11794,0.46061439
11795,0.40892307
11796,0.34531666
11797,0.38292634
11798,0.46499042
11799,0.50571376
11800,0.5047528
11801,0.49149666
11802,0.48316932
11803,0.50133028
11804,0.56130734
11805,0.62823259
11806,0.671328
11807,0.71018473
11808,0.7664857
11809,0.79961716
11810,0.75379599
11811,0.66629825
11812,0.60051196
11813,0.56388767
11814,0.56964761
11815,0.59561472
11816,0.5853284
11817,0.55821434
11818,0.58163637
11819,0.64615446
11820,0.6992911
11821,0.73057669
11822,0.71472205
11823,0.65757793
11824,0.61049609
11825,0.57633506
11826,0.51684108
11827,0.42963684
11828,0.36382074
11829,0.33160886
11830,0.33473707
11831,0.37372885
11832,0.44294035
11833,0.51878897
11834,0.58169898
11835,0.54380919
11836,0.41235179
11837,0.31595403
11838,0.26972234
11839,0.20616553
11840,0.11587083
11841,0.061864038
11842,0.06012031
11843,0.089220486
11844,0.13961914
11845,0.15982332
11846,0.12982174
11847,0.08954889
11848,0.058838883
11849,0.030423312
11850,-0.000155067
11851,-0.038391841
11852,-0.088394591
11853,-0.12624024
11854,-0.12966422
11855,-0.11152577
11856,-0.086822892
11857,-0.054567932
11858,-0.013304717
11859,0.4990591
11860,0.56005503
11861,0.47909112
11862,0.33942016
11863,0.16936156
11864,0.040429114
11865,-0.042877028
11866,-0.021816107
11867,0.17288858
11868,0.41840628
11869,0.53550462
11870,0.52511209
11871,0.39160811
11872,0.20570757
11873,0.12105581
11874,0.13237066
11875,0.21154175
11876,0.31974435
11877,0.33661193
11878,0.28753041
11879,0.30889241
11880,0.38282644
11881,0.35393985
11882,0.2301166
11883,0.18608531
11884,0.24511858
11885,0.35778841
11886,0.49899856
11887,0.51982982
11888,0.39228553
11889,0.26669689
11890,0.19108229
11891,0.16635827
11892,0.19659359
11893,0.27353269
11894,0.34892772
11895,0.41025289
11896,0.42163052
11897,0.38074459
11898,0.3288736
11899,0.27937091
11900,0.27446085
11901,0.32512382
11902,0.40841328
11903,0.51331533
11904,0.56887056
11905,0.54554821
11906,0.49717738
11907,0.45288245
11908,0.47186014
11909,0.59214427
11910,0.74601324
11911,0.87955315
11912,0.99746533
11913,1.1044218
11914,1.1503351
11915,1.0730183
11916,0.87813736
11917,0.75817661
11918,0.80514021
11919,0.94181663
11920,1.1223161
11921,1.304773
11922,1.4588692
11923,1.64727
11924,1.9263397
11925,2.136639
11926,2.0983534
11927,2.000151
11928,2.1059319
11929,2.4033876
11930,2.8683709
11931,3.4638671
11932,4.1133712
11933,4.7662033
11934,5.2995912
11935,5.7818328
11936,6.4432308
11937,7.2930267
11938,8.3042062
11939,9.4521906
11940,10.634414
11941,11.837873
11942,12.945117
11943,13.731086
11944,14.218041
11945,14.470834
11946,14.600882
11947,14.916885
11948,15.366821
11949,15.705208
11950,15.834789
11951,15.430583
11952,14.512777
11953,13.381513
11954,12.137116
11955,11.155349
11956,10.492403
11957,10.038473
11958,9.7968095
11959,10.087225
11960,10.988247
11961,12.324599
11962,14.042822
11963,16.294916
11964,19.144291
11965,22.644099
11966,27.112493
11967,32.603021
11968,39.120612
11969,46.502741
11970,53.124543
11971,58.341621
11972,59.096523
11973,54.47015
11974,45.251455
11975,31.904576
11976,19.247955
11977,9.5306962
11978,3.0682951
11979,0.028595569
11980,-0.9960098
11981,-0.98483291
11982,-0.51066543
11983,-0.066077625
11984,0.28441546
11985,0.47128122
11986,0.53382328
11987,0.52471126
11988,0.49418511
11989,0.52446404
11990,0.61600807
11991,0.70792144
11992,0.76161692
11993,0.80021762
11994,0.84180116
11995,0.8738758
11996,0.88426686
11997,0.88182738
11998,0.87735
11999,0.8933647
12000,0.96372475
12001,1.0494128
12002,1.0780009
12003,1.0913432
12004,1.1867864
12005,1.3131679
12006,1.3210422
12007,1.2344835
12008,1.161702
12009,1.1202392
12010,1.1464205
12011,1.2275671
12012,1.2801434
12013,1.298226
12014,1.3175952
12015,1.3445328
12016,1.3725476
12017,1.3854047
12018,1.3800909
12019,1.3497882
12020,1.2996607
12021,1.2506889
12022,1.2034794
12023,1.1517294
12024,1.1028409
12025,1.1035722
12026,1.1487675
12027,1.1474351
12028,1.0942129
12029,1.108633
12030,1.2089667
12031,1.2550222
12032,1.2074326
12033,1.117796
12034,1.0073807
12035,0.93803862
12036,0.93544971
12037,0.90744808
12038,0.80446692
12039,0.69244105
12040,0.61532313
12041,0.57160867
12042,0.54473444
12043,0.52887381
12044,0.50500471
12045,0.46743453
12046,0.43208676
12047,0.40485909
12048,0.36301569
12049,0.29600461
12050,0.25899026
12051,0.28521501
12052,0.30039909
12053,0.24893174
12054,0.16758045
12055,0.090563728
12056,0.024383594
12057,-0.023376486
12058,-0.045415016
12059,-0.031215015
12060,0.90021018
12061,0.91234407
12062,0.92733024
12063,0.97168762
12064,1.0101981
12065,1.0362026
12066,1.0804541
12067,1.1531844
12068,1.2664645
12069,1.4210646
12070,1.5054498
12071,1.4694725
12072,1.3872745
12073,1.3009478
12074,1.2481874
12075,1.2550139
12076,1.3134462
12077,1.3310538
12078,1.2875873
12079,1.2817529
12080,1.3430785
12081,1.3554364
12082,1.2723337
12083,1.2025294
12084,1.2020302
12085,1.259295
12086,1.3667894
12087,1.4589673
12088,1.4849551
12089,1.4874476
12090,1.5077351
12091,1.4992195
12092,1.4055081
12093,1.2824466
12094,1.2136485
12095,1.2147358
12096,1.3127955
12097,1.4685252
12098,1.5931295
12099,1.6762349
12100,1.6985885
12101,1.6607083
12102,1.5678634
12103,1.4598649
12104,1.4961823
12105,1.6625272
12106,1.8028012
12107,1.8955469
12108,1.9391592
12109,1.9303606
12110,1.8429573
12111,1.6121102
12112,1.3505406
12113,1.4084645
12114,1.7162741
12115,1.9281355
12116,2.0110115
12117,1.9616926
12118,1.8152198
12119,1.7725043
12120,1.8498437
12121,1.937342
12122,2.0231339
12123,2.198622
12124,2.4708322
12125,2.6491331
12126,2.6857515
12127,2.7439801
12128,2.8822692
12129,3.0690972
12130,3.2918723
12131,3.6148075
12132,4.0718203
12133,4.5808601
12134,5.0876482
12135,5.6071373
12136,6.1515392
12137,6.6918411
12138,7.1984132
12139,7.6850416
12140,8.4526796
12141,9.6148758
12142,10.851577
12143,12.001696
12144,12.907827
12145,13.475855
12146,13.924176
12147,14.415197
12148,15.029494
12149,15.841487
12150,16.513606
12151,16.655049
12152,16.252676
12153,15.288402
12154,14.021413
12155,12.906923
12156,11.898017
12157,10.876203
12158,9.9347042
12159,9.3264553
12160,9.1289497
12161,9.5464158
12162,10.524882
12163,11.796258
12164,13.344773
12165,15.223395
12166,17.518499
12167,20.7057
12168,24.886064
12169,30.226998
12170,36.763295
12171,43.888759
12172,49.841954
12173,53.532529
12174,51.490062
12175,43.986127
12176,33.537217
12177,21.246933
12178,11.503275
12179,4.9005631
12180,1.0053805
12181,-0.42589685
12182,-0.81795281
12183,-0.55125158
12184,-0.17481196
12185,0.15072452
12186,0.37998688
12187,0.50072303
12188,0.6015995
12189,0.71900409
12190,0.79386646
12191,0.79628528
12192,0.79176485
12193,0.82185009
12194,0.87183844
12195,0.9302344
12196,0.97833858
12197,0.99792619
12198,1.0117404
12199,1.0475074
12200,1.0902403
12201,1.1172943
12202,1.1285318
12203,1.1290063
12204,1.1216965
12205,1.1128094
12206,1.1067842
12207,1.121405
12208,1.1723697
12209,1.2518671
12210,1.3512519
12211,1.4141623
12212,1.3632188
12213,1.2774308
12214,1.2907367
12215,1.3584273
12216,1.3841736
12217,1.3586127
12218,1.2655628
12219,1.1346625
12220,1.058526
12221,1.0411229
12222,1.0734048
12223,1.1370663
12224,1.1520827
12225,1.1226575
12226,1.1295235
12227,1.1709867
12228,1.1421142
12229,1.0322719
12230,0.93752643
12231,0.88184813
12232,0.86949416
12233,0.90174832
12234,0.96018141
12235,0.9677879
12236,0.92017897
12237,0.8386546
12238,0.73385928
12239,0.65526903
12240,0.61281987
12241,0.61496969
12242,0.65547874
12243,0.64476787
12244,0.56199339
12245,0.46578592
12246,0.37785187
12247,0.34122668
12248,0.37062302
12249,0.36074153
12250,0.26024533
12251,0.15460409
12252,0.095865633
12253,0.076417462
12254,0.090548733
12255,0.10563669
12256,0.091320207
12257,0.065415453
12258,0.04870182
12259,0.038649966
12260,0.031567616
12261,0.46992949
12262,0.55224193
12263,0.6831182
12264,0.84879109
12265,0.9026388
12266,0.81398621
12267,0.67162518
12268,0.5062223
12269,0.37391256
12270,0.2992325
12271,0.37560214
12272,0.64137724
12273,0.84547332
12274,0.84712248
12275,0.73470997
12276,0.56924805
12277,0.37272575
12278,0.39980244
12279,0.70146614
12280,0.92862185
12281,0.96229805
12282,0.86693548
12283,0.6724134
12284,0.47885788
12285,0.33875862
12286,0.31513397
12287,0.44728341
12288,0.62068305
12289,0.74644005
12290,0.82481641
12291,0.85606555
12292,0.84496107
12293,0.79727994
12294,0.73371383
12295,0.68515441
12296,0.65540619
12297,0.65088076
12298,0.66200604
12299,0.66716456
12300,0.68631167
12301,0.77565941
12302,0.90944448
12303,0.99219326
12304,1.0207063
12305,1.0125284
12306,0.97781857
12307,0.95813442
12308,0.95918841
12309,0.99373932
12310,1.08784
12311,1.1950895
12312,1.1982927
12313,1.1397321
12314,1.1639959
12315,1.2500948
12316,1.2839007
12317,1.2602346
12318,1.2040955
12319,1.132612
12320,1.1254705
12321,1.1927137
12322,1.3164413
12323,1.4885799
12324,1.666896
12325,1.8358435
12326,1.9302666
12327,1.9365217
12328,1.957439
12329,2.0320863
12330,2.2005185
12331,2.4792852
12332,2.8117052
12333,3.1675562
12334,3.5913415
12335,4.1122315
12336,4.6142248
12337,5.0025848
12338,5.4153804
12339,5.9936184
12340,6.7395753
12341,7.702859
12342,8.8983393
12343,10.138245
12344,11.326786
12345,12.285592
12346,12.908136
12347,13.465065
12348,14.15761
12349,15.002033
12350,16.013355
12351,16.887244
12352,17.271382
12353,17.146189
12354,16.484285
12355,15.451699
12356,14.340255
12357,13.152929
12358,11.884483
12359,10.621999
12360,9.5926012
12361,8.8996187
12362,8.8334383
12363,9.3037065
12364,9.8763984
12365,10.601567
12366,11.927043
12367,13.952698
12368,16.926128
12369,20.936873
12370,26.35326
12371,33.251846
12372,41.301467
12373,49.539855
12374,56.891152
12375,59.755779
12376,57.676197
12377,50.039112
12378,37.623476
12379,25.035398
12380,13.357995
12381,5.2733441
12382,1.0928168
12383,-0.89857741
12384,-1.200851
12385,-0.96657987
12386,-0.54143557
12387,-0.15774648
12388,0.10475441
12389,0.2893038
12390,0.41483633
12391,0.50031866
12392,0.55583399
12393,0.59974263
12394,0.64368444
12395,0.68221875
12396,0.71109215
12397,0.73547369
12398,0.76040126
12399,0.80301133
12400,0.88419486
12401,0.97560194
12402,1.0345101
12403,1.0606462
12404,1.0627596
12405,1.0462415
12406,1.055681
12407,1.1228027
12408,1.2002044
12409,1.2460441
12410,1.2644455
12411,1.2599722
12412,1.2490474
12413,1.2542165
12414,1.2838155
12415,1.3516622
12416,1.4222894
12417,1.422333
12418,1.366735
12419,1.2983782
12420,1.2274492
12421,1.1787396
12422,1.1542067
12423,1.1547597
12424,1.179628
12425,1.2248844
12426,1.2822773
12427,1.307445
12428,1.2904577
12429,1.2103616
12430,1.0725313
12431,0.96654421
12432,0.91402016
12433,0.90971781
12434,0.95205655
12435,1.031519
12436,1.1083372
12437,1.1654922
12438,1.1376115
12439,1.0281288
12440,0.92007992
12441,0.82698693
12442,0.73673419
12443,0.64522632
12444,0.53729286
12445,0.41580181
12446,0.38753691
12447,0.48166746
12448,0.54708717
12449,0.522521
12450,0.43393036
12451,0.29516634
12452,0.16747284
12453,0.088018923
12454,0.026391047
12455,-0.040174422
12456,-0.077971978
12457,-0.055632826
12458,-0.007466109
12459,0.026512629
12460,0.045235687
12461,0.047246677
12462,0.46666353
12463,0.47483957
12464,0.51375427
12465,0.63672071
12466,0.79542752
12467,0.84388303
12468,0.77290044
12469,0.68656642
12470,0.70763696
12471,0.78518281
12472,0.84466035
12473,0.8526441
12474,0.75058999
12475,0.60584936
12476,0.56744716
12477,0.60642773
12478,0.63245275
12479,0.63138215
12480,0.57319628
12481,0.48017711
12482,0.44934317
12483,0.48704251
12484,0.57573426
12485,0.69948311
12486,0.77530227
12487,0.7960013
12488,0.81510861
12489,0.84048343
12490,0.83679898
12491,0.79944141
12492,0.79208495
12493,0.83506824
12494,0.91171049
12495,0.94795973
12496,0.93597297
12497,0.88119209
12498,0.8062515
12499,0.8631671
12500,1.0506581
12501,1.0939084
12502,0.94873076
12503,0.87094109
12504,0.92965705
12505,1.0293241
12506,1.1341604
12507,1.2017867
12508,1.2143421
12509,1.1945008
12510,1.154525
12511,1.1188304
12512,1.1034287
12513,1.1831021
12514,1.4173855
12515,1.722014
12516,2.0132481
12517,2.2541564
12518,2.3988864
12519,2.4483793
12520,2.4379521
12521,2.3864819
12522,2.4021891
12523,2.54908
12524,2.8354634
12525,3.2673091
12526,3.7641856
12527,4.253749
12528,4.6129592
12529,4.7030522
12530,4.6901636
12531,4.8066513
12532,4.999066
12533,5.1731033
12534,5.3819516
12535,5.7401558
12536,6.1411603
12537,6.3048503
12538,6.3293652
12539,6.5614935
12540,7.0352185
12541,7.78588
12542,8.8166061
12543,10.126037
12544,11.714
12545,13.493223
12546,15.296477
12547,16.981475
12548,18.22592
12549,19.071867
12550,19.676189
12551,19.946655
12552,19.530612
12553,18.532536
12554,17.524184
12555,16.733282
12556,17.020346
12557,18.522722
12558,21.319976
12559,25.440043
12560,30.996493
12561,37.989955
12562,46.134775
12563,55.082577
12564,60.651966
12565,61.386576
12566,56.755775
12567,46.538191
12568,31.800279
12569,18.92577
12570,9.0487495
12571,2.7222672
12572,-0.11042744
12573,-1.155187
12574,-0.9264201
12575,-0.45557531
12576,-0.066755535
12577,0.23708995
12578,0.4538001
12579,0.55271024
12580,0.52209141
12581,0.49696518
12582,0.55353405
12583,0.64082051
12584,0.72336174
12585,0.78304277
12586,0.80428569
12587,0.80595552
12588,0.80838444
12589,0.82296777
12590,0.86495717
12591,0.91525839
12592,0.94232393
12593,0.94591153
12594,0.94401426
12595,0.94814781
12596,0.98251566
12597,1.0660399
12598,1.1815753
12599,1.3124116
12600,1.413903
12601,1.4316223
12602,1.4010785
12603,1.3758846
12604,1.3606054
12605,1.3626607
12606,1.4040414
12607,1.5336778
12608,1.7060945
12609,1.7922898
12610,1.7979626
12611,1.7663719
12612,1.7204905
12613,1.7399022
12614,1.8136357
12615,1.8434415
12616,1.8213353
12617,1.7829643
12618,1.7345868
12619,1.6820987
12620,1.6402467
12621,1.6141204
12622,1.6170774
12623,1.6283776
12624,1.5673671
12625,1.4465665
12626,1.3583106
12627,1.3094437
12628,1.2736295
12629,1.2401218
12630,1.1613666
12631,1.0380841
12632,0.96581668
12633,0.96192309
12634,0.94903306
12635,0.9026429
12636,0.80197283
12637,0.64225308
12638,0.50077847
12639,0.41167012
12640,0.35385259
12641,0.31563804
12642,0.27609466
12643,0.22126915
