Time,root.GunPointOldVersusYoung.d0.s0
11567,952.93834
11568,955.08836
11569,952.96846
11570,947.0779
11571,939.29339
11572,931.05851
11573,923.24282
11574,916.58048
11575,912.57472
11576,909.95589
11577,907.70472
11578,906.94543
11579,909.29981
11580,910.45366
11581,911.95302
11582,913.88956
11583,915.20846
11584,914.89545
11585,917.87698
11586,923.45133
11587,930.54287
11588,940.01742
11589,953.85268
11590,976.01834
11591,1002.4958
11592,1034.4403
11593,1068.8756
11594,1100.7484
11595,1130.3611
11596,1159.2394
11597,1187.5734
11598,1214.1182
11599,1246.9517
11600,1276.5972
11601,1301.8163
11602,1324.1221
11603,1342.4688
11604,1355.8029
11605,1363.9032
11606,1368.0715
11607,1369.3823
11608,1370.2947
11609,1370.4568
11610,1370.6995
11611,1370.6952
11612,1370.6692
11613,1370.187
11614,1369.4833
11615,1368.7288
11616,1367.5745
11617,1365.7175
11618,1362.7438
11619,1356.115
11620,1343.6073
11621,1324.8917
11622,1298.5761
11623,1266.9677
11624,1231.1329
11625,1192.984
11626,1154.1221
11627,1117.1753
11628,1082.0069
11629,1047.515
11630,1019.0936
11631,995.73535
11632,977.13528
11633,965.22069
11634,956.45499
11635,949.60177
11636,945.53288
11637,946.07914
11638,950.52506
11639,954.70036
11640,955.69678
11641,954.5804
11642,951.68205
11643,948.88846
11644,946.484
11645,944.5
11646,941.99034
11647,938.54894
11648,936.83764
11649,937.34027
11650,940.40447
11651,944.13482
11652,945.24408
11653,945.43109
11654,945.08991
11655,945.37573
11656,947.70621
11657,953.29884
11658,960.36258
11659,965.55954
11660,961.09157
11661,961.08595
11662,947.76567
11663,929.02587
11664,907.90342
11665,885.66898
11666,863.79509
11667,843.57757
11668,828.0248
11669,817.38179
11670,813.22255
11671,814.00579
11672,817.14025
11673,820.27464
11674,820.17493
11675,819.32181
11676,819.13254
11677,819.60632
11678,820.46698
11679,820.75378
11680,820.63045
11681,820.37839
11682,820.32187
11683,820.5092
11684,821.02484
11685,821.36099
11686,821.45053
11687,821.45027
11688,821.47571
11689,821.51279
11690,821.5629
11691,821.69259
11692,821.85244
11693,821.94084
11694,822.00393
11695,821.94989
11696,821.91688
11697,821.89879
11698,821.89787
11699,821.82588
11700,415.85021
11701,423.1635
11702,433.39134
11703,446.90481
11704,463.19432
11705,482.50162
11706,504.22976
11707,528.31486
11708,554.00312
11709,580.34892
11710,605.60422
11711,630.6476
11712,654.6901
11713,676.50865
11714,695.25115
11715,712.23676
11716,726.95589
11717,739.48817
11718,750.68851
11719,761.29533
11720,770.79047
11721,780.06487
11722,789.21787
11723,797.52595
11724,805.49151
11725,813.11703
11726,820.43297
11727,827.38423
11728,834.54877
11729,841.34766
11730,847.70249
11731,852.77679
11732,856.76606
11733,859.96048
11734,861.79859
11735,863.31846
11736,864.18866
11737,864.44174
11738,864.48176
11739,864.63264
11740,864.65016
11741,864.75634
11742,864.56747
11743,864.78122
11744,864.921
11745,865.11628
11746,865.1864
11747,865.17716
11748,865.06043
11749,864.85522
11750,864.65378
11751,864.64943
11752,864.67693
11753,864.58124
11754,864.45823
11755,864.19563
11756,864.01342
11757,863.68765
11758,863.51423
11759,863.13265
11760,863.04313
11761,862.6592
11762,862.27619
11763,861.65967
11764,860.96343
11765,859.59942
11766,857.71999
11767,855.34064
11768,852.21818
11769,848.72509
11770,844.97718
11771,840.55199
11772,835.55396
11773,830.43479
11774,824.84051
11775,818.92406
11776,812.88705
11777,806.99259
11778,800.34865
11779,793.73233
11780,787.179
11781,780.59442
11782,773.50787
11783,766.23192
11784,758.79081
11785,751.1259
11786,742.74333
11787,732.93127
11788,722.04085
11789,710.29565
11790,697.40206
11791,683.31773
11792,668.06654
11793,650.70092
11794,631.46987
11795,610.90569
11796,590.00325
11797,569.15245
11798,547.39546
11799,525.76678
11800,505.8672
11801,488.03575
11802,472.71694
11803,459.75162
11804,449.1987
11805,440.37481
11806,433.13653
11807,427.33285
11808,422.93112
11809,420.85904
11810,420.15389
11811,419.8005
11812,419.48279
11813,419.02383
11814,418.74315
11815,418.63237
11816,418.55549
11817,418.63897
11818,418.60252
11819,418.58018
11820,418.54027
11821,418.53546
11822,418.4654
11823,418.51838
11824,418.45337
11825,418.34085
11826,418.14173
11827,417.97136
11828,417.65654
11829,417.46077
11830,417.20202
11831,416.80383
11832,416.57705
11833,416.50756
11834,416.33813
11835,416.25309
11836,416.11769
11837,416.05828
11838,415.96621
11839,415.9302
11840,415.87619
11841,415.82507
11842,415.7924
11843,415.78632
11844,415.78403
11845,415.80276
11846,415.71517
11847,415.69871
11848,415.69352
11849,415.73571
11850,417.28086
11851,417.2772
11852,417.2711
11853,417.26707
11854,417.24819
11855,417.22817
11856,417.21426
11857,417.31973
11858,417.626
11859,419.50927
11860,423.57384
11861,431.36669
11862,443.56711
11863,461.32322
11864,484.40671
11865,511.56317
11866,542.05441
11867,574.23761
11868,605.60531
11869,637.9531
11870,669.37751
11871,698.95007
11872,725.37648
11873,748.83511
11874,769.33625
11875,787.20214
11876,801.78801
11877,814.58474
11878,826.77322
11879,837.41165
11880,846.9825
11881,855.61689
11882,862.71825
11883,869.36733
11884,874.77548
11885,879.63829
11886,883.08939
11887,885.51028
11888,887.26128
11889,888.51784
11890,889.34449
11891,889.59808
11892,890.00933
11893,890.01554
11894,889.93733
11895,890.08908
11896,890.03616
11897,890.11305
11898,890.0693
11899,890.09072
11900,890.16983
11901,890.37597
11902,890.3877
11903,890.36864
11904,890.38065
11905,890.18359
11906,890.03646
11907,889.91001
11908,889.52408
11909,889.09062
11910,889.30154
11911,888.93442
11912,888.68584
11913,888.2671
11914,887.75273
11915,886.91369
11916,885.28033
11917,883.38519
11918,881.16467
11919,878.26833
11920,875.67188
11921,872.5603
11922,869.05747
11923,865.31427
11924,861.30381
11925,856.814
11926,851.2931
11927,844.62891
11928,836.74958
11929,827.31999
11930,816.95635
11931,804.69654
11932,790.43249
11933,773.29772
11934,753.26117
11935,729.5816
11936,703.50262
11937,675.18879
11938,645.66803
11939,616.87433
11940,588.66273
11941,561.1231
11942,532.74339
11943,506.84832
11944,484.90216
11945,465.82032
11946,449.94411
11947,436.97849
11948,426.4335
11949,418.83478
11950,416.08007
11951,416.15839
11952,416.1545
11953,416.14637
11954,416.18153
11955,416.32147
11956,416.55954
11957,416.87829
11958,417.02657
11959,417.08832
11960,417.1004
11961,417.04974
11962,417.0907
11963,417.19005
11964,417.40828
11965,417.60589
11966,417.74387
11967,417.80329
11968,417.78093
11969,417.59459
11970,417.28249
11971,417.16716
11972,416.98838
11973,416.95885
11974,416.81557
11975,416.76061
11976,416.56261
11977,416.60108
11978,416.47256
11979,416.6219
11980,416.63764
11981,416.82363
11982,417.01613
11983,417.2357
11984,417.42222
11985,417.75975
11986,417.9511
11987,418.03929
11988,418.07836
11989,418.06169
11990,418.06888
11991,418.01944
11992,418.03073
11993,418.03212
11994,418.00638
11995,417.84709
11996,417.80712
11997,417.82259
11998,417.80471
11999,417.80404
12000,401.59271
12001,401.61206
12002,401.69546
12003,401.60191
12004,401.58489
12005,401.73375
12006,402.11068
12007,405.31394
12008,411.85859
12009,423.16138
12010,439.43021
12011,461.3982
12012,488.45316
12013,518.9402
12014,552.31354
12015,586.20601
12016,618.83294
12017,650.55629
12018,679.9662
12019,707.33601
12020,732.81085
12021,754.97179
12022,774.73465
12023,792.0873
12024,807.09691
12025,820.18797
12026,832.14724
12027,842.34283
12028,851.02092
12029,858.29698
12030,864.86494
12031,869.7787
12032,874.33492
12033,878.75311
12034,882.52287
12035,885.49772
12036,887.53252
12037,889.27913
12038,890.14543
12039,890.57329
12040,890.68076
12041,890.90724
12042,890.73976
12043,890.54874
12044,890.44264
12045,890.36816
12046,890.45031
12047,890.5
12048,890.4962
12049,890.45425
12050,890.2868
12051,889.97444
12052,889.72372
12053,889.32407
12054,888.91762
12055,888.47268
12056,887.99553
12057,887.66552
12058,887.5238
12059,887.25495
12060,887.0229
12061,886.73315
12062,886.37079
12063,885.80409
12064,885.24097
12065,884.09191
12066,882.6705
12067,880.50224
12068,877.81178
12069,874.57901
12070,870.31334
12071,865.80978
12072,860.75091
12073,855.19769
12074,848.90437
12075,842.40245
12076,835.5142
12077,827.93228
12078,819.54316
12079,810.67207
12080,800.76007
12081,789.95312
12082,777.51096
12083,762.7749
12084,745.34569
12085,724.19882
12086,699.65863
12087,672.47538
12088,644.12395
12089,614.4926
12090,585.92685
12091,556.31522
12092,527.94131
12093,502.60489
12094,480.65363
12095,462.41641
12096,447.64908
12097,435.98056
12098,426.91652
12099,422.88835
12100,422.23549
12101,421.77991
12102,421.59361
12103,421.41058
12104,421.30843
12105,421.46032
12106,421.50325
12107,421.60736
12108,421.5111
12109,421.59821
12110,421.57762
12111,421.74201
12112,421.67586
12113,421.87538
12114,421.97713
12115,421.96875
12116,421.87916
12117,421.88822
12118,421.85555
12119,421.81077
12120,421.65662
12121,421.50179
12122,421.4409
12123,421.30623
12124,421.00185
12125,421.00943
12126,420.68434
12127,420.49128
12128,420.38236
12129,420.3647
12130,420.27569
12131,420.29233
12132,420.3061
12133,420.33261
12134,420.38194
12135,420.37987
12136,420.49038
12137,420.50247
12138,420.58279
12139,420.55932
12140,420.56378
12141,420.52518
12142,420.42628
12143,420.32602
12144,420.25322
12145,420.21969
12146,420.17517
12147,420.20809
12148,420.14482
12149,420.14397
12150,408.11468
12151,408.07245
12152,408.10867
12153,408.79415
12154,411.95956
12155,418.84624
12156,430.39734
12157,446.47956
12158,466.34587
12159,491.07432
12160,519.4514
12161,550.83696
12162,582.13867
12163,612.13118
12164,641.88554
12165,668.7927
12166,692.55985
12167,713.59083
12168,731.27798
12169,746.95324
12170,760.7462
12171,773.11426
12172,783.90186
12173,793.81198
12174,803.1289
12175,812.32297
12176,821.38002
12177,829.72002
12178,837.38267
12179,844.39589
12180,850.38903
12181,855.43246
12182,859.79681
12183,863.08177
12184,865.66692
12185,867.72018
12186,869.15697
12187,870.2885
12188,870.79654
12189,871.41568
12190,871.71602
12191,872.27484
12192,872.66607
12193,873.05594
12194,873.2769
12195,873.4385
12196,873.50692
12197,873.64449
12198,873.67442
12199,873.71628
12200,873.77841
12201,874.13936
12202,874.31391
12203,874.5913
12204,874.67106
12205,874.83695
12206,874.89257
12207,874.5807
12208,874.69481
12209,874.52576
12210,874.55449
12211,874.63923
12212,874.96408
12213,875.24715
12214,875.21569
12215,875.11099
12216,874.42163
12217,873.54517
12218,871.26131
12219,867.82955
12220,863.33867
12221,858.29598
12222,851.75377
12223,845.05133
12224,838.16532
12225,831.17048
12226,823.87153
12227,816.79019
12228,809.80778
12229,802.40951
12230,794.11903
12231,784.99874
12232,774.9261
12233,762.83663
12234,748.1594
12235,730.37513
12236,709.31953
12237,685.12638
12238,657.92629
12239,628.64684
12240,598.05257
12241,568.20254
12242,537.08681
12243,508.55095
12244,482.71831
12245,460.10268
12246,441.01987
12247,424.95342
12248,412.63013
12249,406.11857
12250,404.95434
12251,405.56766
12252,406.25685
12253,407.08198
12254,407.81957
12255,408.75591
12256,409.31129
12257,409.61931
12258,409.76145
12259,409.81714
12260,409.79192
12261,409.91188
12262,409.9509
12263,410.11339
12264,410.19204
12265,410.2435
12266,410.1034
12267,410.04224
12268,409.77828
12269,409.44714
12270,409.23187
12271,408.96958
12272,408.70025
12273,408.51704
12274,408.03668
12275,407.84751
12276,407.74972
12277,407.48628
12278,407.34223
12279,407.11889
12280,406.91245
12281,406.73695
12282,406.74138
12283,406.73049
12284,406.73442
12285,406.66634
12286,406.62093
12287,406.63018
12288,406.62043
12289,406.51465
12290,406.51466
12291,406.48685
12292,406.4791
12293,406.47525
12294,406.43118
12295,406.42954
12296,406.38304
12297,406.31844
12298,406.32791
12299,406.30497
12300,818.99885
12301,819.12062
12302,819.25972
12303,819.34371
12304,819.41831
12305,817.42313
12306,814.83864
12307,814.8324
12308,809.11481
12309,809.12028
12310,806.81896
12311,806.29916
12312,809.69345
12313,819.75991
12314,835.30107
12315,853.49694
12316,889.71405
12317,889.71405
12318,903.42799
12319,913.01401
12320,917.65759
12321,918.19609
12322,914.93465
12323,914.93714
12324,910.22267
12325,905.5366
12326,905.5366
12327,906.72633
12328,914.08364
12329,917.35662
12330,917.28905
12331,918.08054
12332,918.08054
12333,918.59406
12334,921.3523
12335,931.41897
12336,931.41932
12337,941.16272
12338,981.12685
12339,981.12685
12340,893.081
12341,1083.7555
12342,1113.647
12343,1113.647
12344,1172.7872
12345,1172.7915
12346,1223.6587
12347,1250.3655
12348,1274.804
12349,1296.7536
12350,1296.7478
12351,1334.6136
12352,1348.5515
12353,1359.3078
12354,1359.2934
12355,1366.2747
12356,1369.1222
12357,1370.2491
12358,1370.3044
12359,1370.2988
12360,1370.3348
12361,1370.2642
12362,1370.2917
12363,1369.8132
12364,1369.5493
12365,1369.3517
12366,1369.4095
12367,1368.6728
12368,1367.4812
12369,1353.1501
12370,1335.4174
12371,1335.4566
12372,1275.2331
12373,1275.2057
12374,1237.2197
12375,1155.6479
12376,1115.2244
12377,1115.2245
12378,1039.4635
12379,1007.3344
12380,1007.3596
12381,978.64539
12382,942.93124
12383,942.92483
12384,933.16619
12385,923.24549
12386,923.24295
12387,922.06291
12388,924.30266
12389,926.44716
12390,926.42476
12391,930.78848
12392,941.96321
12393,944.63247
12394,944.63247
12395,945.09471
12396,943.68258
12397,942.96638
12398,947.31866
12399,951.19422
12400,954.76004
12401,954.76004
12402,951.25269
12403,951.26134
12404,938.49567
12405,898.22896
12406,876.0544
12407,876.0478
12408,832.57587
12409,816.37394
12410,816.36483
12411,805.45821
12412,801.00802
12413,806.09878
12414,809.21802
12415,809.15141
12416,809.15458
12417,808.42405
12418,807.95618
12419,807.69075
12420,808.0828
12421,808.08815
12422,809.34227
12423,812.98518
12424,812.97075
12425,814.5273
12426,815.50461
12427,816.29256
12428,816.49279
12429,816.75567
12430,816.95501
12431,816.98092
12432,817.04521
12433,816.70288
12434,816.70331
12435,816.19423
12436,815.21787
12437,815.22076
12438,814.68291
12439,814.35955
12440,814.36969
12441,813.89393
12442,812.63294
12443,812.63007
12444,812.14984
12445,811.23919
12446,811.24521
12447,810.8491
12448,810.3192
12449,810.32682
12450,346.58431
12451,346.96573
12452,347.78092
12453,348.99613
12454,350.24652
12455,351.274
12456,352.23087
12457,353.3657
12458,354.4254
12459,355.22159
12460,356.0427
12461,357.03434
12462,359.15188
12463,362.99187
12464,369.44509
12465,377.91581
12466,387.10635
12467,396.88276
12468,405.85487
12469,412.71566
12470,416.62884
12471,418.7282
12472,418.83379
12473,417.40089
12474,414.55261
12475,412.35345
12476,410.93875
12477,409.66632
12478,407.9672
12479,407.87395
12480,409.82198
12481,411.19552
12482,410.85441
12483,409.23328
12484,407.94753
12485,407.35885
12486,407.83522
12487,407.41018
12488,407.93643
12489,410.45761
12490,415.63676
12491,423.70828
12492,436.45127
12493,457.31468
12494,485.56909
12495,517.31308
12496,554.39044
12497,593.22818
12498,631.54585
12499,666.04367
12500,697.75625
12501,727.1335
12502,753.90829
12503,777.62085
12504,796.8655
12505,812.29174
12506,824.95188
12507,835.44838
12508,844.02161
12509,851.63906
12510,858.55609
12511,864.86763
12512,870.31841
12513,874.95583
12514,878.10077
12515,879.9399
12516,881.25233
12517,882.03656
12518,882.48481
12519,882.79581
12520,883.04627
12521,883.22697
12522,883.51272
12523,883.66038
12524,883.72325
12525,883.43969
12526,883.56809
12527,883.46384
12528,883.34656
12529,883.1844
12530,882.97829
12531,882.9914
12532,883.12394
12533,882.98149
12534,882.92444
12535,882.62233
12536,881.14238
12537,878.71156
12538,874.29457
12539,867.45051
12540,857.91503
12541,843.45792
12542,824.32963
12543,801.79153
12544,776.56132
12545,749.48852
12546,720.61543
12547,689.5517
12548,657.39254
12549,624.85172
12550,593.96286
12551,565.80494
12552,541.48214
12553,520.08539
12554,502.29789
12555,485.83725
12556,472.49247
12557,461.66242
12558,452.17624
12559,444.25416
12560,439.19424
12561,435.81783
12562,433.52445
12563,432.07859
12564,431.78692
12565,432.19965
12566,431.98248
12567,431.10452
12568,429.83401
12569,428.71823
12570,428.46357
12571,427.44202
12572,423.90153
12573,419.61083
12574,416.60755
12575,413.02548
12576,408.89268
12577,405.57096
12578,402.73726
12579,400.44799
12580,397.57439
12581,394.13555
12582,390.05866
12583,384.22767
12584,376.76749
12585,367.28181
12586,355.79717
12587,344.00197
12588,334.27019
12589,327.66894
12590,324.74857
12591,325.07933
12592,327.74572
12593,331.87822
12594,335.55951
12595,338.71151
12596,340.71105
12597,342.30106
12598,343.37278
12599,344.39967
12600,927.14394
12601,926.81926
12602,926.50513
12603,926.44673
12604,926.34891
12605,926.38844
12606,926.4146
12607,926.65603
12608,926.82767
12609,926.99326
12610,927.21116
12611,927.49936
12612,927.77063
12613,930.15519
12614,937.67666
12615,954.83328
12616,983.32501
12617,1022.0919
12618,1069.1007
12619,1117.2963
12620,1162.2088
12621,1201.2711
12622,1235.3563
12623,1264.0268
12624,1288.8316
12625,1310.8895
12626,1330.6214
12627,1347.4745
12628,1360.7007
12629,1373.21
12630,1383.0907
12631,1391.9362
12632,1397.8704
12633,1402.7607
12634,1404.104
12635,1404.268
12636,1404.9899
12637,1405.2229
12638,1405.1696
12639,1404.7532
12640,1405.2166
12641,1405.3752
12642,1404.9769
12643,1404.033
12644,1401.907
12645,1397.4754
12646,1388.7087
12647,1371.829
12648,1347.4869
12649,1317.319
12650,1283.4117
12651,1249.8873
12652,1219.0314
12653,1192.3689
12654,1171.1344
12655,1152.6048
12656,1134.3132
12657,1113.6583
12658,1092.2639
12659,1070.0031
12660,1048.9608
12661,1029.6383
12662,1011.8249
12663,994.13778
12664,975.14319
12665,955.29012
12666,935.328
12667,918.34013
12668,909.35419
12669,906.38425
12670,907.12618
12671,909.51568
12672,911.33242
12673,912.17985
12674,912.51056
12675,912.93166
12676,913.34767
12677,914.09562
12678,914.76594
12679,915.25364
12680,915.41078
12681,915.39635
12682,915.42899
12683,915.43817
12684,915.47823
12685,915.5486
12686,915.59727
12687,915.60237
12688,915.59728
12689,915.56174
12690,915.42738
12691,915.12557
12692,914.73779
