Time,root.GunPoint.d0.s0
9857,-0.45340437
9858,-0.47653168
9859,-0.48730191
9860,-0.49279584
9861,-0.50216816
9862,-0.50799213
9863,-0.50174111
9864,-0.49750642
9865,-0.48844231
9866,-0.48122144
9867,-0.47823226
9868,-0.48392676
9869,-0.50264262
9870,-0.53722803
9871,-0.5753638
9872,-0.62080062
9873,-0.67039793
9874,-0.72365269
9875,-0.75710478
9876,-0.77896387
9877,-0.78255642
9878,-0.78281514
9879,-0.77809713
9880,-0.77356862
9881,-0.7726887
9882,-0.76944214
9883,-0.76169199
9884,-0.754234
9885,-0.74434313
9886,-0.72860404
9887,-0.71932674
9888,-0.7161752
9889,-0.71795841
9890,-0.72102135
9891,-0.72927863
9892,-0.73589812
9893,-0.73979557
9894,-0.74175066
9895,-0.74193451
9896,-0.7419128
9897,-0.7424381
9898,-0.7423258
9899,-0.74316341
9900,-0.60293141
9901,-0.60255399
9902,-0.60152308
9903,-0.60171432
9904,-0.60009852
9905,-0.59708274
9906,-0.59689636
9907,-0.59670894
9908,-0.59888721
9909,-0.59820386
9910,-0.59803824
9911,-0.59752361
9912,-0.59541673
9913,-0.5973086
9914,-0.59256048
9915,-0.5877418
9916,-0.58665457
9917,-0.58445781
9918,-0.58271617
9919,-0.5833804
9920,-0.58363023
9921,-0.58434871
9922,-0.58372745
9923,-0.58263413
9924,-0.58468429
9925,-0.58443374
9926,-0.58317552
9927,-0.58288282
9928,-0.5835173
9929,-0.58406055
9930,-0.58018403
9931,-0.55977372
9932,-0.53719433
9933,-0.51940997
9934,-0.51309006
9935,-0.51191946
9936,-0.5240372
9937,-0.54736152
9938,-0.571706
9939,-0.57780222
9940,-0.57447567
9941,-0.55603203
9942,-0.52406933
9943,-0.5012518
9944,-0.45905372
9945,-0.40840696
9946,-0.33567675
9947,-0.23287426
9948,-0.1381979
9949,0.054768294
9950,0.29287322
9951,0.40620224
9952,0.65868542
9953,0.89673176
9954,1.1368255
9955,1.372073
9956,1.5707746
9957,1.7628883
9958,1.8698079
9959,1.9777514
9960,1.992769
9961,2.0150829
9962,2.0317891
9963,2.0364119
9964,2.0408229
9965,2.0400004
9966,2.0472353
9967,2.0439636
9968,2.0450052
9969,2.0503255
9970,2.0474625
9971,2.0472994
9972,2.0497737
9973,2.0529983
9974,2.0428837
9975,2.0214341
9976,2.0214341
9977,1.9741814
9978,1.9127999
9979,1.8067501
9980,1.660153
9981,1.5266061
9982,1.3650541
9983,1.2026267
9984,1.0339182
9985,0.89598466
9986,0.73882782
9987,0.60168032
9988,0.4596883
9989,0.30811088
9990,0.18116187
9991,0.063781101
9992,-0.047108663
9993,-0.1334815
9994,-0.2083125
9995,-0.28429333
9996,-0.35422619
9997,-0.40560889
9998,-0.45023753
9999,-0.47496564
10000,-0.48990832
10001,-0.5040412
10002,-0.50595518
10003,-0.50521986
10004,-0.50449352
10005,-0.50266737
10006,-0.50810235
10007,-0.50618682
10008,-0.50281604
10009,-0.50092448
10010,-0.50424825
10011,-0.5126024
10012,-0.52310165
10013,-0.53583899
10014,-0.55721988
10015,-0.59381384
10016,-0.64585241
10017,-0.69457537
10018,-0.7299947
10019,-0.75884626
10020,-0.76358539
10021,-0.76338412
10022,-0.76033581
10023,-0.75572397
10024,-0.75795059
10025,-0.76129068
10026,-0.76349498
10027,-0.76370834
10028,-0.76050359
10029,-0.74902467
10030,-0.73731979
10031,-0.72798969
10032,-0.72202283
10033,-0.71672691
10034,-0.71506586
10035,-0.71408402
10036,-0.7139745
10037,-0.713218
10038,-0.71563948
10039,-0.71471437
10040,-0.71287622
10041,-0.71385135
10042,-0.7162067
10043,-0.71968865
10044,-0.72305612
10045,-0.72474042
10046,-0.72506412
10047,-0.72625621
10048,-0.72550839
10049,-0.72373802
10050,-0.49710341
10051,-0.49657263
10052,-0.49905722
10053,-0.50117147
10054,-0.50198113
10055,-0.50532395
10056,-0.51069683
10057,-0.51315759
10058,-0.51649723
10059,-0.51628006
10060,-0.51529941
10061,-0.51277931
10062,-0.50707387
10063,-0.50304677
10064,-0.49597616
10065,-0.49127067
10066,-0.48590505
10067,-0.48173022
10068,-0.48198143
10069,-0.48012712
10070,-0.4793802
10071,-0.48157228
10072,-0.4841304
10073,-0.49030363
10074,-0.49155047
10075,-0.49593668
10076,-0.49662165
10077,-0.49728994
10078,-0.4983238
10079,-0.49905438
10080,-0.4988868
10081,-0.50015576
10082,-0.50188934
10083,-0.50561475
10084,-0.51077727
10085,-0.51601581
10086,-0.52070315
10087,-0.5236198
10088,-0.52708901
10089,-0.52768593
10090,-0.53018312
10091,-0.53149928
10092,-0.52941793
10093,-0.51758476
10094,-0.46622633
10095,-0.38725433
10096,-0.28806455
10097,-0.25180858
10098,-2.1540556
10099,0.16569319
10100,-0.73223527
10101,0.58319497
10102,0.68958505
10103,0.77942273
10104,0.9045684
10105,1.1007316
10106,1.3440581
10107,1.59333
10108,1.7615686
10109,1.8975172
10110,1.9468198
10111,1.9630206
10112,1.9823227
10113,1.9759442
10114,1.9752707
10115,1.9871886
10116,1.9889205
10117,2.0050243
10118,2.009812
10119,2.0099779
10120,2.0115542
10121,2.0185487
10122,2.0097793
10123,2.009852
10124,2.0232148
10125,2.0070269
10126,2.0070269
10127,2.0018688
10128,1.9683944
10129,1.8792319
10130,1.7684102
10131,1.639205
10132,1.5001143
10133,1.3640754
10134,1.248419
10135,1.1112467
10136,0.97048025
10137,0.90523261
10138,0.76300411
10139,0.44014183
10140,0.2639889
10141,0.063120888
10142,-0.17663484
10143,-0.33361373
10144,-0.47976018
10145,-0.62304047
10146,-0.72533548
10147,-0.79010069
10148,-0.81252451
10149,-0.81197887
10150,-0.79833655
10151,-0.77898652
10152,-0.75116906
10153,-0.71880779
10154,-0.696986
10155,-0.67522071
10156,-0.66261123
10157,-0.65211929
10158,-0.64590249
10159,-0.63942914
10160,-0.63750369
10161,-0.63703067
10162,-0.63630463
10163,-0.63864467
10164,-0.64224096
10165,-0.64586289
10166,-0.65001401
10167,-0.65004941
10168,-0.64781341
10169,-0.6456059
10170,-0.64169997
10171,-0.63802063
10172,-0.63308549
10173,-0.63110728
10174,-0.62782641
10175,-0.62381973
10176,-0.62127762
10177,-0.62106817
10178,-0.61897945
10179,-0.61793299
10180,-0.61918288
10181,-0.61615958
10182,-0.61202786
10183,-0.60905368
10184,-0.60763121
10185,-0.60090666
10186,-0.59753911
10187,-0.58859513
10188,-0.58303766
10189,-0.57771107
10190,-0.57578596
10191,-0.57332849
10192,-0.57260188
10193,-0.57120709
10194,-0.56872296
10195,-0.56952139
10196,-0.56800486
10197,-0.567749
10198,-0.56651102
10199,-0.56622305
10200,-0.66084062
10201,-0.66046496
10202,-0.65920658
10203,-0.65945097
10204,-0.65736775
10205,-0.65597313
10206,-0.65502525
10207,-0.65506623
10208,-0.65464811
10209,-0.65267737
10210,-0.65219556
10211,-0.65273947
10212,-0.65131179
10213,-0.65119161
10214,-0.65071571
10215,-0.64844979
10216,-0.64802089
10217,-0.649468
10218,-0.64904175
10219,-0.64950296
10220,-0.6493796
10221,-0.64741024
10222,-0.64476326
10223,-0.64317938
10224,-0.64177103
10225,-0.64127127
10226,-0.63958621
10227,-0.63772647
10228,-0.63508868
10229,-0.63067807
10230,-0.62919368
10231,-0.62461282
10232,-0.62142827
10233,-0.62194979
10234,-0.61972516
10235,-0.61704702
10236,-0.61578283
10237,-0.61635452
10238,-0.61549314
10239,-0.61520418
10240,-0.61519531
10241,-0.6130501
10242,-0.61186153
10243,-0.60149994
10244,-0.56354917
10245,-0.49340828
10246,-0.41180522
10247,-0.25279563
10248,-0.062601363
10249,-2.0563126
10250,0.23817571
10251,-0.7014816
10252,0.53895278
10253,0.65334942
10254,0.7216444
10255,0.81169566
10256,0.99177472
10257,1.2085018
10258,1.4280793
10259,1.6137402
10260,1.7416615
10261,1.7947308
10262,1.8404021
10263,1.860224
10264,1.8558455
10265,1.8685399
10266,1.8835517
10267,1.8884782
10268,1.8893459
10269,1.8907939
10270,1.8917616
10271,1.8917209
10272,1.889984
10273,1.8894793
10274,1.9026853
10275,1.8929543
10276,1.8929543
10277,1.8912119
10278,1.8821949
10279,1.888842
10280,1.8848381
10281,1.8502052
10282,1.8261021
10283,1.7650658
10284,1.6747141
10285,1.546655
10286,1.4043098
10287,1.2590718
10288,1.1173965
10289,0.97564899
10290,0.86783098
10291,0.76418944
10292,0.61042238
10293,0.54280797
10294,0.46983138
10295,0.24310905
10296,0.055117552
10297,-0.12086986
10298,-0.29283395
10299,-0.40913427
10300,-0.51001625
10301,-0.59064408
10302,-0.66329127
10303,-0.70794836
10304,-0.73568023
10305,-0.74877424
10306,-0.75144096
10307,-0.74435306
10308,-0.7367559
10309,-0.73234201
10310,-0.72398337
10311,-0.71910289
10312,-0.70744216
10313,-0.69491719
10314,-0.68287403
10315,-0.66753617
10316,-0.65481403
10317,-0.64575201
10318,-0.64097407
10319,-0.63745832
10320,-0.63512786
10321,-0.62878813
10322,-0.62196901
10323,-0.6115618
10324,-0.60297398
10325,-0.59351876
10326,-0.58722
10327,-0.58163909
10328,-0.57565464
10329,-0.5744967
10330,-0.57140688
10331,-0.56979016
10332,-0.56655935
10333,-0.56447666
10334,-0.56306071
10335,-0.56346531
10336,-0.56300948
10337,-0.56396127
10338,-0.56480396
10339,-0.56664025
10340,-0.56729632
10341,-0.56582808
10342,-0.56705679
10343,-0.56752708
10344,-0.56356564
10345,-0.56306641
10346,-0.5621837
10347,-0.56027178
10348,-0.56020736
10349,-0.55996118
10350,-0.60182868
10351,-0.600225
10352,-0.59905344
10353,-0.60146854
10354,-0.60162238
10355,-0.60489062
10356,-0.60326609
10357,-0.60333264
10358,-0.60341487
10359,-0.61004901
10360,-0.60664236
10361,-0.61117391
10362,-0.60866778
10363,-0.61111676
10364,-0.6099798
10365,-0.6134635
10366,-0.60862534
10367,-0.61128544
10368,-0.61194964
10369,-0.61224347
10370,-0.61266703
10371,-0.61265002
10372,-0.61572451
10373,-0.61436824
10374,-0.61682662
10375,-0.61916938
10376,-0.61856449
10377,-0.6189444
10378,-0.61961621
10379,-0.61963598
10380,-0.6227054
10381,-0.6237365
10382,-0.6239194
10383,-0.62154011
10384,-0.62357253
10385,-0.62546919
10386,-0.62424518
10387,-0.62326158
10388,-0.62480703
10389,-0.62510784
10390,-0.62616499
10391,-0.62650776
10392,-0.6258626
10393,-0.62610627
10394,-0.62587972
10395,-0.62341012
10396,-0.61725597
10397,-0.59297283
10398,-0.53314224
10399,-0.41686853
10400,-0.23038538
10401,-0.0061911694
10402,0.2692833
10403,0.49933748
10404,0.64831528
10405,0.79471135
10406,0.911102
10407,1.0368303
10408,1.1868534
10409,1.3631183
10410,1.5409693
10411,1.695932
10412,1.8046241
10413,1.8838048
10414,1.8923088
10415,1.8941657
10416,1.8994381
10417,1.8955617
10418,1.8993874
10419,1.894005
10420,1.895656
10421,1.8945394
10422,1.8969005
10423,1.8914677
10424,1.8913748
10425,1.8916664
10426,1.8916664
10427,1.8880367
10428,1.8857898
10429,1.8799802
10430,1.8732169
10431,1.8599286
10432,1.8343055
10433,1.8092076
10434,1.7615868
10435,1.6862845
10436,1.5702504
10437,1.4536344
10438,1.3238703
10439,1.1905629
10440,1.0618236
10441,0.94021353
10442,0.82265168
10443,0.69589507
10444,0.55235645
10445,0.38496586
10446,0.22384468
10447,0.051842355
10448,-0.10912341
10449,-0.25476208
10450,-0.38346442
10451,-0.48872784
10452,-0.58899746
10453,-0.69540206
10454,-0.77436512
10455,-0.8207678
10456,-0.84658589
10457,-0.84421118
10458,-0.83102923
10459,-0.80997033
10460,-0.78233986
10461,-0.76598793
10462,-0.75030889
10463,-0.74123373
10464,-0.73207526
10465,-0.72398815
10466,-0.71273734
10467,-0.70168486
10468,-0.69207426
10469,-0.68712313
10470,-0.67568303
10471,-0.67289441
10472,-0.66810074
10473,-0.66405556
10474,-0.662588
10475,-0.65762868
10476,-0.65365511
10477,-0.65188602
10478,-0.65465209
10479,-0.64980441
10480,-0.65261618
10481,-0.65721211
10482,-0.65724503
10483,-0.65909153
10484,-0.6629174
10485,-0.65890525
10486,-0.66002183
10487,-0.65778879
10488,-0.65331125
10489,-0.64775463
10490,-0.64591054
10491,-0.64451967
10492,-0.64183872
10493,-0.63710099
10494,-0.63805469
10495,-0.63864318
10496,-0.63979147
10497,-0.63854564
10498,-0.64031088
10499,-0.6422009
10500,-1.046935
10501,-1.0494656
10502,-1.0452398
10503,-1.0424023
10504,-1.0417839
10505,-1.0421293
10506,-1.0424274
10507,-1.0417913
10508,-1.0415391
10509,-1.0411992
10510,-1.0398625
10511,-1.0408227
10512,-1.0417719
10513,-1.0404234
10514,-1.0317716
10515,-1.0036958
10516,-0.9531455
10517,-0.87403006
10518,-0.81049012
10519,-0.72702325
10520,-0.67233137
10521,-0.64145219
10522,-0.63132354
10523,-0.62749189
10524,-0.62680216
10525,-0.6196351
10526,-0.61233861
10527,-0.5997825
10528,-0.58862703
10529,-0.58049226
10530,-0.57572077
10531,-0.55103878
10532,-0.50699037
10533,-0.44788213
10534,-0.32378913
10535,-0.16270123
10536,0.0012240171
10537,0.20571316
10538,0.39852965
10539,0.54613251
10540,0.69550551
10541,0.81741966
10542,0.94756853
10543,1.0549479
10544,1.1447758
10545,1.2214889
10546,1.2891775
10547,1.3483002
10548,1.3549354
10549,1.3740753
10550,1.3839364
10551,1.3862648
10552,1.3900676
10553,1.3877475
10554,1.3844679
10555,1.381345
10556,1.3846806
10557,1.3843328
10558,1.3729668
10559,1.3783321
10560,1.3832804
10561,1.3766969
10562,1.383304
10563,1.3838673
10564,1.3825258
10565,1.3789534
10566,1.3853177
10567,1.3844202
10568,1.3895935
10569,1.3848777
10570,1.3734164
10571,1.378772
10572,1.3795465
10573,1.377881
10574,1.3782572
10575,1.3844351
10576,1.3844351
10577,1.3884075
10578,1.384032
10579,1.3825336
10580,1.3829989
10581,1.3798528
10582,1.3716937
10583,1.3644332
10584,1.3490859
10585,1.3244488
10586,1.2908777
10587,1.214963
10588,1.126019
10589,1.0196069
10590,0.88891654
10591,0.75835475
10592,0.59863961
10593,0.44661099
10594,0.28945294
10595,0.136732
10596,-0.024167369
10597,-0.15990191
10598,-0.2619693
10599,-0.37392139
10600,-0.46203182
10601,-0.51136243
10602,-0.5658836
10603,-0.5895699
10604,-0.60584928
10605,-0.63322191
10606,-0.64001061
10607,-0.633258
10608,-0.62675711
10609,-0.61915087
10610,-0.614506
10611,-0.61924907
10612,-0.62928741
10613,-0.64117432
10614,-0.64741396
10615,-0.65265272
10616,-0.65761889
10617,-0.65693295
10618,-0.65924371
10619,-0.65727651
10620,-0.66355149
10621,-0.68026368
10622,-0.70928468
10623,-0.74375284
10624,-0.79851657
10625,-0.8592319
10626,-0.92853643
10627,-0.97251494
10628,-1.0001334
10629,-1.006608
10630,-1.0062233
10631,-1.0012094
10632,-0.98917722
10633,-0.98644813
10634,-0.98788949
10635,-0.98729019
10636,-0.98574641
10637,-0.98237761
10638,-0.97643291
10639,-0.9747772
10640,-0.96910736
10641,-0.96987228
10642,-0.96867087
10643,-0.96778667
10644,-0.96868751
10645,-0.96788888
10646,-0.96586367
10647,-0.96692116
10648,-0.96331197
10649,-0.96433965
10650,-1.1494971
10651,-1.1512717
10652,-1.1514416
10653,-1.1508224
10654,-1.1512435
10655,-1.1469654
10656,-1.1499315
10657,-1.151358
10658,-1.1485982
10659,-1.1486386
10660,-1.1501946
10661,-1.1490022
10662,-1.1524568
10663,-1.1500596
10664,-1.1507476
10665,-1.1508158
10666,-1.1504418
10667,-1.133428
10668,-1.0691626
10669,-0.96803226
10670,-0.81877747
10671,-0.61485165
10672,-0.39229491
10673,-0.13486317
10674,0.11489993
10675,0.37970317
10676,0.58913257
10677,0.73463061
10678,0.8556638
10679,0.92606557
10680,0.97129524
10681,0.99481356
10682,1.0039375
10683,1.002298
10684,1.0116639
10685,1.0046947
10686,1.0044243
10687,1.0056348
10688,1.0058998
10689,1.0093191
10690,0.99977824
10691,1.0033902
10692,1.0068624
10693,1.0041134
10694,1.0058108
10695,1.0101132
10696,1.0064685
10697,1.0056693
10698,1.0064187
10699,1.0051718
10700,1.0077832
10701,1.0010293
10702,1.005439
10703,1.0027568
10704,1.0006986
10705,1.0064192
10706,1.0033804
10707,1.0042305
10708,1.0025131
10709,1.0019569
10710,0.99849817
10711,0.99480694
10712,1.0003753
10713,0.99524287
10714,0.9989276
10715,0.99573554
10716,1.000387
10717,0.99474153
10718,0.99576613
10719,0.99685991
10720,0.99798587
10721,0.99600756
10722,0.99268902
10723,0.99435274
10724,0.99515338
10725,0.99639874
10726,0.99639874
10727,0.99053298
10728,0.99152105
10729,0.99094836
10730,0.98732117
10731,0.99074849
10732,0.98829726
10733,0.98612432
10734,0.98014463
10735,0.98239268
10736,0.97134638
10737,0.972681
10738,0.95676648
10739,0.94015348
10740,0.93065641
10741,0.90341901
10742,0.88494321
10743,0.8479979
10744,0.82464612
10745,0.79115918
10746,0.76721212
10747,0.71918535
10748,0.67330994
10749,0.59302345
10750,0.50209462
10751,0.40379235
10752,0.26430254
10753,0.11147147
10754,-0.04436389
10755,-0.20826592
10756,-0.37763739
10757,-0.53256447
10758,-0.6902705
10759,-0.81814623
10760,-0.94315237
10761,-1.0258847
10762,-1.1022213
10763,-1.1477738
10764,-1.1779569
10765,-1.1791979
10766,-1.180461
10767,-1.1775235
10768,-1.1747474
10769,-1.1675378
10770,-1.1578204
10771,-1.15312
10772,-1.1469992
10773,-1.1410982
10774,-1.1394625
10775,-1.1381511
10776,-1.1388962
10777,-1.1381725
10778,-1.1400361
10779,-1.1362952
10780,-1.1388261
10781,-1.137801
10782,-1.1344864
10783,-1.1349566
10784,-1.131819
10785,-1.1313892
10786,-1.1281793
10787,-1.1280172
10788,-1.125421
10789,-1.1253946
10790,-1.1217029
10791,-1.1220894
10792,-1.123185
10793,-1.1213642
10794,-1.1218459
10795,-1.1196152
10796,-1.1181396
10797,-1.1204927
10798,-1.1231706
10799,-1.12005
10800,-0.71954752
10801,-0.72250949
10802,-0.72224298
10803,-0.72228727
10804,-0.72257722
10805,-0.72276694
10806,-0.72323415
10807,-0.7257664
10808,-0.72554474
10809,-0.72608433
10810,-0.72622252
10811,-0.72614119
10812,-0.72727825
10813,-0.72816409
10814,-0.73114984
10815,-0.73353655
10816,-0.73594964
10817,-0.74285829
10818,-0.74754935
10819,-0.75189598
10820,-0.75689851
10821,-0.76094805
10822,-0.76707881
10823,-0.77297998
10824,-0.77680378
10825,-0.78116807
10826,-0.78472377
10827,-0.78574235
10828,-0.78517796
10829,-0.78453915
10830,-0.78464448
10831,-0.78440153
10832,-0.78104427
10833,-0.77246746
10834,-0.74782175
10835,-0.72622161
10836,-0.72123584
10837,-0.74015672
10838,-0.76110027
10839,-0.7867965
10840,-0.79009498
10841,-0.77174246
10842,-0.74868347
10843,-0.72769461
10844,-0.69262283
10845,-0.64325644
10846,-0.57403916
10847,-0.44599181
10848,-0.26306144
10849,-0.05187767
10850,0.21420736
10851,0.46760059
10852,0.73600505
10853,0.97213421
10854,1.2136114
10855,1.4343988
10856,1.6163704
10857,1.7334969
10858,1.7749437
10859,1.7817045
10860,1.7817889
10861,1.7822638
10862,1.7770012
10863,1.7850764
10864,1.7832361
10865,1.7785332
10866,1.7755312
10867,1.7745486
10868,1.7728581
10869,1.7729622
10870,1.7747213
10871,1.772701
10872,1.7718983
10873,1.7780315
10874,1.7731658
10875,1.7781272
10876,1.7781272
10877,1.772912
10878,1.7776439
10879,1.765589
10880,1.7417004
10881,1.7127874
10882,1.6588894
10883,1.6084908
10884,1.5332376
10885,1.4491698
10886,1.351024
10887,1.265805
10888,1.1555505
10889,1.0389538
10890,0.92465322
10891,0.80645408
10892,0.69123944
10893,0.56355183
10894,0.43090551
10895,0.29611068
10896,0.15085399
10897,0.013450578
10898,-0.11090673
10899,-0.22715717
10900,-0.32561018
10901,-0.41191109
10902,-0.47092985
10903,-0.52119284
10904,-0.56462362
10905,-0.5916524
10906,-0.61763474
10907,-0.63751168
10908,-0.63934033
10909,-0.63026312
10910,-0.61393599
10911,-0.59813281
10912,-0.57527362
10913,-0.55375151
10914,-0.52518563
10915,-0.49633918
10916,-0.47271727
10917,-0.45782134
10918,-0.45924043
10919,-0.47910673
10920,-0.51157128
10921,-0.54419146
10922,-0.58250973
10923,-0.61295161
10924,-0.64065159
10925,-0.65661311
10926,-0.66438518
10927,-0.66440478
10928,-0.66060001
10929,-0.65451116
10930,-0.65236888
10931,-0.65226037
10932,-0.65052347
10933,-0.64868474
10934,-0.64445998
10935,-0.64273271
10936,-0.63944544
10937,-0.63922684
10938,-0.64051794
10939,-0.64418657
10940,-0.64854225
10941,-0.65282001
10942,-0.6571228
10943,-0.65775538
10944,-0.65947462
10945,-0.66006619
10946,-0.66103211
10947,-0.66128831
10948,-0.66199485
10949,-0.66256378
10950,-0.66537338
10951,-0.66543746
10952,-0.66479098
10953,-0.66531462
10954,-0.66640298
10955,-0.66693692
10956,-0.66855967
10957,-0.66752237
10958,-0.67024572
10959,-0.67064017
10960,-0.67242992
10961,-0.66956358
10962,-0.67028127
10963,-0.66996958
10964,-0.67118633
10965,-0.66733963
10966,-0.66692933
10967,-0.66423327
10968,-0.66300848
10969,-0.6594232
10970,-0.65776138
10971,-0.65780475
10972,-0.65904426
10973,-0.6548253
10974,-0.65401919
10975,-0.65453716
10976,-0.65193665
10977,-0.65290693
10978,-0.65163232
10979,-0.65309782
10980,-0.64658665
10981,-0.63024894
10982,-0.59481179
10983,-0.54177693
10984,-0.50248562
10985,-0.49502568
10986,-0.48993494
10987,-0.49114603
10988,-0.50791522
10989,-0.51411957
10990,-0.50834941
10991,-0.49376182
10992,-0.47588458
10993,-0.45530243
10994,-0.43098591
10995,-0.403419
10996,-0.34624195
10997,-0.26493257
10998,-0.18603995
10999,0.10668438
11000,0.33066134
11001,0.55544191
11002,0.65469148
11003,0.82433802
11004,1.0103798
11005,1.1980598
11006,1.3718741
11007,1.5524561
11008,1.7031857
11009,1.8089043
11010,1.8447148
11011,1.8666639
11012,1.8702812
11013,1.8816057
11014,1.8847988
11015,1.8807663
11016,1.8849779
11017,1.8795524
11018,1.892614
11019,1.8883183
11020,1.8912868
11021,1.8876091
11022,1.8906774
11023,1.8894814
11024,1.8883885
11025,1.8808769
11026,1.8808769
11027,1.8822271
11028,1.8860093
11029,1.8790402
11030,1.8695013
11031,1.8459344
11032,1.7857752
11033,1.7090201
11034,1.5808966
11035,1.4540582
11036,1.2937799
11037,1.135001
11038,0.94708454
11039,0.75806706
11040,0.57755374
11041,0.40082756
11042,0.21253423
11043,0.066393353
11044,-0.097627947
11045,-0.2293222
11046,-0.35377491
11047,-0.44478198
11048,-0.50609422
11049,-0.55112875
11050,-0.58067821
11051,-0.58297348
11052,-0.57732243
11053,-0.571108
11054,-0.57616319
11055,-0.57829169
11056,-0.57596766
11057,-0.56997412
11058,-0.5674908
11059,-0.56008701
11060,-0.55838421
11061,-0.5475129
11062,-0.53439206
11063,-0.53312945
11064,-0.53598526
11065,-0.55211816
11066,-0.5806884
11067,-0.60835018
11068,-0.63508731
11069,-0.66879234
11070,-0.70551711
11071,-0.73237901
11072,-0.73770784
11073,-0.74242756
11074,-0.7448827
11075,-0.74497588
11076,-0.74568824
11077,-0.74655878
11078,-0.7438018
11079,-0.7389469
11080,-0.73239667
11081,-0.7307027
11082,-0.72620262
11083,-0.72551052
11084,-0.72530276
11085,-0.72664745
11086,-0.72516656
11087,-0.72516328
11088,-0.72275253
11089,-0.72069784
11090,-0.72015032
11091,-0.71947418
11092,-0.71950634
11093,-0.72136628
11094,-0.71953713
11095,-0.71870962
11096,-0.71997347
11097,-0.71893515
11098,-0.71627872
11099,-0.7171608
11100,-0.97987852
11101,-0.95180935
11102,-0.91542697
11103,-0.86098429
11104,-0.81272559
11105,-0.77708424
