Time,root.BME.d0.s0
6201,0.972
6202,0.973
6203,0.975
6204,0.978
6205,0.977
6206,0.973
6207,0.971
6208,0.973
6209,0.971
6210,0.968
6211,0.967
6212,0.967
6213,0.97
6214,0.973
6215,0.971
6216,0.968
6217,0.97
6218,0.973
6219,0.865
6220,0.578
6221,0.287
6222,0.124
6223,0.051
6224,0.065771942
6225,0.034361214
6226,0.020252758
6227,0.0095477115
6228,0.014905671
6229,0.036781965
6230,0.045811919
6231,0.012512453
6232,0.035904487
6233,0.01441513
6234,0.046547842
6235,0.0063705444
6236,0.019518159
6237,0.0053929561
6238,0.0060018229
6239,0.0019644027
6240,0.019462499
6241,0.0181377
6242,0.0037080108
6243,0.0084542816
6244,0.01038345
6245,0.032468293
6246,0.007284838
6247,0.0219462
6248,0.031821363
6249,0.036364579
6250,0.029469214
6251,0.01986527
6252,0.039594069
6253,0.010495603
6254,0.01014836
6255,0.039377866
6256,0.0023108509
6257,-0.0055654362
6258,0.016408676
6259,0.021891506
6260,0.02952501
6261,0.041551671
6262,0.034769889
6263,0.042050313
6264,0.039801296
6265,0.048886288
6266,0.015076077
6267,0.010523167
6268,0.038921374
6269,0.0040522591
6270,0.018805354
6271,0.052150833
6272,0.01838499
6273,0.022807923
6274,7.4646496e-05
6275,0.0418111
6276,0.127
6277,0.465
6278,0.801
6279,0.988
6280,1.078
6281,1.117
6282,1.0
6283,0.664
6284,0.333
6285,0.154
6286,0.072
6287,0.069373031
6288,0.051815624
6289,0.042982072
6290,0.015055108
6291,0.013485504
6292,0.044942811
6293,0.031400718
6294,0.0091874047
6295,0.04773919
6296,0.0300655
6297,0.047223568
6298,0.020780925
6299,0.019931869
6300,0.0051558106
6301,0.03263816
6302,0.026159639
6303,0.0064612001
6304,0.018243378
6305,0.044927002
6306,0.039519116
6307,0.01552385
6308,0.020387455
6309,0.0098347046
6310,0.013535226
6311,0.0088901178
6312,0.116
6313,0.451
6314,0.785
6315,0.967
6316,1.051
6317,1.083
6318,1.095
6319,1.101
6320,1.102
6321,1.1
6322,1.096
6323,1.092
6324,1.093
6325,1.098
6326,1.105
6327,1.111
6328,1.11
6329,1.105
6330,1.104
6331,1.106
6332,1.105
6333,1.102
6334,1.102
6335,1.105
6336,1.106
6337,1.106
6338,1.108
6339,1.109
6340,1.11
6341,1.112
6342,1.112
6343,1.11
6344,1.107
6345,1.103
6346,1.102
6347,1.103
6348,1.102
6349,1.102
6350,1.103
6351,1.104
6352,1.106
6353,1.105
6354,1.1
6355,1.097
6356,1.1
6357,1.104
6358,1.108
6359,1.111
6360,1.113
6361,1.113
6362,1.113
6363,0.985
6364,0.65
6365,0.317
6366,0.132
6367,0.05
6368,0.031845285
6369,0.026911695
6370,0.035235357
6371,-0.0014839201
6372,0.019028327
6373,0.026331395
6374,0.0074534165
6375,0.047250479
6376,0.0039555285
6377,0.021190922
6378,0.027164078
6379,0.033409924
6380,0.0036821099
6381,0.029592648
6382,0.025922313
6383,0.046866473
6384,0.026921677
6385,0.043950866
6386,0.0019655572
6387,0.0043722718
6388,0.014838755
6389,0.045740417
6390,0.035362904
6391,0.027943688
6392,0.034171119
6393,0.015052665
6394,0.022274466
6395,0.043266433
6396,0.022053025
6397,0.025670763
6398,0.020369543
6399,0.051381126
6400,0.03953339
6401,0.008509775
6402,0.03465821
6403,0.018273162
6404,0.034153771
6405,0.0081266702
6406,0.0041720257
6407,0.015183225
6408,0.13
6409,0.448
6410,0.763
6411,0.933
6412,0.89
6413,0.605
6414,0.303
6415,0.131
6416,0.097014098
6417,0.059597487
6418,0.032615916
6419,0.016717065
6420,0.02982531
6421,0.024198276
6422,0.0093963004
6423,-0.00098925058
6424,0.0024684585
6425,0.043194654
6426,2.6962384e-05
6427,0.016052574
6428,0.014599551
6429,0.036741517
6430,0.016651124
6431,0.047118268
6432,0.013394432
6433,0.046071536
6434,0.0012351663
6435,0.010694451
6436,0.024803621
6437,-0.0028368452
6438,-0.0064190305
6439,0.03675978
6440,0.015416361
6441,0.0091466226
6442,0.114
6443,0.415
6444,0.711
6445,0.875
6446,0.955
6447,0.994
6448,1.009
6449,1.011
6450,1.011
6451,1.013
6452,1.015
6453,1.016
6454,1.018
6455,1.021
6456,1.022
6457,1.021
6458,1.019
6459,1.014
6460,1.008
6461,1.009
6462,1.013
6463,1.016
6464,1.016
6465,1.017
6466,1.014
6467,1.013
6468,1.016
6469,1.016
6470,1.018
6471,1.017
6472,1.009
6473,1.004
6474,1.01
6475,1.016
6476,1.018
6477,1.018
6478,1.017
6479,1.02
6480,1.021
6481,1.019
6482,1.015
6483,1.013
6484,1.014
6485,1.016
6486,1.019
6487,1.019
6488,1.022
6489,1.024
6490,1.02
6491,1.016
6492,0.902
6493,0.603
6494,0.305
6495,0.14
6496,0.062
6497,0.054422317
6498,0.049599136
6499,0.049810364
6500,0.023292213
6501,0.011243234
6502,0.032784347
6503,0.042456944
6504,-0.00069126773
6505,0.0012899813
6506,0.028805088
6507,0.050665919
6508,0.018934841
6509,0.047079504
6510,0.013114254
6511,0.049567482
6512,0.016303595
6513,0.043667124
6514,0.018051965
6515,0.043862611
6516,0.048786076
6517,0.031537679
6518,0.045723208
6519,0.025729428
6520,0.015837656
6521,0.0070372085
6522,0.02342044
6523,0.021237787
6524,0.044737655
6525,0.0096618669
6526,0.01493978
6527,0.040952971
6528,0.014187176
6529,0.043401182
6530,0.04245574
6531,0.039768493
6532,0.028840283
6533,0.102
6534,0.371
6535,0.638
6536,0.782
6537,0.849
6538,0.881
6539,0.792
6540,0.53
6541,0.267
6542,0.12
6543,0.05
6544,0.036472812
6545,0.059580873
6546,0.044216651
6547,0.0028537603
6548,0.031564123
6549,0.019330384
6550,0.029849035
6551,0.040767023
6552,-0.0019029834
6553,0.042484246
6554,0.024594451
6555,0.0020160959
6556,0.02056842
6557,7.6213008e-06
6558,0.00027823181
6559,0.038660099
6560,0.020753124
6561,0.014574474
6562,0.0043894316
6563,0.04240163
6564,0.0093588817
6565,-0.118
6566,-0.423
6567,-0.726
6568,-0.891
6569,-0.972
6570,-1.01
6571,-1.022
6572,-1.023
6573,-1.021
6574,-1.02
6575,-1.021
6576,-1.024
6577,-1.025
6578,-1.022
6579,-1.021
6580,-1.024
6581,-1.026
6582,-1.024
6583,-1.024
6584,-1.027
6585,-1.029
6586,-1.027
6587,-1.025
6588,-1.025
6589,-1.025
6590,-1.024
6591,-1.026
6592,-1.028
6593,-1.027
6594,-1.021
6595,-1.017
6596,-1.019
6597,-1.024
6598,-1.029
6599,-1.03
6600,-1.024
6601,-1.022
6602,-1.026
6603,-1.029
6604,-1.025
6605,-1.02
6606,-1.021
6607,-1.027
6608,-1.029
6609,-1.026
6610,-1.025
6611,-1.028
6612,-1.03
6613,-1.029
6614,-1.027
6615,-1.027
6616,-1.029
6617,-1.03
6618,-1.027
6619,-1.024
6620,-1.022
6621,-1.023
6622,-1.024
6623,-0.912
6624,-0.608
6625,-0.305
6626,-0.134
6627,-0.051
6628,0.028558865
6629,0.029345916
6630,0.01047972
6631,0.013273854
6632,0.015527705
6633,0.033211408
6634,0.04816316
6635,0.023160805
6636,0.01747574
6637,0.018456446
6638,0.045046913
6639,0.049422944
6640,0.012416467
6641,0.01913972
6642,0.046474209
6643,0.050564461
6644,0.041509102
6645,0.035871966
6646,0.0032573854
6647,0.0029268475
6648,0.012853443
6649,0.05081057
6650,0.04721614
6651,0.0088144007
6652,-0.00037439671
6653,0.03741725
6654,0.0074511929
6655,0.029812976
6656,0.024502026
6657,0.018189903
6658,0.0054478396
6659,0.033951057
6660,0.030628221
6661,0.0039161041
6662,0.037994974
6663,0.033585935
6664,0.125
6665,0.46
6666,0.794
6667,0.98
6668,1.065
6669,1.103
6670,1.121
6671,1.132
6672,1.013
6673,0.681
6674,0.344
6675,0.151
6676,0.061
6677,0.026764001
6678,0.043398756
6679,0.020521578
6680,0.042124082
6681,0.018926225
6682,-0.0010682917
6683,0.037741369
6684,0.043605838
6685,0.012506312
6686,0.0095961268
6687,0.010538803
6688,0.029746861
6689,0.042322881
6690,0.036383246
6691,0.042411432
6692,0.045199004
6693,0.038977039
6694,-0.0069663251
6695,0.022091903
6696,0.101
6697,0.385
6698,0.667
6699,0.823
6700,0.895
6701,0.923
6702,0.931
6703,0.935
6704,0.94
6705,0.945
6706,0.945
6707,0.942
6708,0.941
6709,0.94
6710,0.938
6711,0.937
6712,0.94
6713,0.944
6714,0.947
6715,0.951
6716,0.947
6717,0.941
6718,0.94
6719,0.945
6720,0.948
6721,0.947
6722,0.943
6723,0.937
6724,0.932
6725,0.932
6726,0.937
6727,0.94
6728,0.941
6729,0.943
6730,0.946
6731,0.946
6732,0.944
6733,0.943
6734,0.943
6735,0.942
6736,0.944
6737,0.947
6738,0.945
6739,0.942
6740,0.944
6741,0.947
6742,0.949
6743,0.947
6744,0.838
6745,0.554
6746,0.273
6747,0.119
6748,0.068586719
6749,0.058162468
6750,0.042490318
6751,0.019498579
6752,0.026007213
6753,0.041023572
6754,0.033414343
6755,0.040360814
6756,0.027192887
6757,0.017597805
6758,0.040602112
6759,0.0097609004
6760,-0.0020105508
6761,-0.0018718946
6762,0.0062358661
6763,0.025256324
6764,0.027902944
6765,0.027468847
6766,-0.0065317417
6767,0.028640221
6768,0.039897724
6769,0.016402875
6770,0.024585128
6771,0.042969011
6772,0.032597227
6773,0.0083523437
6774,0.049533359
6775,0.021120726
6776,0.02334487
6777,0.016127665
6778,0.047548689
6779,0.0021171791
6780,0.012395714
6781,0.010765637
6782,0.023002001
6783,0.018742044
6784,0.026949465
6785,0.036137234
6786,0.034909445
6787,0.016514526
6788,0.0057397645
6789,0.039242438
6790,0.049384932
6791,0.010081745
6792,0.103
6793,0.379
6794,0.656
6795,0.81
6796,0.879
6797,0.805
6798,0.541
6799,0.269
6800,0.12
6801,0.053
6802,0.028980039
6803,0.021582172
6804,0.015641893
6805,0.039904185
6806,0.0082664663
6807,0.011973831
6808,0.02810719
6809,0.030181042
6810,0.043788692
6811,0.025295689
6812,0.041344009
6813,-0.0006307204
6814,0.029134434
6815,-0.00044783863
6816,0.045793849
6817,0.015701352
6818,0.036813418
6819,0.039253461
6820,-0.0010207046
6821,0.0013698652
6822,0.105
6823,0.386
6824,0.67
6825,0.829
6826,0.9
6827,0.929
6828,0.942
6829,0.946
6830,0.946
6831,0.943
6832,0.945
6833,0.949
6834,0.95
6835,0.95
6836,0.952
6837,0.952
6838,0.948
6839,0.945
6840,0.944
6841,0.943
6842,0.944
6843,0.944
6844,0.943
6845,0.943
6846,0.944
6847,0.943
6848,0.942
6849,0.94
6850,0.938
6851,0.941
6852,0.946
6853,0.947
6854,0.945
6855,0.943
6856,0.943
6857,0.943
6858,0.941
6859,0.94
6860,0.939
6861,0.939
6862,0.942
6863,0.944
6864,0.94
6865,0.94
6866,0.946
6867,0.948
6868,0.951
6869,0.956
6870,0.957
6871,0.952
6872,0.949
6873,0.949
6874,0.945
6875,0.835
6876,0.556
6877,0.285
6878,0.135
6879,0.06
6880,0.026945182
6881,0.010749332
6882,0.034253619
6883,0.023997134
6884,0.032978902
6885,0.010977459
6886,0.048709808
6887,0.046895743
6888,0.019963382
6889,0.034596384
6890,0.018327381
6891,0.011852457
6892,0.042065677
6893,0.027860304
6894,-0.00094712183
6895,0.011592119
6896,0.0076668509
6897,0.023076192
6898,0.016540681
6899,0.032691542
6900,0.042034663
6901,0.0029598099
6902,0.0092959778
6903,0.045249919
6904,0.011924402
6905,0.033147142
6906,0.012579779
6907,0.033950422
6908,0.013431566
6909,0.023059519
6910,0.013365172
6911,-0.0018329747
6912,-0.0015299731
6913,-0.0024957549
6914,0.038395782
6915,0.029082959
6916,0.045934523
6917,0.0018075019
6918,0.028513042
6919,0.0070763967
6920,0.01341892
6921,0.115
6922,0.412
6923,0.709
6924,0.873
6925,0.951
6926,0.986
6927,0.998
6928,1.002
6929,1.005
6930,1.004
6931,0.892
6932,0.595
6933,0.299
6934,0.134
6935,0.055
6936,0.027379179
6937,0.025183272
6938,0.03201253
6939,0.0098055399
6940,0.033112439
6941,0.03258725
6942,0.039379474
6943,0.041951946
6944,0.039695726
6945,0.024510114
6946,0.010858782
6947,0.114
6948,0.431
6949,0.75
6950,0.924
6951,1.004
6952,1.038
6953,1.052
6954,1.058
6955,1.063
6956,1.064
6957,1.064
6958,1.064
6959,1.064
6960,1.064
6961,1.064
6962,1.065
6963,1.066
6964,1.067
6965,1.068
6966,1.068
6967,1.065
6968,1.061
6969,1.063
6970,1.067
6971,1.071
6972,1.074
6973,1.073
6974,1.07
6975,1.067
6976,1.066
6977,1.067
6978,1.071
6979,1.073
6980,1.072
6981,1.07
6982,1.067
6983,1.067
6984,1.067
6985,1.063
6986,1.056
6987,1.055
6988,1.059
6989,1.066
6990,1.074
6991,1.081
6992,1.08
6993,1.074
6994,0.949
6995,0.631
6996,0.315
6997,0.137
6998,0.053
6999,0.04030608
7000,0.019228322
7001,0.03939008
7002,0.028845093
7003,0.0074851696
7004,0.031555295
7005,0.04083949
7006,0.032225871
7007,0.0073170313
7008,0.011120414
7009,0.043775159
7010,0.0014651247
7011,0.032287219
7012,0.0097349542
7013,0.047255957
7014,0.0046835023
7015,0.020048546
7016,0.019834136
7017,0.0088872809
7018,0.031040024
7019,0.03915092
7020,0.029606592
7021,0.037091787
7022,0.035782469
7023,0.018245803
7024,0.057159003
7025,0.04931805
7026,0.028014226
7027,0.026319236
7028,0.01939138
7029,0.033039904
7030,0.0093424491
7031,0.043655288
7032,0.011277943
7033,0.0027173249
7034,0.0049790454
7035,0.012913872
7036,0.042702734
7037,0.023288105
7038,0.01854753
7039,0.038067472
7040,0.038763606
7041,0.01847345
7042,0.01283374
7043,0.0047608815
7044,0.021407721
7045,0.052403344
7046,0.034687195
7047,0.109
7048,0.388
7049,0.667
7050,0.822
7051,0.894
7052,0.924
7053,0.937
7054,0.838
7055,0.56
7056,0.28
7057,0.124
7058,0.090724211
7059,0.019862512
7060,0.03309541
7061,0.043070289
7062,0.022673912
7063,0.048303338
7064,0.023560464
7065,0.013414534
7066,0.045200629
7067,0.030622355
7068,0.037570065
7069,0.0048852311
7070,0.036466962
7071,0.008199878
7072,0.027826906
7073,0.013997445
7074,0.026324067
7075,0.0059314514
7076,-0.0015959665
7077,0.0053093354
7078,0.023368217
7079,-0.102
7080,-0.381
7081,-0.662
7082,-0.819
7083,-0.894
7084,-0.928
7085,-0.939
7086,-0.938
7087,-0.935
7088,-0.933
7089,-0.932
7090,-0.934
7091,-0.936
7092,-0.94
7093,-0.94
7094,-0.94
7095,-0.942
7096,-0.943
7097,-0.942
7098,-0.94
7099,-0.94
7100,-0.94
7101,-0.939
7102,-0.936
7103,-0.935
7104,-0.937
7105,-0.942
7106,-0.947
7107,-0.948
7108,-0.946
7109,-0.947
7110,-0.948
7111,-0.946
7112,-0.943
7113,-0.943
7114,-0.943
7115,-0.943
7116,-0.945
7117,-0.946
7118,-0.945
7119,-0.943
7120,-0.942
7121,-0.942
7122,-0.941
7123,-0.941
7124,-0.943
7125,-0.942
7126,-0.94
7127,-0.941
7128,-0.938
7129,-0.933
7130,-0.934
7131,-0.938
7132,-0.937
7133,-0.934
7134,-0.829
7135,-0.552
7136,-0.275
7137,-0.121
7138,-0.042272028
7139,0.026277914
7140,0.026749137
7141,0.03598052
7142,0.038921704
7143,0.011364436
7144,0.014180212
7145,0.018237477
7146,0.034478591
7147,0.01782437
7148,0.0087919244
7149,0.00041137848
7150,0.036046474
7151,0.030679113
7152,-0.0035458906
7153,0.013770672
7154,0.0339885
7155,0.046747166
7156,-0.0037017404
7157,0.023983131
7158,0.032286896
7159,0.018343691
7160,0.011408662
7161,0.036806822
7162,0.030696881
7163,0.011832912
7164,0.042508834
7165,0.011121292
7166,0.014644582
7167,0.021553544
7168,0.044553256
7169,0.045642233
7170,0.016591699
7171,0.0026297398
7172,0.034004967
7173,0.033520987
7174,0.107
7175,0.398
7176,0.69
7177,0.854
7178,0.932
7179,0.963
7180,0.968
7181,0.968
7182,0.97
7183,0.867
7184,0.583
7185,0.294
7186,0.132
7187,0.059
7188,0.073419043
7189,0.032695315
7190,0.027612988
7191,0.044608758
7192,0.026170726
7193,0.021892277
7194,0.03545121
7195,0.039150101
7196,0.034157476
7197,0.0095999816
7198,-0.0026205205
7199,0.015534522
7200,0.019581222
7201,0.047112506
7202,0.11
7203,0.411
7204,0.714
7205,0.882
7206,0.961
7207,0.996
7208,1.01
7209,1.015
7210,1.019
7211,1.024
7212,1.027
7213,1.025
7214,1.023
7215,1.023
7216,1.023
7217,1.02
7218,1.017
7219,1.017
7220,1.017
7221,1.015
7222,1.014
7223,1.015
7224,1.017
7225,1.022
7226,1.028
7227,1.032
7228,1.03
7229,1.023
7230,1.018
7231,1.017
7232,1.021
7233,1.025
7234,1.027
7235,1.029
7236,1.028
7237,1.023
7238,1.018
7239,1.016
7240,1.02
7241,1.029
7242,1.032
7243,1.029
7244,1.023
7245,1.02
7246,1.018
7247,1.015
7248,1.016
7249,1.013
7250,1.009
7251,1.01
7252,1.014
7253,1.015
7254,1.015
7255,1.015
7256,1.016
7257,0.905
7258,0.604
7259,0.302
7260,0.131
7261,0.05
7262,0.018179679
7263,0.026296729
7264,0.0097028241
7265,-0.0028283337
7266,-0.0016533786
7267,0.015178255
7268,0.011462625
7269,0.020015404
7270,0.044446188
7271,0.029746182
7272,0.0059154488
7273,0.032709327
7274,0.01176782
7275,0.022737171
7276,0.020334019
7277,0.028421037
7278,0.050297336
7279,0.050069296
7280,0.0068474897
7281,0.0015963796
7282,0.0011084649
7283,0.011221486
7284,0.049841243
7285,0.026793126
7286,0.04258192
7287,0.029323586
7288,0.012806206
7289,0.013732628
7290,0.034198303
7291,0.014360817
7292,0.000853137
7293,0.045890757
7294,0.040512014
7295,0.023382714
7296,0.023222534
7297,0.048609262
7298,0.017577602
7299,0.039472032
7300,0.033124019
7301,0.007313817
7302,0.0085476505
7303,0.036242067
7304,0.0075301144
7305,0.029525429
7306,0.12
7307,0.421
7308,0.717
7309,0.882
7310,0.958
7311,0.99
7312,1.003
7313,1.008
7314,1.011
7315,1.015
7316,0.904
7317,0.603
7318,0.3
7319,0.128
7320,0.063135405
7321,0.057286598
7322,0.056685045
7323,0.033561125
7324,0.0023384885
7325,0.0036945154
7326,0.012865354
7327,0.03057166
7328,0.02595156
7329,0.040558251
7330,0.013471147
7331,0.032118868
7332,0.041885404
7333,0.105
7334,0.388
7335,0.671
7336,0.824
7337,0.891
7338,0.921
7339,0.93
7340,0.93
7341,0.929
7342,0.93
7343,0.932
7344,0.935
7345,0.939
7346,0.942
7347,0.94
7348,0.937
7349,0.938
7350,0.938
7351,0.935
7352,0.935
7353,0.938
7354,0.94
7355,0.94
7356,0.941
7357,0.939
7358,0.938
7359,0.939
7360,0.939
7361,0.938
7362,0.938
7363,0.935
7364,0.933
7365,0.933
7366,0.935
7367,0.936
7368,0.936
7369,0.936
7370,0.94
7371,0.942
7372,0.94
7373,0.938
7374,0.939
7375,0.94
7376,0.941
7377,0.943
7378,0.944
7379,0.943
7380,0.938
7381,0.933
7382,0.93
7383,0.929
7384,0.93
7385,0.933
7386,0.936
7387,0.831
7388,0.553
7389,0.279
7390,0.13
7391,0.059
7392,0.046433623
7393,0.016200982
7394,0.01894423
7395,0.028301227
7396,0.021171188
7397,0.040061895
7398,0.034366658
7399,0.00080843894
7400,0.032345044
7401,0.0019310683
7402,0.024509819
7403,0.03614782
7404,0.025863619
7405,0.017987348
7406,0.016517058
7407,0.011193935
7408,0.021487931
7409,0.010791664
7410,0.033914912
7411,0.027710298
7412,0.054577072
7413,0.0085021035
7414,0.027612521
7415,0.026531726
7416,0.039579086
7417,0.010935343
7418,0.023349748
7419,0.013880408
7420,0.029136902
7421,0.031192572
7422,0.033982252
7423,0.035352861
7424,0.026657374
7425,0.026994351
7426,0.038568982
7427,0.018624036
7428,0.006674942
7429,0.016470679
7430,0.103
7431,0.387
7432,0.668
7433,0.716
7434,0.506
7435,0.256
7436,0.113
7437,0.09199689
7438,0.041346092
7439,0.040511177
7440,0.036885157
7441,0.047874452
7442,0.010809007
7443,0.023369017
7444,0.010718522
7445,0.024635324
7446,0.021555679
7447,0.040739721
7448,-0.0044941315
7449,0.017836729
7450,0.032853099
7451,0.044404666
7452,0.0088995426
7453,0.115
7454,0.427
7455,0.737
7456,0.91
7457,0.993
7458,1.031
7459,1.042
7460,1.042
7461,1.043
7462,1.045
7463,1.043
7464,1.043
7465,1.044
7466,1.041
7467,1.039
7468,1.043
7469,1.045
7470,1.044
7471,1.043
7472,1.04
7473,1.033
7474,1.027
7475,1.026
7476,1.031
7477,1.036
7478,1.037
7479,1.04
7480,1.045
7481,1.048
7482,1.048
7483,1.047
7484,1.046
7485,1.045
7486,1.04
7487,1.038
7488,1.039
7489,1.041
7490,1.04
7491,1.039
7492,1.039
7493,1.037
7494,1.035
7495,1.032
7496,1.031
7497,1.035
7498,1.039
7499,1.041
7500,1.046
7501,1.049
7502,1.05
7503,1.049
7504,1.046
7505,1.046
7506,1.045
7507,1.043
7508,1.04
7509,1.039
7510,1.038
7511,1.036
7512,1.037
7513,1.038
7514,1.041
7515,0.926
7516,0.614
7517,0.303
7518,0.137
7519,0.066
7520,0.05545857
7521,0.040700037
7522,0.031690876
7523,0.03989639
7524,0.045329154
7525,0.043376754
7526,0.012696399
7527,0.03588014
7528,0.053886948
7529,0.00032450667
7530,0.0093270944
7531,0.0071018382
7532,0.0017518937
7533,0.0087883726
7534,-0.0023372714
7535,0.016412517
7536,0.029275309
7537,0.031847063
7538,0.040395428
7539,0.036703416
7540,0.01121633
7541,0.034391118
7542,0.0044397177
7543,0.024046914
7544,0.023648142
7545,0.013386229
7546,0.0093900636
7547,0.053080212
7548,0.027251764
7549,0.0062137668
7550,0.019635709
7551,0.047489907
7552,0.04857661
7553,0.044351263
7554,0.0033236873
7555,0.0074392854
7556,0.04454733
7557,0.045358675
7558,0.027254903
7559,0.017847554
7560,0.047407884
7561,0.031565143
7562,0.114
7563,0.421
7564,0.728
7565,0.898
7566,0.977
7567,1.004
7568,1.01
7569,0.897
7570,0.595
7571,0.295
7572,0.132
7573,0.06
7574,0.040739432
7575,0.043536349
7576,0.0087680308
7577,0.0029580876
7578,0.042091185
7579,0.026006679
7580,0.021213604
7581,0.014959561
7582,0.0081010608
7583,-0.112
7584,-0.427
7585,-0.743
7586,-0.922
7587,-1.008
7588,-1.047
7589,-1.062
7590,-1.066
7591,-1.07
7592,-1.07
7593,-1.068
7594,-1.066
7595,-1.065
7596,-1.063
7597,-1.058
7598,-1.053
7599,-1.054
7600,-1.056
7601,-1.056
7602,-1.057
7603,-1.061
7604,-1.064
7605,-1.067
7606,-1.069
7607,-1.069
7608,-1.07
7609,-1.07
7610,-1.067
7611,-1.066
7612,-1.063
7613,-1.06
7614,-1.06
7615,-1.061
7616,-1.06
7617,-1.062
7618,-0.946
7619,-0.631
7620,-0.317
7621,-0.142
7622,-0.06
7623,-0.020737994
7624,0.0044995608
7625,0.0019931672
7626,0.043438552
7627,0.021353062
7628,0.029759551
7629,0.045492652
7630,0.030121416
7631,0.0048503143
7632,0.011348676
7633,0.037096794
7634,0.043757241
7635,0.031867274
7636,0.0067812686
7637,-0.0026644519
7638,0.030873206
7639,0.035612286
7640,0.02066493
7641,0.031796512
7642,0.047798224
7643,0.013699372
7644,0.027004716
7645,0.043930004
7646,0.037259519
7647,0.035459265
7648,0.037085876
7649,0.016035189
7650,-0.001741879
7651,0.003279457
7652,-0.0011354841
7653,-0.0005464954
7654,-0.0046159719
7655,0.0081610797
7656,0.04629634
7657,0.013202379
7658,0.01778847
7659,0.015850531
7660,0.027178076
7661,0.016864302
7662,0.034803634
7663,0.033007629
7664,0.0066709826
7665,0.020317718
7666,0.029071982
7667,0.019711926
7668,0.036283289
7669,0.0097159892
7670,0.036055936
7671,0.039943334
7672,0.0046709106
7673,0.0047705317
7674,0.040060496
7675,0.0024521061
7676,0.018997335
7677,0.0038419123
7678,0.002362553
7679,0.016243958
7680,0.026429422
7681,0.011950286
7682,0.052971162
7683,0.033005461
7684,0.030433953
7685,0.037137727
7686,0.114
7687,0.4
7688,0.686
7689,0.844
7690,0.92
7691,0.955
7692,0.966
7693,0.967
7694,0.86
7695,0.574
7696,0.293
7697,0.138
7698,0.061
7699,0.06075159
7700,0.018425234
7701,0.042135706
7702,0.021533363
7703,0.0029199463
7704,0.02924738
7705,0.050015446
7706,0.0013598233
7707,0.040883382
7708,0.025782468
7709,-0.0011868321
7710,0.107
7711,0.415
7712,0.724
7713,0.895
7714,0.972
7715,1.001
7716,1.011
7717,1.016
7718,1.023
7719,1.029
7720,1.03
7721,1.026
7722,1.022
7723,1.021
