Time,root.Ham.d0.s0
23922,0.55447584
23923,0.16486411
23924,-0.07367368
23925,-0.2764308
23926,-0.44340726
23927,-0.5149686
23928,-0.53126868
23929,-0.53206381
23930,-0.5149686
23931,-0.50304171
23932,-0.51099297
23933,-0.56227859
23934,-0.58971044
23935,-0.58454212
23936,-0.50701734
23937,-0.45930978
23938,-0.4752123
23939,-0.56585666
23940,-0.55233952
23941,-0.48713919
23942,-0.435456
23943,-0.39172407
23944,-0.29630895
23945,-0.19294258
23946,-0.1293325
23947,-0.1293325
23948,-0.18896695
23949,-0.25257702
23950,-0.29233332
23951,-0.32811399
23952,-0.36389466
23953,-0.3956997
23954,-0.41557785
23955,-0.41955348
23956,-0.40365096
23957,-0.37979718
23958,-0.37582155
23959,-0.37184592
23960,-0.34799214
23961,-0.28438206
23962,-0.23269887
23963,-0.21282073
23964,-0.20486947
23965,-0.19691821
23966,-0.13728376
23967,0.097278405
23968,0.55050021
23969,1.1587716
23970,1.8346287
23971,2.3594118
23972,2.4548269
23973,2.1526791
23974,1.4251388
23975,0.70952541
23976,0.32388931
23977,0.2165473
23978,0.26425486
23979,0.47893887
23980,0.83674556
23981,1.1229909
23982,1.2899674
23983,1.3734556
23984,1.2780405
23985,1.0395027
23986,0.7214523
23987,0.37159687
23988,0.18076663
23989,0.12510781
23990,0.081375886
23991,0.041619587
23992,0.045595217
23993,0.13305907
23994,0.26027923
23995,0.3358162
23996,0.38749939
23997,0.47893887
23998,0.54652458
23999,0.54652458
24000,0.51869517
24001,0.5226708
24002,0.59025651
24003,0.63398844
24004,0.63398844
24005,0.63001281
24006,0.63001281
24007,0.65784222
24008,0.75723297
24009,0.81289178
24010,0.81686741
24011,0.80494053
24012,0.73735482
24013,0.88445312
24014,1.43309
24015,1.981727
24016,2.4508513
24017,2.7569748
24018,2.9756344
24019,3.2579042
24020,3.496442
24021,3.5361983
24022,3.3771731
24023,2.9358781
24024,2.4269975
24025,1.9777513
24026,1.5960909
24027,1.2899674
24028,1.0752834
24029,0.97191698
24030,0.92420942
24031,0.88445312
24032,0.85662371
24033,0.85264808
24034,0.90035564
24035,1.003722
24036,1.0832346
24037,1.0872102
24038,1.0116733
24039,0.87252623
24040,0.78903801
24041,0.74133045
24042,0.68964726
24043,0.681696
24044,0.7214523
24045,0.8685506
24046,0.93216068
24047,0.91625816
24048,0.90035564
24049,0.93216068
24050,1.079259
24051,1.186601
24052,1.154796
24053,0.88047749
24054,0.6419397
24055,0.66976911
24056,0.59025651
24057,0.35966998
24058,0.29208427
24059,0.43918258
24060,0.50279265
24061,0.39942628
24062,0.29208427
24063,0.26425486
24064,0.24437671
24065,0.20064478
24066,0.18871789
24067,0.18871789
24068,0.17281537
24069,0.12113218
24070,0.053546477
24071,-0.021990491
24072,-0.11342998
24073,-0.20089384
24074,-0.29630895
24075,-0.41557785
24076,-0.46726104
24077,-0.45135852
24078,-0.41557785
24079,-0.42352911
24080,-0.5213296
24081,-0.63980338
24082,-0.69228169
24083,-0.71096715
24084,-0.71295497
24085,-0.70738908
24086,-0.71017202
24087,-0.76145765
24088,-0.81870672
24089,-0.80837008
24090,-0.72368917
24091,-0.65570589
24092,-0.61515447
24093,-0.54836389
24094,-0.41557785
24095,-0.22077199
24096,0.093302776
24097,0.54652458
24098,0.97589261
24099,1.3734556
24100,1.6636766
24101,1.723311
24102,1.5205539
24103,1.1428691
24104,0.62206155
24105,0.15691285
24106,-0.19691821
24107,-0.47123667
24108,-0.64298388
24109,-0.70142564
24110,-0.70063051
24111,-0.65570589
24112,-0.57102498
24113,-0.44738289
24114,-0.29233332
24115,-0.11740561
24116,0.12113218
24117,0.49881702
24118,0.95999009
24119,1.1826254
24120,1.2104548
24121,1.218406
24122,1.2263573
24123,1.1070884
24124,0.68567163
24125,0.35569435
24126,0.15691285
24127,-0.12535687
24128,-0.40365096
24129,-0.56704935
24130,-0.67041573
24131,-0.75032589
24132,-0.80399689
24133,-0.79326269
24134,-0.73800143
24135,-0.68631824
24136,-0.6656787
24137,-0.65522993
24138,-0.6455275
24139,-0.6518714
24140,-0.67015674
24141,-0.68284453
24142,-0.68396405
24143,-0.68769575
24144,-0.71680303
24145,-0.76009079
24146,-0.76009079
24147,-0.6858299
24148,-0.5638032
24149,-0.53171056
24150,-0.55857882
24151,-0.63955678
24152,-0.71083231
24153,-0.7197884
24154,-0.6593348
24155,-0.50521546
24156,-0.43804481
24157,-0.47909354
24158,-0.62537631
24159,-0.67351528
24160,-0.64216897
24161,-0.56753491
24162,-0.54551786
24163,-0.53805445
24164,-0.51342521
24165,-0.46416673
24166,-0.4305814
24167,-0.42311799
24168,-0.4343131
24169,-0.48282524
24170,-0.54514469
24171,-0.56977393
24172,-0.55671297
24173,-0.52126179
24174,-0.49775206
24175,-0.50521546
24176,-0.56156418
24177,-0.62388362
24178,-0.6518714
24179,-0.64739335
24180,-0.60298609
24181,-0.50894717
24182,-0.38206926
24183,-0.25892306
24184,-0.17309388
24185,-0.15443537
24186,-0.18428899
24187,-0.28877668
24188,-0.41938629
24189,-0.50148376
24190,-0.53059105
24191,-0.52909836
24192,-0.50148376
24193,-0.47163014
24194,-0.46789843
24195,-0.48655695
24196,-0.52200813
24197,-0.5399203
24198,-0.53954713
24199,-0.51790325
24200,-0.47163014
24201,-0.41192288
24202,-0.36341074
24203,-0.35967904
24204,-0.39326437
24205,-0.47536184
24206,-0.55260809
24207,-0.6078373
24208,-0.63246654
24209,-0.63246654
24210,-0.59291049
24211,-0.52499349
24212,-0.50521546
24213,-0.49402035
24214,-0.41192288
24215,-0.31863031
24216,-0.30370349
24217,-0.34848393
24218,-0.36714245
24219,-0.29997179
24220,-0.29250838
24221,-0.24772795
24222,-0.22160602
24223,-0.29624009
24224,-0.41565459
24225,-0.48655695
24226,-0.58059587
24227,-0.69105428
24228,-0.69851769
24229,-0.61940558
24230,-0.47909354
24231,-0.34848393
24232,-0.1917524
24233,-0.035020865
24234,0.035881495
24235,0.07693023
24236,0.13290578
24237,0.15156429
24238,0.11051556
24239,-0.042484272
24240,-0.15816707
24241,-0.1880207
24242,-0.21414262
24243,-0.28877668
24244,-0.35594734
24245,-0.45670332
24246,-0.58507391
24247,-0.60112024
24248,-0.59291049
24249,-0.59925438
24250,-0.60709096
24251,-0.63321288
24252,-0.66232017
24253,-0.69254696
24254,-0.70075671
24255,-0.65000555
24256,-0.58992513
24257,-0.54701054
24258,-0.47909354
24259,-0.36341074
24260,-0.24399624
24261,-0.1992158
24262,-0.23653284
24263,-0.35221563
24264,-0.40819118
24265,-0.41192288
24266,-0.41938629
24267,-0.46043503
24268,-0.52536666
24269,-0.57910319
24270,-0.60895681
24271,-0.62836167
24272,-0.63731776
24273,-0.63283971
24274,-0.62313728
24275,-0.62910801
24276,-0.65336408
24277,-0.65821529
24278,-0.63731776
24279,-0.60149341
24280,-0.58208855
24281,-0.5664154
24282,-0.5361886
24283,-0.49402035
24284,-0.47909354
24285,-0.49402035
24286,-0.52088862
24287,-0.52312764
24288,-0.51342521
24289,-0.51902277
24290,-0.53208373
24291,-0.53394958
24292,-0.52909836
24293,-0.52014228
24294,-0.53021788
24295,-0.56193735
24296,-0.57462514
24297,-0.57537148
24298,-0.56790808
24299,-0.52499349
24300,-0.47163014
24301,-0.44177651
24302,-0.41938629
24303,-0.37087415
24304,-0.25519135
24305,-0.027557459
24306,0.32695434
24307,0.81580746
24308,1.4352702
24309,2.1554889
24310,2.9578051
24311,3.7787798
24312,4.077316
24313,3.8907309
24314,2.7749516
24315,1.248685
24316,0.17395451
24317,-0.34848393
24318,-0.56305686
24319,-0.66045432
24320,-0.71120548
24321,-0.7335957
24322,-0.7436713
24323,-0.75710543
24324,-0.76830054
24325,-0.76680786
24326,-0.75710543
24327,-0.7511347
24328,-0.74329813
24329,-0.72277376
24330,-0.68135185
24331,-0.65037872
24332,-0.63433239
24333,-0.64664701
24334,-0.65597627
24335,-0.64851287
24336,-0.61567388
24337,-0.55708614
24338,-0.47163014
24339,-0.32609371
24340,-0.090996413
24341,0.27097879
24342,0.78968553
24343,1.4837823
24344,2.2525132
24345,2.920488
24346,3.3682924
24347,3.5548776
24348,3.5548776
24349,3.4429265
24350,2.9951221
24351,2.26744
24352,1.4576604
24353,0.76356361
24354,0.29710072
24355,0.013491276
24356,-0.16189877
24357,-0.29250838
24358,-0.40072778
24359,-0.49775206
24360,-0.57723733
24361,-0.63507873
24362,-0.6720226
24363,-0.69030794
24364,-0.6959055
24365,-0.69777135
24366,-0.70001037
24367,-0.70112988
24368,-0.69403964
24369,-0.68732258
24370,-0.67799332
24371,-0.67687381
24372,-0.66008115
24373,-0.59403
24374,-0.51305204
24375,-0.41565459
24376,-0.31863031
24377,-0.24026454
24378,-0.21041091
24379,-0.21787432
24380,-0.25892306
24381,-0.31863031
24382,-0.37833756
24383,-0.43804481
24384,-0.48282524
24385,-0.52648617
24386,-0.57126661
24387,-0.61455437
24388,-0.64328848
24389,-0.64925921
24390,-0.64291531
24391,-0.61679339
24392,-0.58507391
24393,-0.55932516
24394,-0.53581543
24395,-0.50521546
24396,-0.43804481
24397,-0.27758157
24398,0.047076604
24399,0.58444186
24400,1.312124
24401,2.0808548
24402,2.5771713
24403,2.5771713
24404,2.2226595
24405,1.4800506
24406,0.70012466
24407,0.14036918
24408,-0.098459819
24409,-0.061142787
24410,0.20380814
24411,0.64041741
24412,1.1777827
24413,1.6293187
24414,1.7823186
24415,1.5845383
24416,1.0844901
24417,0.57697845
24418,0.23366176
24419,0.054540011
24420,-0.023825756
24421,-0.057411084
24422,-0.053679381
24423,-0.0014355369
24424,0.14036918
24425,0.36053967
24426,0.62549059
24427,0.78595383
24428,0.79341724
24429,0.67400274
24430,0.46502736
24431,0.30456412
24432,0.27097879
24433,0.32322264
24434,0.45383225
24435,0.55831994
24436,0.62175889
24437,0.632954
24438,0.59936867
24439,0.46502736
24440,0.31949094
24441,0.25232028
24442,0.26724709
24443,0.40532011
24444,0.68146614
24445,1.1068803
24446,1.6479773
24447,2.2823668
24448,2.920488
24449,3.4429265
24450,3.9280479
24451,4.3012182
24452,4.3385352
24453,4.2265841
24454,3.7787798
24455,3.0697562
24456,2.166684
24457,1.3195874
24458,0.68519785
24459,0.32695434
24460,0.20007643
24461,0.18141792
24462,0.19634473
24463,0.25605198
24464,0.33441775
24465,0.394125
24466,0.42771033
24467,0.43144203
24468,0.41278351
24469,0.36800308
24470,0.31202753
24471,0.23366176
24472,0.12917407
24473,0.043344901
24474,0.0060278695
24475,-0.0088989432
24476,-0.01636235
24477,-0.020094053
24478,-0.020094053
24479,-0.020094053
24480,-0.0088989432
24481,0.020954682
24482,0.07693023
24483,0.14036918
24484,0.20753984
24485,0.26351539
24486,0.29710072
24487,0.34188115
24488,0.35680797
24489,0.2784422
24490,0.17022281
24491,0.058271714
24492,-0.042484272
24493,-0.10219152
24494,-0.13204515
24495,-0.15443537
24496,-0.1880207
24497,-0.22533773
24498,-0.23280113
24499,-0.21414262
24500,-0.13950855
24501,-0.072337897
24502,-0.046215975
24503,-0.046215975
24504,-0.098459819
24505,-0.25145965
24506,-0.44550821
24507,-0.60559828
24508,-0.72053474
24509,-0.79666148
24510,-0.84815898
24511,-0.87651993
24512,-0.88211748
24513,-0.88174431
24514,-0.87540042
24515,-0.85189069
24516,-0.82800779
24517,-0.81121512
24518,-0.79442246
24519,-0.77986882
24520,-0.76830054
24521,-0.74964202
24522,-0.71232499
24523,-0.65075189
24524,-0.55857882
24525,-0.40819118
24526,-0.16189877
24527,0.12917407
24528,0.47249076
24529,0.80461235
24530,1.0695633
24531,1.248685
24532,1.2524167
24533,1.1591241
24534,0.92029514
24535,0.55458823
24536,0.14783259
24537,-0.21041091
24538,-0.44923992
24539,-0.57275929
24540,-0.62873484
24541,-0.6354519
24542,-0.62425679
24543,-0.58320806
24544,-0.50894717
24545,-0.40072778
24546,-0.24772795
24547,-0.042484272
24548,0.22246665
24549,0.52100291
24550,0.80834405
24551,1.0322462
24552,1.1441973
24553,1.147929
24554,1.0173194
24555,0.74117339
24556,0.3903933
24557,0.028418088
24558,-0.27384987
24559,-0.49028865
24560,-0.62313728
24561,-0.69180062
24562,-0.72090791
24563,-0.72837131
24564,-0.72277376
24565,-0.71195182
24566,-0.70747378
24567,-0.43062263
24568,-0.43062263
24569,-0.43062263
24570,-0.43916082
24571,-0.4519681
24572,-0.46904446
24573,-0.48612083
24574,-0.49465902
24575,-0.49892811
24576,-0.49892811
24577,-0.49465902
24578,-0.49038993
24579,-0.48185174
24580,-0.47758265
24581,-0.47758265
24582,-0.47758265
24583,-0.48612083
24584,-0.48612083
24585,-0.49038993
24586,-0.48612083
24587,-0.48185174
24588,-0.46904446
24589,-0.447699
24590,-0.42208445
24591,-0.3964699
24592,-0.37085534
24593,-0.34950988
24594,-0.33243351
24595,-0.31535715
24596,-0.30254987
24597,-0.28974259
24598,-0.2854735
24599,-0.28120441
24600,-0.27693532
24601,-0.27266622
24602,-0.26839713
24603,-0.26839713
24604,-0.26839713
24605,-0.26839713
24606,-0.28974259
24607,-0.31535715
24608,-0.32389533
24609,-0.31962624
24610,-0.27266622
24611,-0.20436075
24612,-0.13605527
24613,-0.097633445
24614,-0.097633445
24615,-0.12751709
24616,-0.18301529
24617,-0.21289893
24618,-0.21289893
24619,-0.20009166
24620,-0.14459346
24621,-0.0677498
24622,-0.02932797
24623,-0.020789786
24624,-0.025058878
24625,-0.042135246
24626,-0.063480707
24627,-0.076287984
24628,-0.084826168
24629,-0.097633445
24630,-0.11470981
24631,-0.13178618
24632,-0.14459346
24633,-0.15313164
24634,-0.16593892
24635,-0.1787462
24636,-0.19155347
24637,-0.20862984
24638,-0.23424439
24639,-0.26412804
24640,-0.28120441
24641,-0.30254987
24642,-0.34524079
24643,-0.39220081
24644,-0.41354627
24645,-0.40500808
24646,-0.37939353
24647,-0.38793171
24648,-0.38793171
24649,-0.42635354
24650,-0.42635354
24651,-0.38793171
24652,-0.35377898
24653,-0.32816442
24654,-0.32389533
24655,-0.38366262
24656,-0.48612083
24657,-0.51173539
24658,-0.49038993
24659,-0.34524079
24660,-0.084826168
24661,0.16705027
24662,0.35062123
24663,0.50003946
24664,0.69214861
24665,0.87571957
24666,0.92694868
24667,0.90560322
24668,0.76472318
24669,0.41465762
24670,-0.033597062
24671,-0.37512444
24672,-0.52881176
24673,-0.5586954
24674,-0.5586954
24675,-0.54161903
24676,-0.51173539
24677,-0.4519681
24678,-0.36658625
24679,-0.26839713
24680,-0.23424439
24681,-0.24278258
24682,-0.26839713
24683,-0.31108805
24684,-0.36658625
24685,-0.44342991
24686,-0.52881176
24687,-0.60736305
24688,-0.67011871
24689,-0.70597908
24690,-0.71750563
24691,-0.71878636
24692,-0.71878636
24693,-0.71964018
24694,-0.72817836
24695,-0.75037764
24696,-0.77769983
24697,-0.79819147
24698,-0.81057184
24699,-0.81740239
24700,-0.81911002
24701,-0.81825621
24702,-0.81099875
24703,-0.79050711
24704,-0.75507364
24705,-0.70725981
24706,-0.66115361
24707,-0.63810051
24708,-0.63468524
24709,-0.64108888
24710,-0.66798416
24711,-0.70469835
24712,-0.72817836
24713,-0.73628964
24714,-0.73714345
24715,-0.73415509
24716,-0.7256169
24717,-0.71024817
24718,-0.66755725
24719,-0.6188896
24720,-0.57876013
24721,-0.59711723
24722,-0.61035142
24723,-0.60821687
24724,-0.59284814
24725,-0.5586954
24726,-0.52454266
24727,-0.52027357
24728,-0.52454266
24729,-0.53308085
24730,-0.53734994
24731,-0.53308085
24732,-0.51173539
24733,-0.447699
24734,-0.33243351
24735,-0.16166983
24736,0.077399335
24737,0.40185034
24738,0.82449047
24739,1.3538579
24740,1.9173781
24741,2.3272109
24742,2.47236
24743,2.47236
24744,2.3229418
24745,1.866149
24746,1.1959015
24747,0.56407584
24748,0.073130242
24749,-0.25558986
24750,-0.45623719
24751,-0.57150268
24752,-0.63596597
24753,-0.67737616
24754,-0.7068329
24755,-0.72262854
24756,-0.72604381
24757,-0.72134781
24758,-0.69658708
24759,-0.67011871
24760,-0.6560307
24761,-0.64578488
24762,-0.63553906
24763,-0.62956233
24764,-0.60224014
24765,-0.5586954
24766,-0.53734994
24767,-0.54161903
24768,-0.57107577
24769,-0.57577177
24770,-0.56296449
24771,-0.49892811
24772,-0.36231716
24773,-0.08909526
24774,0.37623579
24775,1.0592905
24776,1.9216472
24777,2.7840038
24778,3.2792185
24779,3.4072912
24780,3.3219094
24781,2.8608474
24782,1.9728763
24783,1.0763669
24784,0.40611943
24785,-0.037866154
24786,-0.30681896
24787,-0.45623719
24788,-0.52881176
24789,-0.56680668
24790,-0.57833322
24791,-0.57918704
24792,-0.57321031
24793,-0.5586954
24794,-0.53734994
24795,-0.53308085
24796,-0.56296449
24797,-0.63596597
24798,-0.73073982
24799,-0.73543582
24800,-0.69359871
24801,-0.61504742
24802,-0.52027357
24803,-0.4519681
24804,-0.40500808
24805,-0.39220081
24806,-0.4519681
24807,-0.66798416
24808,-0.80801038
24809,-0.83020966
24810,-0.79434929
24811,-0.59327505
24812,-0.2854735
24813,-0.123248
24814,-0.11044072
24815,-0.1744771
24816,-0.32816442
24817,-0.4519681
24818,-0.49892811
24819,-0.50746629
24820,-0.49465902
24821,-0.46904446
24822,-0.46904446
24823,-0.5031972
24824,-0.59327505
24825,-0.63767361
24826,-0.63212379
24827,-0.56851431
24828,-0.43489173
24829,-0.23424439
24830,-0.020789786
24831,0.064592058
24832,0.051784782
24833,-0.016520693
24834,-0.123248
24835,-0.23424439
24836,-0.31962624
24837,-0.39220081
24838,-0.447699
24839,-0.48185174
24840,-0.48612083
24841,-0.48185174
24842,-0.47331356
24843,-0.44342991
24844,-0.39220081
24845,-0.31535715
24846,-0.21716803
24847,-0.11044072
24848,0.00055567534
24849,0.098744796
24850,0.17131936
24851,0.2054721
24852,0.21401028
24853,0.21401028
24854,0.20974119
24855,0.18839573
24856,0.1499739
24857,0.10728298
24858,0.077399335
24859,0.06886115
24860,0.064592058
24861,0.064592058
24862,0.06886115
24863,0.081668427
24864,0.085937519
24865,0.090206611
24866,0.085937519
24867,0.073130242
24868,0.06886115
24869,0.073130242
24870,0.098744796
24871,0.19266482
24872,0.34635214
24873,0.55126857
24874,0.82875956
24875,1.2001706
24876,1.6526943
24877,2.1948691
24878,2.8096183
24879,3.4499822
24880,4.3464915
24881,5.0722372
24882,5.5418373
24883,5.6272192
24884,5.3710736
24885,4.6880189
24886,3.7061277
24887,2.6772765
24888,1.729538
24889,1.0080614
24890,0.54273038
24891,0.27804667
24892,0.14570481
24893,0.090206611
24894,0.060322966
24895,0.030439321
24896,-0.012251601
24897,-0.0677498
24898,-0.14032437
24899,-0.20862984
24900,-0.25558986
24901,-0.27266622
24902,-0.27693532
24903,-0.26839713
24904,-0.24705167
24905,-0.21716803
24906,-0.16166983
24907,-0.076287984
24908,0.047515689
24909,0.19266482
24910,0.3719667
24911,0.58115221
24912,0.79033773
24913,0.98671597
24914,1.2001706
24915,1.4136252
24916,1.4947379
24917,1.3282433
24918,0.99098506
24919,0.68787952
24920,0.40611943
24921,0.19266482
24922,0.06886115
24923,0.00055567534
24924,-0.046404339
24925,-0.0677498
24926,-0.0677498
24927,-0.054942523
24928,-0.025058878
24929,-0.012251601
24930,-0.012251601
24931,-0.025058878
24932,-0.063480707
24933,-0.12751709
24934,-0.19155347
24935,-0.24705167
24936,-0.29828078
24937,-0.35804807
24938,-0.41781536
24939,-0.47331356
24940,-0.52027357
24941,-0.5586954
24942,-0.58900595
24943,-0.62443942
24944,-0.66456889
24945,-0.69914853
24946,-0.72262854
24947,-0.73842418
24948,-0.75507364
24949,-0.77684601
24950,-0.79563002
24951,-0.80117984
24952,-0.79264165
24953,-0.76190419
24954,-0.71750563
24955,-0.64108888
24956,-0.5586954
24957,-0.42635354
24958,-0.17020801
24959,0.034708413
24960,0.24816302
24961,0.41038852
24962,0.46161763
24963,0.46161763
24964,0.40611943
24965,0.2609703
24966,0.077399335
24967,-0.10617163
24968,-0.24705167
24969,-0.32816442
24970,-0.35804807
24971,-0.35804807
24972,-0.3409717
24973,-0.27693532
24974,-0.14459346
24975,0.056053874
24976,0.32927577
24977,0.67507224
24978,1.080636
24979,1.5246216
24980,1.9301853
24981,2.1692545
24982,2.2332909
24983,2.2204836
24984,2.0838727
24985,1.7423453
24986,1.2812833
24987,0.81595228
24988,0.40185034
24989,0.060322966
24990,-0.20862984
24991,-0.41354627
24992,-0.58004086
24993,-0.72604381
24994,-0.84301694
24995,-0.91857987
24996,-0.96553989
24997,-0.98987371
24998,-0.83115996
24999,-0.8337803
25000,-0.83714932
25001,-0.841267
25002,-0.84313868
25003,-0.84313868
25004,-0.841267
25005,-0.83565198
25006,-0.82816528
25007,-0.82067858
25008,-0.81356622
25009,-0.80533085
25010,-0.7952238
25011,-0.78474242
25012,-0.77613272
25013,-0.77089203
25014,-0.76789735
25015,-0.76527701
25016,-0.76228233
25017,-0.75741597
25018,-0.75105228
25019,-0.74468858
25020,-0.73907356
25021,-0.73345854
25022,-0.72522317
25023,-0.71361878
25024,-0.69864538
25025,-0.68516933
25026,-0.67805696
25027,-0.67693396
25028,-0.67880563
25029,-0.68966135
25030,-0.70426041
25031,-0.71324445
25032,-0.71623913
25033,-0.71661346
25034,-0.71511612
25035,-0.69602504
25036,-0.67393928
25037,-0.6559712
25038,-0.64623849
25039,-0.65447386
25040,-0.68516933
25041,-0.70613208
25042,-0.70538341
25043,-0.6934047
25044,-0.66832425
25045,-0.62901908
25046,-0.59308293
25047,-0.58147854
25048,-0.58147854
