Time,root.DiatomSizeReduction.d0.s0
37348,-1.4583555
37349,-1.4412355
37350,-1.4209745
37351,-1.3978893
37352,-1.3725847
37353,-1.3450128
37354,-1.3157179
37355,-1.2849217
37356,-1.2526677
37357,-1.2193452
37358,-1.184984
37359,-1.1497427
37360,-1.1137994
37361,-1.0771237
37362,-1.0399066
37363,-1.0021887
37364,-0.9639921
37365,-0.92542814
37366,-0.88649114
37367,-0.84724154
37368,-0.807729
37369,-0.76793304
37370,-0.72792715
37371,-0.68771478
37372,-0.64730729
37373,-0.60674316
37374,-0.56601323
37375,-0.52514653
37376,-0.48415735
37377,-0.44303826
37378,-0.40181902
37379,-0.36049754
37380,-0.31908135
37381,-0.27758615
37382,-0.2360044
37383,-0.19435283
37384,-0.15263513
37385,-0.11084884
37386,-0.069007872
37387,-0.027109288
37388,0.014841339
37389,0.056836833
37390,0.09237626
37391,0.13459502
37392,0.17684829
37393,0.21913638
37394,0.26145307
37395,0.30380072
37396,0.34275432
37397,0.38330639
37398,0.42582781
37399,0.4683677
37400,0.5109267
37401,0.5535044
37402,0.59201576
37403,0.63433565
37404,0.67703317
37405,0.71974253
37406,0.76246481
37407,0.80519748
37408,0.84794119
37409,0.89069535
37410,0.93345857
37411,0.97752045
37412,1.0228171
37413,1.065553
37414,1.1082993
37415,1.1510543
37416,1.1938186
37417,1.2365915
37418,1.279372
37419,1.3221613
37420,1.3649577
37421,1.4077614
37422,1.4505725
37423,1.4904651
37424,1.5292901
37425,1.5687336
37426,1.6077575
37427,1.618236
37428,1.6347229
37429,1.6333906
37430,1.6325969
37431,1.6322849
37432,1.6325397
37433,1.6332954
37434,1.6011777
37435,1.5739984
37436,1.5505081
37437,1.5104582
37438,1.4710374
37439,1.4292574
37440,1.3894547
37441,1.3466092
37442,1.3037698
37443,1.2609374
37444,1.2181112
37445,1.1752924
37446,1.1303771
37447,1.0862814
37448,1.043437
37449,1.0005989
37450,0.95729816
37451,0.91168436
37452,0.86881881
37453,0.82596045
37454,0.78310895
37455,0.74041697
37456,0.7009549
37457,0.65818475
37458,0.61542528
37459,0.57267712
37460,0.52993967
37461,0.48721556
37462,0.44754035
37463,0.40619621
37464,0.36359494
37465,0.32101053
37466,0.27844617
37467,0.23902627
37468,0.198659
37469,0.15626872
37470,0.11390543
37471,0.07157237
37472,0.029273959
37473,-0.012992277
37474,-0.055219116
37475,-0.097406647
37476,-0.13955455
37477,-0.17885546
37478,-0.21656406
37479,-0.25838301
37480,-0.30013337
37481,-0.34181812
37482,-0.38341993
37483,-0.42494106
37484,-0.46637631
37485,-0.50770405
37486,-0.54893271
37487,-0.59004139
37488,-0.63101917
37489,-0.67186729
37490,-0.7125452
37491,-0.75306058
37492,-0.79339218
37493,-0.83349787
37494,-0.87338698
37495,-0.9130022
37496,-0.95232282
37497,-0.99133911
37498,-1.0299368
37499,-1.0681387
37500,-1.1058612
37501,-1.1429995
37502,-1.1795506
37503,-1.215319
37504,-1.2502506
37505,-1.2842576
37506,-1.316985
37507,-1.3484591
37508,-1.3783318
37509,-1.406283
37510,-1.4322343
37511,-1.455442
37512,-1.4758348
37513,-1.4930442
37514,-1.5061925
37515,-1.5155513
37516,-1.5203993
37517,-1.5206496
37518,-1.5167005
37519,-1.5078855
37520,-1.4951745
37521,-1.4787476
37522,-1.458697
37523,-1.4358958
37524,-1.4103764
37525,-1.3826484
37526,-1.3531521
37527,-1.3218361
37528,-1.2892497
37529,-1.2554811
37530,-1.2206502
37531,-1.185015
37532,-1.1485754
37533,-1.1115032
37534,-1.0738947
37535,-1.0357421
37536,-0.99719094
37537,-0.95825136
37538,-0.91896508
37539,-0.87940194
37540,-0.83954803
37541,-0.79946705
37542,-0.75917947
37543,-0.71868373
37544,-0.67802788
37545,-0.63720884
37546,-0.59624587
37547,-0.55516256
37548,-0.5139475
37549,-0.47263116
37550,-0.43121672
37551,-0.38970509
37552,-0.34811564
37553,-0.30644393
37554,-0.26470113
37555,-0.22289611
37556,-0.18102209
37557,-0.14435924
37558,-0.10378552
37559,-0.061602511
37560,-0.019382363
37561,0.022878261
37562,0.065172944
37563,0.10749905
37564,0.14985908
37565,0.19224597
37566,0.23466093
37567,0.27421198
37568,0.31457049
37569,0.35715236
37570,0.39975166
37571,0.44236787
37572,0.4850018
37573,0.52765014
37574,0.56621175
37575,0.60895866
37576,0.65171584
37577,0.69448482
37578,0.73726312
37579,0.78005091
37580,0.82284834
37581,0.86565382
37582,0.90846814
37583,0.95129026
37584,0.99762154
37585,1.0404084
37586,1.083203
37587,1.1266069
37588,1.1724356
37589,1.2152037
37590,1.2579809
37591,1.3007659
37592,1.3435583
37593,1.3848653
37594,1.4233137
37595,1.4651144
37596,1.5044658
37597,1.5443941
37598,1.574318
37599,1.5949271
37600,1.6022245
37601,1.6014045
37602,1.6010706
37603,1.6012892
37604,1.6020323
37605,1.5191917
37606,1.5129705
37607,1.5122105
37608,1.5184317
37609,1.4771704
37610,1.4297691
37611,1.3833779
37612,1.3381634
37613,1.2914067
37614,1.2366911
37615,1.1894615
37616,1.1457335
37617,1.0913756
37618,1.0370508
37619,0.98275774
37620,0.92853056
37621,0.87433573
37622,0.82018625
37623,0.76610269
37624,0.71205566
37625,0.65807131
37626,0.60415189
37627,0.55027388
37628,0.49648064
37629,0.44274986
37630,0.38906625
37631,0.33549573
37632,0.2819831
37633,0.22853798
37634,0.19087212
37635,0.14927123
37636,0.096614266
37637,0.044105003
37638,-0.0083172154
37639,-0.060577361
37640,-0.11268897
37641,-0.16262255
37642,-0.1925544
37643,-0.23363282
37644,-0.28444087
37645,-0.33491583
37646,-0.38522626
37647,-0.43531493
37648,-0.46239599
37649,-0.49275062
37650,-0.54104282
37651,-0.58892306
37652,-0.63132131
37653,-0.64722118
37654,-0.68095027
37655,-0.72621738
37656,-0.7706897
37657,-0.79719318
37658,-0.80455228
37659,-0.8432102
37660,-0.88404535
37661,-0.92412086
37662,-0.9299962
37663,-0.93662411
37664,-0.9725864
37665,-1.0074419
37666,-1.0415635
37667,-1.0741094
37668,-1.079024
37669,-1.0619234
37670,-1.0889248
37671,-1.1151428
37672,-1.1400796
37673,-1.1628941
37674,-1.184591
37675,-1.2045041
37676,-1.2223514
37677,-1.238964
37678,-1.2532313
37679,-1.2655963
37680,-1.2766267
37681,-1.2847384
37682,-1.2912226
37683,-1.2961229
37684,-1.297939
37685,-1.2983173
37686,-1.2966782
37687,-1.2923535
37688,-1.2866104
37689,-1.2784987
37690,-1.2681909
37691,-1.2565237
37692,-1.2422565
37693,-1.2263121
37694,-1.2090994
37695,-1.1891863
37696,-1.1910229
37697,-1.2187007
37698,-1.198144
37699,-1.1712112
37700,-1.142743
37701,-1.1126296
37702,-1.08162
37703,-1.0490741
37704,-1.0153646
37705,-0.98463074
37706,-0.99005459
37707,-0.97208713
37708,-0.93332737
37709,-0.89329355
37710,-0.85273316
37711,-0.81146701
37712,-0.7692888
37713,-0.73631115
37714,-0.72682375
37715,-0.69140522
37716,-0.64597793
37717,-0.59992108
37718,-0.57100805
37719,-0.55218717
37720,-0.50389497
37721,-0.45535736
37722,-0.4065535
37723,-0.35732343
37724,-0.3165428
37725,-0.29101769
37726,-0.24535775
37727,-0.19447637
37728,-0.14335667
37729,-0.092045241
37730,-0.04061176
37731,0.011052331
37732,0.062847966
37733,0.11475034
37734,0.16686957
37735,0.21907733
37736,0.27139988
37737,0.32388372
37738,0.37644467
37739,0.42912433
37740,0.48192246
37741,0.53478807
37742,0.58777347
37743,0.64084414
37744,0.69397413
37745,0.74722308
37746,0.80053143
37747,0.85389866
37748,0.90736973
37749,0.96088647
37750,1.0144671
37751,1.0563252
37752,1.0994115
37753,1.1534852
37754,1.2076093
37755,1.2600797
37756,1.3018821
37757,1.3446481
37758,1.3881491
37759,1.4332247
37760,1.4789873
37761,1.5255811
37762,1.5241033
37763,1.5354672
37764,1.5847396
37765,1.635035
37766,1.67431
37767,1.6704914
37768,1.6673767
37769,1.6647398
37770,1.6631001
37771,1.6620341
37772,1.6614873
37773,1.6619945
37774,1.6629814
37775,1.6646211
37776,1.667179
37777,1.6546162
37778,1.602833
37779,1.5519773
37780,1.5104652
37781,1.5166864
37782,1.4905999
37783,1.4427838
37784,1.3963926
37785,1.3507413
37786,1.3059073
37787,1.2520412
37788,1.2014963
37789,1.158598
37790,1.1066253
37791,1.0522823
37792,0.99798928
37793,0.95300879
37794,0.91116228
37795,0.85733663
37796,0.80356277
37797,0.74983169
37798,0.69620073
37799,0.64261754
37800,0.58909703
37801,0.53567799
37802,0.48231327
37803,0.42903677
37804,0.37586176
37805,0.32274881
37806,0.26975707
37807,0.2168648
37808,0.16404377
37809,0.11138681
37810,0.058824304
37811,0.0063571176
37812,-0.045916144
37813,-0.098091266
37814,-0.15012503
37815,-0.2019567
37816,-0.24795701
37817,-0.27691127
37818,-0.32075804
37819,-0.37117424
37820,-0.4212629
37821,-0.4711143
37822,-0.52053331
37823,-0.5421955
37824,-0.57553367
37825,-0.62326039
37826,-0.67043163
37827,-0.70678215
37828,-0.72088641
37829,-0.7582133
37830,-0.80249772
37831,-0.84604718
37832,-0.864876
37833,-0.87280245
37834,-0.91287795
37835,-0.93073302
37836,-0.92810663
37837,-0.96249743
37838,-0.99781042
37839,-1.0321421
37840,-1.0261341
37841,-1.0241894
37842,-1.0534926
37843,-1.0812935
37844,-1.1081469
37845,-1.1330838
37846,-1.1258845
37847,-1.0981341
37848,-1.1170724
37849,-1.1347661
37850,-1.1510596
37851,-1.1648333
37852,-1.1773526
37853,-1.1879947
37854,-1.1962969
37855,-1.2032793
37856,-1.2079095
37857,-1.2104896
37858,-1.2117155
37859,-1.2101674
37860,-1.2069457
37861,-1.2023156
37862,-1.1947004
37863,-1.1857796
37864,-1.1751375
37865,-1.2081244
37866,-1.231127
37867,-1.2139641
37868,-1.1947728
37869,-1.174402
37870,-1.1518954
37871,-1.1580234
37872,-1.1791978
37873,-1.1507296
37874,-1.1212127
37875,-1.0906181
37876,-1.0582046
37877,-1.0408506
37878,-1.0492486
37879,-1.0206286
37880,-0.9829609
37881,-0.94420115
37882,-0.9302933
37883,-0.9226119
37884,-0.88008699
37885,-0.83698258
37886,-0.79357511
37887,-0.78140366
37888,-0.75405166
37889,-0.70764653
37890,-0.66062793
37891,-0.61332632
37892,-0.5655996
37893,-0.51744301
37894,-0.4741779
37895,-0.4511354
37896,-0.41083721
37897,-0.36071955
37898,-0.31025387
37899,-0.25961159
37900,-0.20880355
37901,-0.15769794
37902,-0.11455932
37903,-0.083713422
37904,-0.035038466
37905,0.017277889
37906,0.069745076
37907,0.12234708
37908,0.17503007
37909,0.22786135
37910,0.28078702
37911,0.33378279
37912,0.38692252
37913,0.440126
37914,0.49340249
37915,0.54679356
37916,0.60023704
37917,0.65375756
37918,0.70736345
37919,0.76101554
37920,0.81474661
37921,0.86854016
37922,0.9223746
37923,0.97628852
37924,1.0302469
37925,1.0842433
37926,1.1256622
37927,1.1723228
37928,1.2267415
37929,1.2715619
37930,1.3152393
37931,1.3600732
37932,1.4060487
37933,1.4431762
37934,1.4356919
37935,1.4627927
37936,1.5092261
37937,1.5041255
37938,1.4995756
37939,1.495602
37940,1.4926782
37941,1.4902524
37942,1.4885459
37943,1.4877555
37944,1.4874645
37945,1.4880336
37946,1.4893798
37947,1.4912251
37948,1.494067
37949,1.494067
37950,1.5644901
37951,1.5659812
37952,1.5647332
37953,1.5262824
37954,1.5148922
37955,1.4848342
37956,1.4672639
37957,1.4456458
37958,1.4018006
37959,1.3578601
37960,1.314791
37961,1.270654
37962,1.2286266
37963,1.183991
37964,1.1393591
37965,1.0947307
37966,1.0501061
37967,1.0054853
37968,0.96086854
37969,0.91625599
37970,0.87164784
37971,0.82891953
37972,0.78696457
37973,0.74244255
37974,0.69899572
37975,0.659014
37976,0.61487865
37977,0.57664243
37978,0.53260349
37979,0.49471411
37980,0.45859295
37981,0.41694791
37982,0.37903165
37983,0.34524367
37984,0.3072067
37985,0.26843323
37986,0.23328305
37987,0.19026424
37988,0.14928892
37989,0.11895324
37990,0.076442631
37991,0.034031575
37992,-0.0082804565
37993,-0.037677519
37994,-0.075448969
37995,-0.11705574
37996,-0.1585207
37997,-0.19983452
37998,-0.24098711
37999,-0.28196747
38000,-0.32276368
38001,-0.36336275
38002,-0.40194737
38003,-0.4216907
38004,-0.46103338
38005,-0.50008424
38006,-0.53882308
38007,-0.5772258
38008,-0.61526603
38009,-0.65291486
38010,-0.6901406
38011,-0.72690851
38012,-0.76318045
38013,-0.79891459
38014,-0.83406502
38015,-0.86858138
38016,-0.90240846
38017,-0.93543777
38018,-0.96761387
38019,-0.99888561
38020,-1.0024288
38021,-1.0207576
38022,-1.0477677
38023,-1.0735027
38024,-1.0978626
38025,-1.1207429
38026,-1.1420358
38027,-1.1616309
38028,-1.1794175
38029,-1.1952863
38030,-1.2090588
38031,-1.2205806
38032,-1.2298764
38033,-1.2368741
38034,-1.2415173
38035,-1.2437678
38036,-1.243607
38037,-1.2410365
38038,-1.2360783
38039,-1.2287734
38040,-1.2292513
38041,-1.2535805
38042,-1.2388708
38043,-1.222031
38044,-1.2030606
38045,-1.1822504
38046,-1.1597252
38047,-1.1356076
38048,-1.110016
38049,-1.0830637
38050,-1.0548576
38051,-1.0254981
38052,-0.99507873
38053,-0.96368599
38054,-0.93139971
38055,-0.89829319
38056,-0.86477731
38057,-0.85759298
38058,-0.82346985
38059,-0.78685307
38060,-0.74973801
38061,-0.7121649
38062,-0.6741702
38063,-0.63578698
38064,-0.59704527
38065,-0.55797233
38066,-0.51859294
38067,-0.47892966
38068,-0.43900305
38069,-0.39883183
38070,-0.35842241
38071,-0.33495237
38072,-0.29605474
38073,-0.25461905
38074,-0.21303019
38075,-0.17129807
38076,-0.1294318
38077,-0.087439775
38078,-0.050803182
38079,-0.018492358
38080,0.02414456
38081,0.066867996
38082,0.10898278
38083,0.1396358
38084,0.18253492
38085,0.22580607
38086,0.26049637
38087,0.3011609
38088,0.33870905
38089,0.37368753
38090,0.41335748
38091,0.45451192
38092,0.49376365
38093,0.53652911
38094,0.57564258
38095,0.61963243
38096,0.65887827
38097,0.70336946
38098,0.74401741
38099,0.78789763
38100,0.83249704
38101,0.87710122
38102,0.91980054
38103,0.96284507
38104,1.0075128
38105,1.0521832
38106,1.096856
38107,1.1415312
38108,1.1862086
38109,1.2308882
38110,1.2755701
38111,1.3202539
38112,1.3630539
38113,1.4060652
38114,1.4496851
38115,1.4938917
38116,1.5386635
38117,1.5839803
38118,1.6134188
38119,1.6278084
38120,1.6655693
38121,1.6682511
38122,1.6714634
38123,1.6752282
38124,1.6795437
38125,1.6453678
38126,1.6417312
38127,1.616037
38128,1.5783533
38129,1.541382
38130,1.5051446
38131,1.4696636
38132,1.431989
38133,1.3904313
38134,1.3550998
38135,1.3115171
38136,1.267966
38137,1.2244493
38138,1.1809662
38139,1.1375179
38140,1.0941061
38141,1.0507321
38142,1.0073975
38143,0.96410405
38144,0.91618337
38145,0.86528823
38146,0.82194451
38147,0.77864421
38148,0.7353893
38149,0.69218189
38150,0.64902868
38151,0.5950432
38152,0.54993248
38153,0.50672853
38154,0.46357831
38155,0.42048458
38156,0.3774503
38157,0.3344786
38158,0.28714789
38159,0.23503686
38160,0.19201504
38161,0.14906136
38162,0.10617978
38163,0.063379579
38164,0.0083481021
38165,-0.036337818
38166,-0.079182309
38167,-0.12194102
38168,-0.16460823
38169,-0.21447797
38170,-0.26453112
38171,-0.30724243
38172,-0.34985032
38173,-0.39234703
38174,-0.43472404
38175,-0.47697198
38176,-0.51907479
38177,-0.5757275
38178,-0.61969326
38179,-0.66178944
38180,-0.70371662
38181,-0.74545887
38182,-0.78699832
38183,-0.82831483
38184,-0.87639283
38185,-0.929592
38186,-0.97080653
38187,-1.0117354
38188,-1.052345
38189,-1.0925906
38190,-1.1323962
38191,-1.1717338
38192,-1.2105393
38193,-1.2487374
38194,-1.2862397
38195,-1.3229419
38196,-1.3587213
38197,-1.4055134
38198,-1.4588272
38199,-1.4926336
38200,-1.5248703
38201,-1.5552478
38202,-1.5834249
38203,-1.6087587
38204,-1.6309233
38205,-1.6494534
38206,-1.6638604
38207,-1.673707
38208,-1.678662
38209,-1.6785484
38210,-1.6733714
38211,-1.6633172
38212,-1.6487234
38213,-1.6300301
38214,-1.6077263
38215,-1.5823025
38216,-1.5540984
38217,-1.5236235
38218,-1.491306
38219,-1.4574324
38220,-1.4222431
38221,-1.3859382
38222,-1.3354058
38223,-1.2847222
38224,-1.2471879
38225,-1.2089621
38226,-1.1701327
38227,-1.1307743
38228,-1.0909505
38229,-1.0507049
38230,-1.0100794
38231,-0.96913647
38232,-0.92790953
38233,-0.88642777
38234,-0.83408058
38235,-0.78530963
38236,-0.74376082
38237,-0.70201012
38238,-0.66007529
38239,-0.61797216
38240,-0.5733976
38241,-0.517359
38242,-0.47525619
38243,-0.43300204
38244,-0.39061933
38245,-0.34811738
38246,-0.30550465
38247,-0.25369559
38248,-0.205445
38249,-0.16287103
38250,-0.12019966
38251,-0.077437087
38252,-0.034588988
38253,0.010620572
38254,0.065123788
38255,0.1079253
38256,0.15080897
38257,0.19376585
38258,0.23679066
38259,0.28940804
38260,0.33622818
38261,0.37920273
38262,0.42223972
38263,0.465336
38264,0.50848864
38265,0.55169488
38266,0.59495215
38267,0.63825802
38268,0.68203225
38269,0.73664938
38270,0.78040712
38271,0.82370943
38272,0.86705506
38273,0.91044215
38274,0.95386896
38275,0.9973338
38276,1.0408351
38277,1.0843714
38278,1.1279413
38279,1.1715434
38280,1.2151764
38281,1.2588393
38282,1.3025313
38283,1.3372502
38284,1.3801586
38285,1.4172407
38286,1.4533971
38287,1.4903068
38288,1.527947
38289,1.5445653
38290,1.557243
38291,1.5823424
38292,1.5780329
38293,1.5742648
38294,1.5742648
38295,1.5774569
38296,1.5741633
38297,1.5762345
38298,1.5492024
38299,1.5263256
38300,1.5187575
38301,1.4755875
38302,1.4332828
38303,1.3918383
38304,1.3454583
38305,1.3012343
38306,1.2583605
38307,1.210008
38308,1.161678
38309,1.1133743
38310,1.0650941
38311,1.0168383
38312,0.96860799
38313,0.92040407
38314,0.87222767
38315,0.8240857
38316,0.77597545
38317,0.72789714
38318,0.67985218
38319,0.63184204
38320,0.58386827
38321,0.53593664
38322,0.48805072
38323,0.44020763
38324,0.39240944
38325,0.34465836
38326,0.2969567
38327,0.24930764
38328,0.20172592
38329,0.1648762
38330,0.12266849
38331,0.075586792
38332,0.02858601
38333,-0.018329409
38334,-0.065139846
38335,-0.097718856
38336,-0.13905126
38337,-0.18512204
38338,-0.23105872
38339,-0.27429304
38340,-0.30082359
38341,-0.34478832
38342,-0.38951369
38343,-0.43402759
38344,-0.47831611
38345,-0.51757015
38346,-0.5385757
38347,-0.58134664
38348,-0.62377587
38349,-0.66584755
38350,-0.7075362
38351,-0.74881434
38352,-0.78694454
38353,-0.7980668
38354,-0.83424642
38355,-0.87244788
38356,-0.91000028
38357,-0.94685555
38358,-0.98296208
38359,-1.0182422
38360,-1.0524579
38361,-1.0857037
38362,-1.1179065
38363,-1.1321895
38364,-1.1314767
38365,-1.1589216
38366,-1.1847432
38367,-1.2089613
38368,-1.2315733
38369,-1.2524876
38370,-1.2716134
38371,-1.2888607
38372,-1.3039845
38373,-1.3167144
38374,-1.327281
38375,-1.3356236
38376,-1.3416921
38377,-1.3454472
38378,-1.3468618
38379,-1.3454175
38380,-1.3416031
38381,-1.3354762
38382,-1.3270767
38383,-1.3164552
38384,-1.3036726
38385,-1.2885489
38386,-1.2712516
38387,-1.2520787
38388,-1.2311202
38389,-1.2084671
38390,-1.1842108
38391,-1.1583892
38392,-1.130909
38393,-1.1021403
38394,-1.0721632
38395,-1.0410546
38396,-1.0168891
38397,-1.0175148
38398,-0.98223466
38399,-0.94610772
38400,-0.90923387
38401,-0.87166452
38402,-0.83344761
38403,-0.79462771
38404,-0.75520111
38405,-0.74067627
38406,-0.70668204
38407,-0.66498332
38408,-0.62290243
38409,-0.58477945
38410,-0.56525985
38411,-0.52146117
38412,-0.47740656
38413,-0.4331121
38414,-0.39729104
38415,-0.36699144
38416,-0.32154545
38417,-0.2759123
38418,-0.23011399
38419,-0.19576131
38420,-0.15748542
38421,-0.11088216
38422,-0.066229274
38423,-0.033654225
38424,0.01299806
38425,0.060324963
38426,0.10772112
38427,0.15518292
38428,0.20018302
38429,0.23647619
38430,0.28437575
38431,0.33232056
38432,0.38030676
38433,0.42833239
38434,0.4763956
38435,0.52449463
38436,0.57263108
38437,0.62080359
38438,0.6690065
38439,0.71723848
38440,0.76894455
38441,0.82507832
38442,0.87322028
38443,0.92139742
38444,0.96960204
38445,1.017833
38446,1.0660894
38447,1.1143702
38448,1.1626745
38449,1.2110045
38450,1.2593576
38451,1.3077311
38452,1.3561244
38453,1.4019938
38454,1.4425974
38455,1.4840586
38456,1.5264233
38457,1.5695358
38458,1.6133739
38459,1.6387125
38460,1.6450147
38461,1.6898388
38462,1.687349
38463,1.6854523
38464,1.6841347
38465,1.6833969
38466,1.683239
38467,1.6836612
38468,1.6847294
38469,1.6418968
38470,1.6305477
38471,1.6071835
38472,1.5617085
38473,1.5169236
38474,1.4728698
38475,1.4297092
38476,1.3873213
38477,1.3457305
38478,1.3014379
38479,1.2529309
38480,1.2044409
38481,1.1559716
38482,1.1075222
38483,1.0590923
38484,1.0106826
38485,0.96229403
38486,0.91392737
38487,0.86558537
38488,0.81727122
38489,0.76898249
38490,0.72072028
38491,0.67248577
38492,0.62428019
38493,0.57610484
38494,0.5279684
38495,0.47986636
38496,0.43179995
38497,0.38377092
38498,0.33578109
38499,0.28783242
38500,0.23993286
38501,0.20277539
38502,0.15861136
38503,0.11114394
38504,0.06374177
38505,0.016408413
38506,-0.030849344
38507,-0.063878498
38508,-0.10751277
38509,-0.15412538
38510,-0.20062824
38511,-0.24701467
38512,-0.29254015
38513,-0.32076489
38514,-0.36371288
38515,-0.40899768
38516,-0.44404563
38517,-0.47422316
38518,-0.51830044
38519,-0.56209912
