Time,root.ItalyPowerDemand.d0.s0
5573,-1.1919018
5574,-1.6686626
5575,-1.0131166
5576,0.59595092
5577,1.4302822
5578,2.0262331
5579,1.9666381
5580,1.311092
5581,0.65554602
5582,0.059595093
5583,-7.2222217e-10
5584,0.23838037
5585,0.11919018
5586,-0.17878528
5587,-0.059595093
5588,-0.59595093
5589,-0.53635583
5590,0.11919018
5591,-0.11919018
5592,-0.82687512
5593,-1.3632265
5594,-1.5992211
5595,-1.556313
5596,-1.4061346
5597,-1.4919509
5598,-1.2130481
5599,-0.18325341
5600,0.58909263
5601,1.2970765
5602,1.1254441
5603,1.10399
5604,0.82508725
5605,0.56763857
5606,0.31018989
5607,0.28873584
5608,0.37455206
5609,0.35309801
5610,1.1254441
5611,1.2112603
5612,0.86799537
5613,0.24582772
5614,-0.16179935
5615,-0.48361021
5616,-0.86429084
5617,-1.3307011
5618,-1.6743718
5619,-1.5516322
5620,-1.6989197
5621,-1.4779885
5622,-1.3307011
5623,-0.029662044
5624,0.70677513
5625,1.1486374
5626,1.0749937
5627,0.95225419
5628,0.5840356
5629,0.38765235
5630,0.33855654
5631,0.55948769
5632,0.5840356
5633,0.33855654
5634,0.55948769
5635,1.2959249
5636,0.92770628
5637,0.55948769
5638,0.019433768
5639,-0.078757856
5640,-0.88710392
5641,-1.2159146
5642,-1.6543289
5643,-1.5721263
5644,-1.7091307
5645,-1.4625227
5646,-1.1063111
5647,-0.33908606
5648,0.81175147
5649,1.3323684
5650,1.3597693
5651,1.1679631
5652,1.0309586
5653,0.53774253
5654,0.37333717
5655,0.674747
5656,0.64734611
5657,0.40073807
5658,0.23633271
5659,0.20893181
5660,0.31853539
5661,0.78435057
5662,0.29113449
5663,-0.22948248
5664,-0.66198057
5665,-1.0717781
5666,-1.1033009
5667,-1.4815755
5668,-1.4185298
5669,-1.4815755
5670,-1.355484
5671,-0.91416365
5672,0.31522883
5673,1.1978696
5674,1.355484
5675,1.2609154
5676,1.1978696
5677,0.88264075
5678,1.0087323
5679,0.9772094
5680,0.94568652
5681,0.69350345
5682,0.53588903
5683,0.15761441
5684,-0.28370597
5685,-0.34675173
5686,-0.2206602
5687,-0.18913731
5688,1.0961392
5689,0.50422405
5690,-1.0742165
5691,-1.0742165
5692,-1.4030582
5693,-1.2715215
5694,-1.9292051
5695,-1.2715215
5696,0.30691899
5697,1.2934443
5698,1.6222861
5699,1.3592127
5700,1.3592127
5701,0.70152909
5702,0.04384557
5703,-0.087691137
5704,-0.087691137
5705,-0.41653291
5706,-0.35076456
5707,-0.35076456
5708,-0.2849962
5709,-0.15345949
5710,0.96460251
5711,0.50422405
5712,-0.93614976
5713,-1.2613386
5714,-1.4387144
5715,-1.4091517
5716,-1.5274022
5717,-1.3500265
5718,-1.2613386
5719,-0.4927104
5720,0.63066931
5721,1.1036713
5722,1.281047
5723,1.0741087
5724,0.92629555
5725,0.42373094
5726,0.068979453
5727,0.098542076
5728,0.21679257
5729,1.0149834
5730,1.1036713
5731,1.2514844
5732,0.83760768
5733,0.33504307
5734,-0.10839629
5735,-0.58139827
5736,-0.85472817
5737,-1.3070357
5738,-1.49328
5739,-1.7061306
5740,-1.7061306
5741,-1.253823
5742,-1.0675788
5743,-0.4556333
5744,0.74165131
5745,1.1939588
5746,1.2205651
5747,0.9545019
5748,0.92789558
5749,0.52880071
5750,0.50219439
5751,0.50219439
5752,0.47558806
5753,0.34255644
5754,0.28934379
5755,1.2205651
5756,0.98110823
5757,0.63522601
5758,-0.16296373
5759,-0.50884595
5760,-0.61995826
5761,-0.88512851
5762,-1.2386888
5763,-1.3270789
5764,-1.5333224
5765,-1.5038591
5766,-1.7690293
5767,-0.9735186
5768,0.38179605
5769,1.1478435
5770,1.2951603
5771,1.2951603
5772,1.0005267
5773,0.70589304
5774,0.76481976
5775,0.94159993
5776,1.0889167
5777,0.7353564
5778,0.44072278
5779,0.17555252
5780,-0.17800782
5781,-0.17800782
5782,0.20501588
5783,0.02823571
5784,-0.54884231
5785,-1.0942757
5786,-1.3669923
5787,-1.4488073
5788,-1.476079
5789,-1.3397207
5790,-1.6942524
5791,-0.73974399
5792,0.40566604
5793,1.0874578
5794,1.1692728
5795,1.3329028
5796,1.1692728
5797,0.6783827
5798,0.81474104
5799,0.86928438
5800,1.0874578
5801,0.78746938
5802,0.56929603
5803,0.3511227
5804,-0.057952306
5805,-0.35794065
5806,-0.057952306
5807,-0.13976731
5808,-0.90248601
5809,-1.37497
5810,-1.4495728
5811,-1.37497
5812,-1.5490431
5813,-1.5241755
5814,-1.3252349
5815,-0.38026679
5816,0.51496617
5817,1.062053
5818,1.1117881
5819,1.0123178
5820,0.6144365
5821,0.44036343
5822,0.39062827
5823,0.41549585
5824,0.49009859
5825,0.41549585
5826,1.3853315
5827,1.360464
5828,0.76364199
5829,0.44036343
5830,-0.15645855
5831,-0.38026679
5832,-0.92785495
5833,-1.2531011
5834,-1.6000303
5835,-1.6217133
5836,-1.534981
5837,-1.4482487
5838,-1.1880518
5839,-0.60260882
5840,0.65500958
5841,0.93688956
5842,1.0236218
5843,1.1320372
5844,0.8067911
5845,0.63332649
5846,0.67669265
5847,0.7200588
5848,0.74174188
5849,0.69837573
5850,0.65500958
5851,1.1537203
5852,0.61164342
5853,0.30808036
5854,-0.12558114
5855,-0.45082729
5856,-1.03352
5857,-1.2905612
5858,-1.440502
5859,-1.6332829
5860,-1.5904427
5861,-1.5047623
5862,-1.2048808
5863,-0.17671585
5864,0.76576869
5865,1.1084904
5866,1.0656501
5867,0.89428931
5868,0.78718879
5869,0.35878673
5870,0.31594653
5871,0.35878673
5872,0.63724807
5873,0.8728692
5874,1.237011
5875,1.1084904
5876,0.59440786
5877,0.29452642
5878,-0.17671585
5879,-0.34807668
5880,-1.038822
5881,-1.5560038
5882,-1.4846684
5883,-1.5203361
5884,-1.5916715
5885,-1.5381699
5886,-1.0566559
5887,-0.21846472
5888,0.78023113
5889,1.1012405
5890,1.1190744
5891,1.0655728
5892,0.85156655
5893,0.47705561
5894,0.42355404
5895,0.54839103
5896,0.54839103
5897,0.90506811
5898,0.85156655
5899,0.94073582
5900,0.58405873
5901,0.2452155
5902,-0.057960031
5903,-0.37896941
5904,-0.84085003
5905,-1.1696035
5906,-1.5489343
5907,-1.6500892
5908,-1.4224907
5909,-1.4477794
5910,-1.1948922
5911,-0.23392069
5912,0.55002973
5913,1.1063816
5914,1.3339802
5915,1.0305155
5916,0.90407185
5917,0.47416356
5918,0.34771995
5919,0.52474101
5920,0.47416356
5921,0.65118463
5922,1.2834027
5923,1.0305155
5924,0.65118463
5925,0.14541016
5926,-0.28449814
5927,-0.71440642
5928,-0.83972602
5929,-1.2348912
5930,-1.4818694
5931,-1.7041498
5932,-1.5559629
5933,-1.5312651
5934,-1.1854955
5935,-0.49395647
5936,0.59274777
5937,1.2842868
5938,1.0126108
5939,1.0620064
5940,0.88912166
5941,0.44456083
5942,0.49395647
5943,0.54335212
5944,0.5186543
5945,0.44456083
5946,0.74093472
5947,1.2842868
5948,0.74093472
5949,0.44456083
5950,-0.074093472
5951,-0.39516518
5952,-1.0449312
5953,-1.3185131
5954,-1.4279459
5955,-1.6103339
5956,-1.5738563
5957,-1.3367519
5958,-1.1908415
5959,-0.22418523
5960,0.90662027
5961,1.0707695
5962,0.97957546
5963,0.99781426
5964,0.83366507
5965,0.45065031
5966,0.46888911
5967,0.72423228
5968,0.81542627
5969,0.97957546
5970,1.107247
5971,0.85190387
5972,0.39593391
5973,0.12235194
5974,-0.40657321
5975,-0.57072241
5976,-0.9670071
5977,-1.3627332
5978,-1.4791232
5979,-1.6187912
5980,-1.5489572
5981,-1.5024012
5982,-1.1066751
5983,-0.26866697
5984,0.49950718
5985,1.1047353
5986,1.1047353
5987,0.94178928
5988,0.70900923
5989,0.26672713
5990,0.35983915
5991,0.38311716
5992,0.42967316
5993,0.40639516
5994,1.3840713
5995,1.3142373
5996,0.84867725
5997,0.45295117
5998,-0.035886921
5999,-0.31522298
6000,-0.31592034
6001,-0.81662428
6002,-1.0312117
6003,-1.2815637
6004,-1.5319156
6005,-1.3530928
6006,-1.2100345
6007,-0.85238885
6008,-0.95968255
6009,-0.17286207
6010,0.50666471
6011,0.75701668
6012,0.75701668
6013,0.22054817
6014,-0.20862664
6015,-0.28015578
6016,-0.28015578
6017,0.93583951
6018,1.2934852
6019,1.6511308
6020,1.6868954
6021,1.221956
6022,0.90007495
6023,0.36360644
6024,-1.0614552
6025,-1.4047169
6026,-1.5763478
6027,-1.6989412
6028,-1.5518291
6029,-1.3801982
6030,-1.0369365
6031,-0.22781953
6032,0.58129738
6033,1.2187835
6034,1.1697461
6035,0.99811518
6036,0.77744694
6037,0.40966652
6038,0.53225999
6039,0.70389085
6040,0.55677868
6041,0.60581607
6042,0.65485346
6043,1.2187835
6044,0.63033477
6045,0.43418521
6046,-0.17878214
6047,-0.37493169
6048,-0.46343095
6049,-1.2412172
6050,-1.6301103
6051,-1.5134423
6052,-1.5523317
6053,-1.5523317
6054,-1.1634385
6055,-0.2689844
6056,0.23657664
6057,1.2476987
6058,1.5199239
6059,1.3643667
6060,1.0921415
6061,0.62546975
6062,0.8588056
6063,0.74213767
6064,0.78102698
6065,0.4699125
6066,0.15879802
6067,0.042130088
6068,-0.15231647
6069,0.66435906
6070,0.0032407777
6071,-0.2689844
6072,-1.0508381
6073,-1.3295134
6074,-1.4887564
6075,-1.6280941
6076,-1.568378
6077,-1.4290403
6078,-1.150365
6079,-0.21481221
6080,0.64111908
6081,1.059132
6082,1.0392266
6083,0.93969976
6084,0.80036211
6085,0.30272763
6086,0.48187605
6087,0.46197067
6088,0.60130832
6089,1.1785643
6090,1.1387535
6091,0.93969976
6092,0.56149757
6093,0.3425384
6094,-0.035663802
6095,-0.59301441
6096,-1.0473637
6097,-1.3445468
6098,-1.4188425
6099,-1.6417298
6100,-1.7160255
6101,-1.4931383
6102,-1.072129
6103,-0.52729346
6104,0.61190809
6105,1.0824478
6106,1.3548656
6107,1.1567436
6108,0.93385635
6109,0.53761233
6110,0.68620384
6111,0.76049959
6112,0.76049959
6113,0.51284708
6114,0.21566407
6115,0.24042932
6116,0.042307309
6117,0.78526485
6118,0.53761233
6119,0.042307309
6120,-0.82080657
6121,-0.86344587
6122,-1.460396
6123,-1.5030353
6124,-1.5456746
6125,-1.5030353
6126,-1.1192816
6127,-0.94872447
6128,0.11725807
6129,1.1832406
6130,1.2685192
6131,1.2685192
6132,1.2685192
6133,0.75684759
6134,0.92740479
6135,0.92740479
6136,1.0126834
6137,0.45837247
6138,0.45837247
6139,0.15989737
6140,-0.47969216
6141,0.24517597
6142,0.28781527
6143,-0.095938445
6144,-0.79079043
6145,-0.95582495
6146,-1.5334458
6147,-1.285894
6148,-1.615963
6149,-1.3684113
6150,-0.87330769
6151,-1.285894
6152,0.034382193
6153,0.94207207
6154,1.1071066
6155,1.3546584
6156,1.1896239
6157,1.0245893
6158,0.19941672
6159,0.61200303
6160,0.94207207
6161,0.52948576
6162,0.034382193
6163,-0.04813507
6164,-0.6257559
6165,0.85955481
6166,1.1071066
6167,0.4469685
6168,-0.16402365
6169,-0.21651121
6170,-0.5314366
6171,-0.95133714
6172,-1.0563123
6173,-1.1087999
6174,-0.84636201
6175,-0.58392417
6176,-0.42646148
6177,-0.84636201
6178,-0.47894904
6179,-0.16402365
6180,0.15090175
6181,-0.16402365
6182,-0.68889931
6183,-0.5314366
6184,-0.58392417
6185,-0.059048511
6186,1.5155785
6187,1.8829915
6188,2.0404542
6189,2.0929417
6190,1.1481655
6191,0.57080229
6192,0.18083203
6193,-0.38280028
6194,-0.66461643
6195,-1.2282488
6196,-1.3409752
6197,-1.2282488
6198,-0.89006935
6199,-0.6082532
6200,-0.21371059
6201,-0.49552674
6202,0.63173789
6203,1.0262805
6204,0.63173789
6205,0.1244688
6206,-1.1155223
6207,-1.1718855
6208,-0.83370612
6209,0.068105571
6210,1.4771864
6211,1.6462761
6212,1.7590025
6213,1.4208231
6214,0.91355403
6215,0.2935585
6216,-1.1252464
6217,-1.3811334
6218,-1.4992351
6219,-1.5582859
6220,-1.6173367
6221,-1.4795514
6222,-1.0858792
6223,-0.14106589
6224,0.5478605
6225,1.0202672
6226,1.0005836
6227,0.88248189
6228,0.68564578
6229,0.42975883
6230,0.44944245
6231,0.48880967
6232,0.62659495
6233,0.80374745
6234,1.1974197
6235,1.1777361
6236,0.70532939
6237,0.50849328
6238,-0.082015054
6239,-0.55442172
6240,-0.75408393
6241,-1.0641745
6242,-1.5152154
6243,-1.7689258
6244,-1.6279756
6245,-1.6279756
6246,-1.1205546
6247,-0.61313366
6248,0.37351821
6249,1.1064596
6250,1.1346496
6251,1.2755999
6252,1.0218894
6253,0.57084859
6254,0.59903864
6255,0.79636902
6256,0.99369939
6257,0.65541875
6258,0.37351821
6259,0.34532815
6260,0.59903864
6261,0.48627842
6262,-0.1057127
6263,-0.13390275
6264,-0.69498736
6265,-0.86635412
6266,-1.4090155
6267,-1.6375045
6268,-1.4946988
6269,-1.4661377
6270,-1.6089433
6271,-0.58074286
6272,0.79019111
6273,1.3899747
6274,1.3328525
6275,1.4185358
6276,0.79019111
6277,0.70450774
6278,0.67594661
6279,0.70450774
6280,0.93299674
6281,0.56170211
6282,0.33321312
6283,0.10472412
6284,-0.0380815
6285,-0.09520375
6286,0.21896862
6287,-0.066642626
6288,0.48686846
6289,0.017126027
6290,-0.3938986
6291,-0.51133421
6292,-0.98107663
6293,-1.0397944
6294,-0.86364103
6295,-1.3921013
6296,-1.1572301
6297,-0.57005201
6298,0.31071505
6299,0.25199724
6300,0.60430406
6301,-0.041591776
6302,-0.3351808
6303,-0.3938986
6304,-0.57005201
6305,-0.74620542
6306,-0.51133421
6307,0.42815065
6308,2.0722492
6309,1.9548136
6310,1.7199423
6311,1.6612245
6312,1.1710645
6313,0.66005455
6314,-0.055359415
6315,-0.15756141
6316,-0.46416739
6317,-0.3619654
6318,-0.15756141
6319,-1.8949953
6320,-1.3839853
6321,-0.56636938
6322,0.25124657
6323,-0.055359415
6324,-0.2597634
6325,-0.2597634
6326,-0.66857138
6327,-0.66857138
6328,-0.66857138
6329,-0.66857138
6330,-0.055359415
6331,-0.055359415
6332,0.14904457
6333,1.6820745
6334,2.3974884
6335,2.0908825
6336,-0.75758784
6337,-1.2642101
6338,-1.3486471
6339,-1.6301039
6340,-1.5175212
6341,-1.4049385
6342,-1.1516274
6343,-0.56056809
6344,0.50896769
6345,1.5222121
6346,1.4659208
6347,1.3533381
6348,1.1000269
6349,0.64969609
6350,0.67784177
6351,0.81857016
6352,0.84671584
6353,0.28380226
6354,0.11492819
6355,0.058636837
6356,0.25565658
6357,0.3682393
6358,-0.082091555
6359,-0.30725698
6360,-1.1717221
6361,-1.4754082
6362,-1.5766369
6363,-1.5766369
6364,-1.5766369
6365,-1.4754082
6366,-1.0704934
6367,-0.037960759
6368,0.48842845
6369,1.0553091
6370,1.1160463
6371,0.99457192
6372,0.6706401
6373,0.42769123
6374,0.42769123
6375,0.52891993
6376,0.4681827
6377,0.6706401
6378,1.3185037
6379,0.99457192
6380,0.58965715
6381,0.44793697
6382,-0.037960759
6383,-0.19992667
6384,-0.04318015
6385,-0.7064273
6386,-1.1624097
6387,-1.3282215
6388,-1.4111274
6389,-1.3282215
6390,-0.99659792
6391,-0.7064273
6392,-0.78933319
6393,-0.33335078
6394,0.78587878
6395,0.95169056
6396,0.95169056
6397,-0.001727203
6398,-0.16753899
6399,-0.29189783
6400,-0.49916256
6401,-0.33335078
6402,1.0345965
6403,1.7392965
6404,1.7392965
6405,1.4905789
6406,0.99314351
6407,0.41280226
6408,-0.82030428
6409,-1.079727
6410,-1.5697477
6411,-1.540923
6412,-1.6273972
6413,-1.5697477
6414,-1.2238507
6415,-0.4744073
6416,1.0533043
6417,1.4856755
6418,1.3703765
6419,1.1686033
6420,0.96683009
6421,0.41915988
6422,0.50563412
6423,0.59210837
6424,0.67858261
6425,0.36151038
6426,-0.04203609
6427,0.24621139
6428,0.18856189
6429,0.67858261
6430,0.24621139
6431,-0.013211342
6432,-0.66140638
6433,-1.4294912
6434,-1.5924182
6435,-1.5924182
6436,-1.6622441
6437,-1.5924182
6438,-1.0105358
6439,-0.17262514
6440,0.82821267
6441,1.1540668
6442,1.1540668
6443,0.89803857
6444,0.75838676
6445,0.33943142
6446,0.31615612
6447,0.5023585
6448,0.4790832
6449,0.40925731
6450,1.1773421
6451,1.1773421
6452,0.73511147
6453,0.24633023
6454,-0.12607454
6455,-0.33555222
6456,0.45372639
6457,-0.34184864
6458,-1.0379768
6459,-1.0379768
6460,-1.4854878
6461,-1.2368706
6462,-1.5352112
6463,-1.1374237
6464,0.80179047
6465,2.0448764
6466,1.8957061
6467,1.6470889
6468,1.1001311
6469,0.40400295
6470,-0.093231434
6471,-0.14295488
6472,0.0062154446
6473,-0.44129551
6474,-0.093231434
6475,-0.14295488
6476,-0.24240176
6477,0.10566232
6478,0.55317327
6479,-0.043507995
6480,-0.73730694
6481,-1.1184379
6482,-1.3906743
6483,-1.717358
6484,-1.6356871
6485,-1.3634507
6486,-1.2545561
6487,-0.68285966
6488,0.70554602
6489,1.3589134
6490,1.4950316
6491,1.2227952
6492,1.0594534
6493,0.46053326
6494,0.51498054
6495,0.89611151
6496,0.73276967
6497,0.43330962
6498,0.43330962
6499,0.079402282
6500,-0.056715922
6501,0.56942782
6502,0.10662593
6503,-0.1111632
6504,-1.1053679
6505,-1.404495
6506,-1.5914494
6507,-1.5914494
6508,-1.5914494
6509,-1.3671041
6510,-1.0866725
6511,-0.2640731
6512,0.57722172
6513,1.0446078
6514,1.0446078
6515,0.98852142
6516,0.85765334
6517,0.53983084
6518,0.53983084
6519,0.44635364
6520,0.55852628
6521,1.0259123
6522,1.1006941
6523,0.98852142
6524,0.5211354
6525,0.29679011
6526,-0.15190046
6527,-0.37624575
6528,-0.91136151
6529,-1.3150917
6530,-1.4813336
6531,-1.6238266
6532,-1.5525801
6533,-1.4813336
6534,-1.1963475
6535,-0.12764999
6536,0.91729874
6537,1.1310383
6538,1.1072894
6539,0.98854524
6540,0.79855457
6541,0.32357787
6542,0.29982904
6543,0.29982904
6544,0.44232205
6545,0.51356855
6546,1.2972801
6547,1.1785359
6548,0.67981039
6549,0.2760802
6550,-0.080152312
6551,-0.4838825
6552,-0.17078575
6553,-0.83998709
6554,-1.2164129
6555,-1.5091885
6556,-1.6764888
6557,-1.4673634
6558,-0.96546234
6559,-0.75633692
6560,-0.25443592
6561,-0.42173625
6562,0.24746508
6563,0.70754101
6564,0.83301626
6565,0.20564
6566,-0.0453105
6567,-0.21261083
6568,-0.12896067
6569,0.83301626
6570,1.3767424
6571,1.711343
6572,1.6695179
6573,1.2930922
6574,0.66571592
6575,0.12198983
6576,-1.2003447
6577,-1.3323198
6578,-1.6339771
6579,-1.5397092
6580,-1.5585628
6581,-1.4454413
6582,-1.0872232
6583,-0.12569055
6584,0.70386708
6585,0.98667081
6586,1.0432315
6587,0.94896365
6588,0.77928141
6589,0.47762408
6590,0.40220975
6591,0.55303841
6592,0.57189199
6593,1.0809387
6594,1.0809387
6595,0.94896365
6596,0.51533125
6597,0.40220975
6598,-0.050276225
6599,-0.52161579
6600,-0.73981382
6601,-1.3472399
6602,-1.4874151
6603,-1.6275904
6604,-1.6275904
6605,-1.393965
6606,-1.0668894
6607,-0.13238774
6608,0.70866377
6609,1.3160898
6610,1.3861775
6611,1.1291895
6612,1.1992771
6613,0.35822564
6614,0.3348631
6615,0.3348631
6616,0.35822564
6617,0.26477547
6618,0.26477547
6619,1.2460022
6620,0.7787514
6621,0.35822564
6622,-0.13238774
6623,-0.48282586
6624,-1.0169723
6625,-1.3481783
6626,-1.4755652
6627,-1.6284295
6628,-1.6539069
6629,-1.5010426
6630,-1.0424497
6631,-0.4819472
6632,0.61358035
6633,1.2759924
6634,1.1995602
6635,1.1740828
6636,0.99574113
6637,0.66453512
6638,0.63905774
6639,0.63905774
6640,0.74096728
6641,0.48619343
6642,0.28237435
6643,0.15498743
6644,0.23141958
6645,0.91930897
6646,0.33332912
6647,-0.20169596
6648,0.54095839
6649,0.13268791
6650,-0.19392848
6651,-0.60219896
6652,-0.76550715
6653,-0.60219896
6654,-0.52054486
6655,-1.500394
6656,-1.4187399
6657,-0.60219896
6658,-0.030620288
6659,0.13268791
6660,0.13268791
6661,-0.11227438
6662,-0.27558257
6663,-0.52054486
6664,-0.52054486
6665,-0.43889077
6666,-0.35723667
6667,0.051033808
6668,0.86757477
6669,2.5006567
6670,2.1740403
6671,1.929078
6672,-0.87288758
6673,-1.3261177
6674,-1.5023739
6675,-1.6534506
6676,-1.67863
6677,-1.4268355
6678,-0.99878483
6679,0.033572597
6680,0.73859718
6681,1.5191602
6682,1.3932629
6683,1.3177246
6684,1.116289
6685,0.48680268
6686,0.26018764
6687,0.58752048
6688,0.63787938
6689,0.31054654
6690,0.15946985
6691,0.083931496
6692,0.20982875
6693,0.71341773
6694,0.1846493
6695,-0.29376025
6696,-0.99658473
6697,-1.2336577
6698,-1.365365
6699,-1.4970722
6700,-1.4443893
6701,-1.3126821
6702,-1.4180479
6703,-0.73317026
6704,0.55756062
6705,1.2424382
6706,1.2951211
6707,1.2687797
6708,0.95268232
6709,0.7156093
6710,0.79463364
6711,0.92634087
6712,1.0580481
6713,0.68926785
6714,0.42585339
6715,0.26780471
6716,-0.17999988
6717,-0.12731699
6718,0.24146326
6719,-0.12731699
6720,-0.95419574
6721,-1.3605967
6722,-1.5231571
6723,-1.6450774
6724,-1.6450774
6725,-1.462197
6726,-1.0354759
6727,-0.22267391
6728,0.75268855
6729,1.0981294
6730,1.1794096
6731,1.0981294
6732,0.75268855
6733,0.38692763
6734,0.30564743
6735,0.36660758
6736,0.54948804
6737,0.61044819
6738,1.1997297
6739,1.0981294
6740,0.65108829
6741,0.24468728
6742,-0.1007536
6743,-0.34459421
6744,-0.30272858
6745,-0.89756368
6746,-1.2374694
6747,-1.4923988
6748,-1.5773752
6749,-1.4499106
6750,-1.0675166
6751,-0.60014613
6752,-0.21775213
6753,-0.3452168
6754,0.41957119
6755,0.58952408
6756,0.67450052
6757,0.2496183
6758,-0.26024036
6759,-0.21775213
6760,-0.3452168
6761,0.67450052
6762,1.4392885
6763,1.6942178
6764,1.6942178
6765,1.2268474
6766,0.92942985
6767,0.41957119
6768,-0.90733655
6769,-1.2994266
6770,-1.4200697
6771,-1.5407128
6772,-1.5407128
6773,-1.4502305
6774,-1.0279797
6775,-0.72637191
6776,0.23877278
6777,1.1134352
6778,1.143596
6779,1.0832744
6780,0.99279208
6781,0.87214899
6782,0.90230976
6783,0.99279208
6784,1.1134352
6785,0.81182745
6786,0.60070204
6787,0.41973742
6788,-0.0025133962
6789,-0.30412112
6790,0.26893355
6791,-0.33428189
6792,-0.77500399
6793,-1.1173371
6794,-1.4596701
6795,-1.5452534
6796,-1.6878922
6797,-1.4311424
6798,-1.4596701
6799,-0.48972646
6800,0.50874496
6801,1.1078278
6802,1.3360499
6803,1.2789943
6804,0.96518904
6805,0.70843925
6806,0.79402251
6807,0.9937168
6808,0.85107802
6809,0.56580047
6810,0.33757843
6811,0.30905068
6812,-0.06181013
6813,0.023773134
6814,0.36610619
6815,-0.11886565
6816,-0.77763577
6817,-1.1286688
6818,-1.3334381
6819,-1.5089547
6820,-1.5089547
6821,-1.3626909
6822,-1.5089547
6823,-0.71913025
6824,0.39247449
6825,1.2993099
6826,1.3578154
6827,1.3578154
6828,1.0360351
6829,0.74350756
6830,0.68500205
6831,0.83126583
6832,0.94827685
6833,0.7142548
6834,0.48023276
6835,0.24621071
6836,-0.10482238
6837,-0.16332789
6838,0.21695795
6839,-0.19258064
6840,0.20626657
6841,-0.17453325
6842,-0.99053285
6843,-1.2081327
6844,-1.2081327
6845,-1.3169327
6846,-0.66413301
6847,-1.1537328
6848,-0.8817329
6849,-0.22893322
6850,0.5326664
6851,0.7502663
6852,0.58706638
6853,0.20626657
6854,0.15186659
6855,-0.33773317
6856,-0.60973303
6857,-0.44653311
6858,-0.22893322
6859,0.5326664
6860,0.69586632
6861,2.4366655
6862,2.1102656
6863,1.2398661
6864,0.52589062
6865,-0.07774035
6866,-0.5167447
6867,-0.84599795
6868,-1.0106246
6869,-1.1203757
6870,-1.8337577
6871,-1.7240066
6872,-1.2850023
6873,-0.1326159
6874,0.47101508
6875,0.74539279
6876,0.74539279
6877,0.2515129
6878,-0.07774035
6879,-0.022864808
6880,-0.18749144
6881,-0.29724252
6882,-0.1326159
6883,0.52589062
6884,1.074646
6885,2.1172814
6886,1.5685259
6887,1.2392727
6888,-0.95005819
6889,-1.2750187
6890,-1.5187391
6891,-1.5999792
6892,-1.6812193
6893,-1.4374989
6894,-1.0312983
6895,-0.54385753
6896,0.53934419
6897,1.1351051
6898,1.053865
6899,0.97262488
6900,0.78306458
6901,0.34978389
6902,0.4851841
6903,0.53934419
