Time,root.Coffee.d0.s0
4875,-0.90589945
4876,-0.93950112
4877,-0.97512148
4878,-0.99255645
4879,-0.99337221
4880,-1.0009119
4881,-1.0068533
4882,-1.0121176
4883,-1.0286659
4884,-1.0558988
4885,-1.087398
4886,-1.104545
4887,-1.1032026
4888,-1.0850365
4889,-1.0746337
4890,-1.0874439
4891,-1.1052314
4892,-1.1019224
4893,-1.0907826
4894,-1.0836016
4895,-1.086405
4896,-1.0831995
4897,-1.0629271
4898,-1.0399644
4899,-1.0024593
4900,-0.95452958
4901,-0.89565145
4902,-0.8216734
4903,-0.74400946
4904,-0.66950532
4905,-0.58560572
4906,-0.50631026
4907,-0.48358707
4908,-0.48840369
4909,-0.49217213
4910,-0.49793108
4911,-0.49189505
4912,-0.48086895
4913,-0.42296244
4914,-0.3393777
4915,-0.26385143
4916,-0.1541737
4917,-0.035785853
4918,0.11345923
4919,0.25792435
4920,0.33241939
4921,0.37839063
4922,0.43119171
4923,0.50775146
4924,0.52903043
4925,0.58558361
4926,0.6195449
4927,0.60827339
4928,0.64985609
4929,0.70616761
4930,0.75370939
4931,0.84132094
4932,0.88294379
4933,0.88863603
4934,0.84892339
4935,0.77780287
4936,0.73679527
4937,0.65484667
4938,0.55761259
4939,0.53427801
4940,0.59775941
4941,0.61206577
4942,0.68588733
4943,0.71662921
4944,0.6925492
4945,0.64425774
4946,0.59393387
4947,0.57461873
4948,0.5413732
4949,0.57966904
4950,0.58452258
4951,0.65002892
4952,0.75453812
4953,0.75214296
4954,0.71400511
4955,0.63740384
4956,0.59331351
4957,0.58239701
4958,0.56934921
4959,0.5493056
4960,0.5267071
4961,0.46301159
4962,0.33708887
4963,0.23520227
4964,0.17496059
4965,0.15060388
4966,0.14227494
4967,0.1772515
4968,0.21905104
4969,0.16638925
4970,0.14112363
4971,0.21210461
4972,0.33553803
4973,0.43677659
4974,0.48087165
4975,0.51437618
4976,0.58292335
4977,0.64372292
4978,0.71933462
4979,0.77769327
4980,0.79999773
4981,0.89749168
4982,0.95174596
4983,0.9307604
4984,0.96953756
4985,1.0393359
4986,1.0207915
4987,0.89648488
4988,0.77240866
4989,0.65625037
4990,0.55100733
4991,0.47487229
4992,0.39627825
4993,0.34322054
4994,0.27783104
4995,0.24007314
4996,0.21599749
4997,0.1699765
4998,0.15541028
4999,0.14019963
5000,0.1231249
5001,0.14538486
5002,0.18835878
5003,0.25445855
5004,0.38929229
5005,0.531155
5006,0.64466014
5007,0.76217125
5008,0.82547272
5009,0.89134592
5010,0.83949601
5011,0.76285084
5012,0.92151283
5013,0.95281623
5014,0.90314339
5015,0.96835707
5016,0.97183446
5017,0.92790474
5018,0.89648488
5019,0.88997913
5020,0.8230722
5021,0.71168665
5022,0.64793315
5023,0.60031406
5024,0.60478528
5025,0.57997592
5026,0.54425056
5027,0.57043656
5028,0.51347351
5029,0.45229062
5030,0.37427492
5031,0.29254989
5032,0.16428264
5033,0.015657665
5034,-0.11309939
5035,-0.24270787
5036,-0.34284886
5037,-0.3919759
5038,-0.37807905
5039,-0.359547
5040,-0.37735207
5041,-0.38382354
5042,-0.38464977
5043,-0.30540881
5044,-0.17868192
5045,-0.097434229
5046,-0.058507804
5047,-0.036890534
5048,-0.061265328
5049,-0.12344017
5050,-0.16624788
5051,-0.1771226
5052,-0.10989334
5053,0.029529952
5054,0.18356635
5055,0.28474555
5056,0.36175009
5057,0.43245251
5058,0.45809035
5059,0.53890846
5060,0.66639412
5061,0.86309969
5062,1.0270771
5063,1.1479852
5064,1.3073945
5065,1.4161749
5066,1.5105739
5067,1.6476006
5068,1.7364301
5069,1.6699042
5070,1.5601289
5071,1.5684751
5072,1.4985087
5073,1.3587342
5074,1.2562828
5075,1.2628167
5076,1.3372323
5077,1.5464505
5078,1.691149
5079,1.7702198
5080,1.7652859
5081,1.9460951
5082,2.1201599
5083,2.0042433
5084,1.6499582
5085,1.3101294
5086,1.0666858
5087,0.96737097
5088,0.96090874
5089,0.9978106
5090,1.1332212
5091,1.2967173
5092,1.4929127
5093,1.7040615
5094,1.8343013
5095,1.6217471
5096,1.2314375
5097,0.72873568
5098,0.32522319
5099,0.0081523467
5100,-0.29106941
5101,-0.50487651
5102,-0.70535226
5103,-0.85965089
5104,-1.0043757
5105,-1.1135264
5106,-1.1965643
5107,-1.2414744
5108,-1.2664966
5109,-1.2665181
5110,-1.2544414
5111,-1.2401152
5112,-1.2317163
5113,-1.2387676
5114,-1.2674673
5115,-1.3209271
5116,-1.3895604
5117,-1.4815074
5118,-1.5583593
5119,-1.6224322
5120,-1.6683684
5121,-1.6982471
5122,-1.7187004
5123,-1.7317524
5124,-1.7422709
5125,-1.7499186
5126,-1.755348
5127,-1.7602653
5128,-1.7652346
5129,-1.7690987
5130,-1.7724186
5131,-1.7743828
5132,-1.7763235
5133,-1.7787835
5134,-1.7808211
5135,-1.7836123
5136,-1.7862239
5137,-1.7883031
5138,-1.790752
5139,-1.7925978
5140,-1.7951064
5141,-1.7976803
5142,-1.7999125
5143,-1.8014852
5144,-1.8031682
5145,-1.8047526
5146,-1.8057864
5147,-1.8073048
5148,-0.57643322
5149,-0.53298774
5150,-0.50687836
5151,-0.56112421
5152,-0.65208653
5153,-0.76729111
5154,-0.84949585
5155,-0.88827835
5156,-0.91485692
5157,-0.92853993
5158,-0.92320641
5159,-0.90031318
5160,-0.88434139
5161,-0.91255943
5162,-0.94883949
5163,-0.97170323
5164,-0.98879153
5165,-0.97583454
5166,-0.9773796
5167,-0.98456857
5168,-0.99444933
5169,-1.0116326
5170,-1.0313886
5171,-1.0734394
5172,-1.0896117
5173,-1.0931967
5174,-1.0881054
5175,-1.081225
5176,-1.0954903
5177,-1.1078622
5178,-1.1120739
5179,-1.1084332
5180,-1.0914475
5181,-1.0787625
5182,-1.0702468
5183,-1.0505864
5184,-1.0246021
5185,-0.99771947
5186,-0.94820768
5187,-0.88248148
5188,-0.83049047
5189,-0.76586433
5190,-0.6651793
5191,-0.56415153
5192,-0.49556625
5193,-0.46357789
5194,-0.48152968
5195,-0.50846755
5196,-0.50733376
5197,-0.49310519
5198,-0.47746192
5199,-0.42829096
5200,-0.35948769
5201,-0.24633269
5202,-0.15645143
5203,-0.059151222
5204,0.1445404
5205,0.27737333
5206,0.34455888
5207,0.38121605
5208,0.39327528
5209,0.43725307
5210,0.50914382
5211,0.58269207
5212,0.62293233
5213,0.62866142
5214,0.67846292
5215,0.72752642
5216,0.8210334
5217,0.92691245
5218,0.83175368
5219,0.85971947
5220,0.98295721
5221,0.90684997
5222,0.82451316
5223,0.73834228
5224,0.59686793
5225,0.61085793
5226,0.6613637
5227,0.66692592
5228,0.69678228
5229,0.68913494
5230,0.69053615
5231,0.68926807
5232,0.60278372
5233,0.53227361
5234,0.57554151
5235,0.57992539
5236,0.61412924
5237,0.69282558
5238,0.67521102
5239,0.71054293
5240,0.73811262
5241,0.66308931
5242,0.61805284
5243,0.63728279
5244,0.64905433
5245,0.57294826
5246,0.49549009
5247,0.41810353
5248,0.31718682
5249,0.2959372
5250,0.29182595
5251,0.25724731
5252,0.25825593
5253,0.27682075
5254,0.2544959
5255,0.21747466
5256,0.2362787
5257,0.26800515
5258,0.30484605
5259,0.40182813
5260,0.49521937
5261,0.54649656
5262,0.57719032
5263,0.61206916
5264,0.6788621
5265,0.68304846
5266,0.71702
5267,0.83629244
5268,0.89925111
5269,0.89045099
5270,0.85435233
5271,0.85311554
5272,0.82007963
5273,0.77729928
5274,0.77872076
5275,0.66907925
5276,0.5806444
5277,0.52826896
5278,0.44776628
5279,0.41149577
5280,0.37549831
5281,0.36289436
5282,0.33280442
5283,0.28647609
5284,0.26268362
5285,0.23237356
5286,0.22293621
5287,0.24517885
5288,0.29528841
5289,0.3530799
5290,0.40861049
5291,0.50503352
5292,0.61959345
5293,0.75326823
5294,0.86750143
5295,0.87422237
5296,0.80255503
5297,0.77162122
5298,0.8508993
5299,0.89284024
5300,0.91184053
5301,0.97986104
5302,0.97561665
5303,0.92626132
5304,0.87342146
5305,0.8659814
5306,0.84094641
5307,0.7566279
5308,0.75823174
5309,0.69290037
5310,0.62318522
5311,0.63179005
5312,0.6316217
5313,0.6209813
5314,0.61310928
5315,0.55698124
5316,0.43059938
5317,0.37687693
5318,0.2382902
5319,0.11159116
5320,0.0065798564
5321,-0.12908733
5322,-0.2382624
5323,-0.29939807
5324,-0.2855743
5325,-0.26238256
5326,-0.27641393
5327,-0.2962826
5328,-0.29838585
5329,-0.18003662
5330,-0.087490201
5331,-0.016196898
5332,0.026859264
5333,0.0310295
5334,0.017162234
5335,-0.061868686
5336,-0.11885056
5337,-0.11071408
5338,-0.029579588
5339,0.056012941
5340,0.20272237
5341,0.29509598
5342,0.38433482
5343,0.4452561
5344,0.47049244
5345,0.56263544
5346,0.67709989
5347,0.8472286
5348,0.95621718
5349,1.0722651
5350,1.1437996
5351,1.2722302
5352,1.3825455
5353,1.4044028
5354,1.4293204
5355,1.4988517
5356,1.5944635
5357,1.5052716
5358,1.3697642
5359,1.3444496
5360,1.3343552
5361,1.3137121
5362,1.2727263
5363,1.4460642
5364,1.5600929
5365,1.4451236
5366,1.4823467
5367,1.804247
5368,1.8582149
5369,1.7616395
5370,1.5401203
5371,1.2684979
5372,1.0869822
5373,0.96193312
5374,0.97428693
5375,1.1222984
5376,1.1705784
5377,1.2745837
5378,1.4317198
5379,1.5839328
5380,1.7248396
5381,1.6528573
5382,1.3514524
5383,0.91499324
5384,0.46698754
5385,0.14174603
5386,-0.1318624
5387,-0.36538979
5388,-0.60224419
5389,-0.76494472
5390,-0.92711845
5391,-1.0557331
5392,-1.1504088
5393,-1.1990849
5394,-1.2191039
5395,-1.2134086
5396,-1.1999425
5397,-1.1884337
5398,-1.1752972
5399,-1.183302
5400,-1.2210732
5401,-1.2950986
5402,-1.3888392
5403,-1.5033345
5404,-1.6032767
5405,-1.6883166
5406,-1.7461393
5407,-1.7826627
5408,-1.8078919
5409,-1.825466
5410,-1.8399487
5411,-1.8488712
5412,-1.8549885
5413,-1.8617288
5414,-1.8680035
5415,-1.8724202
5416,-1.8760465
5417,-1.8790368
5418,-1.882021
5419,-1.8841979
5420,-1.8856971
5421,-1.8885837
5422,-1.8922699
5423,-1.8943861
5424,-1.896649
5425,-1.8994357
5426,-1.901701
5427,-1.9041204
5428,-1.9068349
5429,-1.9091876
5430,-1.9111639
5431,-1.9127787
5432,-1.9146137
5433,-1.9157485
5434,-0.41806821
5435,-0.35371261
5436,-0.36231337
5437,-0.46021944
5438,-0.5520882
5439,-0.64319714
5440,-0.74832691
5441,-0.8130048
5442,-0.83607823
5443,-0.83024067
5444,-0.81869116
5445,-0.79386383
5446,-0.79168235
5447,-0.82971438
5448,-0.87310463
5449,-0.89958174
5450,-0.91588172
5451,-0.92426342
5452,-0.9156264
5453,-0.90070947
5454,-0.9148271
5455,-0.93977068
5456,-0.95871585
5457,-1.0045234
5458,-1.0261267
5459,-1.0170879
5460,-1.0115636
5461,-1.0023342
5462,-1.0058897
5463,-1.0313242
5464,-1.0405132
5465,-1.0312515
5466,-1.0178443
5467,-1.0110345
5468,-1.0123682
5469,-0.99193189
5470,-0.94498281
5471,-0.90975652
5472,-0.86589293
5473,-0.80989563
5474,-0.75248705
5475,-0.685419
5476,-0.6048589
5477,-0.50640154
5478,-0.44439441
5479,-0.43542443
5480,-0.42989966
5481,-0.44158853
5482,-0.42379318
5483,-0.39887241
5484,-0.4183481
5485,-0.37852356
5486,-0.30396598
5487,-0.2348757
5488,-0.11934025
5489,0.027494005
5490,0.15378887
5491,0.25545792
5492,0.3468643
5493,0.43764598
5494,0.52427424
5495,0.5295181
5496,0.52889779
5497,0.58052657
5498,0.61503237
5499,0.68215935
5500,0.74309767
5501,0.82036872
5502,0.95991699
5503,1.0195989
5504,0.99173726
5505,1.0215489
5506,1.0128645
5507,0.89056715
5508,0.80987779
5509,0.82701758
5510,0.77023107
5511,0.68270699
5512,0.66671818
5513,0.7330811
5514,0.8294867
5515,0.83792747
5516,0.80260628
5517,0.77767776
5518,0.76039013
5519,0.7347518
5520,0.68291201
5521,0.64512169
5522,0.66519752
5523,0.74681736
5524,0.77211497
5525,0.76062746
5526,0.77231706
5527,0.70111154
5528,0.63008705
5529,0.6038461
5530,0.56860241
5531,0.54530262
5532,0.52583204
5533,0.43089096
5534,0.34305365
5535,0.31013183
5536,0.25823003
5537,0.22572102
5538,0.24237313
5539,0.25553484
5540,0.26355988
5541,0.24863944
5542,0.26635743
5543,0.3401046
5544,0.42043453
5545,0.48760977
5546,0.54866244
5547,0.62492844
5548,0.64581907
5549,0.65560503
5550,0.6913848
5551,0.77569091
5552,0.82195914
5553,0.82899507
5554,0.86934691
5555,0.89055794
5556,0.90936155
5557,0.94978447
5558,0.95139331
5559,0.90666417
5560,0.82174213
5561,0.66548165
5562,0.5577301
5563,0.50290061
5564,0.42002406
5565,0.36408569
5566,0.34373977
5567,0.32259251
5568,0.30801118
5569,0.27319434
5570,0.2446112
5571,0.23297015
5572,0.22161411
5573,0.24595083
5574,0.28291493
5575,0.33093998
5576,0.43512816
5577,0.54764993
5578,0.67575573
5579,0.78669746
5580,0.88039251
5581,0.92304034
5582,0.79893996
5583,0.75933463
5584,0.92441915
5585,1.0248315
5586,0.99210357
5587,0.90767097
5588,0.88028883
5589,0.91422638
5590,0.89448381
5591,0.85096269
5592,0.81712473
5593,0.69481349
5594,0.58278497
5595,0.55769545
5596,0.58128302
5597,0.61524573
5598,0.56846291
5599,0.52159133
5600,0.51252747
5601,0.4635715
5602,0.36768766
5603,0.33275472
5604,0.22775612
5605,0.072772098
5606,-0.090733128
5607,-0.2077537
5608,-0.28411973
5609,-0.32887505
5610,-0.35102166
5611,-0.35957036
5612,-0.32201197
5613,-0.29912089
5614,-0.30325778
5615,-0.21588988
5616,-0.14532339
5617,-0.11101046
5618,-0.074016091
5619,-0.037452516
5620,-0.063166592
5621,-0.14628135
5622,-0.22328203
5623,-0.23166036
5624,-0.10199719
5625,-0.012427483
5626,0.065794224
5627,0.12961389
5628,0.16993839
5629,0.25654194
5630,0.31518924
5631,0.39541973
5632,0.48049092
5633,0.69193683
5634,0.88726934
5635,1.0359669
5636,1.1776503
5637,1.2733909
5638,1.430679
5639,1.4856635
5640,1.476462
5641,1.536969
5642,1.5265299
5643,1.5137456
5644,1.4724924
5645,1.3253014
5646,1.2054584
5647,1.177738
5648,1.1913548
5649,1.2678907
5650,1.3115403
5651,1.4540807
5652,1.575397
5653,1.7756546
5654,1.9798073
5655,1.8058068
5656,1.4157629
5657,1.1563838
5658,1.0156736
5659,0.92867376
5660,0.82522434
5661,0.82416095
5662,1.0123837
5663,1.2120269
5664,1.3629778
5665,1.4669345
5666,1.5930059
5667,1.5049185
5668,1.145717
5669,0.71802072
5670,0.39731621
5671,0.11938675
5672,-0.16710501
5673,-0.3943075
5674,-0.60650006
5675,-0.76873775
5676,-0.92414146
5677,-1.0479548
5678,-1.1455039
5679,-1.2040252
5680,-1.2382911
5681,-1.2378769
5682,-1.2248319
5683,-1.2086632
5684,-1.190774
5685,-1.1911391
5686,-1.2327806
5687,-1.3115527
5688,-1.4056117
5689,-1.5281505
5690,-1.6318366
5691,-1.7210659
5692,-1.7861214
5693,-1.8312765
5694,-1.8631143
5695,-1.8827656
5696,-1.8987562
5697,-1.9106351
5698,-1.919344
5699,-1.9258442
5700,-1.9330077
5701,-1.9393049
5702,-1.9437506
5703,-1.9479391
5704,-1.9517898
5705,-1.9546693
5706,-1.958082
5707,-1.9618492
5708,-1.9655101
5709,-1.9686912
5710,-1.9717816
5711,-1.9750805
5712,-1.9784839
5713,-1.9818859
5714,-1.9854779
5715,-1.9889955
5716,-1.991261
5717,-1.9930087
5718,-1.9953928
5719,-1.9975214
5720,-0.51462958
5721,-0.48927034
5722,-0.43838821
5723,-0.45496406
5724,-0.60239219
5725,-0.71440149
5726,-0.78294266
5727,-0.8360633
5728,-0.8541366
5729,-0.86456684
5730,-0.87161075
5731,-0.86796966
5732,-0.88538036
5733,-0.91420619
5734,-0.94152311
5735,-0.9649207
5736,-0.97356067
5737,-0.95965815
5738,-0.94835395
5739,-0.96095763
5740,-0.96558812
5741,-0.9857533
5742,-1.0143134
5743,-1.031493
5744,-1.0496212
5745,-1.0444563
5746,-1.0186017
5747,-1.0305017
5748,-1.0469865
5749,-1.060494
5750,-1.0817389
5751,-1.0430274
5752,-1.01768
5753,-1.0377787
5754,-1.0279978
5755,-1.0054459
5756,-0.98601204
5757,-0.95461372
5758,-0.89384241
5759,-0.83487529
5760,-0.78520518
5761,-0.71661727
5762,-0.62876087
5763,-0.54825396
5764,-0.51568993
5765,-0.49854655
5766,-0.49644224
5767,-0.50145119
5768,-0.50941248
5769,-0.51729188
5770,-0.49794054
5771,-0.46683354
5772,-0.39781851
5773,-0.29376536
5774,-0.17347527
5775,-0.08773347
5776,0.066312203
5777,0.19420421
5778,0.23114546
5779,0.2700938
5780,0.30264883
5781,0.33711889
5782,0.34443965
5783,0.40674807
5784,0.44173817
5785,0.46622741
5786,0.54000809
5787,0.62775795
5788,0.65218962
5789,0.69248236
5790,0.71167914
5791,0.70783516
5792,0.72747257
5793,0.7686337
5794,0.8662946
5795,0.77311167
5796,0.63496724
5797,0.65864918
5798,0.63725762
5799,0.58311371
5800,0.64114609
5801,0.73064613
5802,0.71582046
5803,0.62830372
5804,0.54273813
5805,0.55052321
5806,0.54141603
5807,0.54954796
5808,0.53821771
5809,0.52916713
5810,0.59560164
5811,0.65510048
5812,0.65815507
5813,0.60700026
5814,0.58315359
5815,0.59036514
5816,0.54305142
5817,0.53073714
5818,0.4935529
5819,0.39573809
5820,0.41674561
5821,0.32470824
5822,0.22094138
5823,0.26837878
5824,0.28877568
5825,0.2926499
5826,0.2737961
5827,0.20231609
5828,0.19361031
5829,0.23900814
5830,0.3135108
5831,0.47211461
5832,0.56430986
5833,0.531738
5834,0.57137521
5835,0.60440602
5836,0.6154383
5837,0.73592829
5838,0.80209495
5839,0.80051605
5840,0.76483365
5841,0.72141569
5842,0.81929718
5843,0.87391033
5844,0.85639438
5845,0.84003771
5846,0.72717031
5847,0.59500227
5848,0.49582324
5849,0.46562933
5850,0.4340219
5851,0.38498984
5852,0.34288937
5853,0.27266168
5854,0.25796323
5855,0.28058063
5856,0.27727255
5857,0.23506415
5858,0.23463403
5859,0.24114793
5860,0.21115038
5861,0.31011397
5862,0.41609951
5863,0.48046165
5864,0.63856535
5865,0.70953078
5866,0.72002908
5867,0.75182461
5868,0.73941558
5869,0.70300241
5870,0.77284821
5871,0.87914319
5872,0.90916646
5873,0.90056733
5874,0.93924997
5875,0.95682809
5876,0.95879231
5877,0.95724299
5878,0.86934919
5879,0.78691311
5880,0.696836
5881,0.62776545
5882,0.61144469
5883,0.56040896
5884,0.60770027
5885,0.63194781
5886,0.57910402
5887,0.57151851
5888,0.50879316
5889,0.4131505
5890,0.2615876
5891,0.16913394
5892,0.05128331
5893,-0.083387976
5894,-0.15038583
5895,-0.21713267
5896,-0.22227121
5897,-0.18176379
5898,-0.18167429
5899,-0.20548752
5900,-0.20342791
5901,-0.12879042
5902,-0.048128203
5903,0.04297775
5904,0.057498921
5905,-0.0077535801
5906,-0.019306014
5907,-0.04933947
5908,-0.092747674
5909,-0.036980167
5910,0.052241412
5911,0.11002609
5912,0.17612297
5913,0.24932369
5914,0.39163632
5915,0.3754684
5916,0.38264319
5917,0.50775381
5918,0.58448029
5919,0.66037278
5920,0.79969825
5921,0.92630042
5922,1.0191072
5923,1.0356193
5924,1.1475703
5925,1.3710403
5926,1.4683546
5927,1.5153767
5928,1.4052654
5929,1.3313184
5930,1.3476269
5931,1.35275
5932,1.3719692
5933,1.2637534
5934,1.1429816
5935,1.3168007
5936,1.6000338
5937,1.751206
5938,1.7289395
5939,1.946376
5940,2.0468287
5941,2.0153209
5942,1.6937705
5943,1.4041343
5944,1.3262449
5945,1.1978834
5946,1.0368027
5947,1.0584402
5948,1.2640792
5949,1.2987791
5950,1.3427968
5951,1.6600525
5952,1.8745067
5953,1.9078045
5954,1.6595891
5955,1.1174915
5956,0.71611531
5957,0.43091008
5958,0.12847496
5959,-0.11549755
5960,-0.39183892
5961,-0.58940812
5962,-0.78316099
5963,-0.92292869
5964,-1.0165222
5965,-1.0831913
5966,-1.1238415
5967,-1.1274343
5968,-1.1127042
5969,-1.0847541
5970,-1.054575
5971,-1.0505534
5972,-1.0864593
5973,-1.1670911
5974,-1.2825245
5975,-1.4337053
5976,-1.5642211
5977,-1.6804867
5978,-1.7630178
5979,-1.8181786
5980,-1.8549552
5981,-1.8802171
5982,-1.8989111
5983,-1.9104735
5984,-1.9215236
5985,-1.9299915
5986,-1.9364315
5987,-1.9431416
5988,-1.9489779
5989,-1.9537288
5990,-1.9586514
5991,-1.9610933
5992,-1.9636632
5993,-1.9687294
5994,-1.9733606
5995,-1.9766374
5996,-1.9809641
5997,-1.9850788
5998,-1.9888419
5999,-1.9924407
6000,-1.9952345
6001,-1.99835
6002,-2.0018958
6003,-2.0045729
6004,-2.0063342
6005,-2.0080131
6006,-0.62909419
6007,-0.60395183
6008,-0.6394648
6009,-0.67217873
6010,-0.72981696
6011,-0.81130731
6012,-0.86505099
6013,-0.89712317
6014,-0.9209693
6015,-0.93593685
6016,-0.93256674
6017,-0.92058967
6018,-0.91985788
6019,-0.94675458
6020,-0.9817074
6021,-0.99948704
6022,-1.0017932
6023,-1.000494
6024,-0.99485472
6025,-1.0085826
6026,-1.0307119
6027,-1.0521258
6028,-1.0646441
6029,-1.0751883
6030,-1.0941701
6031,-1.0870324
6032,-1.0634697
6033,-1.0483512
6034,-1.0440581
6035,-1.0562291
6036,-1.0582035
6037,-1.0449673
6038,-1.0451448
6039,-1.044851
6040,-1.0365389
6041,-1.0220494
6042,-0.9930177
6043,-0.95051994
6044,-0.91040555
6045,-0.8572233
6046,-0.80319141
6047,-0.75399386
6048,-0.63540482
6049,-0.4988612
6050,-0.46327337
6051,-0.43493383
6052,-0.42297675
6053,-0.45276715
6054,-0.44583241
6055,-0.45015204
6056,-0.44885689
6057,-0.42898379
6058,-0.38671734
6059,-0.2858749
6060,-0.15482875
6061,-0.024444441
6062,0.083502558
6063,0.18044318
6064,0.2638284
6065,0.30653459
6066,0.37543403
6067,0.46652054
6068,0.46059008
6069,0.45800662
6070,0.48586621
6071,0.4889771
6072,0.54194611
6073,0.64068546
6074,0.73745915
6075,0.75955682
6076,0.77146213
6077,0.82745755
6078,0.79338089
6079,0.69665511
6080,0.62737314
6081,0.60070186
6082,0.59429979
6083,0.56334075
6084,0.51635931
6085,0.57175201
6086,0.70873399
6087,0.77785886
6088,0.68273632
6089,0.62933421
6090,0.6036625
6091,0.5648794
6092,0.5366051
6093,0.51768152
6094,0.56806953
6095,0.61125578
6096,0.65937794
6097,0.74213479
6098,0.79554514
6099,0.70322112
6100,0.64689237
6101,0.64200297
6102,0.59892548
6103,0.56062169
6104,0.4935398
6105,0.43082171
6106,0.38251004
6107,0.26099781
6108,0.20935132
6109,0.24433334
6110,0.2447842
6111,0.22959903
6112,0.22340143
6113,0.21417656
6114,0.21131955
6115,0.25286534
6116,0.38248523
6117,0.51268261
6118,0.51850699
6119,0.50272125
6120,0.57618286
6121,0.69922659
6122,0.72652282
6123,0.72705538
6124,0.81651565
6125,0.95110238
6126,0.93648678
6127,0.91169262
6128,0.91123834
6129,0.89498335
6130,0.98481823
6131,0.95734704
6132,0.77726737
6133,0.64179775
6134,0.58531426
6135,0.53922288
6136,0.45857629
6137,0.39747064
6138,0.35788175
6139,0.3048505
6140,0.26826855
6141,0.27310663
6142,0.2620178
6143,0.23385482
6144,0.21325068
6145,0.20870369
6146,0.27242606
6147,0.34113333
6148,0.4310573
6149,0.56302196
6150,0.69799464
6151,0.75849212
6152,0.82917351
6153,0.92604184
6154,0.87186954
6155,0.81250594
6156,0.87520243
6157,0.90048017
6158,0.86745901
6159,0.91833927
6160,0.97856448
6161,0.98869555
6162,0.9441008
6163,0.88680436
6164,0.76187367
6165,0.70053511
6166,0.66745887
6167,0.57023667
6168,0.56511179
6169,0.61428293
6170,0.57035548
6171,0.55327619
6172,0.52502841
6173,0.51166956
6174,0.46412498
6175,0.30428853
6176,0.13416327
6177,0.032867086
6178,-0.047276142
6179,-0.15884028
6180,-0.2463998
6181,-0.31023467
6182,-0.32098033
6183,-0.31242309
6184,-0.31245186
6185,-0.2769144
6186,-0.2579382
6187,-0.14052551
6188,-0.028086498
6189,0.037452675
6190,0.03389649
6191,-0.021801203
6192,-0.077767103
6193,-0.14620232
6194,-0.18596905
6195,-0.19283738
6196,-0.082081492
