Time,root.DistalPhalanxTW.d0.s0
13049,1.1712759
13050,1.3217664
13051,1.4984018
13052,1.5116312
13053,1.5104285
13054,1.4010379
13055,1.2731367
13056,1.0534667
13057,0.92279414
13058,0.71509849
13059,0.50060515
13060,0.39351534
13061,0.03705481
13062,-0.29686876
13063,-0.62890989
13064,-0.77061563
13065,-0.85621427
13066,-0.73343749
13067,-0.51198958
13068,-0.23365022
13069,0.078311574
13070,0.40894088
13071,0.75567548
13072,0.96305739
13073,1.2124281
13074,1.4624263
13075,1.4483603
13076,1.4923362
13077,1.4071036
13078,1.4091952
13079,1.4638382
13080,1.4048028
13081,1.323492
13082,1.3755205
13083,1.1769233
13084,0.82961346
13085,0.53386155
13086,0.16019762
13087,-0.19160911
13088,-0.43245658
13089,-0.61489619
13090,-0.44165961
13091,-0.56140358
13092,-0.76627557
13093,-0.95817966
13094,-1.1279651
13095,-1.4050495
13096,-1.5978059
13097,-1.6345344
13098,-1.4844884
13099,-1.2422709
13100,-1.0563802
13101,-0.79482588
13102,-0.5618219
13103,-0.26685433
13104,-0.029928606
13105,0.092900468
13106,-0.076362074
13107,-0.29373136
13108,-0.50592395
13109,-0.8196636
13110,-1.022444
13111,-1.2708212
13112,-1.4977596
13113,-1.5780508
13114,-1.567598
13115,-1.4075071
13116,-1.211995
13117,-1.0082211
13118,-0.81302278
13119,-0.51282622
13120,-0.82886051
13121,-0.83042044
13122,-0.59960845
13123,-0.35984131
13124,0.0016004457
13125,0.32161737
13126,0.6646866
13127,0.84777626
13128,1.0932054
13129,1.3596069
13130,1.3355146
13131,1.4386434
13132,1.3869924
13133,1.2048849
13134,1.0480252
13135,0.79577857
13136,0.62597721
13137,0.33542564
13138,0.094502993
13139,-0.13561569
13140,-0.35348603
13141,-0.68586685
13142,-0.76877429
13143,-0.99958628
13144,-0.92788723
13145,-0.86941871
13146,-0.65697924
13147,-0.39323538
13148,-0.061432315
13149,0.25933569
13150,0.58397462
13151,0.95685587
13152,1.2884278
13153,1.5936543
13154,1.5685799
13155,1.573953
13156,1.4389323
13157,1.3745707
13158,1.4220041
13159,1.5036405
13160,1.395832
13161,1.3338392
13162,1.3048938
13163,1.4665488
13164,1.0766239
13165,0.71720427
13166,0.34120317
13167,-0.068249791
13168,-0.4057726
13169,-0.70031066
13170,0.1091779
13171,0.033030163
13172,-0.25607702
13173,-0.47256075
13174,-0.74762856
13175,-1.0677033
13176,-1.4393134
13177,-1.7412641
13178,-1.7198237
13179,-1.4691255
13180,-1.2135279
13181,-0.88472915
13182,-0.51421668
13183,-0.13058925
13184,0.053887016
13185,0.02014629
13186,-0.15497039
13187,-0.38295139
13188,-0.78610685
13189,-1.1224164
13190,-1.3688855
13191,-1.5508774
13192,-1.5816485
13193,-1.5393801
13194,-1.3159056
13195,-1.131776
13196,-0.88929339
13197,-0.6041727
13198,-0.27878268
13199,0.038518809
13200,-0.88475264
13201,-0.79659744
13202,-0.55903336
13203,-0.2923919
13204,-0.014541487
13205,0.30649641
13206,0.53535706
13207,0.7055355
13208,0.82059221
13209,0.96901207
13210,1.1893012
13211,1.3161603
13212,1.3724029
13213,1.3959417
13214,1.265654
13215,1.0957393
13216,0.953847
13217,0.84439477
13218,0.74160199
13219,0.51860955
13220,0.23719864
13221,0.08851504
13222,-0.22896236
13223,-0.52784607
13224,-0.75169566
13225,-0.79910298
13226,-0.68681554
13227,-0.48887844
13228,-0.18293968
13229,0.14034001
13230,0.47027914
13231,0.80766893
13232,1.1490808
13233,1.4396567
13234,1.5516804
13235,1.5150204
13236,1.5988899
13237,1.5516804
13238,1.4784924
13239,1.5311086
13240,1.4895695
13241,1.5762082
13242,1.5496364
13243,1.3292154
13244,0.94118747
13245,0.55731344
13246,0.20436297
13247,-0.13282902
13248,-0.4874938
13249,-0.76270681
13250,-0.2205886
13251,-0.29061166
13252,-0.4762189
13253,-0.7369262
13254,-0.97936948
13255,-1.2280766
13256,-1.510371
13257,-1.6386082
13258,-1.5487914
13259,-1.3034602
13260,-1.120009
13261,-0.95279764
13262,-0.80088322
13263,-0.56898956
13264,-0.38925053
13265,-0.34065638
13266,-0.47793321
13267,-0.60281425
13268,-0.93011598
13269,-1.0297439
13270,-1.244923
13271,-1.3590237
13272,-1.4258291
13273,-1.3634809
13274,-1.3538939
13275,-1.1266684
13276,-0.9914356
13277,-0.76956406
13278,-0.51525247
13279,-0.34487623
13280,-0.74710643
13281,-0.73808063
13282,-0.53585039
13283,-0.2638337
13284,0.082809345
13285,0.29086058
13286,0.57079119
13287,0.82312117
13288,1.0170451
13289,1.1188796
13290,1.280363
13291,1.3648
13292,1.4222904
13293,1.3818051
13294,1.241382
13295,1.2108381
13296,1.0831035
13297,0.97283172
13298,0.7469251
13299,0.52095308
13300,0.35482603
13301,-0.042439982
13302,-0.39241865
13303,-0.71976742
13304,-0.7767346
13305,-0.86738503
13306,-0.78334044
13307,-0.5676369
13308,-0.27861508
13309,-0.011307513
13310,0.35253688
13311,0.68047428
13312,1.0135132
13313,1.3241839
13314,1.5253023
13315,1.4564969
13316,1.3714712
13317,1.3931855
13318,1.3963903
13319,1.3786657
13320,1.3542045
13321,1.4521148
13322,1.3716674
13323,1.3303319
13324,1.0381707
13325,0.67713866
13326,0.30708086
13327,-0.075207561
13328,-0.38391609
13329,-0.64533727
13330,-0.15408521
13331,-0.42394355
13332,-0.41491775
13333,-0.46056998
13334,-0.68353341
13335,-0.96647262
13336,-1.309126
13337,-1.5516453
13338,-1.7018137
13339,-1.5901946
13340,-1.3226647
13341,-1.177467
13342,-1.0244863
13343,-0.66168835
13344,-0.44611562
13345,-0.2758681
13346,-0.29313485
13347,-0.47796754
13348,-0.71446966
13349,-1.0941419
13350,-1.3145546
13351,-1.4573323
13352,-1.6721398
13353,-1.6097505
13354,-1.4552393
13355,-1.1610506
13356,-0.9044693
13357,-0.53728928
13358,-0.22400245
13359,0.0025582093
13360,-1.0392231
13361,-0.88186189
13362,-0.62771133
13363,-0.32485237
13364,-0.1666927
13365,0.13633736
13366,0.46799929
13367,0.77131452
13368,1.0206171
13369,1.1829974
13370,1.1636053
13371,1.3355676
13372,1.337906
13373,1.2857185
13374,1.1597269
13375,1.0738883
13376,0.95633796
13377,0.80023156
13378,0.41113481
13379,0.16548255
13380,-0.20125626
13381,-0.56075155
13382,-0.89036019
13383,-0.93593163
13384,-1.0237664
13385,-0.86515046
13386,-0.58539092
13387,-0.27899576
13388,0.083579446
13389,0.45174414
13390,0.81665781
13391,1.1977126
13392,1.4268815
13393,1.2623339
13394,1.1912675
13395,1.2405463
13396,1.200108
13397,1.2214964
13398,1.4579089
13399,1.6659747
13400,1.7614523
13401,1.77862
13402,1.6089962
13403,1.2010206
13404,0.79504133
13405,0.39197085
13406,-0.006536777
13407,-0.36854163
13408,-0.65109592
13409,-0.93176803
13410,0.084549051
13411,0.001562276
13412,-0.21465962
13413,-0.5350285
13414,-0.78113705
13415,-1.2032574
13416,-1.4541569
13417,-1.726981
13418,-1.6868564
13419,-1.4647656
13420,-1.1731426
13421,-0.80680306
13422,-0.47611074
13423,-0.23485022
13424,-0.13492388
13425,0.054491298
13426,-0.069675169
13427,-0.34110752
13428,-0.63638074
13429,-0.96102728
13430,-1.2785444
13431,-1.4517615
13432,-1.6266896
13433,-1.5114777
13434,-1.3651814
13435,-1.084053
13436,-0.85648106
13437,-0.53417297
13438,-0.16395499
13439,-0.049712714
13440,-0.88659539
13441,-0.83907517
13442,-0.57848248
13443,-0.42157609
13444,-0.096235492
13445,0.25164839
13446,0.61266117
13447,0.93063678
13448,1.1247524
13449,1.3880349
13450,1.3989223
13451,1.5224621
13452,1.5314281
13453,1.4562412
13454,1.3376327
13455,1.178805
13456,1.0477722
13457,0.7828886
13458,0.56514095
13459,0.17710184
13460,-0.19076359
13461,-0.3465172
13462,-0.61370636
13463,-0.65430989
13464,-0.8051962
13465,-0.86052972
13466,-0.74288195
13467,-0.4906149
13468,-0.20203523
13469,0.1059496
13470,0.42501394
13471,0.70193771
13472,1.0308647
13473,1.3510178
13474,1.5378325
13475,1.5757462
13476,1.5604398
13477,1.519388
13478,1.500303
13479,1.5278417
13480,1.5428919
13481,1.5412908
13482,1.5650509
13483,1.225877
13484,0.8466118
13485,0.50193009
13486,0.10114634
13487,-0.27197065
13488,-0.55100785
13489,-0.83997178
13490,-0.23636251
13491,-0.24750606
13492,-0.375721
13493,-0.56259971
13494,-0.74326621
13495,-0.9932277
13496,-1.236977
13497,-1.3675231
13498,-1.4888982
13499,-1.3975659
13500,-1.2109817
13501,-0.98970531
13502,-0.78822469
13503,-0.66955223
13504,-0.42695574
13505,-0.40594949
13506,-0.54095303
13507,-0.67557231
13508,-0.86514085
13509,-0.9708125
13510,-1.1305176
13511,-1.2571955
13512,-1.3200541
13513,-1.3468755
13514,-1.2136652
13515,-1.0445265
13516,-0.92079458
13517,-0.77022849
13518,-0.52564665
13519,-0.35279345
13520,-0.88673744
13521,-0.9625302
13522,-0.73897686
13523,-0.45287095
13524,-0.12174838
13525,0.15088196
13526,0.45893717
13527,0.77993835
13528,1.0461545
13529,1.3329666
13530,1.4345924
13531,1.4813745
13532,1.4493626
13533,1.3362619
13534,1.1190639
13535,0.92787546
13536,0.68972848
13537,0.39938571
13538,0.10645374
13539,-0.11456925
13540,-0.31052414
13541,-0.55414373
13542,-0.73827072
13543,-0.95340918
13544,-0.92010273
13545,-0.87302648
13546,-0.63446758
13547,-0.30764072
13548,0.039782006
13549,0.36190125
13550,0.72327031
13551,1.1101782
13552,1.4775495
13553,1.6933353
13554,1.5678182
13555,1.5195062
13556,1.4671339
13557,1.5095025
13558,1.5941809
13559,1.6096573
13560,1.8202646
13561,1.769893
13562,1.3665084
13563,0.99578295
13564,0.67648829
13565,0.33748044
13566,-0.043896029
13567,-0.40738352
13568,-0.65429845
13569,-0.86631812
13570,-0.036775746
13571,-0.16935423
13572,-0.40061631
13573,-0.62005048
13574,-0.76469226
13575,-0.98742177
13576,-1.2236269
13577,-1.4776621
13578,-1.4963808
13579,-1.3607953
13580,-1.1531302
13581,-0.97812421
13582,-0.75557124
13583,-0.50494905
13584,-0.30905301
13585,-0.16146896
13586,-0.169825
13587,-0.27050933
13588,-0.54996572
13589,-0.89256312
13590,-1.1470691
13591,-1.3583238
13592,-1.4472332
13593,-1.4237892
13594,-1.2719977
13595,-1.0252005
13596,-0.8269506
13597,-0.59121628
13598,-0.31611444
13599,-0.12186607
13600,-0.95791747
13601,-0.82996649
13602,-0.6064286
13603,-0.29147234
13604,0.04033177
13605,0.40774214
13606,0.64644888
13607,0.91138268
13608,1.1231097
13609,1.3552742
13610,1.4714722
13611,1.4946886
13612,1.4491242
13613,1.3155573
13614,1.1404207
13615,0.99064281
13616,0.71546136
13617,0.54333545
13618,0.24325855
13619,0.063837697
13620,-0.25106067
13621,-0.56115363
13622,-0.79349177
13623,-0.97563376
13624,-0.93852218
13625,-0.72141079
13626,-0.38763821
13627,-0.12797298
13628,0.22033159
13629,0.57349946
13630,0.91097741
13631,1.2094911
13632,1.3137625
13633,1.2996936
13634,1.1908485
13635,1.3283523
13636,1.4928938
13637,1.4412503
13638,1.4322763
13639,1.3992754
13640,1.329684
13641,1.3712536
13642,1.2903723
13643,1.0188383
13644,0.69635556
13645,0.33606644
13646,-0.0033799902
13647,-0.32649964
13648,-0.64122432
13649,-0.84831964
13650,-0.33020501
13651,-0.30669908
13652,-0.63468203
13653,-0.8935367
13654,-1.1792553
13655,-1.3624394
13656,-1.6074048
13657,-1.8040729
13658,-1.595756
13659,-1.2583417
13660,-0.99861862
13661,-0.73026894
13662,-0.4994361
13663,-0.19964869
13664,0.094928049
13665,0.3095499
13666,0.30943411
13667,0.15201387
13668,-0.11361468
13669,-0.36309015
13670,-0.71527378
13671,-1.0103716
13672,-1.2591523
13673,-1.5641793
13674,-1.7488398
13675,-1.6460216
13676,-1.3345913
13677,-1.0564571
13678,-0.71625801
13679,-0.44292924
13680,-0.55004437
13681,-0.46967834
13682,-0.26522914
13683,-0.038990955
13684,0.19910178
13685,0.45561637
13686,0.70138951
13687,0.96600192
13688,1.1762949
13689,1.2805927
13690,1.4155564
13691,1.4653678
13692,1.4242664
13693,1.2972614
13694,1.1318264
13695,0.89072833
13696,0.75236963
13697,0.51530652
13698,0.26672279
13699,0.064945039
13700,-0.22627054
13701,-0.42454201
13702,-0.54751206
13703,-0.50702294
13704,-0.34695873
13705,-0.10552669
13706,0.12953284
13707,0.36690206
13708,0.60482783
13709,0.86431996
13710,1.097042
13711,1.2990145
13712,1.3926265
13713,1.3720062
13714,1.4131354
13715,1.4332269
13716,1.423042
13717,1.5046881
13718,1.4682062
13719,1.3735368
13720,1.3883132
13721,1.3758186
13722,1.2190659
13723,1.0071311
13724,0.75851952
13725,0.48447356
13726,0.22175343
13727,-0.014502689
13728,-0.24140874
13729,-0.46294406
13730,-1.0666633
13731,-1.0666633
13732,-1.0666633
13733,-1.0666633
13734,-1.0666633
13735,-1.0666633
13736,-1.0666633
13737,-1.0666633
13738,-1.0666633
13739,-1.0666633
13740,-1.0666633
13741,-1.0666633
13742,-1.0666633
13743,-1.0666633
13744,-1.0666633
13745,-1.0666633
13746,-1.0666633
13747,-1.0666633
13748,-1.0666633
13749,-1.0666633
13750,-1.0666633
13751,-1.0666633
13752,-1.0666633
13753,-1.0666633
13754,-1.0666633
13755,-1.0666633
13756,-1.0666633
13757,-1.0666633
13758,-1.0666633
13759,-1.0666633
13760,-0.55444214
13761,-0.45162343
13762,-0.25152419
13763,-0.060703561
13764,0.13722101
13765,0.36376432
13766,0.60793701
13767,0.87811884
13768,1.1423275
13769,1.2555267
13770,1.3845575
13771,1.4896379
13772,1.4663544
13773,1.381339
13774,1.2247623
13775,1.0442931
13776,0.9113479
13777,0.6940832
13778,0.41676844
13779,0.22554187
13780,-0.032896696
13781,-0.27988197
13782,-0.45330518
13783,-0.55928442
13784,-0.51468905
13785,-0.36115688
13786,-0.1371362
13787,0.098569755
13788,0.36266248
13789,0.59610677
13790,0.82963805
13791,1.0878447
13792,1.3315244
13793,1.4560319
13794,1.4358219
13795,1.3963588
13796,1.4033177
13797,1.4382865
13798,1.5312467
13799,1.5054696
13800,1.515618
13801,1.4725884
13802,1.2952218
13803,1.0359134
13804,0.78930504
13805,0.55597674
13806,0.27190598
13807,0.010770811
13808,-0.22635593
13809,-0.45176841
13810,-1.0569664
13811,-1.0569664
13812,-1.0569664
13813,-1.0569664
13814,-1.0569664
13815,-1.0569664
13816,-1.0569664
13817,-1.0569664
13818,-1.0569664
13819,-1.0569664
13820,-1.0569664
13821,-1.0569664
13822,-1.0569664
13823,-1.0569664
13824,-1.0569664
13825,-1.0569664
13826,-1.0569664
13827,-1.0569664
13828,-1.0569664
13829,-1.0569664
13830,-1.0569664
13831,-1.0569664
13832,-1.0569664
13833,-1.0569664
13834,-1.0569664
13835,-1.0569664
13836,-1.0569664
13837,-1.0569664
13838,-1.0569664
13839,-1.0569664
13840,-1.0341789
13841,-0.90485131
13842,-0.68608076
13843,-0.32196538
13844,-0.026121631
13845,0.35797569
13846,0.61742376
13847,0.8664051
13848,1.0770877
13849,1.1823101
13850,1.2494716
13851,1.2523262
13852,1.0779599
13853,1.0284016
13854,0.92983984
13855,0.79210717
13856,0.55874663
13857,0.39246833
13858,0.11335549
13859,-0.2964329
13860,-0.6205844
13861,-1.000162
13862,-1.0022236
13863,-1.0049196
13864,-0.87281677
13865,-0.64516536
13866,-0.3433746
13867,0.043735872
13868,0.383191
13869,0.78655663
13870,1.1476589
13871,1.5621256
13872,1.6343619
13873,1.3849841
13874,1.2254457
13875,1.2924486
13876,1.0954045
13877,1.0929464
13878,1.3542975
13879,1.3697597
13880,1.4638017
13881,1.5762398
13882,1.481722
13883,1.1478967
13884,0.79694407
13885,0.38327029
13886,0.026053439
13887,-0.36732122
13888,-0.69091766
13889,-0.9555991
13890,0.41324321
13891,0.2639337
13892,-0.03072065
13893,-0.49823465
13894,-0.78591118
13895,-1.1275072
13896,-1.5322208
13897,-1.8189379
13898,-1.7473122
13899,-1.488213
13900,-1.1699292
13901,-0.845857
13902,-0.39388451
13903,-0.11984645
13904,0.17385637
13905,0.24236589
13906,0.095276594
13907,-0.19723683
13908,-0.66308567
13909,-1.0208576
13910,-1.3446126
13911,-1.5930389
13912,-1.7621083
13913,-1.7402788
13914,-1.4774291
13915,-1.0894464
13916,-0.75966506
13917,-0.30571023
13918,0.078783563
13919,0.27257668
13920,-0.93388955
13921,-0.84700819
13922,-0.65286865
13923,-0.51712772
13924,-0.21702875
13925,0.096639841
13926,0.38388575
13927,0.65241185
13928,0.95560093
13929,1.2211265
13930,1.4240437
13931,1.6068977
13932,1.5902827
13933,1.523823
13934,1.4044283
13935,1.2278889
13936,1.0697559
13937,0.83486271
13938,0.56369434
13939,0.30730475
13940,0.054229196
13941,-0.21559565
13942,-0.41524365
13943,-0.68341148
13944,-0.85927906
13945,-0.93711401
13946,-0.78860958
13947,-0.5520594
13948,-0.26575396
13949,0.047063723
13950,0.36803214
13951,0.70140577
13952,1.0328089
13953,1.3554791
13954,1.3594649
13955,1.3359084
13956,1.3622863
13957,1.4592889
13958,1.5327798
13959,1.5911784
13960,1.6867479
13961,1.5884466
13962,1.4669022
13963,1.2024515
13964,0.83414616
13965,0.41357767
13966,0.066679206
13967,-0.32943711
13968,-0.68918864
13969,-0.8475456
13970,-0.051685454
13971,0.0069370737
13972,-0.13059523
13973,-0.44363683
13974,-0.75237916
13975,-1.0631816
13976,-1.3012096
13977,-1.5109475
13978,-1.5987962
13979,-1.4435338
13980,-1.2306745
13981,-0.98185344
13982,-0.80428406
13983,-0.55344771
13984,-0.28953438
13985,-0.17699167
13986,-0.18084311
13987,-0.36817545
13988,-0.58914072
13989,-0.81234521
13990,-1.11746
13991,-1.3661019
13992,-1.5427398
13993,-1.5430264
13994,-1.4085574
13995,-1.1863829
13996,-0.94893704
13997,-0.65734707
13998,-0.37359433
13999,-0.14989722
14000,-0.48221179
14001,-0.38863795
14002,-0.21943928
14003,0.013680694
14004,0.26751942
14005,0.48011072
14006,0.63624815
14007,0.84270257
14008,1.0237677
14009,1.1955189
14010,1.3414734
14011,1.3866039
14012,1.4044443
14013,1.2837976
14014,1.1807469
14015,1.0379151
14016,0.87007414
14017,0.69539029
14018,0.57487935
14019,0.31229692
14020,0.069102693
14021,-0.18514335
14022,-0.38171359
14023,-0.46010816
14024,-0.39417743
14025,-0.18587652
14026,0.0092273827
14027,0.25155268
14028,0.5137821
14029,0.74733654
14030,1.0032933
14031,1.1690977
14032,1.385735
14033,1.5043723
14034,1.3760952
14035,1.3435643
14036,1.3482348
14037,1.3855449
14038,1.3936912
14039,1.4161478
14040,1.4274169
14041,1.3670528
14042,1.2777422
14043,1.0154585
14044,0.78187685
14045,0.52640886
14046,0.28788518
14047,0.02918582
14048,-0.20010539
14049,-0.40012423
14050,-1.0959812
14051,-1.0959812
14052,-1.0959812
14053,-1.0959812
14054,-1.0959812
14055,-1.0959812
14056,-1.0959812
14057,-1.0959812
14058,-1.0959812
14059,-1.0959812
14060,-1.0959812
14061,-1.0959812
14062,-1.0959812
14063,-1.0959812
14064,-1.0959812
14065,-1.0959812
14066,-1.0959812
14067,-1.0959812
14068,-1.0959812
14069,-1.0959812
14070,-1.0959812
14071,-1.0959812
14072,-1.0959812
14073,-1.0959812
14074,-1.0959812
14075,-1.0959812
14076,-1.0959812
14077,-1.0959812
14078,-1.0959812
14079,-1.0959812
14080,-0.48627697
14081,-0.40431322
14082,-0.24113827
14083,0.0090720462
14084,0.17054555
14085,0.44411799
14086,0.69115446
14087,0.92287794
14088,1.0733575
14089,1.2128431
14090,1.3208521
14091,1.417638
14092,1.3335802
14093,1.2131049
14094,1.1113455
14095,0.95903361
14096,0.77154765
14097,0.64950182
14098,0.46172138
14099,0.17728588
14100,-0.092261986
14101,-0.32856627
14102,-0.51696839
14103,-0.4930173
14104,-0.35929041
14105,-0.14238912
14106,0.11014432
14107,0.36670232
14108,0.5977714
14109,0.85606357
14110,1.0904374
14111,1.3100872
14112,1.4235276
14113,1.3975152
14114,1.3432326
14115,1.3087456
14116,1.3200668
14117,1.3687869
14118,1.3837073
14119,1.4487221
14120,1.4648858
14121,1.4947919
14122,1.3385536
14123,1.0531365
14124,0.78974001
14125,0.54483034
14126,0.28215368
14127,0.035477136
14128,-0.22180071
14129,-0.3868407
14130,-1.0865265
14131,-1.0865265
14132,-1.0865265
14133,-1.0865265
14134,-1.0865265
14135,-1.0865265
14136,-1.0865265
14137,-1.0865265
14138,-1.0865265
14139,-1.0865265
14140,-1.0865265
14141,-1.0865265
14142,-1.0865265
14143,-1.0865265
14144,-1.0865265
14145,-1.0865265
14146,-1.0865265
14147,-1.0865265
14148,-1.0865265
14149,-1.0865265
14150,-1.0865265
14151,-1.0865265
14152,-1.0865265
14153,-1.0865265
14154,-1.0865265
14155,-1.0865265
14156,-1.0865265
14157,-1.0865265
14158,-1.0865265
14159,-1.0865265
14160,-0.3892082
14161,-0.33494698
14162,-0.24824578
14163,-0.068255307
14164,0.16004767
14165,0.381429
14166,0.63527812
14167,0.90616725
14168,1.0986389
14169,1.25628
14170,1.3937677
14171,1.4192582
14172,1.3778396
14173,1.2834384
14174,1.181921
14175,1.0067673
14176,0.8114603
14177,0.65615423
14178,0.49181389
14179,0.2562835
14180,0.012552772
14181,-0.21060762
14182,-0.37050031
14183,-0.3892638
14184,-0.31340372
14185,-0.14447676
14186,0.043741855
14187,0.26862571
14188,0.48133414
14189,0.71669774
14190,0.95347904
14191,1.181782
14192,1.3528494
14193,1.3986323
14194,1.3660533
14195,1.3465949
14196,1.3890143
14197,1.4274864
14198,1.4011619
14199,1.3500974
14200,1.3260802
14201,1.3368935
14202,1.3072889
14203,1.102753
14204,0.83058515
14205,0.60044753
14206,0.36833626
14207,0.11106802
14208,-0.090437916
14209,-0.28324316
14210,-1.104917
14211,-1.104917
14212,-1.104917
14213,-1.104917
14214,-1.104917
14215,-1.104917
14216,-1.104917
14217,-1.104917
14218,-1.104917
14219,-1.104917
14220,-1.104917
14221,-1.104917
14222,-1.104917
14223,-1.104917
14224,-1.104917
14225,-1.104917
14226,-1.104917
14227,-1.104917
14228,-1.104917
