Time,root.Plane.d0.s0
8402,0.78799421
8403,0.80195779
8404,0.70795896
8405,0.57196828
8406,0.42526406
8407,0.28479891
8408,0.15129008
8409,0.02554092
8410,-0.14856571
8411,-0.22361827
8412,-0.12835588
8413,0.066322596
8414,0.26616602
8415,0.45900026
8416,0.65682473
8417,0.58205797
8418,0.37393564
8419,0.1713709
8420,-0.033917662
8421,-0.23172685
8422,-0.35773469
8423,-0.35767461
8424,-0.20815019
8425,-0.047325931
8426,-0.076089023
8427,-0.2765396
8428,-0.36417613
8429,-0.27658865
8430,-0.18768956
8431,0.033833035
8432,0.25162615
8433,0.46949883
8434,0.67549762
8435,0.65934646
8436,0.47887561
8437,0.28042216
8438,0.082777464
8439,0.090544308
8440,0.21365018
8441,0.34408034
8442,0.46490367
8443,0.59249183
8444,0.59660083
8445,0.46684026
8446,0.48731432
8447,0.57633234
8448,0.52174962
8449,0.44651791
8450,0.27635972
8451,0.10777212
8452,-0.07641336
8453,-0.24549333
8454,-0.42804186
8455,-0.59923674
8456,-0.76035024
8457,-0.90574777
8458,-1.0386556
8459,-1.1783455
8460,-1.2847617
8461,-1.3931454
8462,-1.4575676
8463,-1.5113776
8464,-1.5398802
8465,-1.5553006
8466,-1.4816365
8467,-1.4376448
8468,-1.3721309
8469,-1.286981
8470,-1.1843554
8471,-1.0698703
8472,-0.94508855
8473,-0.79981782
8474,-0.67388361
8475,-0.5140329
8476,-0.32596953
8477,-0.15248984
8478,-0.20834454
8479,-0.28162131
8480,-0.35060155
8481,-0.14786375
8482,0.055105785
8483,0.2579949
8484,0.45944485
8485,0.66105681
8486,0.86610214
8487,1.0668978
8488,1.269132
8489,1.4708097
8490,1.6738806
8491,1.8761093
8492,2.0787663
8493,2.2811714
8494,2.4838245
8495,2.6318438
8496,2.615399
8497,2.4386064
8498,2.1969381
8499,1.9532373
8500,1.6905778
8501,1.4468291
8502,1.1742319
8503,0.8803459
8504,0.61602997
8505,0.33947541
8506,0.045294248
8507,-0.09005364
8508,-0.069700875
8509,-0.27711278
8510,-0.48299466
8511,-0.67671875
8512,-0.8431842
8513,-1.0046158
8514,-1.1510817
8515,-1.2873796
8516,-1.3800822
8517,-1.465262
8518,-1.4224925
8519,-1.1921895
8520,-0.96328315
8521,-0.72047058
8522,-0.4674197
8523,-0.20673733
8524,0.054213473
8525,0.33075605
8526,0.58791713
8527,0.87196336
8528,1.1287033
8529,1.3365916
8530,1.4394426
8531,1.5817126
8532,1.5019146
8533,1.2575177
8534,0.96702006
8535,0.67607014
8536,0.38659296
8537,0.082483728
8538,-0.20510526
8539,-0.49273826
8540,-0.79159217
8541,-1.0730577
8542,-1.3640302
8543,-1.6395639
8544,-1.9011775
8545,-1.8616905
8546,-1.6540456
8547,-1.4164357
8548,-1.1815588
8549,-0.94361763
8550,-0.70563328
8551,-0.46761693
8552,-0.23195977
8553,0.0061425095
8554,0.24425426
8555,0.48036018
8556,0.56886998
8557,0.52621687
8558,0.32834858
8559,0.12133302
8560,-0.071456413
8561,-0.29661246
8562,-0.2895355
8563,-0.1073806
8564,0.17099683
8565,0.38524764
8566,0.1628641
8567,-0.10501125
8568,-0.38796006
8569,-0.43314054
8570,-0.31680413
8571,-0.16307785
8572,-0.30944181
8573,-0.43560472
8574,-0.34641751
8575,-0.19063069
8576,0.098165642
8577,0.37419864
8578,0.38365475
8579,0.18316287
8580,-0.0076512196
8581,0.14729553
8582,0.31524256
8583,0.47974123
8584,0.48068325
8585,0.3198652
8586,0.060425269
8587,-0.18940022
8588,-0.43894791
8589,-0.6881388
8590,-0.93685287
8591,-1.1849159
8592,-1.4320545
8593,-1.6652915
8594,-1.784
8595,-1.5319617
8596,-1.2723449
8597,-1.0045533
8598,-0.73322096
8599,-0.46137806
8600,-0.18922901
8601,0.085066918
8602,0.36244816
8603,0.64038683
8604,0.91560801
8605,1.1988924
8606,1.333466
8607,1.2437264
8608,1.0968606
8609,0.87577693
8610,0.64507288
8611,0.42867055
8612,0.20262556
8613,-0.0071624114
8614,-0.24026786
8615,-0.44106983
8616,-0.64645705
8617,-0.85263537
8618,-1.0290726
8619,-1.2112096
8620,-1.1957037
8621,-1.1052406
8622,-0.98122145
8623,-0.82601133
8624,-0.64614305
8625,-0.44644454
8626,-0.25179434
8627,-0.010889438
8628,-0.040270475
8629,-0.078642198
8630,0.20552344
8631,0.49281511
8632,0.79258399
8633,1.0458399
8634,1.2749881
8635,1.4881457
8636,1.7892804
8637,2.0931361
8638,2.3631583
8639,2.6028469
8640,2.6414035
8641,2.3796757
8642,2.1241402
8643,1.8677487
8644,1.6134646
8645,1.3578419
8646,1.2022802
8647,1.0220091
8648,0.86482346
8649,0.69806163
8650,0.44913274
8651,0.26292914
8652,-0.010916515
8653,-0.1204996
8654,-0.20454198
8655,-0.45471087
8656,-0.72703278
8657,-0.86073047
8658,-0.98773811
8659,-1.1772936
8660,-1.3289546
8661,-1.4450477
8662,-1.4823375
8663,-1.3891141
8664,-1.1838231
8665,-0.98762529
8666,-1.0744663
8667,-1.1830742
8668,-1.269118
8669,-1.3326226
8670,-1.191944
8671,-0.99972449
8672,-0.84109229
8673,-0.66977918
8674,-0.5566944
8675,-0.50317034
8676,-0.61041785
8677,-0.36049163
8678,-0.11197381
8679,-0.016092601
8680,0.057669131
8681,0.21038438
8682,0.32877617
8683,0.42072887
8684,0.50893932
8685,0.62666284
8686,0.7581841
8687,0.85119657
8688,0.67525954
8689,0.43927517
8690,0.25523766
8691,0.38116403
8692,0.34793352
8693,0.14372464
8694,-0.055203729
8695,-0.2684428
8696,-0.44166067
8697,-0.60272512
8698,-0.74946944
8699,-0.8794503
8700,-0.99002078
8701,-1.0017496
8702,-0.80906802
8703,-0.7100937
8704,-0.47167895
8705,-0.23042378
8706,0.0067376115
8707,0.04254143
8708,0.14341562
8709,0.37767523
8710,0.63561656
8711,0.88982613
8712,1.1482863
8713,1.4041844
8714,1.6423714
8715,1.7884458
8716,1.6678713
8717,1.4029552
8718,1.1540892
8719,0.90693442
8720,0.65344878
8721,0.40193058
8722,0.14314372
8723,-0.10854466
8724,-0.33716297
8725,-0.5729814
8726,-0.80488014
8727,-1.0300437
8728,-0.98858362
8729,-0.88211926
8730,-0.7591181
8731,-0.6186337
8732,-0.46312308
8733,-0.35522402
8734,-0.36121487
8735,-0.16200259
8736,0.016191623
8737,-0.018682159
8738,-0.018540834
8739,0.18209307
8740,0.43374473
8741,0.44631433
8742,0.33965119
8743,0.24034655
8744,0.11701807
8745,0.048146055
8746,-0.052751669
8747,-0.25132199
8748,-0.25018973
8749,-0.45478994
8750,-0.63601582
8751,-0.7321778
8752,-0.79314567
8753,-0.95780006
8754,-1.1637637
8755,-1.2788923
8756,-1.3759578
8757,-1.3191224
8758,-1.2154501
8759,-1.1365705
8760,-1.3463663
8761,-1.4069178
8762,-1.3333396
8763,-1.2204779
8764,-1.0684258
8765,-0.85937207
8766,-0.62135209
8767,-0.36103162
8768,-0.10718837
8769,0.12611915
8770,0.2613815
8771,0.24675187
8772,0.3972742
8773,0.61808211
8774,0.79166465
8775,0.96942058
8776,1.1431923
8777,1.3668947
8778,1.6163697
8779,1.8628
8780,2.1068317
8781,2.3544868
8782,2.4879099
8783,2.6434859
8784,2.5867512
8785,2.3161748
8786,2.0553566
8787,1.7914554
8788,1.5360698
8789,1.2779893
8790,1.1173452
8791,0.94097384
8792,0.80071053
8793,0.65123452
8794,0.46505145
8795,0.29977228
8796,0.1632733
8797,0.10446298
8798,-0.142128
8799,-0.38787299
8800,-0.61245115
8801,-0.80432278
8802,-1.0089824
8803,-1.1838526
8804,-1.3460584
8805,-1.4435479
8806,-1.4932949
8807,-1.5075904
8808,-1.3755164
8809,-1.1901516
8810,-1.0297434
8811,-1.1210337
8812,-1.2110734
8813,-1.2834561
8814,-1.2151839
8815,-1.0404632
8816,-0.82630471
8817,-0.65797289
8818,-0.47582686
8819,-0.49302849
8820,-0.46421962
8821,-0.21049655
8822,0.014434013
8823,0.072331478
8824,0.17475788
8825,0.33213488
8826,0.43156391
8827,0.4993511
8828,0.60388152
8829,0.72103991
8830,0.8497376
8831,0.82257267
8832,0.53827481
8833,0.34804206
8834,0.48300763
8835,0.41708083
8836,0.20118748
8837,-0.035062982
8838,-0.2492602
8839,-0.41214997
8840,-0.56997456
8841,-0.6970311
8842,-0.82338618
8843,-0.8884672
8844,-0.6910545
8845,-0.68267944
8846,-0.54441521
8847,-0.30833867
8848,-0.07687128
8849,0.12270128
8850,0.12655751
8851,0.26463342
8852,0.50287128
8853,0.74391962
8854,0.98573354
8855,1.2281942
8856,1.3927058
8857,1.6406503
8858,1.8514595
8859,1.6596089
8860,1.4328061
8861,1.1860611
8862,0.93807342
8863,0.69187846
8864,0.44449409
8865,0.19718852
8866,-0.050320829
8867,-0.29405037
8868,-0.53495107
8869,-0.77247948
8870,-0.97707793
8871,-0.89826614
8872,-0.82025158
8873,-0.70078069
8874,-0.56480783
8875,-0.40280623
8876,-0.17842315
8877,0.034947415
8878,0.014807723
8879,0.03091565
8880,0.21865857
8881,0.39405293
8882,0.47975151
8883,0.3607178
8884,0.25404582
8885,0.16180671
8886,0.075441777
8887,-0.037085049
8888,-0.23414901
8889,-0.22149975
8890,-0.39006179
8891,-0.60039873
8892,-0.77705909
8893,-0.68067328
8894,-0.83814198
8895,-1.0082565
8896,-1.1551297
8897,-1.3095065
8898,-1.4132961
8899,-1.4235871
8900,-1.3389954
8901,-1.2509637
8902,-1.2426061
8903,-1.5182821
8904,-1.501112
8905,-1.442532
8906,-1.3316103
8907,-1.1944963
8908,-0.99479997
8909,-0.75552173
8910,-0.49323636
8911,-0.24105356
8912,-0.0080187318
8913,0.15890045
8914,0.14505847
8915,0.19525967
8916,0.44702681
8917,0.58865092
8918,0.73867889
8919,0.88828047
8920,1.0614226
8921,1.2725038
8922,1.5161144
8923,1.7571497
8924,1.9936207
8925,2.230978
8926,2.4631194
8927,2.5920856
8928,1.1897139
8929,1.0260223
8930,0.83062355
8931,0.63531022
8932,0.52504338
8933,0.57812274
8934,0.63786556
8935,0.71016909
8936,0.79225021
8937,0.88341043
8938,0.91534276
8939,0.74657436
8940,0.54131389
8941,0.32679936
8942,0.1166455
8943,-0.094510051
8944,-0.31426357
8945,-0.49014515
8946,-0.70067159
8947,-0.89051437
8948,-1.0799987
8949,-1.263727
8950,-1.4418502
8951,-1.6176443
8952,-1.7825878
8953,-1.9258505
8954,-1.9053809
8955,-1.71531
8956,-1.520824
8957,-1.3241361
8958,-1.1260752
8959,-0.9270936
8960,-0.72746701
8961,-0.53359573
8962,-0.33325684
8963,-0.18508091
8964,-0.11264131
8965,0.054173472
8966,0.033257964
8967,-0.013020571
8968,0.13224273
8969,0.11012596
8970,0.051705087
8971,-0.015874997
8972,-0.094052971
8973,-0.19998105
8974,-0.32878843
8975,-0.45562938
8976,-0.58550219
8977,-0.67175272
8978,-0.74594002
8979,-0.75943122
8980,-0.77589837
8981,-0.78454693
8982,-0.71720743
8983,-0.53412496
8984,-0.35555858
8985,-0.17607476
8986,0.0028212206
8987,0.18788205
8988,0.36925362
8989,0.55696251
8990,0.73527906
8991,0.91117842
8992,1.0618427
8993,1.0963479
8994,1.2256444
8995,1.4186599
8996,1.6134251
8997,1.8055367
8998,1.9970913
8999,2.1901777
9000,2.3826609
9001,2.5224759
9002,2.3431216
9003,2.1490442
9004,1.9553712
9005,1.7622464
9006,1.5692525
9007,1.37413
9008,1.1791069
9009,1.0717753
9010,1.0298788
9011,0.8622733
9012,0.6850213
9013,0.50368
9014,0.32448635
9015,0.13738608
9016,-0.042958316
9017,-0.21473721
9018,-0.3891197
9019,-0.57446124
9020,-0.70757424
9021,-0.77248777
9022,-0.75414172
9023,-0.72756629
9024,-0.70505187
9025,-0.63571353
9026,-0.53621801
9027,-0.42388753
9028,-0.2947156
9029,-0.18090335
9030,-0.093183499
9031,-0.025526527
9032,0.021654917
9033,0.065301448
9034,-0.058994415
9035,-0.067141818
9036,-0.035362958
9037,-0.18908582
9038,-0.26154666
9039,-0.44558618
9040,-0.63978352
9041,-0.843149
9042,-1.0383936
9043,-1.2327737
9044,-1.4328367
9045,-1.6247068
9046,-1.8136909
9047,-1.855216
9048,-1.7547728
9049,-1.6048735
9050,-1.4474398
9051,-1.2746646
9052,-1.0955765
9053,-0.9124134
9054,-0.7204177
9055,-0.51372159
9056,-0.30635256
9057,-0.090878851
9058,0.13087282
9059,0.3420284
9060,0.57284205
9061,0.77692096
9062,0.87172575
9063,0.78194578
9064,0.70108387
9065,0.62981035
9066,0.56873492
9067,0.51843816
9068,0.65171674
9069,0.84451524
9070,1.0348648
9071,1.1904531
9072,2.6079962
9073,2.4134324
9074,2.2166935
9075,2.0206268
9076,1.8229111
9077,1.623061
9078,1.4313817
9079,1.2320776
9080,1.0298863
9081,0.82770009
9082,0.63183171
9083,0.43310994
9084,0.23463558
9085,0.032688372
9086,-0.16922221
9087,-0.32636333
9088,-0.22688806
9089,-0.19894222
9090,-0.36217837
9091,-0.55005202
9092,-0.70915581
9093,-0.86074267
9094,-1.003425
9095,-1.1355677
9096,-1.2552816
9097,-1.3604471
9098,-1.4487896
9099,-1.5180209
9100,-1.5775611
9101,-1.6119071
9102,-1.5927127
9103,-1.5703657
9104,-1.5145767
9105,-1.4360111
9106,-1.3500769
9107,-1.2471917
9108,-1.129592
9109,-0.98812352
9110,-0.83822646
9111,-0.68876221
9112,-0.52038204
9113,-0.35674718
9114,-0.18060332
9115,-0.007150203
9116,0.18149401
9117,0.35139607
9118,0.5354468
9119,0.69019893
9120,0.77246723
9121,0.83980191
9122,0.80383787
9123,0.81511969
9124,0.82217386
9125,0.72416487
9126,0.57755785
9127,0.43225968
9128,0.31038668
9129,0.17908051
9130,0.055627923
9131,-0.097773471
9132,-0.15429031
9133,-0.12615499
9134,0.056893893
9135,0.25216704
9136,0.44485385
9137,0.63883061
9138,0.47374477
9139,0.26961196
9140,0.069341221
9141,-0.12637292
9142,-0.30969543
9143,-0.30005088
9144,-0.16592989
9145,-0.0067167482
9146,-0.01474816
9147,-0.21447136
9148,-0.30614134
9149,-0.26471494
9150,-0.19244762
9151,-0.014985118
9152,0.20984537
9153,0.43624058
9154,0.65398521
9155,0.66042048
9156,0.52971592
9157,0.35409208
9158,0.16082251
9159,0.12066767
9160,0.24774655
9161,0.36771641
9162,0.49438306
9163,0.60905318
9164,0.63711544
9165,0.53728084
9166,0.48727951
9167,0.6010505
9168,0.55822958
9169,0.49042627
9170,0.34489616
9171,0.1570489
9172,-0.01692063
9173,-0.19657443
9174,-0.37101002
9175,-0.5491891
9176,-0.71012109
9177,-0.86241673
9178,-1.0044736
9179,-1.1469445
9180,-1.2631172
9181,-1.3626328
9182,-1.4430335
9183,-1.501973
9184,-1.5450642
9185,-1.5685401
9186,-1.5018754
9187,-1.4649565
9188,-1.4051233
9189,-1.3242939
9190,-1.2247369
9191,-1.1088224
9192,-0.97883483
9193,-0.83685942
9194,-0.68305601
9195,-0.52402148
9196,-0.34314922
9197,-0.1928154
9198,-0.23003222
9199,-0.34206818
9200,-0.35519519
9201,-0.15716143
9202,0.041352877
9203,0.24027056
9204,0.43952999
9205,0.63908144
9206,0.8388843
9207,1.0397325
9208,1.2380597
9209,1.4390429
9210,1.6396785
9211,1.8403004
9212,2.0413118
9213,2.2430033
9214,2.4460438
9215,2.6057746
9216,2.7313076
9217,2.5055184
9218,2.2745276
9219,2.0420168
9220,1.8141623
9221,1.5867439
9222,1.3600137
9223,1.1353253
9224,0.91078985
9225,0.68262356
9226,0.50571789
9227,0.35839012
9228,0.20114751
9229,0.011936931
9230,-0.1966241
9231,-0.40253715
9232,-0.60753531
9233,-0.80872081
9234,-1.0061503
9235,-1.1974195
9236,-1.3799119
9237,-1.4346634
9238,-1.4698684
9239,-1.4643129
9240,-1.4428739
9241,-1.3860036
9242,-1.3011835
9243,-1.1944429
9244,-1.0683721
9245,-0.93296596
9246,-0.77449292
9247,-0.60873193
9248,-0.42682175
9249,-0.23680388
9250,-0.040388352
9251,0.10084587
9252,0.15092943
9253,0.27598104
9254,0.29761882
9255,0.22901708
9256,0.043581223
9257,-0.12964495
9258,-0.29802212
9259,-0.45711627
9260,-0.60110116
9261,-0.73054393
9262,-0.84921876
9263,-0.9517642
9264,-0.76616724
9265,-0.5232285
9266,-0.27341243
9267,-0.023311693
9268,0.22698528
9269,0.48607914
9270,0.67543765
9271,0.83734508
9272,0.87001647
9273,0.81255072
9274,0.76154361
9275,0.7250799
9276,0.70901242
9277,0.68746428
9278,0.52539211
9279,0.3198155
9280,0.084359852
9281,-0.13602085
9282,-0.32158158
9283,-0.56144411
9284,-0.5525556
9285,-0.5844048
9286,-0.58651353
9287,-0.54096763
9288,-0.70885253
9289,-0.54212961
9290,-0.62407794
9291,-0.41935279
9292,-0.26926079
9293,-0.054333314
9294,0.1638484
9295,0.37549034
9296,0.58878369
9297,0.64514153
9298,0.64718285
9299,0.65967904
9300,0.68252643
9301,0.71558367
9302,0.73928975
9303,0.71643525
9304,0.59861787
9305,0.40174716
9306,0.18136909
9307,-0.063686635
9308,-0.3085622
9309,-0.41027345
9310,-0.50270838
9311,-0.61188635
9312,-0.69214914
9313,-0.57716406
9314,-0.45223345
9315,-0.31840584
9316,-0.17670532
9317,-0.01499941
9318,0.11415705
9319,0.11598469
9320,0.029549972
9321,-0.038392958
9322,-0.1865455
9323,-0.3566138
9324,-0.53480478
9325,-0.70812467
9326,-0.86734769
9327,-1.0067681
9328,-1.1322388
9329,-1.2416399
9330,-1.3359818
9331,-1.4169897
9332,-1.4718822
9333,-1.4962295
9334,-1.4994709
9335,-1.4829581
9336,-1.4258326
9337,-1.2938085
9338,-1.1124434
9339,-0.9259544
9340,-0.73528878
9341,-0.54118727
9342,-0.35593985
9343,-0.15858225
9344,0.023960841
9345,0.16720853
9346,0.31827102
9347,0.46939955
9348,0.63035514
9349,0.83194941
9350,1.039306
9351,1.2472975
9352,1.462551
9353,1.6648969
9354,1.8743853
9355,2.0837028
9356,2.2885139
9357,2.4934086
9358,2.6933438
9359,2.7364364
9360,2.8450288
9361,2.6437829
9362,2.4324398
9363,2.2158588
9364,1.995879
9365,1.7799402
9366,1.5604149
9367,1.3369927
9368,1.1136234
9369,0.89031553
9370,0.66708115
9371,0.44393289
9372,0.36609419
9373,0.36382885
9374,0.29621762
9375,0.081657584
9376,-0.12885617
9377,-0.34460794
9378,-0.55086234
9379,-0.72772517
9380,-0.92570288
9381,-1.1187665
9382,-1.3053629
9383,-1.3877519
9384,-1.4086146
9385,-1.3770851
9386,-1.202235
9387,-1.1981025
9388,-1.2266537
9389,-1.1906447
9390,-1.0562748
9391,-0.8828125
9392,-0.70338786
9393,-0.51130585
9394,-0.30715009
9395,-0.076562227
9396,0.084862614
9397,0.20987041
9398,0.21382543
9399,0.17896053
9400,0.14262929
9401,-0.063835934
9402,-0.29399271
9403,-0.52711457
9404,-0.74964583
9405,-0.93974039
9406,-1.1065525
9407,-1.2723547
9408,-1.4127286
9409,-1.2387688
9410,-1.0512477
9411,-0.79753561
9412,-0.62353482
9413,-0.35775205
9414,-0.10031578
9415,0.1551806
9416,0.40838323
9417,0.63191485
9418,0.76908191
9419,0.69833583
9420,0.55172436
9421,0.4150449
9422,0.28459011
9423,0.16555301
9424,0.33106818
9425,0.54947079
9426,0.76933484
9427,0.83038291
9428,0.62976438
9429,0.4081483
9430,0.18662584
9431,-0.034830418
9432,-0.2554207
9433,-0.29640234
9434,-0.33390725
9435,-0.50107975
9436,-0.34598973
9437,-0.30030146
9438,-0.28415455
9439,-0.025090037
9440,0.17290156
9441,0.42539694
9442,0.65517314
9443,0.82297401
9444,0.66144922
9445,0.52514862
9446,0.3389371
9447,0.40543691
9448,0.52102162
9449,0.56527637
9450,0.43203792
9451,0.20102669
9452,-0.08277814
9453,-0.35911099
9454,-0.6339279
9455,-0.78946568
9456,-1.0342655
9457,-1.2453357
9458,-1.3959501
9459,-1.2548173
9460,-1.0889825
9461,-0.92114108
9462,-0.7363449
9463,-0.53235743
9464,-0.32580478
9465,-0.11720711
9466,0.020082853
9467,0.063186789
9468,0.082186392
9469,0.027297362
9470,-0.04795514
9471,-0.26559776
9472,-0.471761
9473,-0.66410142
9474,-0.8405565
9475,-1.0034253
9476,-1.1363963
9477,-1.1467721
9478,-1.1082292
9479,-1.2616801
9480,-1.3101243
9481,-1.3077424
9482,-1.2007517
9483,-1.0205588
9484,-0.82615081
9485,-0.62985368
9486,-0.43204115
9487,-0.2199702
9488,-0.0062550039
9489,0.20879105
9490,0.37314588
9491,0.36376996
9492,0.38743612
9493,0.61028763
9494,0.83342873
9495,1.0574332
9496,1.2804507
9497,1.5049715
9498,1.7299798
9499,1.9565334
9500,2.1837829
9501,2.4138107
9502,2.6474739
9503,2.8415037
9504,1.1755823
9505,0.94714307
9506,0.73270094
9507,0.52223993
9508,0.53004466
9509,0.59672357
9510,0.67818064
9511,0.76570415
9512,0.86881771
9513,0.92071354
9514,0.73933344
9515,0.53744423
9516,0.33297261
9517,0.13388332
9518,-0.059859897
9519,-0.24868009
9520,-0.42851216
9521,-0.59812229
9522,-0.81218624
9523,-1.0306434
9524,-1.2425873
9525,-1.4498168
9526,-1.6458234
9527,-1.8226581
9528,-1.8700014
9529,-1.7025057
9530,-1.4766755
9531,-1.2513748
9532,-1.0160636
9533,-0.78415454
9534,-0.55418233
9535,-0.32509138
9536,-0.18236329
9537,-0.07887529
9538,0.061998752
9539,-0.002048609
9540,0.017441481
9541,0.13011536
9542,0.076579814
9543,0.018264142
9544,-0.071350331
9545,-0.16145579
9546,-0.27211371
9547,-0.39866115
9548,-0.49617852
9549,-0.60900357
9550,-0.71013394
9551,-0.77984235
9552,-0.81443764
9553,-0.84882407
9554,-0.88647245
9555,-0.86743744
9556,-0.81431248
9557,-0.59841793
9558,-0.4125763
9559,-0.23337947
9560,-0.040940873
9561,0.15363666
9562,0.34084589
9563,0.5437702
9564,0.72087343
9565,0.89671741
9566,0.9500791
9567,1.0021492
9568,1.2211692
9569,1.4270937
9570,1.6299203
9571,1.8268251
9572,2.0210419
9573,2.2157643
9574,2.4051364
9575,2.5895264
9576,2.5545735
9577,2.3147643
9578,2.0846225
9579,1.8599864
9580,1.6383921
9581,1.4223113
9582,1.20679
9583,0.99652818
9584,0.93687177
9585,0.91429089
9586,0.70974375
9587,0.50055324
9588,0.29524546
9589,0.093465527
9590,-0.10667807
9591,-0.30349694
9592,-0.49609429
9593,-0.69054701
9594,-0.81311712
9595,-0.85576448
9596,-0.84429086
9597,-0.82321904
9598,-0.79095341
9599,-0.73354835
9600,-0.6621192
9601,-0.56035854
9602,-0.449783
9603,-0.32352798
9604,-0.1945629
9605,-0.082019398
9606,0.0087801945
9607,0.073222796
9608,0.086794962
9609,-0.066347125
9610,0.021101233
9611,-0.081559707
9612,-0.20292258
9613,-0.32805531
9614,-0.52592917
9615,-0.72321061
9616,-0.92052703
9617,-1.116497
9618,-1.3111634
9619,-1.503882
9620,-1.6935154
9621,-1.8502274
9622,-1.8102547
9623,-1.6811766
9624,-1.5321507
9625,-1.3604683
9626,-1.1821902
9627,-0.99793062
9628,-0.81078287
9629,-0.62660395
9630,-0.45004388
9631,-0.28552184
9632,-0.10526918
9633,0.078040635
9634,0.26331792
9635,0.43753886
9636,0.64314451
9637,0.84958573
9638,0.86677143
9639,0.77562388
9640,0.69428969
9641,0.61027915
9642,0.55022515
9643,0.5008139
9644,0.6599458
9645,0.87263929
9646,1.0610377
9647,1.1823494
9648,2.6218389
9649,2.346727
9650,2.0785107
9651,1.8118242
9652,1.5450547
9653,1.2804674
9654,1.0155611
9655,0.75068571
9656,0.48614205
9657,0.22176772
9658,-0.042395947
9659,-0.048003424
9660,-0.055077278
9661,-0.30713256
9662,-0.53692686
9663,-0.75390923
9664,-0.9503924
9665,-1.1318249
9666,-1.2874666
9667,-1.4075139
9668,-1.4776919
9669,-1.3123043
9670,-1.1188592
9671,-0.90162991
9672,-0.67295637
9673,-0.43631053
9674,-0.19351806
9675,0.050342677
9676,0.30179793
9677,0.55656887
9678,0.81398483
9679,1.0724846
9680,1.329787
9681,1.455242
9682,1.545255
9683,1.3515119
9684,1.0893505
9685,0.82750347
9686,0.56603449
9687,0.30502586
9688,0.048998605
9689,-0.21035619
9690,-0.46873357
9691,-0.72583911
9692,-0.98124847
9693,-1.2343297
9694,-1.4840992
9695,-1.7289739
9696,-1.9662394
9697,-1.9263512
9698,-1.6830342
9699,-1.3268255
9700,-0.97008388
9701,-0.61302207
9702,-0.27256251
9703,0.084944368
9704,0.36889634
9705,0.5083635
9706,0.42611343
9707,0.25512054
9708,0.074351014
9709,-0.081109064
