Time,root.Worms.d0.s0
48346,0.35867762
48347,0.31467876
48348,0.23645856
48349,0.20223723
48350,0.19734847
48351,0.10446198
48352,0.084906936
48353,-0.022645833
48354,-0.091088504
48355,-0.13508736
48356,-0.19864127
48357,-0.26708394
48358,-0.35508166
48359,-0.47730072
48360,-0.56529844
48361,-0.65818492
48362,-0.64840739
48363,-0.66307368
48364,-0.85862417
48365,-0.90262303
48366,-0.88306798
48367,-1.0150646
48368,-1.0443971
48369,-1.1226173
48370,-1.1128398
48371,-1.2008375
48372,-1.1323949
48373,-1.1323949
48374,-1.1323949
48375,-1.1323949
48376,-1.1372836
48377,-1.1372836
48378,-1.1372836
48379,-1.1372836
48380,-1.1812825
48381,-1.2448364
48382,-1.3083903
48383,-1.3083903
48384,-1.2643914
48385,-1.293724
48386,-1.2790577
48387,-1.2692802
48388,-1.2448364
48389,-1.2399476
48390,-1.1812825
48391,-1.1470611
48392,-1.107951
48393,-1.0981735
48394,-1.0541747
48395,-1.0688409
48396,-1.0443971
48397,-1.0639522
48398,-1.0248421
48399,-0.98084322
48400,-0.99550951
48401,-0.9319556
48402,-0.88795674
48403,-0.81951407
48404,-0.76084893
48405,-0.68262873
48406,-0.56040968
48407,-0.41374681
48408,-0.38441424
48409,-0.3501929
48410,-0.29152775
48411,-0.26708394
48412,-0.21819632
48413,-0.17908622
48414,-0.11553231
48415,-0.051978406
48416,0.016464265
48417,0.080018173
48418,0.14357208
48419,0.21201475
48420,0.27556866
48421,0.26090237
48422,0.26090237
48423,0.2315698
48424,0.21690351
48425,0.20223723
48426,0.17779342
48427,0.20712599
48428,0.23645856
48429,0.28045742
48430,0.25601361
48431,0.28534619
48432,0.37823267
48433,0.38801019
48434,0.43200905
48435,0.37334391
48436,0.39289895
48437,0.33423381
48438,0.31956752
48439,0.32934505
48440,0.32445628
48441,0.35378886
48442,0.34401133
48443,0.32445628
48444,0.33423381
48445,0.32445628
48446,0.30490123
48447,0.30490123
48448,0.28534619
48449,0.25601361
48450,0.25601361
48451,0.25601361
48452,0.24134733
48453,0.25601361
48454,0.22179228
48455,0.19734847
48456,0.16312713
48457,0.15334961
48458,0.15334961
48459,0.17779342
48460,0.17779342
48461,0.15334961
48462,0.14846084
48463,0.17779342
48464,0.17290466
48465,0.16312713
48466,0.15823837
48467,0.18268218
48468,0.18757094
48469,0.18757094
48470,0.18268218
48471,0.18757094
48472,0.15334961
48473,0.15823837
48474,0.15334961
48475,0.15823837
48476,0.15334961
48477,0.12401703
48478,0.13379456
48479,0.099573222
48480,0.075129411
48481,-0.0030907841
48482,-0.071533455
48483,-0.12530984
48484,-0.22308508
48485,-0.29152775
48486,-0.34530414
48487,-0.44796814
48488,-0.52618834
48489,-0.64840739
48490,-0.72662759
48491,-0.77551521
48492,-0.77551521
48493,-0.92217808
48494,-0.98084322
48495,-1.088396
48496,-1.1617274
48497,-1.1519499
48498,-1.2350589
48499,-1.2986128
48500,-1.3475004
48501,-1.396388
48502,-1.4403869
48503,-1.4452756
48504,-1.4941633
48505,-1.5039408
48506,-1.4648307
48507,-1.499052
48508,-1.6066048
48509,-1.6163823
48510,-1.5186071
48511,-1.4697194
48512,-1.4843857
48513,-1.5039408
48514,-1.5039408
48515,-1.4550532
48516,-1.5283846
48517,-1.3914992
48518,-1.3914992
48519,-1.3866105
48520,-1.3817217
48521,-1.396388
48522,-1.3377229
48523,-1.2839465
48524,-1.2350589
48525,-1.1812825
48526,-1.1323949
48527,-1.0786185
48528,-1.0297308
48529,-0.97595446
48530,-0.90262303
48531,-0.90262303
48532,-0.93684436
48533,-0.87329046
48534,-0.8928455
48535,-0.77551521
48536,-0.6092973
48537,-0.43819062
48538,-0.37952547
48539,-0.30619404
48540,-0.14486489
48541,-0.047089644
48542,0.10935075
48543,0.25112485
48544,0.30490123
48545,0.36356638
48546,0.41734277
48547,0.4906742
48548,0.58356068
48549,0.64222583
48550,0.63733706
48551,0.69111345
48552,0.68622469
48553,0.69111345
48554,0.65689211
48555,0.63733706
48556,0.56400563
48557,0.50534048
48558,0.47111915
48559,0.38312143
48560,0.30001247
48561,0.21690351
48562,0.1289058
48563,0.045796838
48564,-0.042200882
48565,-0.12530984
48566,-0.18886375
48567,-0.21819632
48568,-0.30619404
48569,-0.3501929
48570,-0.389303
48571,-0.50663329
48572,-0.58485349
48573,-0.69240625
48574,-0.75596016
48575,-0.92217808
48576,-0.96617694
48577,-1.005287
48578,-1.0150646
48579,-0.99550951
48580,-0.9710657
48581,-0.96617694
48582,-1.0248421
48583,-1.0639522
48584,-1.0003983
48585,-1.005287
48586,-1.0150646
48587,-1.005287
48588,-0.98084322
48589,-0.90262303
48590,-0.87817922
48591,-0.8928455
48592,-0.90262303
48593,-0.92217808
48594,-0.94173313
48595,-1.0443971
48596,-1.0786185
48597,-1.1323949
48598,-1.1470611
48599,-1.2595027
48600,1.862295
48601,1.8581391
48602,1.8535677
48603,1.8494118
48604,1.8448404
48605,1.8406846
48606,1.8361131
48607,1.8319573
48608,1.8273858
48609,1.82323
48610,1.8186585
48611,1.8145027
48612,1.8099313
48613,1.8057754
48614,1.801204
48615,1.7966325
48616,1.7924767
48617,1.7879052
48618,1.7837494
48619,1.7791779
48620,1.7750221
48621,1.7704507
48622,1.7662948
48623,1.7617234
48624,1.7575675
48625,1.7529961
48626,1.7488402
48627,1.7442688
48628,1.7401129
48629,1.7355415
48630,1.7313856
48631,1.7268142
48632,1.7226584
48633,1.7180869
48634,1.7139311
48635,1.7093596
48636,1.7052038
48637,1.7006323
48638,1.6960609
48639,1.6919051
48640,1.6873336
48641,1.6831778
48642,1.6786063
48643,1.6744505
48644,1.669879
48645,1.6657232
48646,1.6611518
48647,1.6569959
48648,1.6524245
48649,1.6482686
48650,1.6436972
48651,1.6395413
48652,1.6349699
48653,1.630814
48654,1.6262426
48655,1.6220867
48656,1.6175153
48657,1.6133595
48658,1.608788
48659,1.6042166
48660,1.6000607
48661,1.5954893
48662,1.5913334
48663,1.586762
48664,1.5826061
48665,1.5780347
48666,1.5738789
48667,1.5693074
48668,1.5651516
48669,1.5605801
48670,1.5564243
48671,1.5518528
48672,1.547697
48673,1.5431256
48674,1.5389697
48675,1.5343983
48676,1.5302424
48677,1.525671
48678,1.5215151
48679,1.5169437
48680,1.5123723
48681,1.5082164
48682,1.503645
48683,1.4994891
48684,1.4949177
48685,1.4907618
48686,1.4861904
48687,1.4820345
48688,1.4774631
48689,1.4733072
48690,1.4687358
48691,1.46458
48692,1.4600085
48693,1.4558527
48694,1.4512812
48695,1.4471254
48696,1.4425539
48697,1.4383981
48698,1.4338266
48699,1.4296708
48700,1.4250994
48701,1.4209435
48702,1.4163721
48703,1.4118006
48704,1.4076448
48705,1.4030733
48706,1.3989175
48707,1.3943461
48708,1.3901902
48709,1.3856188
48710,1.3814629
48711,1.3768915
48712,1.3727356
48713,1.3681642
48714,1.3640083
48715,1.3594369
48716,1.355281
48717,1.3507096
48718,1.3465538
48719,1.3419823
48720,1.3378265
48721,1.333255
48722,1.3290992
48723,1.3245277
48724,1.3199563
48725,1.3158005
48726,1.311229
48727,1.3070732
48728,1.3025017
48729,1.2983459
48730,1.2937744
48731,1.2896186
48732,1.2850471
48733,1.2808913
48734,1.2763199
48735,1.272164
48736,1.2675926
48737,1.2634367
48738,1.2588653
48739,1.2547094
48740,1.250138
48741,1.2459821
48742,1.2414107
48743,1.2372549
48744,1.2326834
48745,1.2285276
48746,1.2239561
48747,1.2193847
48748,1.2152288
48749,1.2106574
48750,1.2065015
48751,1.2019301
48752,1.1977743
48753,1.1932028
48754,1.189047
48755,1.1844755
48756,1.1803197
48757,1.1757482
48758,1.1715924
48759,1.167021
48760,1.1628651
48761,1.1582937
48762,1.1541378
48763,1.1495664
48764,1.1454105
48765,1.1408391
48766,1.1366832
48767,1.1321118
48768,1.1275404
48769,1.1233845
48770,1.1188131
48771,1.1146572
48772,1.1100858
48773,1.1059299
48774,1.1013585
48775,1.0972026
48776,1.0926312
48777,1.0884753
48778,1.0839039
48779,1.0797481
48780,1.0751766
48781,1.0710208
48782,1.0664493
48783,1.0622935
48784,1.057722
48785,1.0535662
48786,1.0489948
48787,1.0448389
48788,1.0402675
48789,1.0361116
48790,1.0315402
48791,1.0269687
48792,1.0228129
48793,1.0182415
48794,1.0140856
48795,1.0095142
48796,1.0053583
48797,1.0007869
48798,0.99663102
48799,0.99205958
48800,0.98790373
48801,0.9833323
48802,0.97917644
48803,0.97460501
48804,0.97044915
48805,0.96587772
48806,0.96172187
48807,0.95715043
48808,0.95299458
48809,0.94842314
48810,0.94426729
48811,0.93969585
48812,0.93512441
48813,0.93096856
48814,0.92639712
48815,0.92224127
48816,0.91766983
48817,0.91351398
48818,0.90894255
48819,0.90478669
48820,0.90021526
48821,0.8960594
48822,0.89148797
48823,0.88733211
48824,0.88276068
48825,0.87860483
48826,0.87403339
48827,0.86987754
48828,0.8653061
48829,0.86115025
48830,0.85657881
48831,0.85242296
48832,0.84785152
48833,0.84328008
48834,0.83912423
48835,0.83455279
48836,0.83039694
48837,0.82582551
48838,0.82166965
48839,0.81709822
48840,0.81294236
48841,0.80837093
48842,0.80421508
48843,0.79964364
48844,0.79548779
48845,0.79091635
48846,0.7867605
48847,0.78218906
48848,0.77803321
48849,0.77346177
48850,0.76930592
48851,0.76473448
48852,0.76057863
48853,0.75600719
48854,0.75185134
48855,0.7472799
48856,0.74270847
48857,0.73855261
48858,0.73398118
48859,0.72982533
48860,0.72525389
48861,0.72109804
48862,0.7165266
48863,0.71237075
48864,0.70779931
48865,0.70364346
48866,0.69907202
48867,0.69491617
48868,0.69034473
48869,0.68618888
48870,0.68161744
48871,0.67746159
48872,0.67289015
48873,0.6687343
48874,0.66416286
48875,0.66000701
48876,0.65543558
48877,0.65086414
48878,0.64670829
48879,0.64213685
48880,0.637981
48881,0.63340956
48882,0.62925371
48883,0.62468227
48884,0.62052642
48885,0.61595498
48886,0.61179913
48887,0.60722769
48888,0.60307184
48889,0.5985004
48890,0.59434455
48891,0.58977311
48892,0.58561726
48893,0.58104582
48894,0.57688997
48895,0.57231854
48896,0.56816268
48897,0.56359125
48898,0.55943539
48899,0.55486396
48900,0.55029252
48901,0.54613667
48902,0.54156523
48903,0.53740938
48904,0.53283794
48905,0.52868209
48906,0.52411065
48907,0.5199548
48908,0.51538336
48909,0.51122751
48910,0.50665607
48911,0.50250022
48912,0.49792879
48913,0.49377293
48914,0.4892015
48915,0.48504564
48916,0.48047421
48917,0.47631836
48918,0.47174692
48919,0.46759107
48920,0.46301963
48921,0.45844819
48922,0.45429234
48923,0.4497209
48924,0.44556505
48925,0.44099361
48926,0.43683776
48927,0.43226632
48928,0.42811047
48929,0.42353904
48930,0.41938318
48931,0.41481175
48932,0.41065589
48933,0.40608446
48934,0.40192861
48935,0.39735717
48936,0.39320132
48937,0.38862988
48938,0.38447403
48939,0.37990259
48940,0.37574674
48941,0.3711753
48942,0.36701945
48943,0.36244801
48944,0.35787657
48945,0.35372072
48946,0.34914929
48947,0.34499343
48948,0.340422
48949,0.33626614
48950,0.33169471
48951,0.32753886
48952,0.32296742
48953,0.31881157
48954,0.31424013
48955,0.31008428
48956,0.30551284
48957,0.30135699
48958,0.29678555
48959,0.2926297
48960,0.28805826
48961,0.28390241
48962,0.27933097
48963,0.27517512
48964,0.27060368
48965,0.26603225
48966,0.26187639
48967,0.25730496
48968,0.2531491
48969,0.24857767
48970,0.24442182
48971,0.23985038
48972,0.23569453
48973,0.23112309
48974,0.22696724
48975,0.2223958
48976,0.21823995
48977,0.21366851
48978,0.20951266
48979,0.20494122
48980,0.20078537
48981,0.19621393
48982,0.19205808
48983,0.18748664
48984,0.18333079
48985,0.17875935
48986,0.1746035
48987,0.17003207
48988,0.16546063
48989,0.16130478
48990,0.15673334
48991,0.15257749
48992,0.14800605
48993,0.1438502
48994,0.13927876
48995,0.13512291
48996,0.13055147
48997,0.12639562
48998,0.12182418
48999,0.11766833
49000,0.11309689
49001,0.10894104
49002,0.1043696
49003,0.10021375
49004,0.095642315
49005,0.091486463
49006,0.086915026
49007,0.082759174
49008,0.078187737
49009,0.0736163
49010,0.069460448
49011,0.064889011
49012,0.060733159
49013,0.056161722
49014,0.05200587
49015,0.047434433
49016,0.043278581
49017,0.038707143
49018,0.034551291
49019,0.029979854
49020,0.025824002
49021,0.021252565
49022,0.017096713
49023,0.012525276
49024,0.0083694241
49025,0.0037979869
49026,-0.00035786503
49027,-0.0049293022
49028,-0.0090851542
49029,-0.013656591
49030,-0.018228028
49031,-0.02238388
49032,-0.026955318
49033,-0.03111117
49034,-0.035682607
49035,-0.039838459
49036,-0.044409896
49037,-0.048565748
49038,-0.053137185
49039,-0.057293037
49040,-0.061864474
49041,-0.066020326
49042,-0.070591763
49043,-0.074747615
49044,-0.079319052
49045,-0.083474904
49046,-0.088046342
49047,-0.092202193
49048,-0.096773631
49049,-0.10092948
49050,-0.10550092
49051,-0.10965677
49052,-0.11422821
49053,-0.11879965
49054,-0.1229555
49055,-0.12752694
49056,-0.13168279
49057,-0.13625422
49058,-0.14041008
49059,-0.14498151
49060,-0.14913737
49061,-0.1537088
49062,-0.15786465
49063,-0.16243609
49064,-0.16659194
49065,-0.17116338
49066,-0.17531923
49067,-0.17989067
49068,-0.18404652
49069,-0.18861796
49070,-0.19277381
49071,-0.19734525
49072,-0.2015011
49073,-0.20607254
49074,-0.21064397
49075,-0.21479983
49076,-0.21937126
49077,-0.22352712
49078,-0.22809855
49079,-0.2322544
49080,-0.23682584
49081,-0.24098169
49082,-0.24555313
49083,-0.24970898
49084,-0.25428042
49085,-0.25843627
49086,-0.26300771
49087,-0.26716356
49088,-0.271735
49089,-0.27589085
49090,-0.28046229
49091,-0.28461814
49092,-0.28918958
49093,-0.29334543
49094,-0.29791687
49095,-0.30207272
49096,-0.30664415
49097,-0.31121559
49098,-0.31537144
49099,-0.31994288
49100,-0.32409873
49101,-0.32867017
49102,-0.33282602
49103,-0.33739746
49104,-0.34155331
49105,-0.34612475
49106,-0.3502806
49107,-0.35485204
49108,-0.35900789
49109,-0.36357933
49110,-0.36773518
49111,-0.37230662
49112,-0.37646247
49113,-0.38103391
49114,-0.38518976
49115,-0.38976119
49116,-0.39391705
49117,-0.39848848
49118,-0.40305992
49119,-0.40721577
49120,-0.41178721
49121,-0.41594306
49122,-0.4205145
49123,-0.42467035
49124,-0.42924179
49125,-0.43339764
49126,-0.43796908
49127,-0.44212493
49128,-0.44669637
49129,-0.45085222
49130,-0.45542366
49131,-0.45957951
49132,-0.46415094
49133,-0.4683068
49134,-0.47287823
49135,-0.47703409
49136,-0.48160552
49137,-0.48576137
49138,-0.49033281
49139,-0.49448866
49140,-0.4990601
49141,-0.50363154
49142,-0.50778739
49143,-0.51235883
49144,-0.51651468
49145,-0.52108612
49146,-0.52524197
49147,-0.52981341
49148,-0.53396926
49149,-0.53854069
49150,-0.54269655
49151,-0.54726798
49152,-0.55142384
49153,-0.55599527
49154,-0.56015112
49155,-0.56472256
49156,-0.56887841
49157,-0.57344985
49158,-0.5776057
49159,-0.58217714
49160,-0.58633299
49161,-0.59090443
49162,-0.59547587
49163,-0.59963172
49164,-0.60420316
49165,-0.60835901
49166,-0.61293044
49167,-0.6170863
49168,-0.62165773
49169,-0.62581359
49170,-0.63038502
49171,-0.63454087
49172,-0.63911231
49173,-0.64326816
49174,-0.6478396
49175,-0.65199545
49176,-0.65656689
49177,-0.66072274
49178,-0.66529418
49179,-0.66945003
49180,-0.67402147
49181,-0.67817732
49182,-0.68274876
49183,-0.68732019
49184,-0.69147605
49185,-0.69604748
49186,-0.70020334
49187,-0.70477477
49188,-0.70893063
49189,-0.71350206
49190,-0.71765791
49191,-0.72222935
49192,-0.7263852
49193,-0.73095664
49194,-0.73511249
49195,-0.73968393
49196,-0.74383978
49197,-0.74841122
49198,-0.75256707
49199,-0.75713851
49200,-0.76129436
49201,-0.7658658
49202,-0.77002165
49203,-0.77459309
49204,-0.77874894
49205,-0.78332038
49206,-0.78789181
49207,-0.79204766
49208,-0.7966191
49209,-0.80077495
49210,-0.80534639
49211,-0.80950224
49212,-0.81407368
49213,-0.81822953
49214,-0.82280097
49215,-0.82695682
49216,-0.83152826
49217,-0.83568411
49218,-0.84025555
49219,-0.8444114
49220,-0.84898284
49221,-0.85313869
49222,-0.85771013
49223,-0.86186598
49224,-0.86643741
49225,-0.87059327
49226,-0.8751647
49227,-0.87973614
49228,-0.88389199
49229,-0.88846343
49230,-0.89261928
49231,-0.89719072
49232,-0.90134657
49233,-0.90591801
49234,-0.91007386
49235,-0.9146453
49236,-0.91880115
49237,-0.92337259
49238,-0.92752844
49239,-0.93209988
49240,-0.93625573
49241,-0.94082716
49242,-0.94498302
49243,-0.94955445
49244,-0.95371031
49245,-0.95828174
49246,-0.9624376
49247,-0.96700903
49248,-0.97116488
49249,-0.97573632
49250,-0.98030776
49251,-0.98446361
49252,-0.98903505
49253,-0.9931909
49254,-0.99776234
49255,-1.0019182
49256,-1.0064896
49257,-1.0106455
49258,-1.0152169
49259,-1.0193728
49260,-1.0239442
49261,-1.0281001
49262,-1.0326715
49263,-1.0368273
49264,-1.0413988
49265,-1.0455546
49266,-1.0501261
49267,-1.0542819
49268,-1.0588534
49269,-1.0630092
49270,-1.0675806
49271,-1.0721521
49272,-1.0763079
49273,-1.0808794
49274,-1.0850352
49275,-1.0896067
49276,-1.0937625
49277,-1.098334
49278,-1.1024898
49279,-1.1070612
49280,-1.1112171
49281,-1.1157885
49282,-1.1199444
49283,-1.1245158
49284,-1.1286717
49285,-1.1332431
49286,-1.137399
49287,-1.1419704
49288,-1.1461263
49289,-1.1506977
49290,-1.1548535
49291,-1.159425
49292,-1.1635808
49293,-1.1681523
49294,-1.1748016
49295,-1.181451
49296,-1.1851913
49297,-1.1939185
49298,-1.2005679
49299,-1.2038926
49300,-1.2076329
49301,-1.2097108
49302,-1.2109575
49303,-1.2113731
49304,-1.2092952
49305,-1.210542
49306,-1.2201004
49307,-1.2217628
49308,-1.2238407
49309,-1.225503
49310,-1.2271654
49311,-1.2292433
49312,-1.2309056
49313,-1.2317368
49314,-1.2342303
49315,-1.2292433
49316,-1.2159446
49317,-1.2072173
49318,-1.1989056
49319,-1.1905939
49320,-1.181451
49321,-1.1706458
49322,-1.1602561
49323,-1.1511133
49324,-1.1448795
49325,-1.1336587
49326,-1.1295028
49327,-1.1249314
49328,-1.1228535
49329,-1.1207756
49330,-1.1236847
49331,-1.1299184
49332,-1.1349055
49333,-1.1403081
49334,-1.1469574
49335,-1.1540224
49336,-1.1565159
49337,-1.1627497
49338,-1.1677367
49339,-1.1706458
49340,-1.1698146
49341,-1.1664899
49342,-1.1639964
49343,-1.1585938
49344,-1.1615029
49345,-1.1552691
49346,-1.1585938
49347,-1.1598406
49348,-1.1669055
49349,-1.1706458
49350,-1.1777107
49351,-1.1843601
49352,-1.1905939
49353,-1.2030614
49354,-1.220516
49355,-1.2230095
49356,-1.2225939
49357,-1.2230095
49358,-1.2117887
49359,-1.2072173
49360,-1.2022303
49361,-1.2001523
49362,-1.2013991
49363,-1.1980744
49364,-1.1980744
49365,-1.1959965
49366,-1.1939185
49367,-1.1905939
49368,-1.1843601
49369,-1.1718925
49370,-1.1610873
49371,-1.1519444
49372,-1.1407236
49373,-1.1382301
49374,-1.1315808
49375,-1.1282561
49376,-1.1245158
49377,-1.130334
49378,-1.1324119
49379,-1.1324119
49380,-1.1390613
49381,-1.1369834
49382,-1.1477886
49383,-1.1477886
49384,-1.1556847
49385,-1.1635808
49386,-1.1772951
49387,-1.1835289
49388,-1.1930874
49389,-1.2013991
49390,-1.2088796
49391,-1.2151134
49392,-1.2171913
49393,-1.2230095
49394,-1.2259186
49395,-1.2292433
49396,-1.232568
49397,-1.2354771
49398,-1.2446199
49399,-1.2587498
49400,-1.2612434
49401,-1.2633213
49402,-1.2612434
49403,-1.2554252
49404,-1.2554252
49405,-1.254594
49406,-1.254594
49407,-1.2525161
49408,-1.2587498
49409,-1.2583343
49410,-1.2670615
49411,-1.2678927
49412,-1.2708018
49413,-1.2737109
49414,-1.27662
49415,-1.2803603
49416,-1.2845161
49417,-1.2857629
49418,-1.2841005
49419,-1.2820226
49420,-1.2832694
49421,-1.281607
49422,-1.2824382
49423,-1.281607
49424,-1.2853473
49425,-1.2882564
49426,-1.2882564
49427,-1.2890876
49428,-1.2820226
49429,-1.2699706
49430,-1.2566719
49431,-1.2417108
49432,-1.2342303
49433,-1.2267498
49434,-1.2068017
49435,-1.1972432
49436,-1.1868536
49437,-1.1706458
49438,-1.1631652
49439,-1.1494509
49440,-1.1448795
49441,-1.1390613
49442,-1.1120483
49443,-1.1087236
49444,-1.1037366
49445,-1.1020742
49446,-1.1008275
49447,-1.0933469
49448,-1.0854508
49449,-1.0896067
49450,-1.0933469
49451,-1.0945937
49452,-1.0975028
49453,-1.1004119
49454,-1.0975028
49455,-1.0954249
49456,-1.0933469
49457,-1.0908534
49458,-1.0887755
49459,-1.0866976
49460,-1.0846196
49461,-1.0821261
49462,-1.0800482
49463,-1.0779703
49464,-1.0758924
49465,-1.0733988
49466,-1.0713209
49467,-1.069243
49468,-1.0671651
49469,-1.0667495
49470,-1.0567754
49471,-1.0551131
49472,-1.0484637
49473,-1.0509572
49474,-1.0488793
49475,-1.0476326
49476,-1.0476326
49477,-1.0492949
49478,-1.045139
49479,-1.0488793
49480,-1.052204
49481,-1.0509572
49482,-1.0592689
49483,-1.0638404
49484,-1.0788015
49485,-1.0858664
49486,-1.0987495
49487,-1.1078924
49488,-1.1216067
49489,-1.1332431
49490,-1.1361522
49491,-1.1440483
49492,-1.1394769
49493,-1.1332431
49494,-1.1245158
49495,-1.1249314
